is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)","Сбор жалоб, консультирование, составление плана лечения и взаимодейтвие со смежными специалистами (3405_12)","Личные установки и ценности, мировоззрение (2043_4)",Командность (СК) (1371_4),Ведение медицинской документации (врач-стоматолог) (2515_12),Протезирование и восстановление зубов (3607_12),Коммуникабельность (СК) (617_4),"Ведение амбулаторного ортопедического приема, ортопедического лечения, консультирование (3587_12)",Дисциплинированность (СК) (593_4),"Осмотр, обследование и диагностика пациентов, зубов и полости рта (3408_12)",Лечение и оказание стоматологической (медицицинской) помощи (3591_12),Ведение амбулаторного приема (врач-стоматолог) (2508_12),Пунктуальность (СК) (612_4),"Владение методами лечения, диагностики, стоматологическими материалами, аппаратурой (3761_12)","Лечение зубов, каналов, заболеваний (3614_12)","Саморазвитие, обучаемость (СК) (604_4)",Доброжелательность (СК) (1126_4),Проведение профессиональной гигиены полости рта (3589_12),"Работа по протоколам, соблюдение протоколов лечения (3758_12)",Работа с детьми (врач-стоматолог) (2509_12),Аккуратность (СК) (575_4),"Владение и работа с ПК, MS Office, 1С, проф. программами, офисной техникой (2237_12)",Лечение пациентов (3759_12),Имплантация зубов (3601_12),Знание амбулаторной помощи (врач-стоматолог) (2533_12),Эндодонтия и эндодонтическое лечение (3773_12),Реставрация/реконструкция зубов (3611_12),"Чтение и анализ снимков, КТ, КЛКТ, фотографий, интерпретация результатов исследований (3403_12)",Высокая работоспособность (СК) (586_4),Клиентоцентричность (клиенториентированность) (СК) (626_4),"Знание методов лечения, диагностики и стоматологических материалов (2697_12)",Выполнение анестезиологических процедур и(или) работа под седацией (врач-стоматолог) (2513_12),Стрессоустойчивость (СК) (601_4),Ведение амбулаторного ортодонтического приема  и ортодонтического лечения (3588_12),Нравственность (СК) (622_4),"Удаление зубов, опухолей, кист (3600_12)",Ведение амбулаторного хирургического приема и хирургического лечения (3586_12),Вежливость (СК) (581_4),Внимательность (СК) (536_4)
False,0.0,Ярославская область,1,False,8121.0,50000.0,4452.4154,4238.5152,3939.0549,3718.5731,3428.9851,3185.4679,2326.5763,2069.896,1961.3005,1849.4142,1661.8402,1553.2447,1464.3938,1418.323,1401.8692,1033.3026,944.4518,914.8348,822.6932,654.8638,644.9914,635.1191,539.6867,493.6159,431.0912,414.6374,411.3466,404.765,375.1481,332.368,309.3326,306.0419,299.4603,263.2618,256.6803,253.3895,200.7371,200.7371,187.574
False,0.0,Ярославская область,1,True,30000.0,50000.0,4452.4154,4238.5152,3939.0549,3718.5731,3428.9851,3185.4679,2326.5763,2069.896,1961.3005,1849.4142,1661.8402,1553.2447,1464.3938,1418.323,1401.8692,1033.3026,944.4518,914.8348,822.6932,654.8638,644.9914,635.1191,539.6867,493.6159,431.0912,414.6374,411.3466,404.765,375.1481,332.368,309.3326,306.0419,299.4603,263.2618,256.6803,253.3895,200.7371,200.7371,187.574
False,0.0,Костромская область,1,False,12101.25,60000.0,5342.8985,5086.2182,4726.8659,4462.2877,4114.7822,3822.5615,2791.8915,2483.8752,2353.5606,2219.2971,1994.2082,1863.8936,1757.2726,1701.9876,1682.243,1239.9631,1133.3421,1097.8018,987.2318,785.8365,773.9897,762.143,647.6241,592.3391,517.3095,497.5648,493.6159,485.718,450.1777,398.8416,371.1992,367.2502,359.3524,315.9142,308.0163,304.0674,240.8846,240.8846,225.0889
False,0.0,Костромская область,1,True,19424.0,19812.5,1764.2696,1679.5116,1560.8505,1473.4846,1358.7354,1262.2417,921.9059,820.1963,777.1653,732.8304,658.5042,615.4732,580.2661,562.0105,555.4907,409.4462,374.239,362.5033,325.9922,259.4898,255.5779,251.666,213.8509,195.5953,170.8199,164.3001,162.9961,160.3881,148.6524,131.7008,122.5731,121.2691,118.6611,104.3175,101.7096,100.4056,79.5421,79.5421,74.3262
False,0.0,Город федерального значения Севастополь,1,False,19424.0,60000.0,5342.8985,5086.2182,4726.8659,4462.2877,4114.7822,3822.5615,2791.8915,2483.8752,2353.5606,2219.2971,1994.2082,1863.8936,1757.2726,1701.9876,1682.243,1239.9631,1133.3421,1097.8018,987.2318,785.8365,773.9897,762.143,647.6241,592.3391,517.3095,497.5648,493.6159,485.718,450.1777,398.8416,371.1992,367.2502,359.3524,315.9142,308.0163,304.0674,240.8846,240.8846,225.0889
False,0.0,Чувашская Республика,1,False,13984.0,50000.0,4452.4154,4238.5152,3939.0549,3718.5731,3428.9851,3185.4679,2326.5763,2069.896,1961.3005,1849.4142,1661.8402,1553.2447,1464.3938,1418.323,1401.8692,1033.3026,944.4518,914.8348,822.6932,654.8638,644.9914,635.1191,539.6867,493.6159,431.0912,414.6374,411.3466,404.765,375.1481,332.368,309.3326,306.0419,299.4603,263.2618,256.6803,253.3895,200.7371,200.7371,187.574
False,0.0,Пензенская область,1,False,13984.0,50000.0,4452.4154,4238.5152,3939.0549,3718.5731,3428.9851,3185.4679,2326.5763,2069.896,1961.3005,1849.4142,1661.8402,1553.2447,1464.3938,1418.323,1401.8692,1033.3026,944.4518,914.8348,822.6932,654.8638,644.9914,635.1191,539.6867,493.6159,431.0912,414.6374,411.3466,404.765,375.1481,332.368,309.3326,306.0419,299.4603,263.2618,256.6803,253.3895,200.7371,200.7371,187.574
False,0.0,Пензенская область,1,True,13984.0,20000.0,1780.9662,1695.4061,1575.622,1487.4292,1371.5941,1274.1872,930.6305,827.9584,784.5202,739.7657,664.7361,621.2979,585.7575,567.3292,560.7477,413.321,377.7807,365.9339,329.0773,261.9455,257.9966,254.0477,215.8747,197.4464,172.4365,165.8549,164.5386,161.906,150.0592,132.9472,123.7331,122.4167,119.7841,105.3047,102.6721,101.3558,80.2949,80.2949,75.0296
False,0.0,Еврейская автономная область,1,False,15000.0,50000.0,4452.4154,4238.5152,3939.0549,3718.5731,3428.9851,3185.4679,2326.5763,2069.896,1961.3005,1849.4142,1661.8402,1553.2447,1464.3938,1418.323,1401.8692,1033.3026,944.4518,914.8348,822.6932,654.8638,644.9914,635.1191,539.6867,493.6159,431.0912,414.6374,411.3466,404.765,375.1481,332.368,309.3326,306.0419,299.4603,263.2618,256.6803,253.3895,200.7371,200.7371,187.574
False,0.0,Еврейская автономная область,1,True,13984.0,20000.0,1780.9662,1695.4061,1575.622,1487.4292,1371.5941,1274.1872,930.6305,827.9584,784.5202,739.7657,664.7361,621.2979,585.7575,567.3292,560.7477,413.321,377.7807,365.9339,329.0773,261.9455,257.9966,254.0477,215.8747,197.4464,172.4365,165.8549,164.5386,161.906,150.0592,132.9472,123.7331,122.4167,119.7841,105.3047,102.6721,101.3558,80.2949,80.2949,75.0296
False,0.0,Тамбовская область,2,False,15000.0,60000.0,5342.8985,5086.2182,4726.8659,4462.2877,4114.7822,3822.5615,2791.8915,2483.8752,2353.5606,2219.2971,1994.2082,1863.8936,1757.2726,1701.9876,1682.243,1239.9631,1133.3421,1097.8018,987.2318,785.8365,773.9897,762.143,647.6241,592.3391,517.3095,497.5648,493.6159,485.718,450.1777,398.8416,371.1992,367.2502,359.3524,315.9142,308.0163,304.0674,240.8846,240.8846,225.0889
False,0.0,Республика Тыва,1,False,13984.0,50000.0,4452.4154,4238.5152,3939.0549,3718.5731,3428.9851,3185.4679,2326.5763,2069.896,1961.3005,1849.4142,1661.8402,1553.2447,1464.3938,1418.323,1401.8692,1033.3026,944.4518,914.8348,822.6932,654.8638,644.9914,635.1191,539.6867,493.6159,431.0912,414.6374,411.3466,404.765,375.1481,332.368,309.3326,306.0419,299.4603,263.2618,256.6803,253.3895,200.7371,200.7371,187.574
False,0.0,Республика Калмыкия,1,False,19424.0,50000.0,4452.4154,4238.5152,3939.0549,3718.5731,3428.9851,3185.4679,2326.5763,2069.896,1961.3005,1849.4142,1661.8402,1553.2447,1464.3938,1418.323,1401.8692,1033.3026,944.4518,914.8348,822.6932,654.8638,644.9914,635.1191,539.6867,493.6159,431.0912,414.6374,411.3466,404.765,375.1481,332.368,309.3326,306.0419,299.4603,263.2618,256.6803,253.3895,200.7371,200.7371,187.574
False,0.0,Республика Мордовия,1,False,15000.0,50000.0,4452.4154,4238.5152,3939.0549,3718.5731,3428.9851,3185.4679,2326.5763,2069.896,1961.3005,1849.4142,1661.8402,1553.2447,1464.3938,1418.323,1401.8692,1033.3026,944.4518,914.8348,822.6932,654.8638,644.9914,635.1191,539.6867,493.6159,431.0912,414.6374,411.3466,404.765,375.1481,332.368,309.3326,306.0419,299.4603,263.2618,256.6803,253.3895,200.7371,200.7371,187.574
False,0.0,Республика Мордовия,1,True,13984.0,19812.5,1764.2696,1679.5116,1560.8505,1473.4846,1358.7354,1262.2417,921.9059,820.1963,777.1653,732.8304,658.5042,615.4732,580.2661,562.0105,555.4907,409.4462,374.239,362.5033,325.9922,259.4898,255.5779,251.666,213.8509,195.5953,170.8199,164.3001,162.9961,160.3881,148.6524,131.7008,122.5731,121.2691,118.6611,104.3175,101.7096,100.4056,79.5421,79.5421,74.3262
False,0.0,Брянская область,1,False,13984.0,60000.0,5342.8985,5086.2182,4726.8659,4462.2877,4114.7822,3822.5615,2791.8915,2483.8752,2353.5606,2219.2971,1994.2082,1863.8936,1757.2726,1701.9876,1682.243,1239.9631,1133.3421,1097.8018,987.2318,785.8365,773.9897,762.143,647.6241,592.3391,517.3095,497.5648,493.6159,485.718,450.1777,398.8416,371.1992,367.2502,359.3524,315.9142,308.0163,304.0674,240.8846,240.8846,225.0889
False,0.0,Карачаево-Черкесская Республика,1,False,13984.0,50000.0,4452.4154,4238.5152,3939.0549,3718.5731,3428.9851,3185.4679,2326.5763,2069.896,1961.3005,1849.4142,1661.8402,1553.2447,1464.3938,1418.323,1401.8692,1033.3026,944.4518,914.8348,822.6932,654.8638,644.9914,635.1191,539.6867,493.6159,431.0912,414.6374,411.3466,404.765,375.1481,332.368,309.3326,306.0419,299.4603,263.2618,256.6803,253.3895,200.7371,200.7371,187.574
False,0.0,Карачаево-Черкесская Республика,1,True,50000.0,50000.0,4452.4154,4238.5152,3939.0549,3718.5731,3428.9851,3185.4679,2326.5763,2069.896,1961.3005,1849.4142,1661.8402,1553.2447,1464.3938,1418.323,1401.8692,1033.3026,944.4518,914.8348,822.6932,654.8638,644.9914,635.1191,539.6867,493.6159,431.0912,414.6374,411.3466,404.765,375.1481,332.368,309.3326,306.0419,299.4603,263.2618,256.6803,253.3895,200.7371,200.7371,187.574
False,0.0,Кабардино-Балкарская Республика,1,False,40000.0,50000.0,4452.4154,4238.5152,3939.0549,3718.5731,3428.9851,3185.4679,2326.5763,2069.896,1961.3005,1849.4142,1661.8402,1553.2447,1464.3938,1418.323,1401.8692,1033.3026,944.4518,914.8348,822.6932,654.8638,644.9914,635.1191,539.6867,493.6159,431.0912,414.6374,411.3466,404.765,375.1481,332.368,309.3326,306.0419,299.4603,263.2618,256.6803,253.3895,200.7371,200.7371,187.574
False,0.0,Республика Крым,1,False,19424.0,80000.0,7123.8647,6781.6243,6302.4878,5949.717,5486.3762,5096.7487,3722.522,3311.8336,3138.0808,2959.0628,2658.9443,2485.1915,2343.0301,2269.3168,2242.9907,1653.2842,1511.1228,1463.7357,1316.3091,1047.782,1031.9863,1016.1906,863.4987,789.7854,689.746,663.4198,658.1545,647.6241,600.2369,531.7889,494.9322,489.667,479.1365,421.2189,410.6884,405.4232,321.1794,321.1794,300.1185
False,0.0,Республика Адыгея,1,False,19424.0,50000.0,4452.4154,4238.5152,3939.0549,3718.5731,3428.9851,3185.4679,2326.5763,2069.896,1961.3005,1849.4142,1661.8402,1553.2447,1464.3938,1418.323,1401.8692,1033.3026,944.4518,914.8348,822.6932,654.8638,644.9914,635.1191,539.6867,493.6159,431.0912,414.6374,411.3466,404.765,375.1481,332.368,309.3326,306.0419,299.4603,263.2618,256.6803,253.3895,200.7371,200.7371,187.574
False,0.0,Чеченская Республика,1,False,50000.0,70000.0,6233.3816,5933.9213,5514.6768,5206.0024,4800.5792,4459.6551,3257.2068,2897.8544,2745.8207,2589.1799,2326.5763,2174.5426,2050.1514,1985.6522,1962.6168,1446.6237,1322.2325,1280.7687,1151.7704,916.8093,902.988,889.1668,755.5614,691.0623,603.5277,580.4923,575.8852,566.6711,525.2073,465.3153,433.0657,428.4586,419.2444,368.5665,359.3524,354.7453,281.032,281.032,262.6037
False,0.0,Челябинская область,0,False,15000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,0.0,Челябинская область,0,True,37000.0,37000.0,3294.7874,3136.5013,2914.9006,2751.7441,2537.449,2357.2463,1721.6664,1531.723,1451.3624,1368.5665,1229.7617,1149.4011,1083.6514,1049.559,1037.3832,764.6439,698.8943,676.9778,608.7929,484.5992,477.2937,469.9882,399.3682,365.2758,319.0075,306.8316,304.3965,299.5261,277.6096,245.9523,228.9061,226.471,221.6006,194.8137,189.9434,187.5082,148.5455,148.5455,138.8048
False,0.0,Краснодарский край,0,False,15000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,0.0,Краснодарский край,0,True,21700.0,60000.0,5342.8985,5086.2182,4726.8659,4462.2877,4114.7822,3822.5615,2791.8915,2483.8752,2353.5606,2219.2971,1994.2082,1863.8936,1757.2726,1701.9876,1682.243,1239.9631,1133.3421,1097.8018,987.2318,785.8365,773.9897,762.143,647.6241,592.3391,517.3095,497.5648,493.6159,485.718,450.1777,398.8416,371.1992,367.2502,359.3524,315.9142,308.0163,304.0674,240.8846,240.8846,225.0889
False,0.0,Ханты-Мансийский автономный округ — Югра,1,False,21700.0,82443.0,7341.4097,6988.7182,6494.95,6131.4065,5653.9164,5252.3907,3836.1986,3412.9687,3233.91,3049.4252,2740.1418,2561.0831,2414.5804,2338.6161,2311.486,1703.7714,1557.2687,1508.4345,1356.5059,1079.7787,1063.5006,1047.2225,889.8678,813.9035,710.8091,683.679,678.2529,667.4009,618.5667,548.0284,510.0462,504.6202,493.7681,434.0819,423.2298,417.8038,330.9874,330.9874,309.2833
False,0.0,Хабаровский край,1,False,15000.0,300000.0,26714.4926,25431.0912,23634.3293,22311.4387,20573.9108,19112.8077,13959.4577,12419.3761,11767.8031,11096.4855,9971.0412,9319.4682,8786.363,8509.9381,8411.215,6199.8157,5666.7105,5489.0088,4936.159,3929.1826,3869.9487,3810.7148,3238.1203,2961.6954,2586.5473,2487.8241,2468.0795,2428.5902,2250.8885,1994.2082,1855.9958,1836.2512,1796.7619,1579.5709,1540.0816,1520.337,1204.4228,1204.4228,1125.4443
False,0.0,Хабаровский край,1,True,15000.0,25000.0,2226.2077,2119.2576,1969.5274,1859.2866,1714.4926,1592.734,1163.2881,1034.948,980.6503,924.7071,830.9201,776.6224,732.1969,709.1615,700.9346,516.6513,472.2259,457.4174,411.3466,327.4319,322.4957,317.5596,269.8434,246.808,215.5456,207.3187,205.6733,202.3825,187.574,166.184,154.6663,153.0209,149.7302,131.6309,128.3401,126.6947,100.3686,100.3686,93.787
False,0.0,Новосибирская область,0,False,15000.0,150000.0,13357.2463,12715.5456,11817.1647,11155.7194,10286.9554,9556.4038,6979.7288,6209.688,5883.9015,5548.2427,4985.5206,4659.7341,4393.1815,4254.9691,4205.6075,3099.9079,2833.3553,2744.5044,2468.0795,1964.5913,1934.9743,1905.3574,1619.0602,1480.8477,1293.2737,1243.9121,1234.0398,1214.2951,1125.4443,997.1041,927.9979,918.1256,898.3809,789.7854,770.0408,760.1685,602.2114,602.2114,562.7221
False,0.0,Новосибирская область,0,True,17012.5,33350.0,2969.7611,2827.0896,2627.3496,2480.2883,2287.1331,2124.7071,1551.8264,1380.6206,1308.1874,1233.5593,1108.4474,1036.0142,976.7507,946.0215,935.0467,689.2128,629.9493,610.1948,548.7363,436.7941,430.2093,423.6245,359.971,329.2418,287.5378,276.5631,274.3682,269.9783,250.2238,221.6895,206.3249,204.1299,199.74,175.5956,171.2057,169.0108,133.8917,133.8917,125.1119
False,0.0,Свердловская область,0,False,15000.0,70000.0,6233.3816,5933.9213,5514.6768,5206.0024,4800.5792,4459.6551,3257.2068,2897.8544,2745.8207,2589.1799,2326.5763,2174.5426,2050.1514,1985.6522,1962.6168,1446.6237,1322.2325,1280.7687,1151.7704,916.8093,902.988,889.1668,755.5614,691.0623,603.5277,580.4923,575.8852,566.6711,525.2073,465.3153,433.0657,428.4586,419.2444,368.5665,359.3524,354.7453,281.032,281.032,262.6037
False,0.0,Свердловская область,0,True,15000.0,150000.0,13357.2463,12715.5456,11817.1647,11155.7194,10286.9554,9556.4038,6979.7288,6209.688,5883.9015,5548.2427,4985.5206,4659.7341,4393.1815,4254.9691,4205.6075,3099.9079,2833.3553,2744.5044,2468.0795,1964.5913,1934.9743,1905.3574,1619.0602,1480.8477,1293.2737,1243.9121,1234.0398,1214.2951,1125.4443,997.1041,927.9979,918.1256,898.3809,789.7854,770.0408,760.1685,602.2114,602.2114,562.7221
False,0.0,Ленинградская область,1,False,15000.0,60000.0,5342.8985,5086.2182,4726.8659,4462.2877,4114.7822,3822.5615,2791.8915,2483.8752,2353.5606,2219.2971,1994.2082,1863.8936,1757.2726,1701.9876,1682.243,1239.9631,1133.3421,1097.8018,987.2318,785.8365,773.9897,762.143,647.6241,592.3391,517.3095,497.5648,493.6159,485.718,450.1777,398.8416,371.1992,367.2502,359.3524,315.9142,308.0163,304.0674,240.8846,240.8846,225.0889
False,0.0,Ленинградская область,1,True,15000.0,30000.0,2671.4493,2543.1091,2363.4329,2231.1439,2057.3911,1911.2808,1395.9458,1241.9376,1176.7803,1109.6485,997.1041,931.9468,878.6363,850.9938,841.1215,619.9816,566.6711,548.9009,493.6159,392.9183,386.9949,381.0715,323.812,296.1695,258.6547,248.7824,246.808,242.859,225.0889,199.4208,185.5996,183.6251,179.6762,157.9571,154.0082,152.0337,120.4423,120.4423,112.5444
False,0.0,Ростовская область,0,False,15000.0,60000.0,5342.8985,5086.2182,4726.8659,4462.2877,4114.7822,3822.5615,2791.8915,2483.8752,2353.5606,2219.2971,1994.2082,1863.8936,1757.2726,1701.9876,1682.243,1239.9631,1133.3421,1097.8018,987.2318,785.8365,773.9897,762.143,647.6241,592.3391,517.3095,497.5648,493.6159,485.718,450.1777,398.8416,371.1992,367.2502,359.3524,315.9142,308.0163,304.0674,240.8846,240.8846,225.0889
False,0.0,Ростовская область,0,True,15000.0,45000.0,4007.1739,3814.6637,3545.1494,3346.7158,3086.0866,2866.9212,2093.9187,1862.9064,1765.1705,1664.4728,1495.6562,1397.9202,1317.9545,1276.4907,1261.6822,929.9724,850.0066,823.3513,740.4239,589.3774,580.4923,571.6072,485.718,444.2543,387.9821,373.1736,370.2119,364.2885,337.6333,299.1312,278.3994,275.4377,269.5143,236.9356,231.0122,228.0505,180.6634,180.6634,168.8166
False,0.0,Рязанская область,1,False,15000.0,60000.0,5342.8985,5086.2182,4726.8659,4462.2877,4114.7822,3822.5615,2791.8915,2483.8752,2353.5606,2219.2971,1994.2082,1863.8936,1757.2726,1701.9876,1682.243,1239.9631,1133.3421,1097.8018,987.2318,785.8365,773.9897,762.143,647.6241,592.3391,517.3095,497.5648,493.6159,485.718,450.1777,398.8416,371.1992,367.2502,359.3524,315.9142,308.0163,304.0674,240.8846,240.8846,225.0889
False,0.0,Пермский край,1,False,17012.5,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,0.0,Пермский край,1,True,35000.0,35000.0,3116.6908,2966.9606,2757.3384,2603.0012,2400.2896,2229.8276,1628.6034,1448.9272,1372.9104,1294.59,1163.2881,1087.2713,1025.0757,992.8261,981.3084,723.3118,661.1162,640.3844,575.8852,458.4046,451.494,444.5834,377.7807,345.5311,301.7639,290.2461,287.9426,283.3355,262.6037,232.6576,216.5328,214.2293,209.6222,184.2833,179.6762,177.3726,140.516,140.516,131.3018
False,0.0,Томская область,1,False,15000.0,60000.0,5342.8985,5086.2182,4726.8659,4462.2877,4114.7822,3822.5615,2791.8915,2483.8752,2353.5606,2219.2971,1994.2082,1863.8936,1757.2726,1701.9876,1682.243,1239.9631,1133.3421,1097.8018,987.2318,785.8365,773.9897,762.143,647.6241,592.3391,517.3095,497.5648,493.6159,485.718,450.1777,398.8416,371.1992,367.2502,359.3524,315.9142,308.0163,304.0674,240.8846,240.8846,225.0889
False,0.0,Томская область,1,True,40000.0,40000.0,3561.9323,3390.8122,3151.2439,2974.8585,2743.1881,2548.3744,1861.261,1655.9168,1569.0404,1479.5314,1329.4722,1242.5958,1171.5151,1134.6584,1121.4953,826.6421,755.5614,731.8678,658.1545,523.891,515.9932,508.0953,431.7494,394.8927,344.873,331.7099,329.0773,323.812,300.1185,265.8944,247.4661,244.8335,239.5683,210.6095,205.3442,202.7116,160.5897,160.5897,150.0592
False,0.0,Воронежская область,2,False,15000.0,70000.0,6233.3816,5933.9213,5514.6768,5206.0024,4800.5792,4459.6551,3257.2068,2897.8544,2745.8207,2589.1799,2326.5763,2174.5426,2050.1514,1985.6522,1962.6168,1446.6237,1322.2325,1280.7687,1151.7704,916.8093,902.988,889.1668,755.5614,691.0623,603.5277,580.4923,575.8852,566.6711,525.2073,465.3153,433.0657,428.4586,419.2444,368.5665,359.3524,354.7453,281.032,281.032,262.6037
False,0.0,Воронежская область,2,True,15000.0,45000.0,4007.1739,3814.6637,3545.1494,3346.7158,3086.0866,2866.9212,2093.9187,1862.9064,1765.1705,1664.4728,1495.6562,1397.9202,1317.9545,1276.4907,1261.6822,929.9724,850.0066,823.3513,740.4239,589.3774,580.4923,571.6072,485.718,444.2543,387.9821,373.1736,370.2119,364.2885,337.6333,299.1312,278.3994,275.4377,269.5143,236.9356,231.0122,228.0505,180.6634,180.6634,168.8166
