is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",(крановщик) Управление автомобильным краном (5200_30),Дисциплинированность (СК) (593_4),(крановщик) Управление мостовыми кранами (5203_30),(стропальщик) Работы по погрузке выгрузке (обобщенные) (1941_30),"Личные установки и ценности, мировоззрение (2043_4)",Аккуратность (СК) (575_4),(крановщик) Работа на кране (4417_30),(крановщик) Эксплуатация мостовых кранов (4866_30),"(крановщик) Эксплуатация пневмоколесных, гусеничных кранов (5011_30)",(АГП) Обслуживание и ремонт (3691_30),(крановщик) Выполнять погрузочно-разгрузочные работы (5355_30),(крановщик) Управление автомобильным краном 25-60т (5201_30),(АГП) Выявление и устранение неисправностей (4337_30),Склонность к здоровому образу жизни (СК) (1662_4),Командность (СК) (1371_4),(крановщик) автокран сортировка (5219_30),"(крановщик) (Проходная) Управление грузоподъемными механизмами, кранами, и специальными погрузочными машинами (4416_30)",(крановщик) Знание устройства и конструктивных особенностей ГПМ (4831_30),(крановщик) Подготовка крана (4419_30),(крановщик) Управление пневмоколесными кранами (5209_30),(крановщик) Регулирование грузоподъемных механизмов и погрузочных устройств (5390_30),Высокая работоспособность (СК) (586_4),(крановщик) Управление шлюзовыми кранами (5211_30),(крановщик) Эксплуатация автомобильного крана (5009_30),(крановщик) Погрузка-разгрузка (4421_30),"(крановщик) Осмотр, обслуживание креплений, и регулировка механизмов (5388_30)",(крановщик) Техническое обслуживание и ремонт грузоподъемного механизма (5414_30),(крановщик) Перемещение различных грузов (5331_30),(крановщик) Управление механизмами крана (5226_30),Коммуникабельность (СК) (617_4),(крановщик) Неоднородные группы разбор (5302_30),(крановщик) Выявление и устранение неисправностей обслуживаемых автокранов грузоподъемных механизмов машин (4829_30)
False,2.0,Приморский край,1,False,25000.0,160000.0,23039.2788,16883.4514,15157.7592,9735.9948,9195.1062,8976.1751,6567.933,5743.7218,5653.5737,5524.7907,5241.4681,4558.9182,3657.4372,3567.2891,3219.575,2807.4694,2549.9034,2511.2685,2266.5808,2112.0412,2034.7714,1931.745,1815.8403,1764.3271,1687.0573,1609.7875,1609.7875,1558.2743,1481.0045,1429.4913,1429.4913,1377.9781,1300.7083
False,2.0,Пермский край,1,False,18700.0,140000.0,20159.369,14773.02,13263.0393,8518.9955,8045.718,7854.1533,5746.9414,5025.7566,4946.877,4834.1919,4586.2846,3989.0534,3200.2576,3121.378,2817.1281,2456.5357,2231.1655,2197.3599,1983.2582,1848.0361,1780.425,1690.2769,1588.8603,1543.7862,1476.1751,1408.5641,1408.5641,1363.49,1295.8789,1250.8049,1250.8049,1205.7308,1138.1198
False,2.0,Костромская область,1,False,26000.0,150000.0,21599.3239,15828.2357,14210.3992,9127.4952,8620.4121,8415.1642,6157.4372,5384.7392,5300.2254,5179.4913,4913.8764,4273.9858,3428.8474,3344.3335,3018.3516,2632.0026,2390.5344,2354.3142,2124.9195,1980.0386,1907.5982,1811.0109,1702.3503,1654.0567,1581.6162,1509.1758,1509.1758,1460.8822,1388.4417,1340.1481,1340.1481,1291.8545,1219.414
False,2.0,Астраханская область,1,False,25000.0,140000.0,20159.369,14773.02,13263.0393,8518.9955,8045.718,7854.1533,5746.9414,5025.7566,4946.877,4834.1919,4586.2846,3989.0534,3200.2576,3121.378,2817.1281,2456.5357,2231.1655,2197.3599,1983.2582,1848.0361,1780.425,1690.2769,1588.8603,1543.7862,1476.1751,1408.5641,1408.5641,1363.49,1295.8789,1250.8049,1250.8049,1205.7308,1138.1198
False,2.0,Калининградская область,1,False,25000.0,100000.0,14399.5493,10552.1571,9473.5995,6084.9968,5746.9414,5610.1095,4104.9581,3589.8261,3533.4836,3452.9942,3275.9176,2849.3239,2285.8983,2229.5557,2012.2344,1754.6684,1593.6896,1569.5428,1416.613,1320.0258,1271.7321,1207.3406,1134.9002,1102.7044,1054.4108,1006.1172,1006.1172,973.9214,925.6278,893.4321,893.4321,861.2363,812.9427
False,2.0,Мурманская область,1,False,25000.0,175000.0,25199.2112,18466.275,16578.7991,10648.7444,10057.1475,9817.6916,7183.6768,6282.1958,6183.5963,6042.7399,5732.8558,4986.3168,4000.322,3901.7225,3521.4102,3070.6697,2788.9569,2746.6999,2479.0728,2310.0451,2225.5312,2112.8461,1986.0753,1929.7328,1845.2189,1760.7051,1760.7051,1704.3625,1619.8487,1563.5061,1563.5061,1507.1636,1422.6497
False,2.0,Ивановская область,1,False,26000.0,150000.0,21599.3239,15828.2357,14210.3992,9127.4952,8620.4121,8415.1642,6157.4372,5384.7392,5300.2254,5179.4913,4913.8764,4273.9858,3428.8474,3344.3335,3018.3516,2632.0026,2390.5344,2354.3142,2124.9195,1980.0386,1907.5982,1811.0109,1702.3503,1654.0567,1581.6162,1509.1758,1509.1758,1460.8822,1388.4417,1340.1481,1340.1481,1291.8545,1219.414
False,2.0,Смоленская область,1,False,25000.0,140000.0,20159.369,14773.02,13263.0393,8518.9955,8045.718,7854.1533,5746.9414,5025.7566,4946.877,4834.1919,4586.2846,3989.0534,3200.2576,3121.378,2817.1281,2456.5357,2231.1655,2197.3599,1983.2582,1848.0361,1780.425,1690.2769,1588.8603,1543.7862,1476.1751,1408.5641,1408.5641,1363.49,1295.8789,1250.8049,1250.8049,1205.7308,1138.1198
False,2.0,Ульяновская область,1,False,22937.0,155000.0,22319.3014,16355.8435,14684.0792,9431.745,8907.7592,8695.6697,6362.6851,5564.2305,5476.8995,5352.141,5077.6722,4416.452,3543.1423,3455.8113,3118.9633,2719.736,2470.2189,2432.7914,2195.7502,2046.0399,1971.1848,1871.378,1759.0953,1709.1919,1634.3368,1559.4816,1559.4816,1509.5782,1434.7231,1384.8197,1384.8197,1334.9163,1260.0612
False,2.0,Республика Марий Эл,1,False,25000.0,110000.0,15839.5042,11607.3728,10420.9594,6693.4965,6321.6355,6171.1204,4515.454,3948.8088,3886.8319,3798.2936,3603.5093,3134.2563,2514.4881,2452.5113,2213.4578,1930.1352,1753.0586,1726.4971,1558.2743,1452.0283,1398.9053,1328.0747,1248.3902,1212.9749,1159.8519,1106.7289,1106.7289,1071.3136,1018.1906,982.7753,982.7753,947.3599,894.237
False,2.0,Республика Хакасия,1,False,25000.0,141000.0,20303.3645,14878.5415,13357.7753,8579.8455,8103.1874,7910.2543,5787.991,5061.6549,4982.2118,4868.7218,4619.0438,4017.5467,3223.1165,3143.6735,2837.2505,2474.0824,2247.1024,2213.0554,1997.4243,1861.2363,1793.1423,1702.3503,1600.2093,1554.8133,1486.7193,1418.6252,1418.6252,1373.2292,1305.1352,1259.7392,1259.7392,1214.3432,1146.2492
False,2.0,Город федерального значения Севастополь,1,False,25000.0,100000.0,14399.5493,10552.1571,9473.5995,6084.9968,5746.9414,5610.1095,4104.9581,3589.8261,3533.4836,3452.9942,3275.9176,2849.3239,2285.8983,2229.5557,2012.2344,1754.6684,1593.6896,1569.5428,1416.613,1320.0258,1271.7321,1207.3406,1134.9002,1102.7044,1054.4108,1006.1172,1006.1172,973.9214,925.6278,893.4321,893.4321,861.2363,812.9427
False,2.0,Республика Карелия,1,False,26000.0,99500.0,14327.5515,10499.3963,9426.2315,6054.5718,5718.2067,5582.0589,4084.4334,3571.877,3515.8162,3435.7292,3259.538,2835.0773,2274.4688,2218.4079,2002.1732,1745.895,1585.7212,1561.6951,1409.5299,1313.4256,1265.3735,1201.3039,1129.2257,1097.1909,1049.1388,1001.0866,1001.0866,969.0518,920.9997,888.9649,888.9649,856.9301,808.878
False,2.0,Тамбовская область,2,False,26000.0,99500.0,14327.5515,10499.3963,9426.2315,6054.5718,5718.2067,5582.0589,4084.4334,3571.877,3515.8162,3435.7292,3259.538,2835.0773,2274.4688,2218.4079,2002.1732,1745.895,1585.7212,1561.6951,1409.5299,1313.4256,1265.3735,1201.3039,1129.2257,1097.1909,1049.1388,1001.0866,1001.0866,969.0518,920.9997,888.9649,888.9649,856.9301,808.878
False,2.0,Красноярский край,1,False,25000.0,200000.0,28799.0985,21104.3142,18947.199,12169.9936,11493.8828,11220.2189,8209.9163,7179.6523,7066.9672,6905.9884,6551.8352,5698.6478,4571.7965,4459.1114,4024.4688,3509.3368,3187.3793,3139.0856,2833.226,2640.0515,2543.4643,2414.6813,2269.8004,2205.4089,2108.8216,2012.2344,2012.2344,1947.8429,1851.2556,1786.8641,1786.8641,1722.4726,1625.8854
False,2.0,Республика Бурятия,1,False,25000.0,170000.0,24479.2337,17938.6671,16105.1191,10344.4945,9769.8004,9537.1861,6978.4288,6102.7044,6006.9221,5870.0901,5569.0599,4843.8506,3886.027,3790.2447,3420.7985,2982.9363,2709.2724,2668.2228,2408.2421,2244.0438,2161.9446,2052.4791,1929.3303,1874.5976,1792.4984,1710.3992,1710.3992,1655.6665,1573.5673,1518.8345,1518.8345,1464.1017,1382.0026
False,2.0,Республика Саха (Якутия),1,False,30000.0,200000.0,28799.0985,21104.3142,18947.199,12169.9936,11493.8828,11220.2189,8209.9163,7179.6523,7066.9672,6905.9884,6551.8352,5698.6478,4571.7965,4459.1114,4024.4688,3509.3368,3187.3793,3139.0856,2833.226,2640.0515,2543.4643,2414.6813,2269.8004,2205.4089,2108.8216,2012.2344,2012.2344,1947.8429,1851.2556,1786.8641,1786.8641,1722.4726,1625.8854
False,2.0,Новгородская область,1,False,25000.0,90000.0,12959.5943,9496.9414,8526.2395,5476.4971,5172.2473,5049.0985,3694.4623,3230.8435,3180.1352,3107.6948,2948.3258,2564.3915,2057.3084,2006.6001,1811.0109,1579.2015,1434.3207,1412.5885,1274.9517,1188.0232,1144.5589,1086.6066,1021.4102,992.434,948.9697,905.5055,905.5055,876.5293,833.065,804.0889,804.0889,775.1127,731.6484
False,2.0,Забайкальский край,1,False,25000.0,200000.0,28799.0985,21104.3142,18947.199,12169.9936,11493.8828,11220.2189,8209.9163,7179.6523,7066.9672,6905.9884,6551.8352,5698.6478,4571.7965,4459.1114,4024.4688,3509.3368,3187.3793,3139.0856,2833.226,2640.0515,2543.4643,2414.6813,2269.8004,2205.4089,2108.8216,2012.2344,2012.2344,1947.8429,1851.2556,1786.8641,1786.8641,1722.4726,1625.8854
False,2.0,Курганская область,1,False,30000.0,180000.0,25919.1887,18993.8828,17052.4791,10952.9942,10344.4945,10098.197,7388.9247,6461.6871,6360.2704,6215.3896,5896.6516,5128.783,4114.6169,4013.2003,3622.0219,3158.4031,2868.6413,2825.1771,2549.9034,2376.0464,2289.1178,2173.2131,2042.8203,1984.868,1897.9395,1811.0109,1811.0109,1753.0586,1666.1301,1608.1777,1608.1777,1550.2254,1463.2968
False,2.0,Еврейская автономная область,1,False,25000.0,115125.0,16577.4811,12148.1709,10906.4814,7005.3525,6616.1663,6458.6385,4725.8331,4132.7873,4067.923,3975.2596,3771.4001,3280.2841,2631.6404,2566.776,2316.5848,2020.062,1834.7352,1806.9362,1630.8757,1519.6797,1464.0816,1389.9509,1306.5538,1269.4885,1213.8905,1158.2924,1158.2924,1121.2271,1065.629,1028.5637,1028.5637,991.4983,935.9003
False,2.0,Ямало-Ненецкий автономный округ,1,False,25000.0,171500.0,24695.227,18096.9495,16247.2231,10435.7695,9856.0045,9621.3377,7040.0032,6156.5518,6059.9243,5921.8851,5618.1986,4886.5905,3920.3155,3823.688,3450.982,3009.2563,2733.1777,2691.7659,2429.4913,2263.8442,2181.0206,2070.5892,1946.3538,1891.1381,1808.3146,1725.491,1725.491,1670.2753,1587.4517,1532.236,1532.236,1477.0203,1394.1967
False,2.0,Новосибирская область,0,False,340.0,180000.0,25919.1887,18993.8828,17052.4791,10952.9942,10344.4945,10098.197,7388.9247,6461.6871,6360.2704,6215.3896,5896.6516,5128.783,4114.6169,4013.2003,3622.0219,3158.4031,2868.6413,2825.1771,2549.9034,2376.0464,2289.1178,2173.2131,2042.8203,1984.868,1897.9395,1811.0109,1811.0109,1753.0586,1666.1301,1608.1777,1608.1777,1550.2254,1463.2968
False,2.0,Томская область,1,False,25000.0,180000.0,25919.1887,18993.8828,17052.4791,10952.9942,10344.4945,10098.197,7388.9247,6461.6871,6360.2704,6215.3896,5896.6516,5128.783,4114.6169,4013.2003,3622.0219,3158.4031,2868.6413,2825.1771,2549.9034,2376.0464,2289.1178,2173.2131,2042.8203,1984.868,1897.9395,1811.0109,1811.0109,1753.0586,1666.1301,1608.1777,1608.1777,1550.2254,1463.2968
False,2.0,Псковская область,1,False,25000.0,90000.0,12959.5943,9496.9414,8526.2395,5476.4971,5172.2473,5049.0985,3694.4623,3230.8435,3180.1352,3107.6948,2948.3258,2564.3915,2057.3084,2006.6001,1811.0109,1579.2015,1434.3207,1412.5885,1274.9517,1188.0232,1144.5589,1086.6066,1021.4102,992.434,948.9697,905.5055,905.5055,876.5293,833.065,804.0889,804.0889,775.1127,731.6484
False,2.0,Амурская область,1,False,25000.0,300000.0,43198.6478,31656.4713,28420.7985,18254.9903,17240.8242,16830.3284,12314.8744,10769.4784,10600.4507,10358.9826,9827.7527,8547.9717,6857.6948,6688.6671,6036.7032,5264.0052,4781.0689,4708.6285,4249.839,3960.0773,3815.1964,3622.0219,3404.7006,3308.1133,3163.2325,3018.3516,3018.3516,2921.7643,2776.8835,2680.2962,2680.2962,2583.709,2438.8281
False,2.0,Карачаево-Черкесская Республика,1,False,17500.0,73475.0,10580.0688,7753.1974,6960.7272,4470.9514,4222.5652,4122.0279,3016.118,2637.6248,2596.2271,2537.0875,2406.9804,2093.5407,1679.5637,1638.166,1478.4892,1289.2426,1170.9635,1153.2216,1040.8564,969.8889,934.4052,887.0935,833.8679,810.2121,774.7283,739.2446,739.2446,715.5888,680.105,656.4492,656.4492,632.7934,597.3096
False,2.0,Омская область,1,False,25000.0,180000.0,25919.1887,18993.8828,17052.4791,10952.9942,10344.4945,10098.197,7388.9247,6461.6871,6360.2704,6215.3896,5896.6516,5128.783,4114.6169,4013.2003,3622.0219,3158.4031,2868.6413,2825.1771,2549.9034,2376.0464,2289.1178,2173.2131,2042.8203,1984.868,1897.9395,1811.0109,1811.0109,1753.0586,1666.1301,1608.1777,1608.1777,1550.2254,1463.2968
False,2.0,Омская область,1,True,115125.0,115125.0,16577.4811,12148.1709,10906.4814,7005.3525,6616.1663,6458.6385,4725.8331,4132.7873,4067.923,3975.2596,3771.4001,3280.2841,2631.6404,2566.776,2316.5848,2020.062,1834.7352,1806.9362,1630.8757,1519.6797,1464.0816,1389.9509,1306.5538,1269.4885,1213.8905,1158.2924,1158.2924,1121.2271,1065.629,1028.5637,1028.5637,991.4983,935.9003
False,2.0,Камчатский край,1,False,70000.0,180000.0,25919.1887,18993.8828,17052.4791,10952.9942,10344.4945,10098.197,7388.9247,6461.6871,6360.2704,6215.3896,5896.6516,5128.783,4114.6169,4013.2003,3622.0219,3158.4031,2868.6413,2825.1771,2549.9034,2376.0464,2289.1178,2173.2131,2042.8203,1984.868,1897.9395,1811.0109,1811.0109,1753.0586,1666.1301,1608.1777,1608.1777,1550.2254,1463.2968
False,2.0,Республика Адыгея,1,False,30000.0,130000.0,18719.414,13717.8042,12315.6793,7910.4958,7471.0238,7293.1423,5336.4456,4666.774,4593.5287,4488.8925,4258.6929,3704.1211,2971.6677,2898.4224,2615.9047,2281.0689,2071.7965,2040.4057,1841.5969,1716.0335,1653.2518,1569.5428,1475.3703,1433.5158,1370.7341,1307.9524,1307.9524,1266.0979,1203.3162,1161.4617,1161.4617,1119.6072,1056.8255
False,2.0,Ненецкий автономный округ,1,False,44500.0,47500.0,6839.7859,5012.2746,4499.9598,2890.3735,2729.7972,2664.802,1949.8551,1705.1674,1678.4047,1640.1722,1556.0608,1353.4288,1085.8017,1059.039,955.8113,833.4675,757.0026,745.5328,672.8912,627.0122,604.0728,573.4868,539.0776,523.7846,500.8451,477.9057,477.9057,462.6127,439.6732,424.3802,424.3802,409.0873,386.1478
False,2.0,Республика Дагестан,1,False,60000.0,115125.0,16577.4811,12148.1709,10906.4814,7005.3525,6616.1663,6458.6385,4725.8331,4132.7873,4067.923,3975.2596,3771.4001,3280.2841,2631.6404,2566.776,2316.5848,2020.062,1834.7352,1806.9362,1630.8757,1519.6797,1464.0816,1389.9509,1306.5538,1269.4885,1213.8905,1158.2924,1158.2924,1121.2271,1065.629,1028.5637,1028.5637,991.4983,935.9003
False,2.0,Республика Тыва,1,False,60000.0,140000.0,20159.369,14773.02,13263.0393,8518.9955,8045.718,7854.1533,5746.9414,5025.7566,4946.877,4834.1919,4586.2846,3989.0534,3200.2576,3121.378,2817.1281,2456.5357,2231.1655,2197.3599,1983.2582,1848.0361,1780.425,1690.2769,1588.8603,1543.7862,1476.1751,1408.5641,1408.5641,1363.49,1295.8789,1250.8049,1250.8049,1205.7308,1138.1198
False,2.0,Республика Алтай,1,False,37000.0,141000.0,20303.3645,14878.5415,13357.7753,8579.8455,8103.1874,7910.2543,5787.991,5061.6549,4982.2118,4868.7218,4619.0438,4017.5467,3223.1165,3143.6735,2837.2505,2474.0824,2247.1024,2213.0554,1997.4243,1861.2363,1793.1423,1702.3503,1600.2093,1554.8133,1486.7193,1418.6252,1418.6252,1373.2292,1305.1352,1259.7392,1259.7392,1214.3432,1146.2492
False,2.0,Республика Калмыкия,1,False,37000.0,95000.0,13679.5718,10024.5493,8999.9195,5780.7469,5459.5943,5329.604,3899.7102,3410.3348,3356.8094,3280.3445,3112.1217,2706.8577,2171.6033,2118.0779,1911.6227,1666.935,1514.0052,1491.0657,1345.7824,1254.0245,1208.1455,1146.9736,1078.1552,1047.5692,1001.6903,955.8113,955.8113,925.2254,879.3464,848.7605,848.7605,818.1745,772.2956
False,2.0,Чукотский автономный округ,1,False,56000.0,115000.0,16559.4816,12134.9807,10894.6394,6997.7463,6608.9826,6451.6259,4720.7019,4128.3001,4063.5061,3970.9433,3767.3052,3276.7225,2628.783,2563.9891,2314.0695,2017.8686,1832.7431,1804.9742,1629.105,1518.0296,1462.492,1388.4417,1305.1352,1268.1101,1212.5724,1157.0348,1157.0348,1120.0097,1064.472,1027.4469,1027.4469,990.4218,934.8841
False,2.0,Магаданская область,1,False,40000.0,160000.0,23039.2788,16883.4514,15157.7592,9735.9948,9195.1062,8976.1751,6567.933,5743.7218,5653.5737,5524.7907,5241.4681,4558.9182,3657.4372,3567.2891,3219.575,2807.4694,2549.9034,2511.2685,2266.5808,2112.0412,2034.7714,1931.745,1815.8403,1764.3271,1687.0573,1609.7875,1609.7875,1558.2743,1481.0045,1429.4913,1429.4913,1377.9781,1300.7083
False,2.0,Чеченская Республика,1,False,115000.0,115000.0,16559.4816,12134.9807,10894.6394,6997.7463,6608.9826,6451.6259,4720.7019,4128.3001,4063.5061,3970.9433,3767.3052,3276.7225,2628.783,2563.9891,2314.0695,2017.8686,1832.7431,1804.9742,1629.105,1518.0296,1462.492,1388.4417,1305.1352,1268.1101,1212.5724,1157.0348,1157.0348,1120.0097,1064.472,1027.4469,1027.4469,990.4218,934.8841
False,0.0,"иные территории, включая город и космодром Байконур",1,False,20979.0,22283.0,3208.6516,2351.3372,2111.0022,1355.9198,1280.591,1250.1007,914.7078,799.921,787.3661,769.4307,729.9727,634.9148,509.3667,496.8119,448.3862,390.9928,355.1219,349.7412,315.6639,294.1413,283.3801,269.0317,252.8898,245.7156,234.9544,224.1931,224.1931,217.0189,206.2576,199.0835,199.0835,191.9093,181.148
False,0.0,Республика Северная Осетия,1,False,11280.0,26250.0,3779.8817,2769.9412,2486.8199,1597.3117,1508.5721,1472.6537,1077.5515,942.3294,927.5394,906.411,859.9284,747.9475,600.0483,585.2584,528.2115,460.6005,418.3435,412.005,371.8609,346.5068,333.8297,316.9269,297.9113,289.4599,276.7828,264.1058,264.1058,255.6544,242.9773,234.5259,234.5259,226.0745,213.3975
False,0.0,Московская область,2,False,18000.0,60000.0,8639.7296,6331.2943,5684.1597,3650.9981,3448.1648,3366.0657,2462.9749,2153.8957,2120.0901,2071.7965,1965.5505,1709.5943,1371.539,1337.7334,1207.3406,1052.801,956.2138,941.7257,849.9678,792.0155,763.0393,724.4044,680.9401,661.6227,632.6465,603.6703,603.6703,584.3529,555.3767,536.0592,536.0592,516.7418,487.7656
False,0.0,Саратовская область,2,False,16500.0,56000.0,8063.7476,5909.208,5305.2157,3407.5982,3218.2872,3141.6613,2298.7766,2010.3026,1978.7508,1933.6768,1834.5138,1595.6214,1280.103,1248.5512,1126.8513,982.6143,892.4662,878.944,793.3033,739.2144,712.17,676.1108,635.5441,617.5145,590.4701,563.4256,563.4256,545.396,518.3516,500.322,500.322,482.2923,455.2479
False,0.0,Город федерального значения Санкт-Петербург,0,False,25000.0,80000.0,11519.6394,8441.7257,7578.8796,4867.9974,4597.5531,4488.0876,3283.9665,2871.8609,2826.7869,2762.3954,2620.7341,2279.4591,1828.7186,1783.6446,1609.7875,1403.7347,1274.9517,1255.6343,1133.2904,1056.0206,1017.3857,965.8725,907.9202,882.1636,843.5287,804.8938,804.8938,779.1372,740.5023,714.7457,714.7457,688.9891,650.3542
False,0.0,Свердловская область,0,False,15000.0,80000.0,11519.6394,8441.7257,7578.8796,4867.9974,4597.5531,4488.0876,3283.9665,2871.8609,2826.7869,2762.3954,2620.7341,2279.4591,1828.7186,1783.6446,1609.7875,1403.7347,1274.9517,1255.6343,1133.2904,1056.0206,1017.3857,965.8725,907.9202,882.1636,843.5287,804.8938,804.8938,779.1372,740.5023,714.7457,714.7457,688.9891,650.3542
False,0.0,Свердловская область,0,True,23600.0,31350.0,4514.2587,3308.1013,2969.9734,1907.6465,1801.6661,1758.7693,1286.9044,1125.4105,1107.7471,1082.5137,1027.0002,893.263,716.6291,698.9657,630.8355,550.0885,499.6217,492.0517,444.1082,413.8281,398.688,378.5013,355.7912,345.6978,330.5578,315.4177,315.4177,305.3244,290.1843,280.091,280.091,269.9976,254.8575
False,0.0,Волгоградская область,2,False,15000.0,55000.0,7919.7521,5803.6864,5210.4797,3346.7482,3160.8178,3085.5602,2257.727,1974.4044,1943.416,1899.1468,1801.7547,1567.1281,1257.244,1226.2556,1106.7289,965.0676,876.5293,863.2486,779.1372,726.0142,699.4527,664.0373,624.1951,606.4874,579.9259,553.3645,553.3645,535.6568,509.0953,491.3876,491.3876,473.68,447.1185
False,0.0,Воронежская область,2,False,15000.0,55000.0,7919.7521,5803.6864,5210.4797,3346.7482,3160.8178,3085.5602,2257.727,1974.4044,1943.416,1899.1468,1801.7547,1567.1281,1257.244,1226.2556,1106.7289,965.0676,876.5293,863.2486,779.1372,726.0142,699.4527,664.0373,624.1951,606.4874,579.9259,553.3645,553.3645,535.6568,509.0953,491.3876,491.3876,473.68,447.1185
False,0.0,Ярославская область,1,False,16300.0,80000.0,11519.6394,8441.7257,7578.8796,4867.9974,4597.5531,4488.0876,3283.9665,2871.8609,2826.7869,2762.3954,2620.7341,2279.4591,1828.7186,1783.6446,1609.7875,1403.7347,1274.9517,1255.6343,1133.2904,1056.0206,1017.3857,965.8725,907.9202,882.1636,843.5287,804.8938,804.8938,779.1372,740.5023,714.7457,714.7457,688.9891,650.3542
