is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Знание 1С (2742_8),Внимательность (СК) (536_4),Дисциплинированность (СК) (593_4),Формирование бюджета (3098_8),"Бюджет доходов и расходов (БДР): формирование, анализ, контроль (3108_8)",Бюджетирование (2871_8),"Саморазвитие, обучаемость (СК) (604_4)","Личные установки и ценности, мировоззрение (2043_4)","Восприятие, мышление, внимание, память (УСК) (1330_4)",Знание компьютерных офисных программ (1027_8),(О) Анализ финансово-хозяйственной деятельности (1217_8),Государственные закупки (3244_8),Пользователь ПК (922_8),Составление управленческой отчетности (1587_8),(О) Ведение управленческого учета (652_8),"Многозадачность, интенсивность (СК) (627_4)",Компьютерные программы для ведения бухгалтерского учета (129_8),Стрессоустойчивость (СК) (601_4),Анализ экономической эффективности деятельности компаний (3070_8),"Анализ себестоимости продукции, выполняемых работ (2855_8)",Бизнес-план (3397_8),(О) Работать с программой 1С (847_8),Составление/формирование/подготовка отчетности (ОПТ) (3911_36),"Методическая работа: разработка, актуализация, внедрение, реализация (3833_8)"
False,2.0,Самарская область,0,False,20000.0,80000.0,16045.6274,6920.1521,6387.8327,4841.5716,3954.3726,3472.7503,3269.962,2965.7795,2915.0824,2408.1115,2281.3688,2256.0203,2230.6717,2129.2776,2103.929,1825.0951,1825.0951,1825.0951,1774.398,1698.3523,1520.9125,1368.8213,1343.4728,1318.1242,1318.1242
False,2.0,Самарская область,0,True,20000.0,50000.0,10028.5171,4325.0951,3992.3954,3025.9823,2471.4829,2170.4689,2043.7262,1853.6122,1821.9265,1505.0697,1425.8555,1410.0127,1394.1698,1330.7985,1314.9556,1140.6844,1140.6844,1140.6844,1108.9987,1061.4702,950.5703,855.5133,839.6705,823.8276,823.8276
False,2.0,Томская область,1,False,20000.0,85000.0,17048.4791,7352.6616,6787.0722,5144.1698,4201.5209,3689.7972,3474.3346,3151.1407,3097.275,2558.6185,2423.9544,2397.0215,2370.0887,2262.3574,2235.4246,1939.1635,1939.1635,1939.1635,1885.2978,1804.4994,1615.9696,1454.3726,1427.4398,1400.507,1400.507
False,2.0,Ростовская область,0,False,16242.0,100000.0,20057.0342,8650.1901,7984.7909,6051.9645,4942.9658,4340.9379,4087.4525,3707.2243,3643.853,3010.1394,2851.711,2820.0253,2788.3397,2661.597,2629.9113,2281.3688,2281.3688,2281.3688,2217.9975,2122.9404,1901.1407,1711.0266,1679.3409,1647.6553,1647.6553
False,2.0,Воронежская область,2,False,20000.0,90000.0,18051.3308,7785.1711,7186.3118,5446.7681,4448.6692,3906.8441,3678.7072,3336.5019,3279.4677,2709.1255,2566.5399,2538.0228,2509.5057,2395.4373,2366.9202,2053.2319,2053.2319,2053.2319,1996.1977,1910.6464,1711.0266,1539.924,1511.4068,1482.8897,1482.8897
False,2.0,Иркутская область,1,False,20000.0,110000.0,22062.7376,9515.2091,8783.27,6657.161,5437.2624,4775.0317,4496.1977,4077.9468,4008.2383,3311.1534,3136.8821,3102.0279,3067.1736,2927.7567,2892.9024,2509.5057,2509.5057,2509.5057,2439.7972,2335.2345,2091.2548,1882.1293,1847.275,1812.4208,1812.4208
False,2.0,Иркутская область,1,True,23158.5,30000.0,6017.1103,2595.057,2395.4373,1815.5894,1482.8897,1302.2814,1226.2357,1112.1673,1093.1559,903.0418,855.5133,846.0076,836.5019,798.4791,788.9734,684.4106,684.4106,684.4106,665.3992,636.8821,570.3422,513.308,503.8023,494.2966,494.2966
False,2.0,Тульская область,1,False,17650.0,88000.0,17650.1901,7612.1673,7026.616,5325.7288,4349.8099,3820.0253,3596.9582,3262.3574,3206.5906,2648.9227,2509.5057,2481.6223,2453.7389,2342.2053,2314.3219,2007.6046,2007.6046,2007.6046,1951.8378,1868.1876,1673.0038,1505.7034,1477.82,1449.9366,1449.9366
False,2.0,Тульская область,1,True,23158.5,23158.5,4644.9083,2003.2543,1849.1578,1401.5442,1144.7167,1005.2961,946.5927,858.5375,843.8617,697.1031,660.4135,653.0756,645.7376,616.3859,609.048,528.3308,528.3308,528.3308,513.6549,491.6412,440.2757,396.2481,388.9102,381.5722,381.5722
False,2.0,Республика Коми,1,False,20000.0,80000.0,16045.6274,6920.1521,6387.8327,4841.5716,3954.3726,3472.7503,3269.962,2965.7795,2915.0824,2408.1115,2281.3688,2256.0203,2230.6717,2129.2776,2103.929,1825.0951,1825.0951,1825.0951,1774.398,1698.3523,1520.9125,1368.8213,1343.4728,1318.1242,1318.1242
False,2.0,Республика Бурятия,1,False,20000.0,80000.0,16045.6274,6920.1521,6387.8327,4841.5716,3954.3726,3472.7503,3269.962,2965.7795,2915.0824,2408.1115,2281.3688,2256.0203,2230.6717,2129.2776,2103.929,1825.0951,1825.0951,1825.0951,1774.398,1698.3523,1520.9125,1368.8213,1343.4728,1318.1242,1318.1242
False,2.0,Белгородская область,2,False,20000.0,80000.0,16045.6274,6920.1521,6387.8327,4841.5716,3954.3726,3472.7503,3269.962,2965.7795,2915.0824,2408.1115,2281.3688,2256.0203,2230.6717,2129.2776,2103.929,1825.0951,1825.0951,1825.0951,1774.398,1698.3523,1520.9125,1368.8213,1343.4728,1318.1242,1318.1242
False,2.0,Забайкальский край,1,False,20000.0,80000.0,16045.6274,6920.1521,6387.8327,4841.5716,3954.3726,3472.7503,3269.962,2965.7795,2915.0824,2408.1115,2281.3688,2256.0203,2230.6717,2129.2776,2103.929,1825.0951,1825.0951,1825.0951,1774.398,1698.3523,1520.9125,1368.8213,1343.4728,1318.1242,1318.1242
False,2.0,Рязанская область,1,False,16242.0,80000.0,16045.6274,6920.1521,6387.8327,4841.5716,3954.3726,3472.7503,3269.962,2965.7795,2915.0824,2408.1115,2281.3688,2256.0203,2230.6717,2129.2776,2103.929,1825.0951,1825.0951,1825.0951,1774.398,1698.3523,1520.9125,1368.8213,1343.4728,1318.1242,1318.1242
False,2.0,Карачаево-Черкесская Республика,1,False,16242.0,50000.0,10028.5171,4325.0951,3992.3954,3025.9823,2471.4829,2170.4689,2043.7262,1853.6122,1821.9265,1505.0697,1425.8555,1410.0127,1394.1698,1330.7985,1314.9556,1140.6844,1140.6844,1140.6844,1108.9987,1061.4702,950.5703,855.5133,839.6705,823.8276,823.8276
False,2.0,Еврейская автономная область,1,False,20000.0,55000.0,11031.3688,4757.6046,4391.635,3328.5805,2718.6312,2387.5158,2248.0989,2038.9734,2004.1191,1655.5767,1568.4411,1551.0139,1533.5868,1463.8783,1446.4512,1254.7529,1254.7529,1254.7529,1219.8986,1167.6172,1045.6274,941.0646,923.6375,906.2104,906.2104
False,2.0,Свердловская область,0,False,18678.0,138240.0,27726.8441,11958.0228,11038.1749,8366.2357,6833.1559,6000.9125,5650.4943,5124.8669,5037.2624,4161.2167,3942.2053,3898.403,3854.6008,3679.3916,3635.5894,3153.7643,3153.7643,3153.7643,3066.1597,2934.7529,2628.1369,2365.3232,2321.5209,2277.7186,2277.7186
False,2.0,Свердловская область,0,True,20000.0,50000.0,10028.5171,4325.0951,3992.3954,3025.9823,2471.4829,2170.4689,2043.7262,1853.6122,1821.9265,1505.0697,1425.8555,1410.0127,1394.1698,1330.7985,1314.9556,1140.6844,1140.6844,1140.6844,1108.9987,1061.4702,950.5703,855.5133,839.6705,823.8276,823.8276
False,2.0,Владимирская область,1,False,20000.0,74400.0,14922.4335,6435.7414,5940.6844,4502.6616,3677.5665,3229.6578,3041.0646,2758.1749,2711.0266,2239.5437,2121.673,2098.0989,2074.5247,1980.2281,1956.654,1697.3384,1697.3384,1697.3384,1650.1901,1579.4677,1414.4487,1273.0038,1249.4297,1225.8555,1225.8555
False,2.0,Владимирская область,1,True,20000.0,20000.0,4011.4068,1730.038,1596.9582,1210.3929,988.5932,868.1876,817.4905,741.4449,728.7706,602.0279,570.3422,564.0051,557.6679,532.3194,525.9823,456.2738,456.2738,456.2738,443.5995,424.5881,380.2281,342.2053,335.8682,329.5311,329.5311
False,2.0,Кемеровская область,1,False,20000.0,170000.0,34096.9582,14705.3232,13574.1445,10288.3397,8403.0418,7379.5944,6948.6692,6302.2814,6194.5501,5117.237,4847.9087,4794.0431,4740.1774,4524.7148,4470.8492,3878.327,3878.327,3878.327,3770.5957,3608.9987,3231.9392,2908.7452,2854.8796,2801.0139,2801.0139
False,2.0,Кемеровская область,1,True,30000.0,30000.0,6017.1103,2595.057,2395.4373,1815.5894,1482.8897,1302.2814,1226.2357,1112.1673,1093.1559,903.0418,855.5133,846.0076,836.5019,798.4791,788.9734,684.4106,684.4106,684.4106,665.3992,636.8821,570.3422,513.308,503.8023,494.2966,494.2966
False,2.0,Курская область,2,False,20000.0,70000.0,14039.924,6055.1331,5589.3536,4236.3752,3460.076,3038.6565,2861.2167,2595.057,2550.6971,2107.0976,1996.1977,1974.0177,1951.8378,1863.1179,1840.9379,1596.9582,1596.9582,1596.9582,1552.5982,1486.0583,1330.7985,1197.7186,1175.5387,1153.3587,1153.3587
False,2.0,Курская область,2,True,60000.0,60000.0,12034.2205,5190.1141,4790.8745,3631.1787,2965.7795,2604.5627,2452.4715,2224.3346,2186.3118,1806.0837,1711.0266,1692.0152,1673.0038,1596.9582,1577.9468,1368.8213,1368.8213,1368.8213,1330.7985,1273.7643,1140.6844,1026.616,1007.6046,988.5932,988.5932
False,2.0,Калининградская область,1,False,20000.0,85000.0,17048.4791,7352.6616,6787.0722,5144.1698,4201.5209,3689.7972,3474.3346,3151.1407,3097.275,2558.6185,2423.9544,2397.0215,2370.0887,2262.3574,2235.4246,1939.1635,1939.1635,1939.1635,1885.2978,1804.4994,1615.9696,1454.3726,1427.4398,1400.507,1400.507
False,2.0,Новгородская область,1,False,20000.0,70000.0,14039.924,6055.1331,5589.3536,4236.3752,3460.076,3038.6565,2861.2167,2595.057,2550.6971,2107.0976,1996.1977,1974.0177,1951.8378,1863.1179,1840.9379,1596.9582,1596.9582,1596.9582,1552.5982,1486.0583,1330.7985,1197.7186,1175.5387,1153.3587,1153.3587
False,2.0,Чеченская Республика,1,False,45000.0,50000.0,10028.5171,4325.0951,3992.3954,3025.9823,2471.4829,2170.4689,2043.7262,1853.6122,1821.9265,1505.0697,1425.8555,1410.0127,1394.1698,1330.7985,1314.9556,1140.6844,1140.6844,1140.6844,1108.9987,1061.4702,950.5703,855.5133,839.6705,823.8276,823.8276
False,2.0,Хабаровский край,1,False,21452.5,150000.0,30085.5513,12975.2852,11977.1863,9077.9468,7414.4487,6511.4068,6131.1787,5560.8365,5465.7795,4515.2091,4277.5665,4230.038,4182.5095,3992.3954,3944.8669,3422.0532,3422.0532,3422.0532,3326.9962,3184.4106,2851.711,2566.5399,2519.0114,2471.4829,2471.4829
False,2.0,Ханты-Мансийский автономный округ — Югра,1,False,21452.5,103000.0,20658.7452,8909.6958,8224.3346,6233.5234,5091.2548,4471.166,4210.076,3818.4411,3753.1686,3100.4436,2937.2624,2904.6261,2871.9899,2741.4449,2708.8086,2349.8099,2349.8099,2349.8099,2284.5374,2186.6286,1958.1749,1762.3574,1729.7212,1697.0849,1697.0849
False,2.0,Амурская область,1,False,21452.5,138240.0,27726.8441,11958.0228,11038.1749,8366.2357,6833.1559,6000.9125,5650.4943,5124.8669,5037.2624,4161.2167,3942.2053,3898.403,3854.6008,3679.3916,3635.5894,3153.7643,3153.7643,3153.7643,3066.1597,2934.7529,2628.1369,2365.3232,2321.5209,2277.7186,2277.7186
False,2.0,Амурская область,1,True,25000.0,25000.0,5014.2586,2162.5475,1996.1977,1512.9911,1235.7414,1085.2345,1021.8631,926.8061,910.9632,752.5349,712.9278,705.0063,697.0849,665.3992,657.4778,570.3422,570.3422,570.3422,554.4994,530.7351,475.2852,427.7567,419.8352,411.9138,411.9138
False,2.0,Ленинградская область,1,False,11000.0,100000.0,20057.0342,8650.1901,7984.7909,6051.9645,4942.9658,4340.9379,4087.4525,3707.2243,3643.853,3010.1394,2851.711,2820.0253,2788.3397,2661.597,2629.9113,2281.3688,2281.3688,2281.3688,2217.9975,2122.9404,1901.1407,1711.0266,1679.3409,1647.6553,1647.6553
False,2.0,Мурманская область,1,False,21452.5,190000.0,38108.365,16435.3612,15171.1027,11498.7326,9391.635,8247.782,7766.1597,7043.7262,6923.3207,5719.2649,5418.251,5358.0482,5297.8454,5057.0342,4996.8314,4334.6008,4334.6008,4334.6008,4214.1952,4033.5868,3612.1673,3250.9506,3190.7478,3130.545,3130.545
False,2.0,Красноярский край,1,False,20000.0,116000.0,23266.1597,10034.2205,9262.3574,7020.2788,5733.8403,5035.488,4741.4449,4300.3802,4226.8695,3491.7617,3307.9848,3271.2294,3234.474,3087.4525,3050.6971,2646.3878,2646.3878,2646.3878,2572.8771,2462.6109,2205.3232,1984.7909,1948.0355,1911.2801,1911.2801
False,2.0,Красноярский край,1,True,25000.0,45000.0,9025.6654,3892.5856,3593.1559,2723.384,2224.3346,1953.4221,1839.3536,1668.251,1639.7338,1354.5627,1283.27,1269.0114,1254.7529,1197.7186,1183.4601,1026.616,1026.616,1026.616,998.0989,955.3232,855.5133,769.962,755.7034,741.4449,741.4449
False,2.0,Ненецкий автономный округ,1,False,25000.0,60000.0,12034.2205,5190.1141,4790.8745,3631.1787,2965.7795,2604.5627,2452.4715,2224.3346,2186.3118,1806.0837,1711.0266,1692.0152,1673.0038,1596.9582,1577.9468,1368.8213,1368.8213,1368.8213,1330.7985,1273.7643,1140.6844,1026.616,1007.6046,988.5932,988.5932
False,2.0,Город федерального значения Санкт-Петербург,0,False,23500.0,160000.0,32091.2548,13840.3042,12775.6654,9683.1432,7908.7452,6945.5006,6539.924,5931.5589,5830.1648,4816.2231,4562.7376,4512.0406,4461.3435,4258.5551,4207.858,3650.1901,3650.1901,3650.1901,3548.7959,3396.7047,3041.8251,2737.6426,2686.9455,2636.2484,2636.2484
False,2.0,Город федерального значения Санкт-Петербург,0,True,40000.0,60000.0,12034.2205,5190.1141,4790.8745,3631.1787,2965.7795,2604.5627,2452.4715,2224.3346,2186.3118,1806.0837,1711.0266,1692.0152,1673.0038,1596.9582,1577.9468,1368.8213,1368.8213,1368.8213,1330.7985,1273.7643,1140.6844,1026.616,1007.6046,988.5932,988.5932
False,2.0,Ямало-Ненецкий автономный округ,1,False,36420.0,150000.0,30085.5513,12975.2852,11977.1863,9077.9468,7414.4487,6511.4068,6131.1787,5560.8365,5465.7795,4515.2091,4277.5665,4230.038,4182.5095,3992.3954,3944.8669,3422.0532,3422.0532,3422.0532,3326.9962,3184.4106,2851.711,2566.5399,2519.0114,2471.4829,2471.4829
False,2.0,Республика Саха (Якутия),1,False,30000.0,80000.0,16045.6274,6920.1521,6387.8327,4841.5716,3954.3726,3472.7503,3269.962,2965.7795,2915.0824,2408.1115,2281.3688,2256.0203,2230.6717,2129.2776,2103.929,1825.0951,1825.0951,1825.0951,1774.398,1698.3523,1520.9125,1368.8213,1343.4728,1318.1242,1318.1242
False,2.0,Приморский край,1,False,24363.0,250000.0,50142.5856,21625.4753,19961.9772,15129.9113,12357.4144,10852.3447,10218.6312,9268.0608,9109.6324,7525.3485,7129.2776,7050.0634,6970.8492,6653.9924,6574.7782,5703.4221,5703.4221,5703.4221,5544.9937,5307.3511,4752.8517,4277.5665,4198.3523,4119.1381,4119.1381
False,2.0,Приморский край,1,True,34500.0,34500.0,6919.6768,2984.3156,2754.7529,2087.9278,1705.3232,1497.6236,1410.1711,1278.9924,1257.1293,1038.4981,983.8403,972.9087,961.9772,918.251,907.3194,787.0722,787.0722,787.0722,765.2091,732.4144,655.8935,590.3042,579.3726,568.4411,568.4411
False,2.0,Московская область,2,False,28000.0,150000.0,30085.5513,12975.2852,11977.1863,9077.9468,7414.4487,6511.4068,6131.1787,5560.8365,5465.7795,4515.2091,4277.5665,4230.038,4182.5095,3992.3954,3944.8669,3422.0532,3422.0532,3422.0532,3326.9962,3184.4106,2851.711,2566.5399,2519.0114,2471.4829,2471.4829
False,2.0,Камчатский край,1,False,36420.0,99200.0,19896.5779,8580.9886,7920.9125,6003.5488,4903.4221,4306.2104,4054.7529,3677.5665,3614.7022,2986.0583,2828.8973,2797.4651,2766.033,2640.3042,2608.872,2263.1179,2263.1179,2263.1179,2200.2535,2105.9569,1885.9316,1697.3384,1665.9062,1634.474,1634.474
False,2.0,Сахалинская область,1,False,36420.0,100000.0,20057.0342,8650.1901,7984.7909,6051.9645,4942.9658,4340.9379,4087.4525,3707.2243,3643.853,3010.1394,2851.711,2820.0253,2788.3397,2661.597,2629.9113,2281.3688,2281.3688,2281.3688,2217.9975,2122.9404,1901.1407,1711.0266,1679.3409,1647.6553,1647.6553
False,2.0,Магаданская область,1,False,24414.0,100000.0,20057.0342,8650.1901,7984.7909,6051.9645,4942.9658,4340.9379,4087.4525,3707.2243,3643.853,3010.1394,2851.711,2820.0253,2788.3397,2661.597,2629.9113,2281.3688,2281.3688,2281.3688,2217.9975,2122.9404,1901.1407,1711.0266,1679.3409,1647.6553,1647.6553
False,2.0,Город федерального значения Москва,0,False,24860.0,300000.0,60171.1027,25950.5703,23954.3726,18155.8935,14828.8973,13022.8137,12262.3574,11121.673,10931.5589,9030.4183,8555.1331,8460.076,8365.019,7984.7909,7889.7338,6844.1065,6844.1065,6844.1065,6653.9924,6368.8213,5703.4221,5133.0798,5038.0228,4942.9658,4942.9658
False,2.0,Город федерального значения Москва,0,True,3000.0,80000.0,16045.6274,6920.1521,6387.8327,4841.5716,3954.3726,3472.7503,3269.962,2965.7795,2915.0824,2408.1115,2281.3688,2256.0203,2230.6717,2129.2776,2103.929,1825.0951,1825.0951,1825.0951,1774.398,1698.3523,1520.9125,1368.8213,1343.4728,1318.1242,1318.1242
False,2.0,Чукотский автономный округ,1,False,45750.0,98730.0,19802.3099,8540.3327,7883.384,5975.1046,4880.1901,4285.808,4035.5418,3660.1426,3597.576,2971.9106,2815.4943,2784.211,2752.9278,2627.7947,2596.5114,2252.3954,2252.3954,2252.3954,2189.8289,2095.9791,1876.9962,1689.2966,1658.0133,1626.73,1626.73
False,2.0,Запорожская область,1,False,50000.0,50000.0,10028.5171,4325.0951,3992.3954,3025.9823,2471.4829,2170.4689,2043.7262,1853.6122,1821.9265,1505.0697,1425.8555,1410.0127,1394.1698,1330.7985,1314.9556,1140.6844,1140.6844,1140.6844,1108.9987,1061.4702,950.5703,855.5133,839.6705,823.8276,823.8276
False,1.0,Оренбургская область,2,False,15000.0,98000.0,19655.8935,8477.1863,7825.0951,5930.9252,4844.1065,4254.1191,4005.7034,3633.0798,3570.9759,2949.9366,2794.6768,2763.6248,2732.5729,2608.365,2577.3131,2235.7414,2235.7414,2235.7414,2173.6375,2080.4816,1863.1179,1676.8061,1645.7541,1614.7022,1614.7022
False,1.0,Оренбургская область,2,True,16000.0,16000.0,3209.1255,1384.0304,1277.5665,968.3143,790.8745,694.5501,653.9924,593.1559,583.0165,481.6223,456.2738,451.2041,446.1343,425.8555,420.7858,365.019,365.019,365.019,354.8796,339.6705,304.1825,273.7643,268.6946,263.6248,263.6248
False,1.0,Саратовская область,2,False,15000.0,60000.0,12034.2205,5190.1141,4790.8745,3631.1787,2965.7795,2604.5627,2452.4715,2224.3346,2186.3118,1806.0837,1711.0266,1692.0152,1673.0038,1596.9582,1577.9468,1368.8213,1368.8213,1368.8213,1330.7985,1273.7643,1140.6844,1026.616,1007.6046,988.5932,988.5932
False,1.0,Саратовская область,2,True,17000.0,20000.0,4011.4068,1730.038,1596.9582,1210.3929,988.5932,868.1876,817.4905,741.4449,728.7706,602.0279,570.3422,564.0051,557.6679,532.3194,525.9823,456.2738,456.2738,456.2738,443.5995,424.5881,380.2281,342.2053,335.8682,329.5311,329.5311
False,1.0,Пензенская область,1,False,15000.0,57000.0,11432.5095,4930.6084,4551.3308,3449.6198,2817.4905,2474.3346,2329.8479,2113.1179,2076.9962,1715.7795,1625.4753,1607.4144,1589.3536,1517.1103,1499.0494,1300.3802,1300.3802,1300.3802,1264.2586,1210.076,1083.6502,975.2852,957.2243,939.1635,939.1635
False,1.0,Орловская область,1,False,17000.0,55000.0,11031.3688,4757.6046,4391.635,3328.5805,2718.6312,2387.5158,2248.0989,2038.9734,2004.1191,1655.5767,1568.4411,1551.0139,1533.5868,1463.8783,1446.4512,1254.7529,1254.7529,1254.7529,1219.8986,1167.6172,1045.6274,941.0646,923.6375,906.2104,906.2104
False,1.0,Кировская область,1,False,15000.0,41000.0,8223.384,3546.5779,3273.7643,2481.3054,2026.616,1779.7845,1675.8555,1519.962,1493.9797,1234.1572,1169.2015,1156.2104,1143.2193,1091.2548,1078.2636,935.3612,935.3612,935.3612,909.379,870.4056,779.4677,701.5209,688.5298,675.5387,675.5387
False,1.0,Кировская область,1,True,16000.0,16000.0,3209.1255,1384.0304,1277.5665,968.3143,790.8745,694.5501,653.9924,593.1559,583.0165,481.6223,456.2738,451.2041,446.1343,425.8555,420.7858,365.019,365.019,365.019,354.8796,339.6705,304.1825,273.7643,268.6946,263.6248,263.6248
False,1.0,Астраханская область,1,False,16000.0,45000.0,9025.6654,3892.5856,3593.1559,2723.384,2224.3346,1953.4221,1839.3536,1668.251,1639.7338,1354.5627,1283.27,1269.0114,1254.7529,1197.7186,1183.4601,1026.616,1026.616,1026.616,998.0989,955.3232,855.5133,769.962,755.7034,741.4449,741.4449
False,1.0,Астраханская область,1,True,24000.0,24000.0,4813.6882,2076.0456,1916.3498,1452.4715,1186.3118,1041.8251,980.9886,889.7338,874.5247,722.4335,684.4106,676.8061,669.2015,638.7833,631.1787,547.5285,547.5285,547.5285,532.3194,509.5057,456.2738,410.6464,403.0418,395.4373,395.4373
False,1.0,Брянская область,1,False,16000.0,40000.0,8022.8137,3460.076,3193.9163,2420.7858,1977.1863,1736.3752,1634.981,1482.8897,1457.5412,1204.0558,1140.6844,1128.0101,1115.3359,1064.6388,1051.9645,912.5475,912.5475,912.5475,887.199,849.1762,760.4563,684.4106,671.7364,659.0621,659.0621
False,1.0,Брянская область,1,True,8500.0,8500.0,1704.8479,735.2662,678.7072,514.417,420.1521,368.9797,347.4335,315.1141,309.7275,255.8619,242.3954,239.7022,237.0089,226.2357,223.5425,193.9163,193.9163,193.9163,188.5298,180.4499,161.597,145.4373,142.744,140.0507,140.0507
False,1.0,Республика Башкортостан,0,False,30.0,80000.0,16045.6274,6920.1521,6387.8327,4841.5716,3954.3726,3472.7503,3269.962,2965.7795,2915.0824,2408.1115,2281.3688,2256.0203,2230.6717,2129.2776,2103.929,1825.0951,1825.0951,1825.0951,1774.398,1698.3523,1520.9125,1368.8213,1343.4728,1318.1242,1318.1242
False,1.0,Республика Башкортостан,0,True,20000.0,20000.0,4011.4068,1730.038,1596.9582,1210.3929,988.5932,868.1876,817.4905,741.4449,728.7706,602.0279,570.3422,564.0051,557.6679,532.3194,525.9823,456.2738,456.2738,456.2738,443.5995,424.5881,380.2281,342.2053,335.8682,329.5311,329.5311
False,1.0,Чувашская Республика,1,False,16000.0,55000.0,11031.3688,4757.6046,4391.635,3328.5805,2718.6312,2387.5158,2248.0989,2038.9734,2004.1191,1655.5767,1568.4411,1551.0139,1533.5868,1463.8783,1446.4512,1254.7529,1254.7529,1254.7529,1219.8986,1167.6172,1045.6274,941.0646,923.6375,906.2104,906.2104
False,1.0,Республика Марий Эл,1,False,16000.0,50000.0,10028.5171,4325.0951,3992.3954,3025.9823,2471.4829,2170.4689,2043.7262,1853.6122,1821.9265,1505.0697,1425.8555,1410.0127,1394.1698,1330.7985,1314.9556,1140.6844,1140.6844,1140.6844,1108.9987,1061.4702,950.5703,855.5133,839.6705,823.8276,823.8276
False,1.0,Ульяновская область,1,False,16000.0,55000.0,11031.3688,4757.6046,4391.635,3328.5805,2718.6312,2387.5158,2248.0989,2038.9734,2004.1191,1655.5767,1568.4411,1551.0139,1533.5868,1463.8783,1446.4512,1254.7529,1254.7529,1254.7529,1219.8986,1167.6172,1045.6274,941.0646,923.6375,906.2104,906.2104
False,1.0,Омская область,1,False,16000.0,52000.0,10429.6578,4498.0989,4152.0913,3147.0215,2570.3422,2257.2877,2125.4753,1927.7567,1894.8035,1565.2725,1482.8897,1466.4132,1449.9366,1384.0304,1367.5539,1186.3118,1186.3118,1186.3118,1153.3587,1103.929,988.5932,889.7338,873.2573,856.7807,856.7807
False,1.0,Омская область,1,True,30000.0,30000.0,6017.1103,2595.057,2395.4373,1815.5894,1482.8897,1302.2814,1226.2357,1112.1673,1093.1559,903.0418,855.5133,846.0076,836.5019,798.4791,788.9734,684.4106,684.4106,684.4106,665.3992,636.8821,570.3422,513.308,503.8023,494.2966,494.2966
False,1.0,Республика Мордовия,1,False,16000.0,60000.0,12034.2205,5190.1141,4790.8745,3631.1787,2965.7795,2604.5627,2452.4715,2224.3346,2186.3118,1806.0837,1711.0266,1692.0152,1673.0038,1596.9582,1577.9468,1368.8213,1368.8213,1368.8213,1330.7985,1273.7643,1140.6844,1026.616,1007.6046,988.5932,988.5932
False,1.0,Костромская область,1,False,16000.0,56980.0,11428.4981,4928.8783,4549.7338,3448.4094,2816.5019,2473.4664,2329.0304,2112.3764,2076.2674,1715.1774,1624.9049,1606.8504,1588.7959,1516.5779,1498.5234,1299.924,1299.924,1299.924,1263.815,1209.6515,1083.27,974.943,956.8885,938.834,938.834
False,1.0,Липецкая область,1,False,16000.0,60000.0,12034.2205,5190.1141,4790.8745,3631.1787,2965.7795,2604.5627,2452.4715,2224.3346,2186.3118,1806.0837,1711.0266,1692.0152,1673.0038,1596.9582,1577.9468,1368.8213,1368.8213,1368.8213,1330.7985,1273.7643,1140.6844,1026.616,1007.6046,988.5932,988.5932
False,1.0,Тамбовская область,2,False,16000.0,56600.0,11352.2814,4896.0076,4519.3916,3425.4119,2797.7186,2456.9708,2313.4981,2098.289,2062.4208,1703.7389,1614.0684,1596.1343,1578.2003,1506.4639,1488.5298,1291.2548,1291.2548,1291.2548,1255.3866,1201.5843,1076.0456,968.4411,950.507,932.5729,932.5729
False,1.0,Республика Калмыкия,1,False,20000.0,55000.0,11031.3688,4757.6046,4391.635,3328.5805,2718.6312,2387.5158,2248.0989,2038.9734,2004.1191,1655.5767,1568.4411,1551.0139,1533.5868,1463.8783,1446.4512,1254.7529,1254.7529,1254.7529,1219.8986,1167.6172,1045.6274,941.0646,923.6375,906.2104,906.2104
False,1.0,Смоленская область,1,False,15000.0,60000.0,12034.2205,5190.1141,4790.8745,3631.1787,2965.7795,2604.5627,2452.4715,2224.3346,2186.3118,1806.0837,1711.0266,1692.0152,1673.0038,1596.9582,1577.9468,1368.8213,1368.8213,1368.8213,1330.7985,1273.7643,1140.6844,1026.616,1007.6046,988.5932,988.5932
False,1.0,Смоленская область,1,True,25000.0,30000.0,6017.1103,2595.057,2395.4373,1815.5894,1482.8897,1302.2814,1226.2357,1112.1673,1093.1559,903.0418,855.5133,846.0076,836.5019,798.4791,788.9734,684.4106,684.4106,684.4106,665.3992,636.8821,570.3422,513.308,503.8023,494.2966,494.2966
False,1.0,Республика Адыгея,1,False,16000.0,55000.0,11031.3688,4757.6046,4391.635,3328.5805,2718.6312,2387.5158,2248.0989,2038.9734,2004.1191,1655.5767,1568.4411,1551.0139,1533.5868,1463.8783,1446.4512,1254.7529,1254.7529,1254.7529,1219.8986,1167.6172,1045.6274,941.0646,923.6375,906.2104,906.2104
False,1.0,Волгоградская область,2,False,16000.0,100000.0,20057.0342,8650.1901,7984.7909,6051.9645,4942.9658,4340.9379,4087.4525,3707.2243,3643.853,3010.1394,2851.711,2820.0253,2788.3397,2661.597,2629.9113,2281.3688,2281.3688,2281.3688,2217.9975,2122.9404,1901.1407,1711.0266,1679.3409,1647.6553,1647.6553
