is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,Автоэлектрик - обобщенные знания - знание устройства узлов и агрегатов транспортных средств (3749_31),Автоэлектрик - диагностика неисправностей электрооборудования (3247_31),"Ответственность , добросовестность (СК) (614_4)",Автоэлектрик - Диагностика и ремонт электрооборудования (3722_31),Аккуратность (СК) (575_4),"Личные установки и ценности, мировоззрение (2043_4)",Автоэлектрик - установщик дополнительного оборудования и систем сигнализации (2165_31),Автослесарь - Конкретные умения – диагностика (2261_31),Автоэлектрик - ремонт автоэлектроники различных ТС (2177_31),Автоэлектрик - конкретные умения - ремонт и обслуживание электрооборудование спецтехники (2176_31),Автоэлектрик - обобщенные умения - работа с электропроводкой и электрическими цепями (3728_31),Автослесарь - Конкретные умения – Обслуживание и ремонт электрооборудования (2440_31),Автоэлектрик - обобщенные умения - поиск и устранение неисправностей (3724_31),Автоэлектрик - умение работать на диагностическом оборудовании (3266_31),Выполнение ремонтных работ (ОПТ) (8285_36),"Саморазвитие, обучаемость (СК) (604_4)",Дисциплинированность (СК) (593_4),"Автослесарь - Конкретные умения – Ремонт агрегатов - Общие работы по ремонту, сборке/разборке, восстановлению (3823_31)",Автоэлектрик - ремонт и обслуживание электрооборудование грузовых ТС (2181_31),Автослесарь - Базовые знания в области конструкции и характеристик АТС (2224_31),Автоэлектрик - обобщенные умения - проведение профилактического осмотра электрооборудования (3727_31),Пунктуальность (СК) (612_4),Автоэлектрик - обобщенные умения - работа с электрическими схемами (3725_31),Автоэлектрик - знание диагностического оборудования (3263_31),Внимательность (СК) (536_4)
True,1.0,Ярославская область,1,False,40000.0,175000.0,21444.6614,16582.8202,11063.9736,11063.9736,10249.2867,9382.0393,8935.2756,7095.66,6885.4182,6175.8522,5991.8907,5807.9291,5571.4071,5413.7258,5387.4456,5229.7642,4835.5609,4231.1158,4099.7147,3679.2311,3468.9893,3390.1487,3232.4673,2890.8244,2890.8244
True,1.0,Костромская область,1,False,40000.0,90000.0,11028.683,8528.3076,5690.0436,5690.0436,5271.0617,4825.0488,4595.2846,3649.1966,3541.0722,3176.1526,3081.5438,2986.935,2865.2951,2784.2018,2770.6863,2689.593,2486.8599,2176.0024,2108.4247,1892.176,1784.0517,1743.505,1662.4118,1486.7097,1486.7097
True,1.0,Липецкая область,1,False,40000.0,130000.0,15930.3199,12318.6665,8218.9518,8218.9518,7613.7558,6969.5149,6637.6333,5271.0617,5114.8821,4587.7759,4451.1188,4314.4616,4138.7596,4021.6249,4002.1024,3884.9677,3592.131,3143.1146,3045.5023,2733.1431,2576.9635,2518.3962,2401.2615,2147.4696,2147.4696
True,1.0,Кемеровская область,1,False,40000.0,145000.0,17768.4337,13740.0511,9167.2924,9167.2924,8492.2661,7773.6897,7403.514,5879.2612,5705.0608,5117.1347,4964.7094,4812.2841,4616.3088,4485.6585,4463.8835,4333.2332,4006.6076,3505.7816,3396.9064,3048.5058,2874.3055,2808.9803,2678.3301,2395.2545,2395.2545
True,1.0,Кировская область,1,False,45000.0,160000.0,19606.5475,15161.4357,10115.633,10115.633,9370.7764,8577.8645,8169.3948,6487.4606,6295.2395,5646.4935,5478.3,5310.1066,5093.8579,4949.6921,4925.6645,4781.4987,4421.0842,3868.4487,3748.3106,3363.8684,3171.6474,3099.5645,2955.3987,2643.0395,2643.0395
True,1.0,Ивановская область,1,False,55000.0,160000.0,19606.5475,15161.4357,10115.633,10115.633,9370.7764,8577.8645,8169.3948,6487.4606,6295.2395,5646.4935,5478.3,5310.1066,5093.8579,4949.6921,4925.6645,4781.4987,4421.0842,3868.4487,3748.3106,3363.8684,3171.6474,3099.5645,2955.3987,2643.0395,2643.0395
True,1.0,Брянская область,1,False,40000.0,90000.0,11028.683,8528.3076,5690.0436,5690.0436,5271.0617,4825.0488,4595.2846,3649.1966,3541.0722,3176.1526,3081.5438,2986.935,2865.2951,2784.2018,2770.6863,2689.593,2486.8599,2176.0024,2108.4247,1892.176,1784.0517,1743.505,1662.4118,1486.7097,1486.7097
True,1.0,Республика Адыгея,1,False,90000.0,110000.0,13479.5014,10423.487,6954.4977,6954.4977,6442.4088,5897.2819,5616.4589,4460.1291,4327.9772,3881.9643,3766.3313,3650.6983,3502.0273,3402.9134,3386.3944,3287.2804,3039.4954,2659.5585,2576.9635,2312.6596,2180.5076,2130.9506,2031.8366,1817.0897,1817.0897
True,1.0,Город федерального значения Санкт-Петербург,0,False,45000.0,120000.0,14704.9106,11371.0767,7586.7247,7586.7247,7028.0823,6433.3984,6127.0461,4865.5954,4721.4296,4234.8701,4108.725,3982.58,3820.3935,3712.2691,3694.2484,3586.124,3315.8132,2901.3365,2811.2329,2522.9013,2378.7355,2324.6734,2216.549,1982.2796,1982.2796
True,1.0,Новосибирская область,0,False,52000.0,175000.0,21444.6614,16582.8202,11063.9736,11063.9736,10249.2867,9382.0393,8935.2756,7095.66,6885.4182,6175.8522,5991.8907,5807.9291,5571.4071,5413.7258,5387.4456,5229.7642,4835.5609,4231.1158,4099.7147,3679.2311,3468.9893,3390.1487,3232.4673,2890.8244,2890.8244
True,1.0,Город федерального значения Москва,0,False,45000.0,100000.0,12254.0922,9475.8973,6322.2706,6322.2706,5856.7352,5361.1653,5105.8718,4054.6629,3934.5247,3529.0584,3423.9375,3318.8166,3183.6612,3093.5576,3078.5403,2988.4367,2763.1777,2417.7804,2342.6941,2102.4178,1982.2796,1937.2278,1847.1242,1651.8997,1651.8997
True,1.0,Город федерального значения Москва,0,True,60000.0,60000.0,7352.4553,5685.5384,3793.3624,3793.3624,3514.0411,3216.6992,3063.5231,2432.7977,2360.7148,2117.4351,2054.3625,1991.29,1910.1967,1856.1346,1847.1242,1793.062,1657.9066,1450.6683,1405.6165,1261.4507,1189.3678,1162.3367,1108.2745,991.1398,991.1398
True,1.0,Московская область,2,False,45000.0,120000.0,14704.9106,11371.0767,7586.7247,7586.7247,7028.0823,6433.3984,6127.0461,4865.5954,4721.4296,4234.8701,4108.725,3982.58,3820.3935,3712.2691,3694.2484,3586.124,3315.8132,2901.3365,2811.2329,2522.9013,2378.7355,2324.6734,2216.549,1982.2796,1982.2796
True,1.0,Республика Коми,1,False,50000.0,100000.0,12254.0922,9475.8973,6322.2706,6322.2706,5856.7352,5361.1653,5105.8718,4054.6629,3934.5247,3529.0584,3423.9375,3318.8166,3183.6612,3093.5576,3078.5403,2988.4367,2763.1777,2417.7804,2342.6941,2102.4178,1982.2796,1937.2278,1847.1242,1651.8997,1651.8997
True,1.0,Иркутская область,1,False,35000.0,140000.0,17155.7291,13266.2562,8851.1789,8851.1789,8199.4293,7505.6315,7148.2205,5676.528,5508.3346,4940.6818,4793.5125,4646.3433,4457.1257,4330.9806,4309.9564,4183.8114,3868.4487,3384.8926,3279.7717,2943.3849,2775.1915,2712.1189,2585.9739,2312.6596,2312.6596
True,1.0,Хабаровский край,1,False,35000.0,220000.0,26959.0029,20846.974,13908.9953,13908.9953,12884.8175,11794.5637,11232.9179,8920.2583,8655.9543,7763.9285,7532.6626,7301.3966,7004.0547,6805.8267,6772.7887,6574.5607,6078.9908,5319.117,5153.927,4625.3191,4361.0152,4261.9012,4063.6732,3634.1793,3634.1793
True,1.0,Омская область,1,False,50000.0,178000.0,21812.2841,16867.0972,11253.6417,11253.6417,10424.9887,9542.8743,9088.4517,7217.2999,7003.454,6281.724,6094.6088,5907.4936,5666.917,5506.5325,5479.8018,5319.4173,4918.4562,4303.6492,4169.9955,3742.3036,3528.4577,3448.2655,3287.8811,2940.3814,2940.3814
True,1.0,Красноярский край,1,False,45000.0,175000.0,21444.6614,16582.8202,11063.9736,11063.9736,10249.2867,9382.0393,8935.2756,7095.66,6885.4182,6175.8522,5991.8907,5807.9291,5571.4071,5413.7258,5387.4456,5229.7642,4835.5609,4231.1158,4099.7147,3679.2311,3468.9893,3390.1487,3232.4673,2890.8244,2890.8244
True,1.0,Республика Хакасия,1,False,45000.0,120000.0,14704.9106,11371.0767,7586.7247,7586.7247,7028.0823,6433.3984,6127.0461,4865.5954,4721.4296,4234.8701,4108.725,3982.58,3820.3935,3712.2691,3694.2484,3586.124,3315.8132,2901.3365,2811.2329,2522.9013,2378.7355,2324.6734,2216.549,1982.2796,1982.2796
True,1.0,Республика Бурятия,1,False,50000.0,130000.0,15930.3199,12318.6665,8218.9518,8218.9518,7613.7558,6969.5149,6637.6333,5271.0617,5114.8821,4587.7759,4451.1188,4314.4616,4138.7596,4021.6249,4002.1024,3884.9677,3592.131,3143.1146,3045.5023,2733.1431,2576.9635,2518.3962,2401.2615,2147.4696,2147.4696
True,1.0,Приморский край,1,False,50000.0,120000.0,14704.9106,11371.0767,7586.7247,7586.7247,7028.0823,6433.3984,6127.0461,4865.5954,4721.4296,4234.8701,4108.725,3982.58,3820.3935,3712.2691,3694.2484,3586.124,3315.8132,2901.3365,2811.2329,2522.9013,2378.7355,2324.6734,2216.549,1982.2796,1982.2796
True,1.0,Ханты-Мансийский автономный округ — Югра,1,False,39000.0,166726.0,20430.7578,15798.7845,10540.8689,10540.8689,9764.7004,8938.4565,8512.8157,6760.1772,6559.8757,5883.8579,5708.5941,5533.3302,5307.991,5157.7648,5132.7271,4982.501,4606.9356,4031.0686,3905.8802,3505.2771,3304.9755,3229.8624,3079.6363,2754.1463,2754.1463
True,1.0,Тюменская область,1,False,57000.0,166726.0,20430.7578,15798.7845,10540.8689,10540.8689,9764.7004,8938.4565,8512.8157,6760.1772,6559.8757,5883.8579,5708.5941,5533.3302,5307.991,5157.7648,5132.7271,4982.501,4606.9356,4031.0686,3905.8802,3505.2771,3304.9755,3229.8624,3079.6363,2754.1463,2754.1463
True,1.0,Архангельская область,1,False,35000.0,190000.0,23282.7752,18004.2048,12012.3142,12012.3142,11127.797,10186.2141,9701.1563,7703.8594,7475.5969,6705.211,6505.4813,6305.7516,6048.9563,5877.7594,5849.2266,5678.0297,5250.0375,4593.7829,4451.1188,3994.5938,3766.3313,3680.7328,3509.536,3138.6094,3138.6094
True,1.0,Новгородская область,1,False,57000.0,120000.0,14704.9106,11371.0767,7586.7247,7586.7247,7028.0823,6433.3984,6127.0461,4865.5954,4721.4296,4234.8701,4108.725,3982.58,3820.3935,3712.2691,3694.2484,3586.124,3315.8132,2901.3365,2811.2329,2522.9013,2378.7355,2324.6734,2216.549,1982.2796,1982.2796
True,1.0,Республика Дагестан,1,False,80000.0,120000.0,14704.9106,11371.0767,7586.7247,7586.7247,7028.0823,6433.3984,6127.0461,4865.5954,4721.4296,4234.8701,4108.725,3982.58,3820.3935,3712.2691,3694.2484,3586.124,3315.8132,2901.3365,2811.2329,2522.9013,2378.7355,2324.6734,2216.549,1982.2796,1982.2796
True,1.0,Томская область,1,False,45000.0,215000.0,26346.2982,20373.1792,13592.8818,13592.8818,12591.9808,11526.5055,10977.6243,8717.5252,8459.2281,7587.4756,7361.4657,7135.4558,6844.8716,6651.1488,6618.8617,6425.1389,5940.832,5198.228,5036.7923,4520.1982,4261.9012,4165.0398,3971.317,3551.5843,3551.5843
True,1.0,Курганская область,1,False,70000.0,160000.0,19606.5475,15161.4357,10115.633,10115.633,9370.7764,8577.8645,8169.3948,6487.4606,6295.2395,5646.4935,5478.3,5310.1066,5093.8579,4949.6921,4925.6645,4781.4987,4421.0842,3868.4487,3748.3106,3363.8684,3171.6474,3099.5645,2955.3987,2643.0395,2643.0395
True,1.0,Мурманская область,1,False,50000.0,120000.0,14704.9106,11371.0767,7586.7247,7586.7247,7028.0823,6433.3984,6127.0461,4865.5954,4721.4296,4234.8701,4108.725,3982.58,3820.3935,3712.2691,3694.2484,3586.124,3315.8132,2901.3365,2811.2329,2522.9013,2378.7355,2324.6734,2216.549,1982.2796,1982.2796
True,1.0,Республика Карелия,1,False,50000.0,100000.0,12254.0922,9475.8973,6322.2706,6322.2706,5856.7352,5361.1653,5105.8718,4054.6629,3934.5247,3529.0584,3423.9375,3318.8166,3183.6612,3093.5576,3078.5403,2988.4367,2763.1777,2417.7804,2342.6941,2102.4178,1982.2796,1937.2278,1847.1242,1651.8997,1651.8997
True,1.0,Ямало-Ненецкий автономный округ,1,False,50000.0,130000.0,15930.3199,12318.6665,8218.9518,8218.9518,7613.7558,6969.5149,6637.6333,5271.0617,5114.8821,4587.7759,4451.1188,4314.4616,4138.7596,4021.6249,4002.1024,3884.9677,3592.131,3143.1146,3045.5023,2733.1431,2576.9635,2518.3962,2401.2615,2147.4696,2147.4696
True,1.0,Забайкальский край,1,False,50000.0,166726.0,20430.7578,15798.7845,10540.8689,10540.8689,9764.7004,8938.4565,8512.8157,6760.1772,6559.8757,5883.8579,5708.5941,5533.3302,5307.991,5157.7648,5132.7271,4982.501,4606.9356,4031.0686,3905.8802,3505.2771,3304.9755,3229.8624,3079.6363,2754.1463,2754.1463
True,1.0,Республика Саха (Якутия),1,False,45000.0,130000.0,15930.3199,12318.6665,8218.9518,8218.9518,7613.7558,6969.5149,6637.6333,5271.0617,5114.8821,4587.7759,4451.1188,4314.4616,4138.7596,4021.6249,4002.1024,3884.9677,3592.131,3143.1146,3045.5023,2733.1431,2576.9635,2518.3962,2401.2615,2147.4696,2147.4696
True,1.0,Камчатский край,1,False,87750.0,120000.0,14704.9106,11371.0767,7586.7247,7586.7247,7028.0823,6433.3984,6127.0461,4865.5954,4721.4296,4234.8701,4108.725,3982.58,3820.3935,3712.2691,3694.2484,3586.124,3315.8132,2901.3365,2811.2329,2522.9013,2378.7355,2324.6734,2216.549,1982.2796,1982.2796
True,1.0,Еврейская автономная область,1,False,85000.0,120000.0,14704.9106,11371.0767,7586.7247,7586.7247,7028.0823,6433.3984,6127.0461,4865.5954,4721.4296,4234.8701,4108.725,3982.58,3820.3935,3712.2691,3694.2484,3586.124,3315.8132,2901.3365,2811.2329,2522.9013,2378.7355,2324.6734,2216.549,1982.2796,1982.2796
True,1.0,Амурская область,1,False,42977.0,140000.0,17155.7291,13266.2562,8851.1789,8851.1789,8199.4293,7505.6315,7148.2205,5676.528,5508.3346,4940.6818,4793.5125,4646.3433,4457.1257,4330.9806,4309.9564,4183.8114,3868.4487,3384.8926,3279.7717,2943.3849,2775.1915,2712.1189,2585.9739,2312.6596,2312.6596
True,1.0,Сахалинская область,1,False,85000.0,120000.0,14704.9106,11371.0767,7586.7247,7586.7247,7028.0823,6433.3984,6127.0461,4865.5954,4721.4296,4234.8701,4108.725,3982.58,3820.3935,3712.2691,3694.2484,3586.124,3315.8132,2901.3365,2811.2329,2522.9013,2378.7355,2324.6734,2216.549,1982.2796,1982.2796
True,1.0,Республика Алтай,1,False,100000.0,120000.0,14704.9106,11371.0767,7586.7247,7586.7247,7028.0823,6433.3984,6127.0461,4865.5954,4721.4296,4234.8701,4108.725,3982.58,3820.3935,3712.2691,3694.2484,3586.124,3315.8132,2901.3365,2811.2329,2522.9013,2378.7355,2324.6734,2216.549,1982.2796,1982.2796
True,1.0,Чукотский автономный округ,1,False,50000.0,120000.0,14704.9106,11371.0767,7586.7247,7586.7247,7028.0823,6433.3984,6127.0461,4865.5954,4721.4296,4234.8701,4108.725,3982.58,3820.3935,3712.2691,3694.2484,3586.124,3315.8132,2901.3365,2811.2329,2522.9013,2378.7355,2324.6734,2216.549,1982.2796,1982.2796
True,1.0,Республика Калмыкия,1,False,50000.0,130000.0,15930.3199,12318.6665,8218.9518,8218.9518,7613.7558,6969.5149,6637.6333,5271.0617,5114.8821,4587.7759,4451.1188,4314.4616,4138.7596,4021.6249,4002.1024,3884.9677,3592.131,3143.1146,3045.5023,2733.1431,2576.9635,2518.3962,2401.2615,2147.4696,2147.4696
True,1.0,Ненецкий автономный округ,1,False,80000.0,80000.0,9803.2738,7580.7178,5057.8165,5057.8165,4685.3882,4288.9323,4084.6974,3243.7303,3147.6198,2823.2467,2739.15,2655.0533,2546.929,2474.8461,2462.8323,2390.7494,2210.5421,1934.2244,1874.1553,1681.9342,1585.8237,1549.7822,1477.6994,1321.5197,1321.5197
True,1.0,Город федерального значения Севастополь,1,False,90000.0,90000.0,11028.683,8528.3076,5690.0436,5690.0436,5271.0617,4825.0488,4595.2846,3649.1966,3541.0722,3176.1526,3081.5438,2986.935,2865.2951,2784.2018,2770.6863,2689.593,2486.8599,2176.0024,2108.4247,1892.176,1784.0517,1743.505,1662.4118,1486.7097,1486.7097
True,1.0,Магаданская область,1,False,74000.0,125000.0,15317.6153,11844.8716,7902.8383,7902.8383,7320.9191,6701.4567,6382.3397,5068.3286,4918.1559,4411.323,4279.9219,4148.5208,3979.5765,3866.947,3848.1754,3735.5459,3453.9721,3022.2256,2928.3676,2628.0222,2477.8495,2421.5348,2308.9052,2064.8746,2064.8746
True,1.0,Республика Тыва,1,False,110000.0,120000.0,14704.9106,11371.0767,7586.7247,7586.7247,7028.0823,6433.3984,6127.0461,4865.5954,4721.4296,4234.8701,4108.725,3982.58,3820.3935,3712.2691,3694.2484,3586.124,3315.8132,2901.3365,2811.2329,2522.9013,2378.7355,2324.6734,2216.549,1982.2796,1982.2796
True,1.0,Республика Северная Осетия,1,False,110000.0,110000.0,13479.5014,10423.487,6954.4977,6954.4977,6442.4088,5897.2819,5616.4589,4460.1291,4327.9772,3881.9643,3766.3313,3650.6983,3502.0273,3402.9134,3386.3944,3287.2804,3039.4954,2659.5585,2576.9635,2312.6596,2180.5076,2130.9506,2031.8366,1817.0897,1817.0897
True,0.0,Ставропольский край,2,False,47500.0,47500.0,5820.6938,4501.0512,3003.0785,3003.0785,2781.9492,2546.5535,2425.2891,1925.9649,1868.8992,1676.3027,1626.3703,1576.4379,1512.2391,1469.4399,1462.3067,1419.5074,1312.5094,1148.4457,1112.7797,998.6484,941.5828,920.1832,877.384,784.6524,784.6524
True,0.0,Калининградская область,1,False,47500.0,47500.0,5820.6938,4501.0512,3003.0785,3003.0785,2781.9492,2546.5535,2425.2891,1925.9649,1868.8992,1676.3027,1626.3703,1576.4379,1512.2391,1469.4399,1462.3067,1419.5074,1312.5094,1148.4457,1112.7797,998.6484,941.5828,920.1832,877.384,784.6524,784.6524
True,0.0,Самарская область,0,False,30000.0,71000.0,8700.4055,6727.8871,4488.8121,4488.8121,4158.282,3806.4274,3625.1689,2878.8106,2793.5125,2505.6315,2430.9956,2356.3598,2260.3995,2196.4259,2185.7636,2121.7901,1961.8561,1716.6241,1663.3128,1492.7166,1407.4185,1375.4317,1311.4582,1172.8488,1172.8488
True,0.0,Ростовская область,0,False,50000.0,55000.0,6739.7507,5211.7435,3477.2488,3477.2488,3221.2044,2948.6409,2808.2295,2230.0646,2163.9886,1940.9821,1883.1656,1825.3492,1751.0137,1701.4567,1693.1972,1643.6402,1519.7477,1329.7792,1288.4818,1156.3298,1090.2538,1065.4753,1015.9183,908.5448,908.5448
True,0.0,Республика Татарстан,0,False,40000.0,71000.0,8700.4055,6727.8871,4488.8121,4488.8121,4158.282,3806.4274,3625.1689,2878.8106,2793.5125,2505.6315,2430.9956,2356.3598,2260.3995,2196.4259,2185.7636,2121.7901,1961.8561,1716.6241,1663.3128,1492.7166,1407.4185,1375.4317,1311.4582,1172.8488,1172.8488
True,0.0,Свердловская область,0,False,50000.0,55000.0,6739.7507,5211.7435,3477.2488,3477.2488,3221.2044,2948.6409,2808.2295,2230.0646,2163.9886,1940.9821,1883.1656,1825.3492,1751.0137,1701.4567,1693.1972,1643.6402,1519.7477,1329.7792,1288.4818,1156.3298,1090.2538,1065.4753,1015.9183,908.5448,908.5448
True,0.0,Республика Башкортостан,0,False,50000.0,71000.0,8700.4055,6727.8871,4488.8121,4488.8121,4158.282,3806.4274,3625.1689,2878.8106,2793.5125,2505.6315,2430.9956,2356.3598,2260.3995,2196.4259,2185.7636,2121.7901,1961.8561,1716.6241,1663.3128,1492.7166,1407.4185,1375.4317,1311.4582,1172.8488,1172.8488
True,0.0,Волгоградская область,2,False,50000.0,71000.0,8700.4055,6727.8871,4488.8121,4488.8121,4158.282,3806.4274,3625.1689,2878.8106,2793.5125,2505.6315,2430.9956,2356.3598,2260.3995,2196.4259,2185.7636,2121.7901,1961.8561,1716.6241,1663.3128,1492.7166,1407.4185,1375.4317,1311.4582,1172.8488,1172.8488
True,0.0,Рязанская область,1,False,55000.0,55000.0,6739.7507,5211.7435,3477.2488,3477.2488,3221.2044,2948.6409,2808.2295,2230.0646,2163.9886,1940.9821,1883.1656,1825.3492,1751.0137,1701.4567,1693.1972,1643.6402,1519.7477,1329.7792,1288.4818,1156.3298,1090.2538,1065.4753,1015.9183,908.5448,908.5448
True,0.0,Краснодарский край,0,False,25000.0,55000.0,6739.7507,5211.7435,3477.2488,3477.2488,3221.2044,2948.6409,2808.2295,2230.0646,2163.9886,1940.9821,1883.1656,1825.3492,1751.0137,1701.4567,1693.1972,1643.6402,1519.7477,1329.7792,1288.4818,1156.3298,1090.2538,1065.4753,1015.9183,908.5448,908.5448
True,0.0,Владимирская область,1,False,71000.0,71000.0,8700.4055,6727.8871,4488.8121,4488.8121,4158.282,3806.4274,3625.1689,2878.8106,2793.5125,2505.6315,2430.9956,2356.3598,2260.3995,2196.4259,2185.7636,2121.7901,1961.8561,1716.6241,1663.3128,1492.7166,1407.4185,1375.4317,1311.4582,1172.8488,1172.8488
True,0.0,Нижегородская область,0,False,50000.0,55000.0,6739.7507,5211.7435,3477.2488,3477.2488,3221.2044,2948.6409,2808.2295,2230.0646,2163.9886,1940.9821,1883.1656,1825.3492,1751.0137,1701.4567,1693.1972,1643.6402,1519.7477,1329.7792,1288.4818,1156.3298,1090.2538,1065.4753,1015.9183,908.5448,908.5448
True,0.0,Оренбургская область,2,False,50000.0,71000.0,8700.4055,6727.8871,4488.8121,4488.8121,4158.282,3806.4274,3625.1689,2878.8106,2793.5125,2505.6315,2430.9956,2356.3598,2260.3995,2196.4259,2185.7636,2121.7901,1961.8561,1716.6241,1663.3128,1492.7166,1407.4185,1375.4317,1311.4582,1172.8488,1172.8488
True,0.0,Челябинская область,0,False,55000.0,55000.0,6739.7507,5211.7435,3477.2488,3477.2488,3221.2044,2948.6409,2808.2295,2230.0646,2163.9886,1940.9821,1883.1656,1825.3492,1751.0137,1701.4567,1693.1972,1643.6402,1519.7477,1329.7792,1288.4818,1156.3298,1090.2538,1065.4753,1015.9183,908.5448,908.5448
True,0.0,Воронежская область,2,False,25000.0,71000.0,8700.4055,6727.8871,4488.8121,4488.8121,4158.282,3806.4274,3625.1689,2878.8106,2793.5125,2505.6315,2430.9956,2356.3598,2260.3995,2196.4259,2185.7636,2121.7901,1961.8561,1716.6241,1663.3128,1492.7166,1407.4185,1375.4317,1311.4582,1172.8488,1172.8488
True,0.0,Алтайский край,2,False,55000.0,55000.0,6739.7507,5211.7435,3477.2488,3477.2488,3221.2044,2948.6409,2808.2295,2230.0646,2163.9886,1940.9821,1883.1656,1825.3492,1751.0137,1701.4567,1693.1972,1643.6402,1519.7477,1329.7792,1288.4818,1156.3298,1090.2538,1065.4753,1015.9183,908.5448,908.5448
True,0.0,Калужская область,1,False,71000.0,71000.0,8700.4055,6727.8871,4488.8121,4488.8121,4158.282,3806.4274,3625.1689,2878.8106,2793.5125,2505.6315,2430.9956,2356.3598,2260.3995,2196.4259,2185.7636,2121.7901,1961.8561,1716.6241,1663.3128,1492.7166,1407.4185,1375.4317,1311.4582,1172.8488,1172.8488
True,0.0,Астраханская область,1,False,50000.0,50000.0,6127.0461,4737.9486,3161.1353,3161.1353,2928.3676,2680.5827,2552.9359,2027.3314,1967.2624,1764.5292,1711.9688,1659.4083,1591.8306,1546.7788,1539.2702,1494.2184,1381.5888,1208.8902,1171.347,1051.2089,991.1398,968.6139,923.5621,825.9498,825.9498
True,0.0,Ленинградская область,1,False,55000.0,55000.0,6739.7507,5211.7435,3477.2488,3477.2488,3221.2044,2948.6409,2808.2295,2230.0646,2163.9886,1940.9821,1883.1656,1825.3492,1751.0137,1701.4567,1693.1972,1643.6402,1519.7477,1329.7792,1288.4818,1156.3298,1090.2538,1065.4753,1015.9183,908.5448,908.5448
True,0.0,Саратовская область,2,False,45000.0,71000.0,8700.4055,6727.8871,4488.8121,4488.8121,4158.282,3806.4274,3625.1689,2878.8106,2793.5125,2505.6315,2430.9956,2356.3598,2260.3995,2196.4259,2185.7636,2121.7901,1961.8561,1716.6241,1663.3128,1492.7166,1407.4185,1375.4317,1311.4582,1172.8488,1172.8488
True,0.0,Пензенская область,1,False,71000.0,71000.0,8700.4055,6727.8871,4488.8121,4488.8121,4158.282,3806.4274,3625.1689,2878.8106,2793.5125,2505.6315,2430.9956,2356.3598,2260.3995,2196.4259,2185.7636,2121.7901,1961.8561,1716.6241,1663.3128,1492.7166,1407.4185,1375.4317,1311.4582,1172.8488,1172.8488
True,0.0,Орловская область,1,False,71000.0,71000.0,8700.4055,6727.8871,4488.8121,4488.8121,4158.282,3806.4274,3625.1689,2878.8106,2793.5125,2505.6315,2430.9956,2356.3598,2260.3995,2196.4259,2185.7636,2121.7901,1961.8561,1716.6241,1663.3128,1492.7166,1407.4185,1375.4317,1311.4582,1172.8488,1172.8488
True,0.0,Тульская область,1,False,55000.0,55000.0,6739.7507,5211.7435,3477.2488,3477.2488,3221.2044,2948.6409,2808.2295,2230.0646,2163.9886,1940.9821,1883.1656,1825.3492,1751.0137,1701.4567,1693.1972,1643.6402,1519.7477,1329.7792,1288.4818,1156.3298,1090.2538,1065.4753,1015.9183,908.5448,908.5448
True,0.0,Тверская область,1,False,40000.0,71000.0,8700.4055,6727.8871,4488.8121,4488.8121,4158.282,3806.4274,3625.1689,2878.8106,2793.5125,2505.6315,2430.9956,2356.3598,2260.3995,2196.4259,2185.7636,2121.7901,1961.8561,1716.6241,1663.3128,1492.7166,1407.4185,1375.4317,1311.4582,1172.8488,1172.8488
True,0.0,Республика Марий Эл,1,False,55000.0,55000.0,6739.7507,5211.7435,3477.2488,3477.2488,3221.2044,2948.6409,2808.2295,2230.0646,2163.9886,1940.9821,1883.1656,1825.3492,1751.0137,1701.4567,1693.1972,1643.6402,1519.7477,1329.7792,1288.4818,1156.3298,1090.2538,1065.4753,1015.9183,908.5448,908.5448
True,0.0,Тамбовская область,2,False,71000.0,71000.0,8700.4055,6727.8871,4488.8121,4488.8121,4158.282,3806.4274,3625.1689,2878.8106,2793.5125,2505.6315,2430.9956,2356.3598,2260.3995,2196.4259,2185.7636,2121.7901,1961.8561,1716.6241,1663.3128,1492.7166,1407.4185,1375.4317,1311.4582,1172.8488,1172.8488
True,0.0,Смоленская область,1,False,71000.0,71000.0,8700.4055,6727.8871,4488.8121,4488.8121,4158.282,3806.4274,3625.1689,2878.8106,2793.5125,2505.6315,2430.9956,2356.3598,2260.3995,2196.4259,2185.7636,2121.7901,1961.8561,1716.6241,1663.3128,1492.7166,1407.4185,1375.4317,1311.4582,1172.8488,1172.8488
True,0.0,Чувашская Республика,1,False,71000.0,71000.0,8700.4055,6727.8871,4488.8121,4488.8121,4158.282,3806.4274,3625.1689,2878.8106,2793.5125,2505.6315,2430.9956,2356.3598,2260.3995,2196.4259,2185.7636,2121.7901,1961.8561,1716.6241,1663.3128,1492.7166,1407.4185,1375.4317,1311.4582,1172.8488,1172.8488
True,0.0,Удмуртская Республика,1,False,55000.0,55000.0,6739.7507,5211.7435,3477.2488,3477.2488,3221.2044,2948.6409,2808.2295,2230.0646,2163.9886,1940.9821,1883.1656,1825.3492,1751.0137,1701.4567,1693.1972,1643.6402,1519.7477,1329.7792,1288.4818,1156.3298,1090.2538,1065.4753,1015.9183,908.5448,908.5448
True,0.0,Курская область,2,False,55000.0,55000.0,6739.7507,5211.7435,3477.2488,3477.2488,3221.2044,2948.6409,2808.2295,2230.0646,2163.9886,1940.9821,1883.1656,1825.3492,1751.0137,1701.4567,1693.1972,1643.6402,1519.7477,1329.7792,1288.4818,1156.3298,1090.2538,1065.4753,1015.9183,908.5448,908.5448
