is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),Аккуратность (СК) (575_4),Автослесарь - Базовые умения по комплексному ТО и Р автотранспорта (2091_31),"Личные установки и ценности, мировоззрение (2043_4)","Автослесарь - Конкретные умения – предрейсовый осмотр, профилактический осмотр, техосмотр (2262_31)",Автоэлектрик - обобщенные знания - знание устройства узлов и агрегатов транспортных средств (3749_31),"Саморазвитие, обучаемость (СК) (604_4)",Командность (СК) (1371_4),Пунктуальность (СК) (612_4),Автослесарь - Конкретные умения – диагностика (2261_31),Высокая работоспособность (СК) (586_4),Трудолюбие (СК) (597_4),Автослесарь - Базовые знания в области конструкции и характеристик АТС (2224_31),Нравственность (СК) (622_4),Автоэлектрик - диагностика неисправностей электрооборудования (3247_31),Внимательность (СК) (536_4),Выполнение ремонтных работ (ОПТ) (8285_36),Автослесарь - Конкретные умения – Ходовая часть - Общие работы по обслуживанию и ремонту систем снизу автомобиля (3830_31),Коммуникабельность (СК) (617_4),"Автослесарь - Конкретные умения – Ремонт агрегатов - Общие работы по ремонту, сборке/разборке, восстановлению (3823_31)",Автоэлектрик - конкретные умения - диагностика и ремонт ходовой части (3723_31),Склонность к здоровому образу жизни (СК) (1662_4),Автослесарь - Конкретные умения – Ремонт агрегатов - Ремонтные работы по двигателю и трансмиссии (3818_31)
False,1.0,Курская область,2,False,18580.75,85000.0,18392.5811,10510.0464,6809.6342,4970.3761,4882.7924,3941.2674,3087.3261,2977.8465,2780.7831,2671.3035,2211.4889,2123.9052,2123.9052,2036.3215,2036.3215,1729.7785,1685.9866,1576.507,1532.7151,1445.1314,1423.2354,1401.3395,1335.6517,1313.7558
False,1.0,Республика Мордовия,1,False,18580.75,90000.0,19474.4977,11128.2844,7210.2009,5262.7512,5170.0155,4173.1066,3268.9335,3153.0139,2944.3586,2828.4389,2341.5765,2248.8408,2248.8408,2156.1051,2156.1051,1831.5301,1785.1623,1669.2427,1622.8748,1530.1391,1506.9552,1483.7713,1414.2195,1391.0355
False,1.0,Вологодская область,1,False,18580.75,140000.0,30293.6631,17310.6646,11215.8681,8186.5018,8042.2463,6491.4992,5085.0077,4904.6883,4580.1133,4399.7939,3642.4523,3498.1968,3498.1968,3353.9413,3353.9413,2849.0469,2776.9191,2596.5997,2524.4719,2380.2164,2344.1525,2308.0886,2199.897,2163.8331
False,1.0,Кабардино-Балкарская Республика,1,False,18580.75,35000.0,7573.4158,4327.6662,2803.967,2046.6255,2010.5616,1622.8748,1271.2519,1226.1721,1145.0283,1099.9485,910.6131,874.5492,874.5492,838.4853,838.4853,712.2617,694.2298,649.1499,631.118,595.0541,586.0381,577.0222,549.9742,540.9583
False,1.0,Карачаево-Черкесская Республика,1,False,18580.75,65000.0,14064.915,8037.0943,5207.3673,3800.8758,3733.9001,3013.9104,2360.8964,2277.1767,2126.4812,2042.7615,1691.1386,1624.1628,1624.1628,1557.187,1557.187,1322.7718,1289.2839,1205.5641,1172.0762,1105.1005,1088.3565,1071.6126,1021.3807,1004.6368
False,1.0,Кемеровская область,1,False,18580.75,150000.0,32457.4961,18547.1406,12017.0015,8771.2519,8616.6924,6955.1777,5448.2226,5255.0232,4907.2643,4714.0649,3902.6275,3748.068,3748.068,3593.5085,3593.5085,3052.5502,2975.2705,2782.0711,2704.7913,2550.2318,2511.592,2472.9521,2357.0325,2318.3926
False,1.0,Кемеровская область,1,True,20000.0,35000.0,7573.4158,4327.6662,2803.967,2046.6255,2010.5616,1622.8748,1271.2519,1226.1721,1145.0283,1099.9485,910.6131,874.5492,874.5492,838.4853,838.4853,712.2617,694.2298,649.1499,631.118,595.0541,586.0381,577.0222,549.9742,540.9583
False,1.0,Рязанская область,1,False,16242.0,90000.0,19474.4977,11128.2844,7210.2009,5262.7512,5170.0155,4173.1066,3268.9335,3153.0139,2944.3586,2828.4389,2341.5765,2248.8408,2248.8408,2156.1051,2156.1051,1831.5301,1785.1623,1669.2427,1622.8748,1530.1391,1506.9552,1483.7713,1414.2195,1391.0355
False,1.0,Томская область,1,False,18580.75,146000.0,31591.9629,18052.5502,11696.5482,8537.3519,8386.914,6769.7063,5302.9366,5114.8892,4776.4039,4588.3565,3798.5574,3648.1195,3648.1195,3497.6816,3497.6816,2971.1489,2895.9299,2707.8825,2632.6636,2482.2257,2444.6162,2407.0067,2294.1783,2256.5688
False,1.0,Томская область,1,True,30000.0,30000.0,6491.4992,3709.4281,2403.4003,1754.2504,1723.3385,1391.0355,1089.6445,1051.0046,981.4529,942.813,780.5255,749.6136,749.6136,718.7017,718.7017,610.51,595.0541,556.4142,540.9583,510.0464,502.3184,494.5904,471.4065,463.6785
False,1.0,Республика Дагестан,1,False,18580.75,51000.0,11035.5487,6306.0278,4085.7805,2982.2257,2929.6754,2364.7604,1852.3957,1786.7079,1668.4699,1602.7821,1326.8934,1274.3431,1274.3431,1221.7929,1221.7929,1037.8671,1011.592,945.9042,919.6291,867.0788,853.9413,840.8037,801.391,788.2535
False,1.0,Московская область,2,False,25000.0,150000.0,32457.4961,18547.1406,12017.0015,8771.2519,8616.6924,6955.1777,5448.2226,5255.0232,4907.2643,4714.0649,3902.6275,3748.068,3748.068,3593.5085,3593.5085,3052.5502,2975.2705,2782.0711,2704.7913,2550.2318,2511.592,2472.9521,2357.0325,2318.3926
False,1.0,Московская область,2,True,30000.0,50000.0,10819.1654,6182.3802,4005.6672,2923.7506,2872.2308,2318.3926,1816.0742,1751.6744,1635.7548,1571.355,1300.8758,1249.356,1249.356,1197.8362,1197.8362,1017.5167,991.7568,927.357,901.5971,850.0773,837.1973,824.3174,785.6775,772.7975
False,1.0,Город федерального значения Санкт-Петербург,0,False,70.0,130000.0,28129.83,16074.1886,10414.7347,7601.7517,7467.8001,6027.8207,4721.7929,4554.3534,4252.9624,4085.5229,3382.2772,3248.3256,3248.3256,3114.374,3114.374,2645.5435,2578.5677,2411.1283,2344.1525,2210.2009,2176.713,2143.2251,2042.7615,2009.2736
False,1.0,Город федерального значения Санкт-Петербург,0,True,30000.0,80000.0,17310.6646,9891.8083,6409.0675,4678.001,4595.5693,3709.4281,2905.7187,2802.679,2617.2076,2514.168,2081.4013,1998.9696,1998.9696,1916.5379,1916.5379,1628.0268,1586.8109,1483.7713,1442.5554,1360.1236,1339.5157,1318.9078,1257.084,1236.476
False,1.0,Мурманская область,1,False,25000.0,80000.0,17310.6646,9891.8083,6409.0675,4678.001,4595.5693,3709.4281,2905.7187,2802.679,2617.2076,2514.168,2081.4013,1998.9696,1998.9696,1916.5379,1916.5379,1628.0268,1586.8109,1483.7713,1442.5554,1360.1236,1339.5157,1318.9078,1257.084,1236.476
False,1.0,Мурманская область,1,True,50000.0,50000.0,10819.1654,6182.3802,4005.6672,2923.7506,2872.2308,2318.3926,1816.0742,1751.6744,1635.7548,1571.355,1300.8758,1249.356,1249.356,1197.8362,1197.8362,1017.5167,991.7568,927.357,901.5971,850.0773,837.1973,824.3174,785.6775,772.7975
False,1.0,Республика Бурятия,1,False,19500.0,160000.0,34621.3292,19783.6167,12818.135,9356.0021,9191.1386,7418.8563,5811.4374,5605.3581,5234.4152,5028.3359,4162.8027,3997.9392,3997.9392,3833.0757,3833.0757,3256.0536,3173.6218,2967.5425,2885.1108,2720.2473,2679.0314,2637.8156,2514.168,2472.9521
False,1.0,Иркутская область,1,False,100.0,140000.0,30293.6631,17310.6646,11215.8681,8186.5018,8042.2463,6491.4992,5085.0077,4904.6883,4580.1133,4399.7939,3642.4523,3498.1968,3498.1968,3353.9413,3353.9413,2849.0469,2776.9191,2596.5997,2524.4719,2380.2164,2344.1525,2308.0886,2199.897,2163.8331
False,1.0,Иркутская область,1,True,50000.0,60000.0,12982.9985,7418.8563,4806.8006,3508.5008,3446.677,2782.0711,2179.289,2102.0093,1962.9057,1885.626,1561.051,1499.2272,1499.2272,1437.4034,1437.4034,1221.0201,1190.1082,1112.8284,1081.9165,1020.0927,1004.6368,989.1808,942.813,927.357
False,1.0,Красноярский край,1,False,100.0,190000.0,41112.8284,23493.0448,15221.5353,11110.2524,10914.4771,8809.8918,6901.0819,6656.3627,6215.8681,5971.1489,4943.3282,4747.5528,4747.5528,4551.7774,4551.7774,3866.5636,3768.6759,3523.9567,3426.069,3230.2937,3181.3498,3132.406,2985.5744,2936.6306
False,1.0,Омская область,1,False,25000.0,146000.0,31591.9629,18052.5502,11696.5482,8537.3519,8386.914,6769.7063,5302.9366,5114.8892,4776.4039,4588.3565,3798.5574,3648.1195,3648.1195,3497.6816,3497.6816,2971.1489,2895.9299,2707.8825,2632.6636,2482.2257,2444.6162,2407.0067,2294.1783,2256.5688
False,1.0,Омская область,1,True,30000.0,50000.0,10819.1654,6182.3802,4005.6672,2923.7506,2872.2308,2318.3926,1816.0742,1751.6744,1635.7548,1571.355,1300.8758,1249.356,1249.356,1197.8362,1197.8362,1017.5167,991.7568,927.357,901.5971,850.0773,837.1973,824.3174,785.6775,772.7975
False,1.0,Хабаровский край,1,False,21114.0,80000.0,17310.6646,9891.8083,6409.0675,4678.001,4595.5693,3709.4281,2905.7187,2802.679,2617.2076,2514.168,2081.4013,1998.9696,1998.9696,1916.5379,1916.5379,1628.0268,1586.8109,1483.7713,1442.5554,1360.1236,1339.5157,1318.9078,1257.084,1236.476
False,1.0,Ханты-Мансийский автономный округ — Югра,1,False,25000.0,124000.0,26831.5301,15332.3029,9934.0546,7250.9016,7123.1324,5749.6136,4503.864,4344.1525,4056.6718,3896.9603,3226.1721,3098.4029,3098.4029,2970.6337,2970.6337,2523.4415,2459.5569,2299.8454,2235.9608,2108.1917,2076.2494,2044.3071,1948.4802,1916.5379
False,1.0,Ханты-Мансийский автономный округ — Югра,1,True,70000.0,70000.0,15146.8315,8655.3323,5607.9341,4093.2509,4021.1231,3245.7496,2542.5039,2452.3442,2290.0567,2199.897,1821.2262,1749.0984,1749.0984,1676.9706,1676.9706,1424.5234,1388.4596,1298.2998,1262.236,1190.1082,1172.0762,1154.0443,1099.9485,1081.9165
False,1.0,Забайкальский край,1,False,25000.0,126659.0,27406.8934,15661.0819,10147.076,7406.3867,7275.8776,5872.9057,4600.4428,4437.3065,4143.6613,3980.525,3295.3527,3164.8436,3164.8436,3034.3346,3034.3346,2577.5531,2512.2986,2349.1623,2283.9078,2153.3988,2120.7715,2088.1443,1990.2625,1957.6352
False,1.0,Республика Хакасия,1,False,25000.0,120000.0,25965.9969,14837.7125,9613.6012,7017.0015,6893.3539,5564.1422,4358.5781,4204.0185,3925.8114,3771.2519,3122.102,2998.4544,2998.4544,2874.8068,2874.8068,2442.0402,2380.2164,2225.6569,2163.8331,2040.1855,2009.2736,1978.3617,1885.626,1854.7141
False,1.0,Сахалинская область,1,False,25000.0,80000.0,17310.6646,9891.8083,6409.0675,4678.001,4595.5693,3709.4281,2905.7187,2802.679,2617.2076,2514.168,2081.4013,1998.9696,1998.9696,1916.5379,1916.5379,1628.0268,1586.8109,1483.7713,1442.5554,1360.1236,1339.5157,1318.9078,1257.084,1236.476
False,1.0,Сахалинская область,1,True,55000.0,55000.0,11901.0819,6800.6182,4406.2339,3216.1257,3159.4539,2550.2318,1997.6816,1926.8418,1799.3302,1728.4905,1430.9634,1374.2916,1374.2916,1317.6198,1317.6198,1119.2684,1090.9325,1020.0927,991.7568,935.085,920.9171,906.7491,864.2452,850.0773
False,1.0,Амурская область,1,False,25000.0,110000.0,23802.1638,13601.2365,8812.4678,6432.2514,6318.9078,5100.4637,3995.3632,3853.6837,3598.6605,3456.9809,2861.9268,2748.5832,2748.5832,2635.2396,2635.2396,2238.5368,2181.865,2040.1855,1983.5137,1870.17,1841.8341,1813.4982,1728.4905,1700.1546
False,1.0,Камчатский край,1,False,25000.0,113000.0,24451.3138,13972.1793,9052.8078,6607.6765,6491.2416,5239.5672,4104.3277,3958.7841,3696.8058,3551.2622,2939.9794,2823.5446,2823.5446,2707.1097,2707.1097,2299.5878,2241.3704,2095.8269,2037.6095,1921.1747,1892.0659,1862.9572,1775.6311,1746.5224
False,1.0,Еврейская автономная область,1,False,25000.0,60000.0,12982.9985,7418.8563,4806.8006,3508.5008,3446.677,2782.0711,2179.289,2102.0093,1962.9057,1885.626,1561.051,1499.2272,1499.2272,1437.4034,1437.4034,1221.0201,1190.1082,1112.8284,1081.9165,1020.0927,1004.6368,989.1808,942.813,927.357
False,1.0,Ненецкий автономный округ,1,False,35000.0,50000.0,10819.1654,6182.3802,4005.6672,2923.7506,2872.2308,2318.3926,1816.0742,1751.6744,1635.7548,1571.355,1300.8758,1249.356,1249.356,1197.8362,1197.8362,1017.5167,991.7568,927.357,901.5971,850.0773,837.1973,824.3174,785.6775,772.7975
False,1.0,Город федерального значения Москва,0,False,80.0,200000.0,43276.6615,24729.5209,16022.6687,11695.0026,11488.9232,9273.5703,7264.2968,7006.6976,6543.0191,6285.4199,5203.5033,4997.424,4997.424,4791.3447,4791.3447,4070.067,3967.0273,3709.4281,3606.3885,3400.3091,3348.7893,3297.2694,3142.7099,3091.1901
False,1.0,Город федерального значения Москва,0,True,40000.0,100000.0,21638.3308,12364.7604,8011.3344,5847.5013,5744.4616,4636.7852,3632.1484,3503.3488,3271.5095,3142.7099,2601.7517,2498.712,2498.712,2395.6723,2395.6723,2035.0335,1983.5137,1854.7141,1803.1942,1700.1546,1674.3946,1648.6347,1571.355,1545.5951
False,1.0,Ямало-Ненецкий автономный округ,1,False,33000.0,90000.0,19474.4977,11128.2844,7210.2009,5262.7512,5170.0155,4173.1066,3268.9335,3153.0139,2944.3586,2828.4389,2341.5765,2248.8408,2248.8408,2156.1051,2156.1051,1831.5301,1785.1623,1669.2427,1622.8748,1530.1391,1506.9552,1483.7713,1414.2195,1391.0355
False,1.0,Республика Саха (Якутия),1,False,40000.0,180500.0,39057.187,22318.3926,14460.4585,10554.7398,10368.7532,8369.3972,6556.0278,6323.5446,5905.0747,5672.5914,4696.1618,4510.1752,4510.1752,4324.1886,4324.1886,3673.2354,3580.2421,3347.7589,3254.7656,3068.779,3022.2823,2975.7857,2836.2957,2789.7991
False,1.0,Магаданская область,1,False,40000.0,90000.0,19474.4977,11128.2844,7210.2009,5262.7512,5170.0155,4173.1066,3268.9335,3153.0139,2944.3586,2828.4389,2341.5765,2248.8408,2248.8408,2156.1051,2156.1051,1831.5301,1785.1623,1669.2427,1622.8748,1530.1391,1506.9552,1483.7713,1414.2195,1391.0355
False,1.0,Республика Алтай,1,False,33000.0,90000.0,19474.4977,11128.2844,7210.2009,5262.7512,5170.0155,4173.1066,3268.9335,3153.0139,2944.3586,2828.4389,2341.5765,2248.8408,2248.8408,2156.1051,2156.1051,1831.5301,1785.1623,1669.2427,1622.8748,1530.1391,1506.9552,1483.7713,1414.2195,1391.0355
False,1.0,Республика Тыва,1,False,25000.0,80000.0,17310.6646,9891.8083,6409.0675,4678.001,4595.5693,3709.4281,2905.7187,2802.679,2617.2076,2514.168,2081.4013,1998.9696,1998.9696,1916.5379,1916.5379,1628.0268,1586.8109,1483.7713,1442.5554,1360.1236,1339.5157,1318.9078,1257.084,1236.476
False,1.0,Чукотский автономный округ,1,False,36000.0,72000.0,15579.5981,8902.6275,5768.1607,4210.2009,4136.0124,3338.4853,2615.1468,2522.4111,2355.4869,2262.7512,1873.2612,1799.0726,1799.0726,1724.8841,1724.8841,1465.2241,1428.1298,1335.3941,1298.2998,1224.1113,1205.5641,1187.017,1131.3756,1112.8284
False,1.0,Республика Калмыкия,1,False,11280.0,33000.0,7140.6491,4080.3709,2643.7403,1929.6754,1895.6723,1530.1391,1198.609,1156.1051,1079.5981,1037.0943,858.5781,824.575,824.575,790.5719,790.5719,671.5611,654.5595,612.0556,595.0541,561.051,552.5502,544.0495,518.5471,510.0464
False,1.0,Запорожская область,1,False,15038.0,30000.0,6491.4992,3709.4281,2403.4003,1754.2504,1723.3385,1391.0355,1089.6445,1051.0046,981.4529,942.813,780.5255,749.6136,749.6136,718.7017,718.7017,610.51,595.0541,556.4142,540.9583,510.0464,502.3184,494.5904,471.4065,463.6785
False,1.0,Херсонская область,1,False,30000.0,30000.0,6491.4992,3709.4281,2403.4003,1754.2504,1723.3385,1391.0355,1089.6445,1051.0046,981.4529,942.813,780.5255,749.6136,749.6136,718.7017,718.7017,610.51,595.0541,556.4142,540.9583,510.0464,502.3184,494.5904,471.4065,463.6785
False,1.0,Луганская область,1,False,23000.0,23000.0,4976.8161,2843.8949,1842.6069,1344.9253,1321.2262,1066.4606,835.3941,805.7702,752.4472,722.8233,598.4029,574.7038,574.7038,551.0046,551.0046,468.0577,456.2081,426.5842,414.7347,391.0355,385.1108,379.186,361.4116,355.4869
False,1.0,Донецкая область,1,False,60000.0,80000.0,17310.6646,9891.8083,6409.0675,4678.001,4595.5693,3709.4281,2905.7187,2802.679,2617.2076,2514.168,2081.4013,1998.9696,1998.9696,1916.5379,1916.5379,1628.0268,1586.8109,1483.7713,1442.5554,1360.1236,1339.5157,1318.9078,1257.084,1236.476
False,1.0,Чеченская Республика,1,False,13890.0,75000.0,16228.7481,9273.5703,6008.5008,4385.626,4308.3462,3477.5889,2724.1113,2627.5116,2453.6321,2357.0325,1951.3138,1874.034,1874.034,1796.7543,1796.7543,1526.2751,1487.6352,1391.0355,1352.3957,1275.1159,1255.796,1236.476,1178.5162,1159.1963
False,2.0,Ульяновская область,1,False,15000.0,90000.0,19474.4977,11128.2844,7210.2009,5262.7512,5170.0155,4173.1066,3268.9335,3153.0139,2944.3586,2828.4389,2341.5765,2248.8408,2248.8408,2156.1051,2156.1051,1831.5301,1785.1623,1669.2427,1622.8748,1530.1391,1506.9552,1483.7713,1414.2195,1391.0355
False,2.0,Ставропольский край,2,False,11100.0,90000.0,19474.4977,11128.2844,7210.2009,5262.7512,5170.0155,4173.1066,3268.9335,3153.0139,2944.3586,2828.4389,2341.5765,2248.8408,2248.8408,2156.1051,2156.1051,1831.5301,1785.1623,1669.2427,1622.8748,1530.1391,1506.9552,1483.7713,1414.2195,1391.0355
False,2.0,Республика Крым,1,False,11100.0,70000.0,15146.8315,8655.3323,5607.9341,4093.2509,4021.1231,3245.7496,2542.5039,2452.3442,2290.0567,2199.897,1821.2262,1749.0984,1749.0984,1676.9706,1676.9706,1424.5234,1388.4596,1298.2998,1262.236,1190.1082,1172.0762,1154.0443,1099.9485,1081.9165
False,2.0,Республика Северная Осетия,1,False,25000.0,25000.0,5409.5827,3091.1901,2002.8336,1461.8753,1436.1154,1159.1963,908.0371,875.8372,817.8774,785.6775,650.4379,624.678,624.678,598.9181,598.9181,508.7584,495.8784,463.6785,450.7986,425.0386,418.5987,412.1587,392.8387,386.3988
False,2.0,Свердловская область,0,False,18000.0,100000.0,21638.3308,12364.7604,8011.3344,5847.5013,5744.4616,4636.7852,3632.1484,3503.3488,3271.5095,3142.7099,2601.7517,2498.712,2498.712,2395.6723,2395.6723,2035.0335,1983.5137,1854.7141,1803.1942,1700.1546,1674.3946,1648.6347,1571.355,1545.5951
False,2.0,Свердловская область,0,True,22000.0,60000.0,12982.9985,7418.8563,4806.8006,3508.5008,3446.677,2782.0711,2179.289,2102.0093,1962.9057,1885.626,1561.051,1499.2272,1499.2272,1437.4034,1437.4034,1221.0201,1190.1082,1112.8284,1081.9165,1020.0927,1004.6368,989.1808,942.813,927.357
False,2.0,Республика Татарстан,0,False,18000.0,100000.0,21638.3308,12364.7604,8011.3344,5847.5013,5744.4616,4636.7852,3632.1484,3503.3488,3271.5095,3142.7099,2601.7517,2498.712,2498.712,2395.6723,2395.6723,2035.0335,1983.5137,1854.7141,1803.1942,1700.1546,1674.3946,1648.6347,1571.355,1545.5951
False,2.0,Республика Татарстан,0,True,61000.0,61000.0,13199.3818,7542.5039,4886.914,3566.9758,3504.1216,2828.4389,2215.6105,2137.0428,1995.6208,1917.0531,1587.0685,1524.2143,1524.2143,1461.3601,1461.3601,1241.3704,1209.9433,1131.3756,1099.9485,1037.0943,1021.3807,1005.6672,958.5265,942.813
False,2.0,Оренбургская область,2,False,18000.0,200000.0,43276.6615,24729.5209,16022.6687,11695.0026,11488.9232,9273.5703,7264.2968,7006.6976,6543.0191,6285.4199,5203.5033,4997.424,4997.424,4791.3447,4791.3447,4070.067,3967.0273,3709.4281,3606.3885,3400.3091,3348.7893,3297.2694,3142.7099,3091.1901
False,2.0,Оренбургская область,2,True,40000.0,40000.0,8655.3323,4945.9042,3204.5337,2339.0005,2297.7846,1854.7141,1452.8594,1401.3395,1308.6038,1257.084,1040.7007,999.4848,999.4848,958.2689,958.2689,814.0134,793.4055,741.8856,721.2777,680.0618,669.7579,659.4539,628.542,618.238
False,2.0,Нижегородская область,0,False,18000.0,150000.0,32457.4961,18547.1406,12017.0015,8771.2519,8616.6924,6955.1777,5448.2226,5255.0232,4907.2643,4714.0649,3902.6275,3748.068,3748.068,3593.5085,3593.5085,3052.5502,2975.2705,2782.0711,2704.7913,2550.2318,2511.592,2472.9521,2357.0325,2318.3926
False,2.0,Нижегородская область,0,True,30000.0,50000.0,10819.1654,6182.3802,4005.6672,2923.7506,2872.2308,2318.3926,1816.0742,1751.6744,1635.7548,1571.355,1300.8758,1249.356,1249.356,1197.8362,1197.8362,1017.5167,991.7568,927.357,901.5971,850.0773,837.1973,824.3174,785.6775,772.7975
False,2.0,Самарская область,0,False,60.0,150000.0,32457.4961,18547.1406,12017.0015,8771.2519,8616.6924,6955.1777,5448.2226,5255.0232,4907.2643,4714.0649,3902.6275,3748.068,3748.068,3593.5085,3593.5085,3052.5502,2975.2705,2782.0711,2704.7913,2550.2318,2511.592,2472.9521,2357.0325,2318.3926
False,2.0,Самарская область,0,True,40075.0,40075.0,8671.5611,4955.1777,3210.5422,2343.3861,2302.093,1858.1917,1455.5835,1403.967,1311.0574,1259.441,1042.652,1001.3588,1001.3588,960.0657,960.0657,815.5397,794.8931,743.2767,722.6301,681.3369,671.0137,660.6904,629.7205,619.3972
