is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,Работа на станках с ЧПУ (3542_35),"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),Внимательность (СК) (536_4),Чтение схем/чертежей (ОПТ) (3032_36),"Личные установки и ценности, мировоззрение (2043_4)",Аккуратность (СК) (575_4),Составление и корректировка управляющих программ (3667_35),"Саморазвитие, обучаемость (СК) (604_4)",Подготовка станков к работе (3512_35),Штамповочные работы (3747_35),Высокая работоспособность (СК) (586_4),Эксплуатация станочного оборудования (3579_35),Установка инструмента (3458_35),Наладка оборудования (4078_35),Коммуникабельность (СК) (617_4),Трудолюбие (СК) (597_4),Фрезерование (3469_35),Техническое обслуживание оборудования (4130_35),Использование контрольно-измерительных инструментов (3479_35),Работа на фрезерном станке с ЧПУ (3645_35),Контроль качества изделий (3466_35),Знания устройства и принципа действия станков с ЧПУ (3752_35),Целеустремленность (СК) (588_4),Знать систему допусков и посадок (3462_35)
True,1.0,Свердловская область,0,False,30000.0,165000.0,26607.3298,21222.5131,12929.3194,12036.6492,10769.6335,10251.3089,9963.3508,9243.4555,6767.0157,6335.0785,5989.5288,4031.4136,3455.4974,3311.5183,3196.3351,2620.4188,2303.6649,2246.0733,2015.7068,1929.3194,1612.5654,1612.5654,1526.178,1526.178,1497.3822
True,1.0,Саратовская область,2,False,30000.0,150000.0,24188.4817,19293.1937,11753.9267,10942.4084,9790.5759,9319.3717,9057.5916,8403.1414,6151.8325,5759.1623,5445.0262,3664.9215,3141.3613,3010.4712,2905.7592,2382.199,2094.2408,2041.8848,1832.4607,1753.9267,1465.9686,1465.9686,1387.4346,1387.4346,1361.2565
True,1.0,Челябинская область,0,False,30000.0,165000.0,26607.3298,21222.5131,12929.3194,12036.6492,10769.6335,10251.3089,9963.3508,9243.4555,6767.0157,6335.0785,5989.5288,4031.4136,3455.4974,3311.5183,3196.3351,2620.4188,2303.6649,2246.0733,2015.7068,1929.3194,1612.5654,1612.5654,1526.178,1526.178,1497.3822
True,1.0,Брянская область,1,False,30000.0,150000.0,24188.4817,19293.1937,11753.9267,10942.4084,9790.5759,9319.3717,9057.5916,8403.1414,6151.8325,5759.1623,5445.0262,3664.9215,3141.3613,3010.4712,2905.7592,2382.199,2094.2408,2041.8848,1832.4607,1753.9267,1465.9686,1465.9686,1387.4346,1387.4346,1361.2565
True,1.0,Республика Алтай,1,False,54000.0,60000.0,9675.3927,7717.2775,4701.5707,4376.9634,3916.2304,3727.7487,3623.0366,3361.2565,2460.733,2303.6649,2178.0105,1465.9686,1256.5445,1204.1885,1162.3037,952.8796,837.6963,816.7539,732.9843,701.5707,586.3874,586.3874,554.9738,554.9738,544.5026
True,1.0,Чувашская Республика,1,False,35000.0,160000.0,25801.0471,20579.4066,12537.5218,11671.9023,10443.281,9940.6632,9661.4311,8963.3508,6561.9546,6143.1065,5808.0279,3909.2496,3350.7853,3211.1693,3099.4764,2541.0122,2233.8569,2178.0105,1954.6248,1870.8551,1563.6998,1563.6998,1479.9302,1479.9302,1452.007
True,1.0,Рязанская область,1,False,35000.0,150000.0,24188.4817,19293.1937,11753.9267,10942.4084,9790.5759,9319.3717,9057.5916,8403.1414,6151.8325,5759.1623,5445.0262,3664.9215,3141.3613,3010.4712,2905.7592,2382.199,2094.2408,2041.8848,1832.4607,1753.9267,1465.9686,1465.9686,1387.4346,1387.4346,1361.2565
True,1.0,Ярославская область,1,False,30000.0,155000.0,24994.7644,19936.3002,12145.7243,11307.1553,10116.9284,9630.0175,9359.5113,8683.2461,6356.8935,5951.1344,5626.5271,3787.0855,3246.0733,3110.8202,3002.6178,2461.6056,2164.0489,2109.9476,1893.5428,1812.3909,1514.8342,1514.8342,1433.6824,1433.6824,1406.6318
True,1.0,Ульяновская область,1,False,30000.0,145000.0,23382.199,18650.0873,11362.1291,10577.6614,9464.2234,9008.726,8755.6719,8123.0366,5946.7714,5567.1902,5263.5253,3542.7574,3036.6492,2910.1222,2808.9005,2302.7923,2024.4328,1973.822,1771.3787,1695.4625,1417.103,1417.103,1341.1867,1341.1867,1315.8813
True,1.0,Республика Башкортостан,0,False,30000.0,170000.0,27413.6126,21865.6195,13321.1169,12401.3962,11095.986,10561.9546,10265.2705,9523.5602,6972.0768,6527.0506,6171.0297,4153.5777,3560.2094,3411.8674,3293.1937,2699.8255,2373.4729,2314.1361,2076.7888,1987.7836,1661.4311,1661.4311,1572.4258,1572.4258,1542.7574
True,1.0,Самарская область,0,False,30000.0,170000.0,27413.6126,21865.6195,13321.1169,12401.3962,11095.986,10561.9546,10265.2705,9523.5602,6972.0768,6527.0506,6171.0297,4153.5777,3560.2094,3411.8674,3293.1937,2699.8255,2373.4729,2314.1361,2076.7888,1987.7836,1661.4311,1661.4311,1572.4258,1572.4258,1542.7574
True,1.0,Тульская область,1,False,40000.0,150000.0,24188.4817,19293.1937,11753.9267,10942.4084,9790.5759,9319.3717,9057.5916,8403.1414,6151.8325,5759.1623,5445.0262,3664.9215,3141.3613,3010.4712,2905.7592,2382.199,2094.2408,2041.8848,1832.4607,1753.9267,1465.9686,1465.9686,1387.4346,1387.4346,1361.2565
True,1.0,Красноярский край,1,False,21000.0,145000.0,23382.199,18650.0873,11362.1291,10577.6614,9464.2234,9008.726,8755.6719,8123.0366,5946.7714,5567.1902,5263.5253,3542.7574,3036.6492,2910.1222,2808.9005,2302.7923,2024.4328,1973.822,1771.3787,1695.4625,1417.103,1417.103,1341.1867,1341.1867,1315.8813
True,1.0,Кемеровская область,1,False,54000.0,145000.0,23382.199,18650.0873,11362.1291,10577.6614,9464.2234,9008.726,8755.6719,8123.0366,5946.7714,5567.1902,5263.5253,3542.7574,3036.6492,2910.1222,2808.9005,2302.7923,2024.4328,1973.822,1771.3787,1695.4625,1417.103,1417.103,1341.1867,1341.1867,1315.8813
True,1.0,Пензенская область,1,False,21000.0,150000.0,24188.4817,19293.1937,11753.9267,10942.4084,9790.5759,9319.3717,9057.5916,8403.1414,6151.8325,5759.1623,5445.0262,3664.9215,3141.3613,3010.4712,2905.7592,2382.199,2094.2408,2041.8848,1832.4607,1753.9267,1465.9686,1465.9686,1387.4346,1387.4346,1361.2565
True,1.0,Астраханская область,1,False,35000.0,150000.0,24188.4817,19293.1937,11753.9267,10942.4084,9790.5759,9319.3717,9057.5916,8403.1414,6151.8325,5759.1623,5445.0262,3664.9215,3141.3613,3010.4712,2905.7592,2382.199,2094.2408,2041.8848,1832.4607,1753.9267,1465.9686,1465.9686,1387.4346,1387.4346,1361.2565
True,1.0,Ставропольский край,2,False,30000.0,140000.0,22575.9162,18006.9808,10970.3316,10212.9145,9137.8709,8698.0803,8453.7522,7842.9319,5741.7103,5375.2182,5082.0244,3420.5934,2931.9372,2809.7731,2712.0419,2223.3857,1954.6248,1905.7592,1710.2967,1636.9983,1368.2373,1368.2373,1294.9389,1294.9389,1270.5061
True,1.0,Липецкая область,1,False,45000.0,147000.0,23704.712,18907.3298,11518.8482,10723.5602,9594.7644,9132.9843,8876.4398,8235.0785,6028.7958,5643.9791,5336.1257,3591.623,3078.534,2950.2618,2847.644,2334.555,2052.356,2001.0471,1795.8115,1718.8482,1436.6492,1436.6492,1359.6859,1359.6859,1334.0314
True,1.0,Ханты-Мансийский автономный округ — Югра,1,False,40000.0,130000.0,20963.3508,16720.7679,10186.7365,9483.4206,8485.1658,8076.7888,7849.9127,7282.7225,5331.5881,4991.274,4719.0227,3176.2653,2722.5131,2609.075,2518.3246,2064.5724,1815.0087,1769.6335,1588.1326,1520.0698,1270.5061,1270.5061,1202.4433,1202.4433,1179.7557
True,1.0,Тамбовская область,2,False,35000.0,165000.0,26607.3298,21222.5131,12929.3194,12036.6492,10769.6335,10251.3089,9963.3508,9243.4555,6767.0157,6335.0785,5989.5288,4031.4136,3455.4974,3311.5183,3196.3351,2620.4188,2303.6649,2246.0733,2015.7068,1929.3194,1612.5654,1612.5654,1526.178,1526.178,1497.3822
True,1.0,Республика Коми,1,False,30000.0,130000.0,20963.3508,16720.7679,10186.7365,9483.4206,8485.1658,8076.7888,7849.9127,7282.7225,5331.5881,4991.274,4719.0227,3176.2653,2722.5131,2609.075,2518.3246,2064.5724,1815.0087,1769.6335,1588.1326,1520.0698,1270.5061,1270.5061,1202.4433,1202.4433,1179.7557
True,1.0,Республика Марий Эл,1,False,45000.0,140000.0,22575.9162,18006.9808,10970.3316,10212.9145,9137.8709,8698.0803,8453.7522,7842.9319,5741.7103,5375.2182,5082.0244,3420.5934,2931.9372,2809.7731,2712.0419,2223.3857,1954.6248,1905.7592,1710.2967,1636.9983,1368.2373,1368.2373,1294.9389,1294.9389,1270.5061
True,1.0,Новосибирская область,0,False,35000.0,165000.0,26607.3298,21222.5131,12929.3194,12036.6492,10769.6335,10251.3089,9963.3508,9243.4555,6767.0157,6335.0785,5989.5288,4031.4136,3455.4974,3311.5183,3196.3351,2620.4188,2303.6649,2246.0733,2015.7068,1929.3194,1612.5654,1612.5654,1526.178,1526.178,1497.3822
True,1.0,Новгородская область,1,False,30000.0,150000.0,24188.4817,19293.1937,11753.9267,10942.4084,9790.5759,9319.3717,9057.5916,8403.1414,6151.8325,5759.1623,5445.0262,3664.9215,3141.3613,3010.4712,2905.7592,2382.199,2094.2408,2041.8848,1832.4607,1753.9267,1465.9686,1465.9686,1387.4346,1387.4346,1361.2565
True,1.0,Псковская область,1,False,40000.0,145000.0,23382.199,18650.0873,11362.1291,10577.6614,9464.2234,9008.726,8755.6719,8123.0366,5946.7714,5567.1902,5263.5253,3542.7574,3036.6492,2910.1222,2808.9005,2302.7923,2024.4328,1973.822,1771.3787,1695.4625,1417.103,1417.103,1341.1867,1341.1867,1315.8813
True,1.0,Республика Бурятия,1,False,55000.0,128000.0,20640.8377,16463.5253,10030.0175,9337.5218,8354.6248,7952.5305,7729.1449,7170.6806,5249.5637,4914.4852,4646.4223,3127.3997,2680.6283,2568.9354,2479.5812,2032.8098,1787.0855,1742.4084,1563.6998,1496.6841,1250.9599,1250.9599,1183.9442,1183.9442,1161.6056
True,1.0,Мурманская область,1,False,38500.0,120000.0,19350.7853,15434.555,9403.1414,8753.9267,7832.4607,7455.4974,7246.0733,6722.5131,4921.466,4607.3298,4356.0209,2931.9372,2513.089,2408.377,2324.6073,1905.7592,1675.3927,1633.5079,1465.9686,1403.1414,1172.7749,1172.7749,1109.9476,1109.9476,1089.0052
True,1.0,Республика Калмыкия,1,False,40000.0,110000.0,17738.2199,14148.3421,8619.5462,8024.4328,7179.7557,6834.2059,6642.2339,6162.3037,4511.3438,4223.3857,3993.0192,2687.6091,2303.6649,2207.6789,2130.8901,1746.9459,1535.7766,1497.3822,1343.8045,1286.2129,1075.0436,1075.0436,1017.452,1017.452,998.2548
True,1.0,Город федерального значения Севастополь,1,False,54000.0,90000.0,14513.089,11575.9162,7052.356,6565.445,5874.3455,5591.623,5434.555,5041.8848,3691.0995,3455.4974,3267.0157,2198.9529,1884.8168,1806.2827,1743.4555,1429.3194,1256.5445,1225.1309,1099.4764,1052.356,879.5812,879.5812,832.4607,832.4607,816.7539
True,1.0,Республика Крым,1,False,54000.0,128000.0,20640.8377,16463.5253,10030.0175,9337.5218,8354.6248,7952.5305,7729.1449,7170.6806,5249.5637,4914.4852,4646.4223,3127.3997,2680.6283,2568.9354,2479.5812,2032.8098,1787.0855,1742.4084,1563.6998,1496.6841,1250.9599,1250.9599,1183.9442,1183.9442,1161.6056
True,1.0,Карачаево-Черкесская Республика,1,False,25000.0,25000.0,4031.4136,3215.5323,1958.9878,1823.7347,1631.7627,1553.2286,1509.5986,1400.5236,1025.3054,959.8604,907.5044,610.8202,523.5602,501.7452,484.2932,397.0332,349.0401,340.3141,305.4101,292.3211,244.3281,244.3281,231.2391,231.2391,226.8761
True,1.0,Кабардино-Балкарская Республика,1,False,50000.0,50000.0,8062.8272,6431.0646,3917.9756,3647.4695,3263.5253,3106.4572,3019.1972,2801.0471,2050.6108,1919.7208,1815.0087,1221.6405,1047.1204,1003.4904,968.5864,794.0663,698.0803,680.6283,610.8202,584.6422,488.6562,488.6562,462.4782,462.4782,453.7522
True,1.0,Республика Дагестан,1,False,41000.0,119000.0,19189.5288,15305.9337,9324.7818,8680.9773,7767.1902,7393.3682,7185.6894,6666.4921,4880.4538,4568.9354,4319.7208,2907.5044,2492.1466,2388.3072,2305.2356,1889.8778,1661.4311,1619.8953,1453.7522,1391.4485,1163.0017,1163.0017,1100.6981,1100.6981,1079.9302
True,1.0,Томская область,1,False,35000.0,145000.0,23382.199,18650.0873,11362.1291,10577.6614,9464.2234,9008.726,8755.6719,8123.0366,5946.7714,5567.1902,5263.5253,3542.7574,3036.6492,2910.1222,2808.9005,2302.7923,2024.4328,1973.822,1771.3787,1695.4625,1417.103,1417.103,1341.1867,1341.1867,1315.8813
True,1.0,Забайкальский край,1,False,49500.0,128000.0,20640.8377,16463.5253,10030.0175,9337.5218,8354.6248,7952.5305,7729.1449,7170.6806,5249.5637,4914.4852,4646.4223,3127.3997,2680.6283,2568.9354,2479.5812,2032.8098,1787.0855,1742.4084,1563.6998,1496.6841,1250.9599,1250.9599,1183.9442,1183.9442,1161.6056
True,1.0,Республика Адыгея,1,False,54000.0,90000.0,14513.089,11575.9162,7052.356,6565.445,5874.3455,5591.623,5434.555,5041.8848,3691.0995,3455.4974,3267.0157,2198.9529,1884.8168,1806.2827,1743.4555,1429.3194,1256.5445,1225.1309,1099.4764,1052.356,879.5812,879.5812,832.4607,832.4607,816.7539
True,1.0,Республика Хакасия,1,False,54000.0,128000.0,20640.8377,16463.5253,10030.0175,9337.5218,8354.6248,7952.5305,7729.1449,7170.6806,5249.5637,4914.4852,4646.4223,3127.3997,2680.6283,2568.9354,2479.5812,2032.8098,1787.0855,1742.4084,1563.6998,1496.6841,1250.9599,1250.9599,1183.9442,1183.9442,1161.6056
True,1.0,Курганская область,1,False,50000.0,165000.0,26607.3298,21222.5131,12929.3194,12036.6492,10769.6335,10251.3089,9963.3508,9243.4555,6767.0157,6335.0785,5989.5288,4031.4136,3455.4974,3311.5183,3196.3351,2620.4188,2303.6649,2246.0733,2015.7068,1929.3194,1612.5654,1612.5654,1526.178,1526.178,1497.3822
True,1.0,Сахалинская область,1,False,40000.0,90000.0,14513.089,11575.9162,7052.356,6565.445,5874.3455,5591.623,5434.555,5041.8848,3691.0995,3455.4974,3267.0157,2198.9529,1884.8168,1806.2827,1743.4555,1429.3194,1256.5445,1225.1309,1099.4764,1052.356,879.5812,879.5812,832.4607,832.4607,816.7539
True,1.0,Магаданская область,1,False,66000.0,66000.0,10642.9319,8489.0052,5171.7277,4814.6597,4307.8534,4100.5236,3985.3403,3697.3822,2706.8063,2534.0314,2395.8115,1612.5654,1382.199,1324.6073,1278.534,1048.1675,921.466,898.4293,806.2827,771.7277,645.0262,645.0262,610.4712,610.4712,598.9529
True,1.0,Луганская область,1,False,120000.0,120000.0,19350.7853,15434.555,9403.1414,8753.9267,7832.4607,7455.4974,7246.0733,6722.5131,4921.466,4607.3298,4356.0209,2931.9372,2513.089,2408.377,2324.6073,1905.7592,1675.3927,1633.5079,1465.9686,1403.1414,1172.7749,1172.7749,1109.9476,1109.9476,1089.0052
True,1.0,Чеченская Республика,1,False,55000.0,55000.0,8869.1099,7074.171,4309.7731,4012.2164,3589.8778,3417.103,3321.1169,3081.1518,2255.6719,2111.6928,1996.5096,1343.8045,1151.8325,1103.8394,1065.445,873.4729,767.8883,748.6911,671.9023,643.1065,537.5218,537.5218,508.726,508.726,499.1274
True,1.0,Республика Карелия,1,False,35000.0,160000.0,25801.0471,20579.4066,12537.5218,11671.9023,10443.281,9940.6632,9661.4311,8963.3508,6561.9546,6143.1065,5808.0279,3909.2496,3350.7853,3211.1693,3099.4764,2541.0122,2233.8569,2178.0105,1954.6248,1870.8551,1563.6998,1563.6998,1479.9302,1479.9302,1452.007
True,1.0,Республика Саха (Якутия),1,False,60000.0,128000.0,20640.8377,16463.5253,10030.0175,9337.5218,8354.6248,7952.5305,7729.1449,7170.6806,5249.5637,4914.4852,4646.4223,3127.3997,2680.6283,2568.9354,2479.5812,2032.8098,1787.0855,1742.4084,1563.6998,1496.6841,1250.9599,1250.9599,1183.9442,1183.9442,1161.6056
True,1.0,Ямало-Ненецкий автономный округ,1,False,35000.0,128000.0,20640.8377,16463.5253,10030.0175,9337.5218,8354.6248,7952.5305,7729.1449,7170.6806,5249.5637,4914.4852,4646.4223,3127.3997,2680.6283,2568.9354,2479.5812,2032.8098,1787.0855,1742.4084,1563.6998,1496.6841,1250.9599,1250.9599,1183.9442,1183.9442,1161.6056
True,1.0,Запорожская область,1,False,120000.0,120000.0,19350.7853,15434.555,9403.1414,8753.9267,7832.4607,7455.4974,7246.0733,6722.5131,4921.466,4607.3298,4356.0209,2931.9372,2513.089,2408.377,2324.6073,1905.7592,1675.3927,1633.5079,1465.9686,1403.1414,1172.7749,1172.7749,1109.9476,1109.9476,1089.0052
True,1.0,Донецкая область,1,False,105000.0,130000.0,20963.3508,16720.7679,10186.7365,9483.4206,8485.1658,8076.7888,7849.9127,7282.7225,5331.5881,4991.274,4719.0227,3176.2653,2722.5131,2609.075,2518.3246,2064.5724,1815.0087,1769.6335,1588.1326,1520.0698,1270.5061,1270.5061,1202.4433,1202.4433,1179.7557
True,1.0,Херсонская область,1,False,70000.0,70000.0,11287.9581,9003.4904,5485.1658,5106.4572,4568.9354,4349.0401,4226.8761,3921.466,2870.8551,2687.6091,2541.0122,1710.2967,1465.9686,1404.8866,1356.0209,1111.6928,977.3124,952.8796,855.1483,818.4991,684.1187,684.1187,647.4695,647.4695,635.2531
True,1.0,Камчатский край,1,False,140000.0,140000.0,22575.9162,18006.9808,10970.3316,10212.9145,9137.8709,8698.0803,8453.7522,7842.9319,5741.7103,5375.2182,5082.0244,3420.5934,2931.9372,2809.7731,2712.0419,2223.3857,1954.6248,1905.7592,1710.2967,1636.9983,1368.2373,1368.2373,1294.9389,1294.9389,1270.5061
True,0.0,Владимирская область,1,False,250.0,75000.0,12094.2408,9646.5969,5876.9634,5471.2042,4895.288,4659.6859,4528.7958,4201.5707,3075.9162,2879.5812,2722.5131,1832.4607,1570.6806,1505.2356,1452.8796,1191.0995,1047.1204,1020.9424,916.2304,876.9634,732.9843,732.9843,693.7173,693.7173,680.6283
True,0.0,Город федерального значения Санкт-Петербург,0,False,42000.0,112000.0,18060.733,14405.5846,8776.2653,8170.3316,7310.2967,6958.4642,6763.0017,6274.3455,4593.3682,4300.1745,4065.6195,2736.4747,2345.5497,2247.8185,2169.6335,1778.7086,1563.6998,1524.6073,1368.2373,1309.5986,1094.5899,1094.5899,1035.9511,1035.9511,1016.4049
True,0.0,Орловская область,1,False,26100.0,46000.0,7417.801,5916.5794,3604.5375,3355.6719,3002.4433,2857.9407,2777.6614,2576.9634,1886.562,1766.1431,1669.808,1123.9092,963.3508,923.2112,891.0995,730.541,642.2339,626.178,561.9546,537.8709,449.5637,449.5637,425.4799,425.4799,417.452
True,0.0,Московская область,2,False,20000.0,71500.0,11529.8429,9196.4223,5602.7051,5215.8813,4666.8412,4442.2339,4317.452,4005.4974,2932.3735,2745.2007,2595.4625,1746.9459,1497.3822,1434.9913,1385.0785,1135.5148,998.2548,973.2984,873.4729,836.0384,698.7784,698.7784,661.3438,661.3438,648.8656
True,0.0,Город федерального значения Москва,0,False,25000.0,75000.0,12094.2408,9646.5969,5876.9634,5471.2042,4895.288,4659.6859,4528.7958,4201.5707,3075.9162,2879.5812,2722.5131,1832.4607,1570.6806,1505.2356,1452.8796,1191.0995,1047.1204,1020.9424,916.2304,876.9634,732.9843,732.9843,693.7173,693.7173,680.6283
True,0.0,Оренбургская область,2,False,250.0,126767.0,20442.0084,16304.9353,9933.4002,9247.5752,8274.1462,7875.9253,7654.6914,7101.6068,5198.9956,4867.1449,4601.6642,3097.274,2654.8063,2544.1894,2455.6958,2013.2281,1769.8709,1725.6241,1548.637,1482.2668,1238.9096,1238.9096,1172.5394,1172.5394,1150.4161
True,0.0,Ростовская область,0,False,20000.0,60000.0,9675.3927,7717.2775,4701.5707,4376.9634,3916.2304,3727.7487,3623.0366,3361.2565,2460.733,2303.6649,2178.0105,1465.9686,1256.5445,1204.1885,1162.3037,952.8796,837.6963,816.7539,732.9843,701.5707,586.3874,586.3874,554.9738,554.9738,544.5026
True,0.0,Кировская область,1,False,26100.0,50000.0,8062.8272,6431.0646,3917.9756,3647.4695,3263.5253,3106.4572,3019.1972,2801.0471,2050.6108,1919.7208,1815.0087,1221.6405,1047.1204,1003.4904,968.5864,794.0663,698.0803,680.6283,610.8202,584.6422,488.6562,488.6562,462.4782,462.4782,453.7522
True,0.0,Костромская область,1,False,30000.0,40000.0,6450.2618,5144.8517,3134.3805,2917.9756,2610.8202,2485.1658,2415.3578,2240.8377,1640.4887,1535.7766,1452.007,977.3124,837.6963,802.7923,774.8691,635.2531,558.4642,544.5026,488.6562,467.7138,390.925,390.925,369.9825,369.9825,363.0017
True,0.0,Республика Татарстан,0,False,20000.0,171000.0,27574.8691,21994.2408,13399.4764,12474.3455,11161.2565,10624.0838,10325.6545,9579.5812,7013.089,6565.445,6207.3298,4178.0105,3581.1518,3431.9372,3312.5654,2715.7068,2387.4346,2327.7487,2089.0052,1999.4764,1671.2042,1671.2042,1581.6754,1581.6754,1551.8325
True,0.0,Архангельская область,1,False,38000.0,68000.0,10965.445,8746.2478,5328.4468,4960.5585,4438.3944,4224.7818,4106.1082,3809.4241,2788.8307,2610.8202,2468.4119,1661.4311,1424.0838,1364.7469,1317.2775,1079.9302,949.3892,925.6545,830.7155,795.1134,664.5724,664.5724,628.9703,628.9703,617.103
True,0.0,Нижегородская область,0,False,20000.0,75000.0,12094.2408,9646.5969,5876.9634,5471.2042,4895.288,4659.6859,4528.7958,4201.5707,3075.9162,2879.5812,2722.5131,1832.4607,1570.6806,1505.2356,1452.8796,1191.0995,1047.1204,1020.9424,916.2304,876.9634,732.9843,732.9843,693.7173,693.7173,680.6283
True,0.0,Ленинградская область,1,False,30000.0,70000.0,11287.9581,9003.4904,5485.1658,5106.4572,4568.9354,4349.0401,4226.8761,3921.466,2870.8551,2687.6091,2541.0122,1710.2967,1465.9686,1404.8866,1356.0209,1111.6928,977.3124,952.8796,855.1483,818.4991,684.1187,684.1187,647.4695,647.4695,635.2531
True,0.0,Белгородская область,2,False,42000.0,50000.0,8062.8272,6431.0646,3917.9756,3647.4695,3263.5253,3106.4572,3019.1972,2801.0471,2050.6108,1919.7208,1815.0087,1221.6405,1047.1204,1003.4904,968.5864,794.0663,698.0803,680.6283,610.8202,584.6422,488.6562,488.6562,462.4782,462.4782,453.7522
True,0.0,Смоленская область,1,False,250.0,75000.0,12094.2408,9646.5969,5876.9634,5471.2042,4895.288,4659.6859,4528.7958,4201.5707,3075.9162,2879.5812,2722.5131,1832.4607,1570.6806,1505.2356,1452.8796,1191.0995,1047.1204,1020.9424,916.2304,876.9634,732.9843,732.9843,693.7173,693.7173,680.6283
True,0.0,Республика Мордовия,1,False,30000.0,45000.0,7256.5445,5787.9581,3526.178,3282.7225,2937.1728,2795.8115,2717.2775,2520.9424,1845.5497,1727.7487,1633.5079,1099.4764,942.4084,903.1414,871.7277,714.6597,628.2723,612.5654,549.7382,526.178,439.7906,439.7906,416.2304,416.2304,408.377
True,0.0,Воронежская область,2,False,32500.0,55000.0,8869.1099,7074.171,4309.7731,4012.2164,3589.8778,3417.103,3321.1169,3081.1518,2255.6719,2111.6928,1996.5096,1343.8045,1151.8325,1103.8394,1065.445,873.4729,767.8883,748.6911,671.9023,643.1065,537.5218,537.5218,508.726,508.726,499.1274
True,0.0,Курская область,2,False,30000.0,55000.0,8869.1099,7074.171,4309.7731,4012.2164,3589.8778,3417.103,3321.1169,3081.1518,2255.6719,2111.6928,1996.5096,1343.8045,1151.8325,1103.8394,1065.445,873.4729,767.8883,748.6911,671.9023,643.1065,537.5218,537.5218,508.726,508.726,499.1274
True,0.0,Алтайский край,2,False,32250.0,40000.0,6450.2618,5144.8517,3134.3805,2917.9756,2610.8202,2485.1658,2415.3578,2240.8377,1640.4887,1535.7766,1452.007,977.3124,837.6963,802.7923,774.8691,635.2531,558.4642,544.5026,488.6562,467.7138,390.925,390.925,369.9825,369.9825,363.0017
True,0.0,Удмуртская Республика,1,False,20000.0,45000.0,7256.5445,5787.9581,3526.178,3282.7225,2937.1728,2795.8115,2717.2775,2520.9424,1845.5497,1727.7487,1633.5079,1099.4764,942.4084,903.1414,871.7277,714.6597,628.2723,612.5654,549.7382,526.178,439.7906,439.7906,416.2304,416.2304,408.377
True,0.0,Краснодарский край,0,False,26100.0,71500.0,11529.8429,9196.4223,5602.7051,5215.8813,4666.8412,4442.2339,4317.452,4005.4974,2932.3735,2745.2007,2595.4625,1746.9459,1497.3822,1434.9913,1385.0785,1135.5148,998.2548,973.2984,873.4729,836.0384,698.7784,698.7784,661.3438,661.3438,648.8656
True,0.0,Вологодская область,1,False,34732.0,55000.0,8869.1099,7074.171,4309.7731,4012.2164,3589.8778,3417.103,3321.1169,3081.1518,2255.6719,2111.6928,1996.5096,1343.8045,1151.8325,1103.8394,1065.445,873.4729,767.8883,748.6911,671.9023,643.1065,537.5218,537.5218,508.726,508.726,499.1274
True,0.0,Волгоградская область,2,False,30000.0,171000.0,27574.8691,21994.2408,13399.4764,12474.3455,11161.2565,10624.0838,10325.6545,9579.5812,7013.089,6565.445,6207.3298,4178.0105,3581.1518,3431.9372,3312.5654,2715.7068,2387.4346,2327.7487,2089.0052,1999.4764,1671.2042,1671.2042,1581.6754,1581.6754,1551.8325
True,0.0,Калужская область,1,False,250.0,70000.0,11287.9581,9003.4904,5485.1658,5106.4572,4568.9354,4349.0401,4226.8761,3921.466,2870.8551,2687.6091,2541.0122,1710.2967,1465.9686,1404.8866,1356.0209,1111.6928,977.3124,952.8796,855.1483,818.4991,684.1187,684.1187,647.4695,647.4695,635.2531
True,0.0,Тверская область,1,False,27000.0,59300.0,9562.5131,7627.2426,4646.719,4325.8988,3870.541,3684.2583,3580.7679,3322.0419,2432.0244,2276.7888,2152.6003,1448.8656,1241.8848,1190.1396,1148.7435,941.7627,827.9232,807.2251,724.4328,693.3857,579.5462,579.5462,548.4991,548.4991,538.1501
True,0.0,Иркутская область,1,False,18000.0,70000.0,11287.9581,9003.4904,5485.1658,5106.4572,4568.9354,4349.0401,4226.8761,3921.466,2870.8551,2687.6091,2541.0122,1710.2967,1465.9686,1404.8866,1356.0209,1111.6928,977.3124,952.8796,855.1483,818.4991,684.1187,684.1187,647.4695,647.4695,635.2531
True,0.0,Пермский край,1,False,38075.0,70000.0,11287.9581,9003.4904,5485.1658,5106.4572,4568.9354,4349.0401,4226.8761,3921.466,2870.8551,2687.6091,2541.0122,1710.2967,1465.9686,1404.8866,1356.0209,1111.6928,977.3124,952.8796,855.1483,818.4991,684.1187,684.1187,647.4695,647.4695,635.2531
True,0.0,Ивановская область,1,False,25000.0,55000.0,8869.1099,7074.171,4309.7731,4012.2164,3589.8778,3417.103,3321.1169,3081.1518,2255.6719,2111.6928,1996.5096,1343.8045,1151.8325,1103.8394,1065.445,873.4729,767.8883,748.6911,671.9023,643.1065,537.5218,537.5218,508.726,508.726,499.1274
True,0.0,Тюменская область,1,False,27000.0,171000.0,27574.8691,21994.2408,13399.4764,12474.3455,11161.2565,10624.0838,10325.6545,9579.5812,7013.089,6565.445,6207.3298,4178.0105,3581.1518,3431.9372,3312.5654,2715.7068,2387.4346,2327.7487,2089.0052,1999.4764,1671.2042,1671.2042,1581.6754,1581.6754,1551.8325
