is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),"Личные установки и ценности, мировоззрение (2043_4)",Доброжелательность (СК) (1126_4),Коммуникабельность (СК) (617_4),Клиентоцентричность (клиенториентированность) (СК) (626_4),"Саморазвитие, обучаемость (СК) (604_4)",Аккуратность (СК) (575_4),Вежливость (СК) (581_4),Проведение обследования пациента (массажист) (2698_12),"Организация безопасной среды для пациентов и персонала (медсестра, врач-стоматолог, массажист) (123_12)",Пунктуальность (СК) (612_4),Выполнение массажа (массажист) (833_12),Высокая работоспособность (СК) (586_4),Командность (СК) (1371_4),Знание анатомии и техник массажа (2481_12),Грамотность (СК) (1368_4),Работа в перевязочном (процедурном) кабинете (медсестра) (149_12),Нравственность (СК) (622_4),Стрессоустойчивость (СК) (601_4),"Позитивность, оптимизм (СК) (607_4)",Целеустремленность (СК) (588_4),Выполнение медицинского массажа (медсестра) (2141_12),Сестринское дело (73_12),"Восприятие, мышление, внимание, память (УСК) (1330_4)",Трудолюбие (СК) (597_4),"Организаторские способности, лидерство (СК) (393_4)",Внимательность (СК) (536_4),"Верность, преданность, лояльность (СК) (582_4)",Инициативность (СК) (610_4),"Прием звонков, ведение переговоров и запись клиентов (Администратор медицинского центра) (2480_12)","Дипломатичность, неконфликтность (СК) (1369_4)"
False,0.0,Алтайский край,2,False,10000.0,30000.0,5828.853,2612.0072,2128.1362,1993.7276,1384.4086,1214.1577,1151.4337,1039.4265,1017.0251,891.5771,806.4516,766.129,721.3262,689.9642,618.2796,618.2796,609.319,519.7133,501.7921,479.3907,470.4301,439.0681,430.1075,416.6667,412.1864,403.2258,376.3441,349.4624,336.0215,277.7778,268.8172,228.4946
False,0.0,Рязанская область,1,False,17125.0,60000.0,11657.7061,5224.0143,4256.2724,3987.4552,2768.8172,2428.3154,2302.8674,2078.853,2034.0502,1783.1541,1612.9032,1532.2581,1442.6523,1379.9283,1236.5591,1236.5591,1218.638,1039.4265,1003.5842,958.7814,940.8602,878.1362,860.2151,833.3333,824.3728,806.4516,752.6882,698.9247,672.043,555.5556,537.6344,456.9892
False,0.0,Республика Мордовия,1,False,14000.0,20000.0,3885.902,1741.3381,1418.7575,1329.1517,922.9391,809.4385,767.6225,692.951,678.0167,594.3847,537.6344,510.7527,480.8841,459.9761,412.1864,412.1864,406.2127,346.4755,334.5281,319.5938,313.6201,292.7121,286.7384,277.7778,274.7909,268.8172,250.8961,232.9749,224.0143,185.1852,179.2115,152.3297
False,0.0,Республика Мордовия,1,True,30000.0,30000.0,5828.853,2612.0072,2128.1362,1993.7276,1384.4086,1214.1577,1151.4337,1039.4265,1017.0251,891.5771,806.4516,766.129,721.3262,689.9642,618.2796,618.2796,609.319,519.7133,501.7921,479.3907,470.4301,439.0681,430.1075,416.6667,412.1864,403.2258,376.3441,349.4624,336.0215,277.7778,268.8172,228.4946
False,0.0,Курская область,2,False,14000.0,25000.0,4857.3775,2176.6726,1773.4468,1661.4397,1153.6738,1011.7981,959.5281,866.1888,847.5209,742.9809,672.043,638.4409,601.1051,574.9701,515.233,515.233,507.7658,433.0944,418.1601,399.4922,392.0251,365.8901,358.4229,347.2222,343.4886,336.0215,313.6201,291.2186,280.0179,231.4815,224.0143,190.4122
False,0.0,Республика Алтай,1,False,10000.0,17000.0,3303.0167,1480.1374,1205.9438,1129.779,784.4982,688.0227,652.4791,589.0084,576.3142,505.227,456.9892,434.1398,408.7515,390.9797,350.3584,350.3584,345.2808,294.5042,284.3489,271.6547,266.5771,248.8053,243.7276,236.1111,233.5723,228.4946,213.2616,198.0287,190.4122,157.4074,152.3297,129.4803
False,0.0,Орловская область,1,False,17125.0,31610.0,6141.6682,2752.1849,2242.3462,2100.7243,1458.7052,1279.3175,1213.2273,1095.2091,1071.6054,939.425,849.7312,807.2446,760.0373,726.9922,651.4606,651.4606,642.0191,547.6045,528.7216,505.118,495.6765,462.6314,453.19,439.0278,434.307,424.8656,396.5412,368.2168,354.0547,292.6852,283.2437,240.7572
False,0.0,Амурская область,1,False,18048.0,25000.0,4857.3775,2176.6726,1773.4468,1661.4397,1153.6738,1011.7981,959.5281,866.1888,847.5209,742.9809,672.043,638.4409,601.1051,574.9701,515.233,515.233,507.7658,433.0944,418.1601,399.4922,392.0251,365.8901,358.4229,347.2222,343.4886,336.0215,313.6201,291.2186,280.0179,231.4815,224.0143,190.4122
False,0.0,Амурская область,1,True,31610.0,31610.0,6141.6682,2752.1849,2242.3462,2100.7243,1458.7052,1279.3175,1213.2273,1095.2091,1071.6054,939.425,849.7312,807.2446,760.0373,726.9922,651.4606,651.4606,642.0191,547.6045,528.7216,505.118,495.6765,462.6314,453.19,439.0278,434.307,424.8656,396.5412,368.2168,354.0547,292.6852,283.2437,240.7572
False,0.0,Архангельская область,1,False,20000.0,31610.0,6141.6682,2752.1849,2242.3462,2100.7243,1458.7052,1279.3175,1213.2273,1095.2091,1071.6054,939.425,849.7312,807.2446,760.0373,726.9922,651.4606,651.4606,642.0191,547.6045,528.7216,505.118,495.6765,462.6314,453.19,439.0278,434.307,424.8656,396.5412,368.2168,354.0547,292.6852,283.2437,240.7572
False,0.0,Архангельская область,1,True,10000.0,10000.0,1942.951,870.6691,709.3787,664.5759,461.4695,404.7192,383.8112,346.4755,339.0084,297.1924,268.8172,255.3763,240.4421,229.9881,206.0932,206.0932,203.1063,173.2378,167.264,159.7969,156.81,146.356,143.3692,138.8889,137.3955,134.4086,125.448,116.4875,112.0072,92.5926,89.6057,76.1649
False,0.0,Удмуртская Республика,1,False,15000.0,31610.0,6141.6682,2752.1849,2242.3462,2100.7243,1458.7052,1279.3175,1213.2273,1095.2091,1071.6054,939.425,849.7312,807.2446,760.0373,726.9922,651.4606,651.4606,642.0191,547.6045,528.7216,505.118,495.6765,462.6314,453.19,439.0278,434.307,424.8656,396.5412,368.2168,354.0547,292.6852,283.2437,240.7572
False,0.0,Республика Карелия,1,False,14000.0,40000.0,7771.8041,3482.6762,2837.5149,2658.3035,1845.8781,1618.8769,1535.2449,1385.902,1356.0335,1188.7694,1075.2688,1021.5054,961.7682,919.9522,824.3728,824.3728,812.4253,692.951,669.0562,639.1876,627.2401,585.4241,573.4767,555.5556,549.5818,537.6344,501.7921,465.9498,448.0287,370.3704,358.4229,304.6595
False,0.0,Тульская область,1,False,15000.0,50000.0,9714.7551,4353.3453,3546.8937,3322.8793,2307.3477,2023.5962,1919.0562,1732.3775,1695.0418,1485.9618,1344.086,1276.8817,1202.2103,1149.9403,1030.4659,1030.4659,1015.5317,866.1888,836.3202,798.9845,784.0502,731.7802,716.8459,694.4444,686.9773,672.043,627.2401,582.4373,560.0358,462.963,448.0287,380.8244
False,0.0,Республика Хакасия,1,False,14000.0,35000.0,6800.3286,3047.3417,2482.8256,2326.0155,1615.1434,1416.5173,1343.3393,1212.6643,1186.5293,1040.1732,940.8602,893.8172,841.5472,804.9582,721.3262,721.3262,710.8722,606.3321,585.4241,559.2891,548.8351,512.2461,501.7921,486.1111,480.8841,470.4301,439.0681,407.7061,392.0251,324.0741,313.6201,266.5771
False,0.0,Псковская область,1,False,20000.0,20000.0,3885.902,1741.3381,1418.7575,1329.1517,922.9391,809.4385,767.6225,692.951,678.0167,594.3847,537.6344,510.7527,480.8841,459.9761,412.1864,412.1864,406.2127,346.4755,334.5281,319.5938,313.6201,292.7121,286.7384,277.7778,274.7909,268.8172,250.8961,232.9749,224.0143,185.1852,179.2115,152.3297
False,0.0,Липецкая область,1,False,17000.0,31610.0,6141.6682,2752.1849,2242.3462,2100.7243,1458.7052,1279.3175,1213.2273,1095.2091,1071.6054,939.425,849.7312,807.2446,760.0373,726.9922,651.4606,651.4606,642.0191,547.6045,528.7216,505.118,495.6765,462.6314,453.19,439.0278,434.307,424.8656,396.5412,368.2168,354.0547,292.6852,283.2437,240.7572
False,0.0,Забайкальский край,1,False,17000.0,31610.0,6141.6682,2752.1849,2242.3462,2100.7243,1458.7052,1279.3175,1213.2273,1095.2091,1071.6054,939.425,849.7312,807.2446,760.0373,726.9922,651.4606,651.4606,642.0191,547.6045,528.7216,505.118,495.6765,462.6314,453.19,439.0278,434.307,424.8656,396.5412,368.2168,354.0547,292.6852,283.2437,240.7572
False,0.0,Республика Марий Эл,1,False,14000.0,25000.0,4857.3775,2176.6726,1773.4468,1661.4397,1153.6738,1011.7981,959.5281,866.1888,847.5209,742.9809,672.043,638.4409,601.1051,574.9701,515.233,515.233,507.7658,433.0944,418.1601,399.4922,392.0251,365.8901,358.4229,347.2222,343.4886,336.0215,313.6201,291.2186,280.0179,231.4815,224.0143,190.4122
False,0.0,Республика Адыгея,1,False,15000.0,15000.0,2914.4265,1306.0036,1064.0681,996.8638,692.2043,607.0789,575.7168,519.7133,508.5125,445.7885,403.2258,383.0645,360.6631,344.9821,309.1398,309.1398,304.6595,259.8566,250.8961,239.6953,235.2151,219.5341,215.0538,208.3333,206.0932,201.6129,188.172,174.7312,168.0108,138.8889,134.4086,114.2473
False,0.0,Республика Адыгея,1,True,35000.0,35000.0,6800.3286,3047.3417,2482.8256,2326.0155,1615.1434,1416.5173,1343.3393,1212.6643,1186.5293,1040.1732,940.8602,893.8172,841.5472,804.9582,721.3262,721.3262,710.8722,606.3321,585.4241,559.2891,548.8351,512.2461,501.7921,486.1111,480.8841,470.4301,439.0681,407.7061,392.0251,324.0741,313.6201,266.5771
False,0.0,Кабардино-Балкарская Республика,1,False,15000.0,15000.0,2914.4265,1306.0036,1064.0681,996.8638,692.2043,607.0789,575.7168,519.7133,508.5125,445.7885,403.2258,383.0645,360.6631,344.9821,309.1398,309.1398,304.6595,259.8566,250.8961,239.6953,235.2151,219.5341,215.0538,208.3333,206.0932,201.6129,188.172,174.7312,168.0108,138.8889,134.4086,114.2473
False,0.0,Республика Дагестан,1,False,14000.0,30000.0,5828.853,2612.0072,2128.1362,1993.7276,1384.4086,1214.1577,1151.4337,1039.4265,1017.0251,891.5771,806.4516,766.129,721.3262,689.9642,618.2796,618.2796,609.319,519.7133,501.7921,479.3907,470.4301,439.0681,430.1075,416.6667,412.1864,403.2258,376.3441,349.4624,336.0215,277.7778,268.8172,228.4946
False,0.0,Республика Татарстан,0,False,13954.0,80000.0,15543.6081,6965.3524,5675.0299,5316.6069,3691.7563,3237.7539,3070.4898,2771.8041,2712.0669,2377.5388,2150.5376,2043.0108,1923.5364,1839.9044,1648.7455,1648.7455,1624.8507,1385.902,1338.1123,1278.3751,1254.4803,1170.8483,1146.9534,1111.1111,1099.1637,1075.2688,1003.5842,931.8996,896.0573,740.7407,716.8459,609.319
False,0.0,Республика Татарстан,0,True,25000.0,80000.0,15543.6081,6965.3524,5675.0299,5316.6069,3691.7563,3237.7539,3070.4898,2771.8041,2712.0669,2377.5388,2150.5376,2043.0108,1923.5364,1839.9044,1648.7455,1648.7455,1624.8507,1385.902,1338.1123,1278.3751,1254.4803,1170.8483,1146.9534,1111.1111,1099.1637,1075.2688,1003.5842,931.8996,896.0573,740.7407,716.8459,609.319
False,0.0,Свердловская область,0,False,13954.0,50000.0,9714.7551,4353.3453,3546.8937,3322.8793,2307.3477,2023.5962,1919.0562,1732.3775,1695.0418,1485.9618,1344.086,1276.8817,1202.2103,1149.9403,1030.4659,1030.4659,1015.5317,866.1888,836.3202,798.9845,784.0502,731.7802,716.8459,694.4444,686.9773,672.043,627.2401,582.4373,560.0358,462.963,448.0287,380.8244
False,0.0,Свердловская область,0,True,25000.0,100000.0,19429.5102,8706.6906,7093.7873,6645.7587,4614.6953,4047.1924,3838.1123,3464.7551,3390.0836,2971.9235,2688.172,2553.7634,2404.4205,2299.8805,2060.9319,2060.9319,2031.0633,1732.3775,1672.6404,1597.9689,1568.1004,1463.5603,1433.6918,1388.8889,1373.9546,1344.086,1254.4803,1164.8746,1120.0717,925.9259,896.0573,761.6487
False,0.0,Ярославская область,1,False,15000.0,40000.0,7771.8041,3482.6762,2837.5149,2658.3035,1845.8781,1618.8769,1535.2449,1385.902,1356.0335,1188.7694,1075.2688,1021.5054,961.7682,919.9522,824.3728,824.3728,812.4253,692.951,669.0562,639.1876,627.2401,585.4241,573.4767,555.5556,549.5818,537.6344,501.7921,465.9498,448.0287,370.3704,358.4229,304.6595
False,0.0,Ростовская область,0,False,13954.0,95000.0,18458.0346,8271.356,6739.098,6313.4707,4383.9606,3844.8327,3646.2067,3291.5173,3220.5795,2823.3274,2553.7634,2426.0753,2284.1995,2184.8865,1957.8853,1957.8853,1929.5102,1645.7587,1589.0084,1518.0705,1489.6953,1390.3823,1362.0072,1319.4444,1305.2569,1276.8817,1191.7563,1106.6308,1064.0681,879.6296,851.2545,723.5663
False,0.0,Ростовская область,0,True,13954.0,40000.0,7771.8041,3482.6762,2837.5149,2658.3035,1845.8781,1618.8769,1535.2449,1385.902,1356.0335,1188.7694,1075.2688,1021.5054,961.7682,919.9522,824.3728,824.3728,812.4253,692.951,669.0562,639.1876,627.2401,585.4241,573.4767,555.5556,549.5818,537.6344,501.7921,465.9498,448.0287,370.3704,358.4229,304.6595
False,0.0,Самарская область,0,False,13954.0,50000.0,9714.7551,4353.3453,3546.8937,3322.8793,2307.3477,2023.5962,1919.0562,1732.3775,1695.0418,1485.9618,1344.086,1276.8817,1202.2103,1149.9403,1030.4659,1030.4659,1015.5317,866.1888,836.3202,798.9845,784.0502,731.7802,716.8459,694.4444,686.9773,672.043,627.2401,582.4373,560.0358,462.963,448.0287,380.8244
False,0.0,Самарская область,0,True,13954.0,30000.0,5828.853,2612.0072,2128.1362,1993.7276,1384.4086,1214.1577,1151.4337,1039.4265,1017.0251,891.5771,806.4516,766.129,721.3262,689.9642,618.2796,618.2796,609.319,519.7133,501.7921,479.3907,470.4301,439.0681,430.1075,416.6667,412.1864,403.2258,376.3441,349.4624,336.0215,277.7778,268.8172,228.4946
False,0.0,Хабаровский край,1,False,13500.0,50000.0,9714.7551,4353.3453,3546.8937,3322.8793,2307.3477,2023.5962,1919.0562,1732.3775,1695.0418,1485.9618,1344.086,1276.8817,1202.2103,1149.9403,1030.4659,1030.4659,1015.5317,866.1888,836.3202,798.9845,784.0502,731.7802,716.8459,694.4444,686.9773,672.043,627.2401,582.4373,560.0358,462.963,448.0287,380.8244
False,0.0,Хабаровский край,1,True,40000.0,40000.0,7771.8041,3482.6762,2837.5149,2658.3035,1845.8781,1618.8769,1535.2449,1385.902,1356.0335,1188.7694,1075.2688,1021.5054,961.7682,919.9522,824.3728,824.3728,812.4253,692.951,669.0562,639.1876,627.2401,585.4241,573.4767,555.5556,549.5818,537.6344,501.7921,465.9498,448.0287,370.3704,358.4229,304.6595
False,0.0,Нижегородская область,0,False,15000.0,60000.0,11657.7061,5224.0143,4256.2724,3987.4552,2768.8172,2428.3154,2302.8674,2078.853,2034.0502,1783.1541,1612.9032,1532.2581,1442.6523,1379.9283,1236.5591,1236.5591,1218.638,1039.4265,1003.5842,958.7814,940.8602,878.1362,860.2151,833.3333,824.3728,806.4516,752.6882,698.9247,672.043,555.5556,537.6344,456.9892
False,0.0,Нижегородская область,0,True,26000.0,50000.0,9714.7551,4353.3453,3546.8937,3322.8793,2307.3477,2023.5962,1919.0562,1732.3775,1695.0418,1485.9618,1344.086,1276.8817,1202.2103,1149.9403,1030.4659,1030.4659,1015.5317,866.1888,836.3202,798.9845,784.0502,731.7802,716.8459,694.4444,686.9773,672.043,627.2401,582.4373,560.0358,462.963,448.0287,380.8244
False,0.0,Челябинская область,0,False,13500.0,50000.0,9714.7551,4353.3453,3546.8937,3322.8793,2307.3477,2023.5962,1919.0562,1732.3775,1695.0418,1485.9618,1344.086,1276.8817,1202.2103,1149.9403,1030.4659,1030.4659,1015.5317,866.1888,836.3202,798.9845,784.0502,731.7802,716.8459,694.4444,686.9773,672.043,627.2401,582.4373,560.0358,462.963,448.0287,380.8244
False,0.0,Челябинская область,0,True,20000.0,50000.0,9714.7551,4353.3453,3546.8937,3322.8793,2307.3477,2023.5962,1919.0562,1732.3775,1695.0418,1485.9618,1344.086,1276.8817,1202.2103,1149.9403,1030.4659,1030.4659,1015.5317,866.1888,836.3202,798.9845,784.0502,731.7802,716.8459,694.4444,686.9773,672.043,627.2401,582.4373,560.0358,462.963,448.0287,380.8244
False,0.0,Республика Крым,1,False,16242.0,40000.0,7771.8041,3482.6762,2837.5149,2658.3035,1845.8781,1618.8769,1535.2449,1385.902,1356.0335,1188.7694,1075.2688,1021.5054,961.7682,919.9522,824.3728,824.3728,812.4253,692.951,669.0562,639.1876,627.2401,585.4241,573.4767,555.5556,549.5818,537.6344,501.7921,465.9498,448.0287,370.3704,358.4229,304.6595
False,0.0,Костромская область,1,False,15000.0,40000.0,7771.8041,3482.6762,2837.5149,2658.3035,1845.8781,1618.8769,1535.2449,1385.902,1356.0335,1188.7694,1075.2688,1021.5054,961.7682,919.9522,824.3728,824.3728,812.4253,692.951,669.0562,639.1876,627.2401,585.4241,573.4767,555.5556,549.5818,537.6344,501.7921,465.9498,448.0287,370.3704,358.4229,304.6595
False,0.0,Краснодарский край,0,False,13954.0,50000.0,9714.7551,4353.3453,3546.8937,3322.8793,2307.3477,2023.5962,1919.0562,1732.3775,1695.0418,1485.9618,1344.086,1276.8817,1202.2103,1149.9403,1030.4659,1030.4659,1015.5317,866.1888,836.3202,798.9845,784.0502,731.7802,716.8459,694.4444,686.9773,672.043,627.2401,582.4373,560.0358,462.963,448.0287,380.8244
False,0.0,Краснодарский край,0,True,20000.0,30000.0,5828.853,2612.0072,2128.1362,1993.7276,1384.4086,1214.1577,1151.4337,1039.4265,1017.0251,891.5771,806.4516,766.129,721.3262,689.9642,618.2796,618.2796,609.319,519.7133,501.7921,479.3907,470.4301,439.0681,430.1075,416.6667,412.1864,403.2258,376.3441,349.4624,336.0215,277.7778,268.8172,228.4946
False,0.0,Новосибирская область,0,False,13954.0,90000.0,17486.5591,7836.0215,6384.4086,5981.1828,4153.2258,3642.4731,3454.3011,3118.2796,3051.0753,2674.7312,2419.3548,2298.3871,2163.9785,2069.8925,1854.8387,1854.8387,1827.957,1559.1398,1505.3763,1438.172,1411.2903,1317.2043,1290.3226,1250.0,1236.5591,1209.6774,1129.0323,1048.3871,1008.0645,833.3333,806.4516,685.4839
False,0.0,Новосибирская область,0,True,13954.0,50000.0,9714.7551,4353.3453,3546.8937,3322.8793,2307.3477,2023.5962,1919.0562,1732.3775,1695.0418,1485.9618,1344.086,1276.8817,1202.2103,1149.9403,1030.4659,1030.4659,1015.5317,866.1888,836.3202,798.9845,784.0502,731.7802,716.8459,694.4444,686.9773,672.043,627.2401,582.4373,560.0358,462.963,448.0287,380.8244
False,0.0,Владимирская область,1,False,13954.0,30000.0,5828.853,2612.0072,2128.1362,1993.7276,1384.4086,1214.1577,1151.4337,1039.4265,1017.0251,891.5771,806.4516,766.129,721.3262,689.9642,618.2796,618.2796,609.319,519.7133,501.7921,479.3907,470.4301,439.0681,430.1075,416.6667,412.1864,403.2258,376.3441,349.4624,336.0215,277.7778,268.8172,228.4946
False,0.0,Владимирская область,1,True,30000.0,30000.0,5828.853,2612.0072,2128.1362,1993.7276,1384.4086,1214.1577,1151.4337,1039.4265,1017.0251,891.5771,806.4516,766.129,721.3262,689.9642,618.2796,618.2796,609.319,519.7133,501.7921,479.3907,470.4301,439.0681,430.1075,416.6667,412.1864,403.2258,376.3441,349.4624,336.0215,277.7778,268.8172,228.4946
False,0.0,Приморский край,1,False,14250.0,120500.0,23412.5597,10491.5621,8548.0137,8008.1392,5560.7079,4876.8668,4624.9253,4175.0299,4085.0508,3581.1679,3239.2473,3077.2849,2897.3268,2771.356,2483.4229,2483.4229,2447.4313,2087.5149,2015.5317,1925.5526,1889.5609,1763.5902,1727.5986,1673.6111,1655.6153,1619.6237,1511.6487,1403.6738,1349.6864,1115.7407,1079.7491,917.7867
False,0.0,Приморский край,1,True,60000.0,60000.0,11657.7061,5224.0143,4256.2724,3987.4552,2768.8172,2428.3154,2302.8674,2078.853,2034.0502,1783.1541,1612.9032,1532.2581,1442.6523,1379.9283,1236.5591,1236.5591,1218.638,1039.4265,1003.5842,958.7814,940.8602,878.1362,860.2151,833.3333,824.3728,806.4516,752.6882,698.9247,672.043,555.5556,537.6344,456.9892
False,0.0,Калининградская область,1,False,13954.0,50000.0,9714.7551,4353.3453,3546.8937,3322.8793,2307.3477,2023.5962,1919.0562,1732.3775,1695.0418,1485.9618,1344.086,1276.8817,1202.2103,1149.9403,1030.4659,1030.4659,1015.5317,866.1888,836.3202,798.9845,784.0502,731.7802,716.8459,694.4444,686.9773,672.043,627.2401,582.4373,560.0358,462.963,448.0287,380.8244
False,0.0,Калининградская область,1,True,50000.0,50000.0,9714.7551,4353.3453,3546.8937,3322.8793,2307.3477,2023.5962,1919.0562,1732.3775,1695.0418,1485.9618,1344.086,1276.8817,1202.2103,1149.9403,1030.4659,1030.4659,1015.5317,866.1888,836.3202,798.9845,784.0502,731.7802,716.8459,694.4444,686.9773,672.043,627.2401,582.4373,560.0358,462.963,448.0287,380.8244
False,0.0,Тюменская область,1,False,13954.0,70000.0,13600.6571,6094.6834,4965.6511,4652.0311,3230.2867,2833.0346,2686.6786,2425.3286,2373.0585,2080.3465,1881.7204,1787.6344,1683.0944,1609.9164,1442.6523,1442.6523,1421.7443,1212.6643,1170.8483,1118.5783,1097.6703,1024.4922,1003.5842,972.2222,961.7682,940.8602,878.1362,815.4122,784.0502,648.1481,627.2401,533.1541
False,0.0,Тюменская область,1,True,15000.0,15000.0,2914.4265,1306.0036,1064.0681,996.8638,692.2043,607.0789,575.7168,519.7133,508.5125,445.7885,403.2258,383.0645,360.6631,344.9821,309.1398,309.1398,304.6595,259.8566,250.8961,239.6953,235.2151,219.5341,215.0538,208.3333,206.0932,201.6129,188.172,174.7312,168.0108,138.8889,134.4086,114.2473
False,0.0,Красноярский край,1,False,5000.0,150000.0,29144.2652,13060.0358,10640.681,9968.638,6922.043,6070.7885,5757.1685,5197.1326,5085.1254,4457.8853,4032.2581,3830.6452,3606.6308,3449.8208,3091.3978,3091.3978,3046.595,2598.5663,2508.9606,2396.9534,2352.1505,2195.3405,2150.5376,2083.3333,2060.9319,2016.129,1881.7204,1747.3118,1680.1075,1388.8889,1344.086,1142.4731
False,0.0,Красноярский край,1,True,20000.0,30000.0,5828.853,2612.0072,2128.1362,1993.7276,1384.4086,1214.1577,1151.4337,1039.4265,1017.0251,891.5771,806.4516,766.129,721.3262,689.9642,618.2796,618.2796,609.319,519.7133,501.7921,479.3907,470.4301,439.0681,430.1075,416.6667,412.1864,403.2258,376.3441,349.4624,336.0215,277.7778,268.8172,228.4946
False,0.0,Омская область,1,False,13954.0,30000.0,5828.853,2612.0072,2128.1362,1993.7276,1384.4086,1214.1577,1151.4337,1039.4265,1017.0251,891.5771,806.4516,766.129,721.3262,689.9642,618.2796,618.2796,609.319,519.7133,501.7921,479.3907,470.4301,439.0681,430.1075,416.6667,412.1864,403.2258,376.3441,349.4624,336.0215,277.7778,268.8172,228.4946
False,0.0,Омская область,1,True,26000.0,26000.0,5051.6726,2263.7395,1844.3847,1727.8973,1199.8208,1052.27,997.9092,900.8363,881.4217,772.7001,698.9247,663.9785,625.1493,597.9689,535.8423,535.8423,528.0765,450.4182,434.8865,415.4719,407.7061,380.5257,372.7599,361.1111,357.2282,349.4624,326.1649,302.8674,291.2186,240.7407,232.9749,198.0287
False,0.0,Вологодская область,1,False,25000.0,35000.0,6800.3286,3047.3417,2482.8256,2326.0155,1615.1434,1416.5173,1343.3393,1212.6643,1186.5293,1040.1732,940.8602,893.8172,841.5472,804.9582,721.3262,721.3262,710.8722,606.3321,585.4241,559.2891,548.8351,512.2461,501.7921,486.1111,480.8841,470.4301,439.0681,407.7061,392.0251,324.0741,313.6201,266.5771
False,0.0,Город федерального значения Севастополь,1,False,14250.0,50000.0,9714.7551,4353.3453,3546.8937,3322.8793,2307.3477,2023.5962,1919.0562,1732.3775,1695.0418,1485.9618,1344.086,1276.8817,1202.2103,1149.9403,1030.4659,1030.4659,1015.5317,866.1888,836.3202,798.9845,784.0502,731.7802,716.8459,694.4444,686.9773,672.043,627.2401,582.4373,560.0358,462.963,448.0287,380.8244
False,0.0,Магаданская область,1,False,25000.0,25000.0,4857.3775,2176.6726,1773.4468,1661.4397,1153.6738,1011.7981,959.5281,866.1888,847.5209,742.9809,672.043,638.4409,601.1051,574.9701,515.233,515.233,507.7658,433.0944,418.1601,399.4922,392.0251,365.8901,358.4229,347.2222,343.4886,336.0215,313.6201,291.2186,280.0179,231.4815,224.0143,190.4122
False,0.0,Мурманская область,1,False,20000.0,50000.0,9714.7551,4353.3453,3546.8937,3322.8793,2307.3477,2023.5962,1919.0562,1732.3775,1695.0418,1485.9618,1344.086,1276.8817,1202.2103,1149.9403,1030.4659,1030.4659,1015.5317,866.1888,836.3202,798.9845,784.0502,731.7802,716.8459,694.4444,686.9773,672.043,627.2401,582.4373,560.0358,462.963,448.0287,380.8244
False,0.0,Астраханская область,1,False,25000.0,35000.0,6800.3286,3047.3417,2482.8256,2326.0155,1615.1434,1416.5173,1343.3393,1212.6643,1186.5293,1040.1732,940.8602,893.8172,841.5472,804.9582,721.3262,721.3262,710.8722,606.3321,585.4241,559.2891,548.8351,512.2461,501.7921,486.1111,480.8841,470.4301,439.0681,407.7061,392.0251,324.0741,313.6201,266.5771
False,0.0,Республика Саха (Якутия),1,False,30000.0,35000.0,6800.3286,3047.3417,2482.8256,2326.0155,1615.1434,1416.5173,1343.3393,1212.6643,1186.5293,1040.1732,940.8602,893.8172,841.5472,804.9582,721.3262,721.3262,710.8722,606.3321,585.4241,559.2891,548.8351,512.2461,501.7921,486.1111,480.8841,470.4301,439.0681,407.7061,392.0251,324.0741,313.6201,266.5771
False,0.0,Новгородская область,1,False,25000.0,30000.0,5828.853,2612.0072,2128.1362,1993.7276,1384.4086,1214.1577,1151.4337,1039.4265,1017.0251,891.5771,806.4516,766.129,721.3262,689.9642,618.2796,618.2796,609.319,519.7133,501.7921,479.3907,470.4301,439.0681,430.1075,416.6667,412.1864,403.2258,376.3441,349.4624,336.0215,277.7778,268.8172,228.4946
False,0.0,Смоленская область,1,False,16242.0,50000.0,9714.7551,4353.3453,3546.8937,3322.8793,2307.3477,2023.5962,1919.0562,1732.3775,1695.0418,1485.9618,1344.086,1276.8817,1202.2103,1149.9403,1030.4659,1030.4659,1015.5317,866.1888,836.3202,798.9845,784.0502,731.7802,716.8459,694.4444,686.9773,672.043,627.2401,582.4373,560.0358,462.963,448.0287,380.8244
False,0.0,Курганская область,1,False,13954.0,50000.0,9714.7551,4353.3453,3546.8937,3322.8793,2307.3477,2023.5962,1919.0562,1732.3775,1695.0418,1485.9618,1344.086,1276.8817,1202.2103,1149.9403,1030.4659,1030.4659,1015.5317,866.1888,836.3202,798.9845,784.0502,731.7802,716.8459,694.4444,686.9773,672.043,627.2401,582.4373,560.0358,462.963,448.0287,380.8244
False,0.0,Курганская область,1,True,40000.0,40000.0,7771.8041,3482.6762,2837.5149,2658.3035,1845.8781,1618.8769,1535.2449,1385.902,1356.0335,1188.7694,1075.2688,1021.5054,961.7682,919.9522,824.3728,824.3728,812.4253,692.951,669.0562,639.1876,627.2401,585.4241,573.4767,555.5556,549.5818,537.6344,501.7921,465.9498,448.0287,370.3704,358.4229,304.6595
