is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),"Личные установки и ценности, мировоззрение (2043_4)",Планировка площадей при устройстве насыпей (3129_10),Планировка площадей при устройстве выемок (2664_10),Высокая работоспособность (СК) (586_4),Склонность к здоровому образу жизни (СК) (1662_4),ТОиР бульдозеров (3176_10),Планировочные работы (5021_10),Командность (СК) (1371_4),Заправка бульдозера ГСМ (3224_10),Организация и выполнение производственных заданий при производстве этапа строительных работ (2959_10),Знание технического устройства бульдозеров (2976_10),Умение выявлять и устранять неисправности (3343_10),Выполнение ремонтных работ (ОПТ) (8285_36),Коммуникабельность (СК) (617_4),Стрессоустойчивость (СК) (601_4),Соблюдение правил охраны труда (ОПТ) (3790_36),Умение управлять бульдозером (3193_10),Монтаж-демонтаж навесного оборудования (3227_10),Пунктуальность (СК) (612_4),Внимательность (СК) (536_4),Погрузо-разгрузочные работы (3184_10),Выполнение работ бульдозерами (4974_10),Трудолюбие (СК) (597_4),Нравственность (СК) (622_4),Профилирование и подчистка откаточных путей (3183_10),Соблюдение правовых и нормативных документов (6145_10)
True,1.0,Вологодская область,1,False,50000.0,150000.0,35349.4113,20480.4406,10653.2472,7576.9085,6565.7045,6352.0699,5853.5891,5397.8352,4842.3851,4571.7812,3660.2735,3503.6081,3176.0349,2990.8849,2962.4003,2549.3733,2478.1618,2435.4349,2164.831,2008.1656,1979.681,1894.2271,1894.2271,1823.0156,1808.7733,1737.5617,1666.3502,1623.6232
True,1.0,Оренбургская область,2,False,20000.0,140000.0,32992.7839,19115.0779,9943.0308,7071.7812,6127.9909,5928.5986,5463.3498,5037.9795,4519.5594,4266.9958,3416.2552,3270.0342,2964.2993,2791.4926,2764.907,2379.4151,2312.951,2273.0725,2020.5089,1874.2879,1847.7022,1767.9453,1767.9453,1701.4812,1688.1884,1621.7243,1555.2602,1515.3817
True,1.0,Краснодарский край,0,False,30000.0,150000.0,35349.4113,20480.4406,10653.2472,7576.9085,6565.7045,6352.0699,5853.5891,5397.8352,4842.3851,4571.7812,3660.2735,3503.6081,3176.0349,2990.8849,2962.4003,2549.3733,2478.1618,2435.4349,2164.831,2008.1656,1979.681,1894.2271,1894.2271,1823.0156,1808.7733,1737.5617,1666.3502,1623.6232
True,1.0,Свердловская область,0,False,18500.0,150000.0,35349.4113,20480.4406,10653.2472,7576.9085,6565.7045,6352.0699,5853.5891,5397.8352,4842.3851,4571.7812,3660.2735,3503.6081,3176.0349,2990.8849,2962.4003,2549.3733,2478.1618,2435.4349,2164.831,2008.1656,1979.681,1894.2271,1894.2271,1823.0156,1808.7733,1737.5617,1666.3502,1623.6232
True,1.0,Белгородская область,2,False,40000.0,154000.0,36292.0623,21026.5856,10937.3338,7778.9594,6740.79,6521.4584,6009.6848,5541.7774,4971.5154,4693.6954,3757.8807,3597.0376,3260.7292,3070.6419,3041.3976,2617.3566,2544.2461,2500.3798,2222.5598,2061.7167,2032.4725,1944.7398,1944.7398,1871.6293,1857.0072,1783.8967,1710.7862,1666.9199
True,1.0,Липецкая область,1,False,40000.0,150000.0,35349.4113,20480.4406,10653.2472,7576.9085,6565.7045,6352.0699,5853.5891,5397.8352,4842.3851,4571.7812,3660.2735,3503.6081,3176.0349,2990.8849,2962.4003,2549.3733,2478.1618,2435.4349,2164.831,2008.1656,1979.681,1894.2271,1894.2271,1823.0156,1808.7733,1737.5617,1666.3502,1623.6232
True,1.0,Республика Башкортостан,0,False,30000.0,140000.0,32992.7839,19115.0779,9943.0308,7071.7812,6127.9909,5928.5986,5463.3498,5037.9795,4519.5594,4266.9958,3416.2552,3270.0342,2964.2993,2791.4926,2764.907,2379.4151,2312.951,2273.0725,2020.5089,1874.2879,1847.7022,1767.9453,1767.9453,1701.4812,1688.1884,1621.7243,1555.2602,1515.3817
True,1.0,Самарская область,0,False,60000.0,154000.0,36292.0623,21026.5856,10937.3338,7778.9594,6740.79,6521.4584,6009.6848,5541.7774,4971.5154,4693.6954,3757.8807,3597.0376,3260.7292,3070.6419,3041.3976,2617.3566,2544.2461,2500.3798,2222.5598,2061.7167,2032.4725,1944.7398,1944.7398,1871.6293,1857.0072,1783.8967,1710.7862,1666.9199
True,1.0,Республика Карелия,1,False,40000.0,150000.0,35349.4113,20480.4406,10653.2472,7576.9085,6565.7045,6352.0699,5853.5891,5397.8352,4842.3851,4571.7812,3660.2735,3503.6081,3176.0349,2990.8849,2962.4003,2549.3733,2478.1618,2435.4349,2164.831,2008.1656,1979.681,1894.2271,1894.2271,1823.0156,1808.7733,1737.5617,1666.3502,1623.6232
True,1.0,Рязанская область,1,False,80000.0,135000.0,31814.4702,18432.3965,9587.9225,6819.2176,5909.1341,5716.8629,5268.2302,4858.0517,4358.1466,4114.6031,3294.2461,3153.2472,2858.4314,2691.7964,2666.1603,2294.436,2230.3456,2191.8914,1948.3479,1807.349,1781.7129,1704.8044,1704.8044,1640.714,1627.8959,1563.8055,1499.7152,1461.2609
True,1.0,Тульская область,1,False,60000.0,132000.0,31107.482,18022.7877,9374.8576,6667.6795,5777.82,5589.8215,5151.1584,4750.0949,4261.2989,4023.1675,3221.0406,3083.1751,2794.9107,2631.9787,2606.9123,2243.4485,2180.7824,2143.1827,1905.0513,1767.1857,1742.1193,1666.9199,1666.9199,1604.2537,1591.7205,1529.0543,1466.3882,1428.7885
True,1.0,Волгоградская область,2,False,40000.0,138000.0,32521.4584,18842.0053,9800.9875,6970.7558,6040.4482,5843.9043,5385.3019,4966.0084,4454.9943,4206.0387,3367.4516,3223.3194,2921.9521,2751.6141,2725.4083,2345.4235,2279.9088,2240.6001,1991.6445,1847.5123,1821.3065,1742.6889,1742.6889,1677.1743,1664.0714,1598.5568,1533.0422,1493.7334
True,1.0,Курская область,2,False,40000.0,130000.0,30636.1565,17749.7152,9232.8143,6566.654,5690.2773,5505.1272,5073.1105,4678.1238,4196.7338,3962.2104,3172.237,3036.4603,2752.5636,2592.1003,2567.4136,2209.4569,2147.7402,2110.7102,1876.1869,1740.4102,1715.7235,1641.6635,1641.6635,1579.9468,1567.6035,1505.8868,1444.1701,1407.1401
True,1.0,Московская область,2,False,50000.0,130000.0,30636.1565,17749.7152,9232.8143,6566.654,5690.2773,5505.1272,5073.1105,4678.1238,4196.7338,3962.2104,3172.237,3036.4603,2752.5636,2592.1003,2567.4136,2209.4569,2147.7402,2110.7102,1876.1869,1740.4102,1715.7235,1641.6635,1641.6635,1579.9468,1567.6035,1505.8868,1444.1701,1407.1401
True,1.0,Саратовская область,2,False,25000.0,150000.0,35349.4113,20480.4406,10653.2472,7576.9085,6565.7045,6352.0699,5853.5891,5397.8352,4842.3851,4571.7812,3660.2735,3503.6081,3176.0349,2990.8849,2962.4003,2549.3733,2478.1618,2435.4349,2164.831,2008.1656,1979.681,1894.2271,1894.2271,1823.0156,1808.7733,1737.5617,1666.3502,1623.6232
True,1.0,Мурманская область,1,False,80000.0,150000.0,35349.4113,20480.4406,10653.2472,7576.9085,6565.7045,6352.0699,5853.5891,5397.8352,4842.3851,4571.7812,3660.2735,3503.6081,3176.0349,2990.8849,2962.4003,2549.3733,2478.1618,2435.4349,2164.831,2008.1656,1979.681,1894.2271,1894.2271,1823.0156,1808.7733,1737.5617,1666.3502,1623.6232
True,1.0,Город федерального значения Севастополь,1,False,110000.0,130000.0,30636.1565,17749.7152,9232.8143,6566.654,5690.2773,5505.1272,5073.1105,4678.1238,4196.7338,3962.2104,3172.237,3036.4603,2752.5636,2592.1003,2567.4136,2209.4569,2147.7402,2110.7102,1876.1869,1740.4102,1715.7235,1641.6635,1641.6635,1579.9468,1567.6035,1505.8868,1444.1701,1407.1401
True,1.0,Республика Марий Эл,1,False,40000.0,140000.0,32992.7839,19115.0779,9943.0308,7071.7812,6127.9909,5928.5986,5463.3498,5037.9795,4519.5594,4266.9958,3416.2552,3270.0342,2964.2993,2791.4926,2764.907,2379.4151,2312.951,2273.0725,2020.5089,1874.2879,1847.7022,1767.9453,1767.9453,1701.4812,1688.1884,1621.7243,1555.2602,1515.3817
True,1.0,Сахалинская область,1,False,80000.0,145000.0,34171.0976,19797.7592,10298.139,7324.3449,6346.8477,6140.3342,5658.4694,5217.9073,4680.9723,4419.3885,3538.2643,3386.8211,3070.1671,2891.1888,2863.6536,2464.3942,2395.5564,2354.2537,2092.67,1941.2267,1913.6916,1831.0862,1831.0862,1762.2484,1748.4808,1679.643,1610.8052,1569.5025
True,1.0,Калининградская область,1,False,30000.0,150000.0,35349.4113,20480.4406,10653.2472,7576.9085,6565.7045,6352.0699,5853.5891,5397.8352,4842.3851,4571.7812,3660.2735,3503.6081,3176.0349,2990.8849,2962.4003,2549.3733,2478.1618,2435.4349,2164.831,2008.1656,1979.681,1894.2271,1894.2271,1823.0156,1808.7733,1737.5617,1666.3502,1623.6232
True,1.0,Карачаево-Черкесская Республика,1,False,110000.0,110000.0,25922.9016,15018.9897,7812.3813,5556.3995,4814.85,4658.1846,4292.632,3958.4125,3551.0824,3352.6396,2684.2005,2569.3126,2329.0923,2193.3156,2172.4269,1869.5404,1817.3186,1785.9856,1587.5427,1472.6548,1451.766,1389.0999,1389.0999,1336.8781,1326.4337,1274.2119,1221.9901,1190.657
True,1.0,Орловская область,1,False,40000.0,130000.0,30636.1565,17749.7152,9232.8143,6566.654,5690.2773,5505.1272,5073.1105,4678.1238,4196.7338,3962.2104,3172.237,3036.4603,2752.5636,2592.1003,2567.4136,2209.4569,2147.7402,2110.7102,1876.1869,1740.4102,1715.7235,1641.6635,1641.6635,1579.9468,1567.6035,1505.8868,1444.1701,1407.1401
True,1.0,Ненецкий автономный округ,1,False,85000.0,110000.0,25922.9016,15018.9897,7812.3813,5556.3995,4814.85,4658.1846,4292.632,3958.4125,3551.0824,3352.6396,2684.2005,2569.3126,2329.0923,2193.3156,2172.4269,1869.5404,1817.3186,1785.9856,1587.5427,1472.6548,1451.766,1389.0999,1389.0999,1336.8781,1326.4337,1274.2119,1221.9901,1190.657
True,1.0,Город федерального значения Москва,0,False,60000.0,170000.0,40062.6662,23211.166,12073.6802,8587.1629,7441.1318,7199.0125,6634.0676,6117.5465,5488.0365,5181.3521,4148.3099,3970.7558,3599.5063,3389.6696,3357.387,2889.2898,2808.5834,2760.1595,2453.4751,2275.921,2243.6384,2146.7907,2146.7907,2066.0843,2049.943,1969.2366,1888.5302,1840.1063
True,1.0,Приморский край,1,False,30000.0,180000.0,42419.2936,24576.5287,12783.8967,9092.2902,7878.8454,7622.4839,7024.3069,6477.4022,5810.8621,5486.1375,4392.3281,4204.3297,3811.2419,3589.0619,3554.8804,3059.248,2973.7942,2922.5218,2597.7972,2409.7987,2375.6172,2273.0725,2273.0725,2187.6187,2170.5279,2085.0741,1999.6202,1948.3479
True,1.0,Алтайский край,2,False,25000.0,160000.0,37706.0387,21845.8033,11363.4637,8082.0357,7003.4182,6775.5412,6243.8283,5757.6908,5165.2108,4876.5667,3904.2917,3737.1819,3387.7706,3190.2773,3159.8937,2719.3316,2643.3726,2597.7972,2309.1531,2142.0433,2111.6597,2020.5089,2020.5089,1944.5499,1929.3581,1853.3992,1777.4402,1731.8648
True,1.0,Иркутская область,1,False,25000.0,190000.0,44775.921,25941.8914,13494.1132,9597.4174,8316.5591,8045.9552,7414.5461,6837.2579,6133.6878,5790.9229,4636.3464,4437.9035,4022.9776,3788.4542,3752.3737,3229.2062,3139.0049,3084.8842,2742.1193,2543.6764,2507.5959,2399.3543,2399.3543,2309.1531,2291.1128,2200.9115,2110.7102,2056.5894
True,1.0,Томская область,1,False,30000.0,165000.0,38884.3524,22528.4846,11718.572,8334.5993,7222.275,6987.2769,6438.948,5937.6187,5326.6236,5028.9594,4026.3008,3853.9689,3493.6384,3289.9734,3258.6403,2804.3107,2725.978,2678.9784,2381.3141,2208.9821,2177.6491,2083.6498,2083.6498,2005.3171,1989.6506,1911.3179,1832.9852,1785.9856
True,1.0,Новосибирская область,0,False,120.0,180000.0,42419.2936,24576.5287,12783.8967,9092.2902,7878.8454,7622.4839,7024.3069,6477.4022,5810.8621,5486.1375,4392.3281,4204.3297,3811.2419,3589.0619,3554.8804,3059.248,2973.7942,2922.5218,2597.7972,2409.7987,2375.6172,2273.0725,2273.0725,2187.6187,2170.5279,2085.0741,1999.6202,1948.3479
True,1.0,Смоленская область,1,False,72000.0,150000.0,35349.4113,20480.4406,10653.2472,7576.9085,6565.7045,6352.0699,5853.5891,5397.8352,4842.3851,4571.7812,3660.2735,3503.6081,3176.0349,2990.8849,2962.4003,2549.3733,2478.1618,2435.4349,2164.831,2008.1656,1979.681,1894.2271,1894.2271,1823.0156,1808.7733,1737.5617,1666.3502,1623.6232
True,1.0,Амурская область,1,False,29450.0,180000.0,42419.2936,24576.5287,12783.8967,9092.2902,7878.8454,7622.4839,7024.3069,6477.4022,5810.8621,5486.1375,4392.3281,4204.3297,3811.2419,3589.0619,3554.8804,3059.248,2973.7942,2922.5218,2597.7972,2409.7987,2375.6172,2273.0725,2273.0725,2187.6187,2170.5279,2085.0741,1999.6202,1948.3479
True,1.0,Астраханская область,1,False,127.0,140000.0,32992.7839,19115.0779,9943.0308,7071.7812,6127.9909,5928.5986,5463.3498,5037.9795,4519.5594,4266.9958,3416.2552,3270.0342,2964.2993,2791.4926,2764.907,2379.4151,2312.951,2273.0725,2020.5089,1874.2879,1847.7022,1767.9453,1767.9453,1701.4812,1688.1884,1621.7243,1555.2602,1515.3817
True,1.0,Еврейская автономная область,1,False,45000.0,165000.0,38884.3524,22528.4846,11718.572,8334.5993,7222.275,6987.2769,6438.948,5937.6187,5326.6236,5028.9594,4026.3008,3853.9689,3493.6384,3289.9734,3258.6403,2804.3107,2725.978,2678.9784,2381.3141,2208.9821,2177.6491,2083.6498,2083.6498,2005.3171,1989.6506,1911.3179,1832.9852,1785.9856
True,1.0,Республика Бурятия,1,False,40000.0,170000.0,40062.6662,23211.166,12073.6802,8587.1629,7441.1318,7199.0125,6634.0676,6117.5465,5488.0365,5181.3521,4148.3099,3970.7558,3599.5063,3389.6696,3357.387,2889.2898,2808.5834,2760.1595,2453.4751,2275.921,2243.6384,2146.7907,2146.7907,2066.0843,2049.943,1969.2366,1888.5302,1840.1063
True,1.0,Республика Мордовия,1,False,72000.0,135000.0,31814.4702,18432.3965,9587.9225,6819.2176,5909.1341,5716.8629,5268.2302,4858.0517,4358.1466,4114.6031,3294.2461,3153.2472,2858.4314,2691.7964,2666.1603,2294.436,2230.3456,2191.8914,1948.3479,1807.349,1781.7129,1704.8044,1704.8044,1640.714,1627.8959,1563.8055,1499.7152,1461.2609
True,1.0,Костромская область,1,False,80000.0,154000.0,36292.0623,21026.5856,10937.3338,7778.9594,6740.79,6521.4584,6009.6848,5541.7774,4971.5154,4693.6954,3757.8807,3597.0376,3260.7292,3070.6419,3041.3976,2617.3566,2544.2461,2500.3798,2222.5598,2061.7167,2032.4725,1944.7398,1944.7398,1871.6293,1857.0072,1783.8967,1710.7862,1666.9199
True,1.0,Республика Калмыкия,1,False,90000.0,135000.0,31814.4702,18432.3965,9587.9225,6819.2176,5909.1341,5716.8629,5268.2302,4858.0517,4358.1466,4114.6031,3294.2461,3153.2472,2858.4314,2691.7964,2666.1603,2294.436,2230.3456,2191.8914,1948.3479,1807.349,1781.7129,1704.8044,1704.8044,1640.714,1627.8959,1563.8055,1499.7152,1461.2609
True,1.0,Республика Адыгея,1,False,135000.0,138000.0,32521.4584,18842.0053,9800.9875,6970.7558,6040.4482,5843.9043,5385.3019,4966.0084,4454.9943,4206.0387,3367.4516,3223.3194,2921.9521,2751.6141,2725.4083,2345.4235,2279.9088,2240.6001,1991.6445,1847.5123,1821.3065,1742.6889,1742.6889,1677.1743,1664.0714,1598.5568,1533.0422,1493.7334
True,1.0,Республика Алтай,1,False,45000.0,135000.0,31814.4702,18432.3965,9587.9225,6819.2176,5909.1341,5716.8629,5268.2302,4858.0517,4358.1466,4114.6031,3294.2461,3153.2472,2858.4314,2691.7964,2666.1603,2294.436,2230.3456,2191.8914,1948.3479,1807.349,1781.7129,1704.8044,1704.8044,1640.714,1627.8959,1563.8055,1499.7152,1461.2609
True,1.0,Камчатский край,1,False,60000.0,135000.0,31814.4702,18432.3965,9587.9225,6819.2176,5909.1341,5716.8629,5268.2302,4858.0517,4358.1466,4114.6031,3294.2461,3153.2472,2858.4314,2691.7964,2666.1603,2294.436,2230.3456,2191.8914,1948.3479,1807.349,1781.7129,1704.8044,1704.8044,1640.714,1627.8959,1563.8055,1499.7152,1461.2609
True,1.0,Пермский край,1,False,45000.0,150000.0,35349.4113,20480.4406,10653.2472,7576.9085,6565.7045,6352.0699,5853.5891,5397.8352,4842.3851,4571.7812,3660.2735,3503.6081,3176.0349,2990.8849,2962.4003,2549.3733,2478.1618,2435.4349,2164.831,2008.1656,1979.681,1894.2271,1894.2271,1823.0156,1808.7733,1737.5617,1666.3502,1623.6232
True,1.0,Забайкальский край,1,False,40000.0,180000.0,42419.2936,24576.5287,12783.8967,9092.2902,7878.8454,7622.4839,7024.3069,6477.4022,5810.8621,5486.1375,4392.3281,4204.3297,3811.2419,3589.0619,3554.8804,3059.248,2973.7942,2922.5218,2597.7972,2409.7987,2375.6172,2273.0725,2273.0725,2187.6187,2170.5279,2085.0741,1999.6202,1948.3479
True,1.0,Красноярский край,1,False,25000.0,180000.0,42419.2936,24576.5287,12783.8967,9092.2902,7878.8454,7622.4839,7024.3069,6477.4022,5810.8621,5486.1375,4392.3281,4204.3297,3811.2419,3589.0619,3554.8804,3059.248,2973.7942,2922.5218,2597.7972,2409.7987,2375.6172,2273.0725,2273.0725,2187.6187,2170.5279,2085.0741,1999.6202,1948.3479
True,1.0,Город федерального значения Санкт-Петербург,0,False,40000.0,160000.0,37706.0387,21845.8033,11363.4637,8082.0357,7003.4182,6775.5412,6243.8283,5757.6908,5165.2108,4876.5667,3904.2917,3737.1819,3387.7706,3190.2773,3159.8937,2719.3316,2643.3726,2597.7972,2309.1531,2142.0433,2111.6597,2020.5089,2020.5089,1944.5499,1929.3581,1853.3992,1777.4402,1731.8648
True,1.0,Псковская область,1,False,72000.0,135000.0,31814.4702,18432.3965,9587.9225,6819.2176,5909.1341,5716.8629,5268.2302,4858.0517,4358.1466,4114.6031,3294.2461,3153.2472,2858.4314,2691.7964,2666.1603,2294.436,2230.3456,2191.8914,1948.3479,1807.349,1781.7129,1704.8044,1704.8044,1640.714,1627.8959,1563.8055,1499.7152,1461.2609
True,1.0,Хабаровский край,1,False,21114.0,220000.0,51845.8033,30037.9795,15624.7626,11112.7991,9629.7,9316.3692,8585.264,7916.8249,7102.1648,6705.2791,5368.4011,5138.6251,4658.1846,4386.6312,4344.8538,3739.0809,3634.6373,3571.9711,3175.0855,2945.3095,2903.5321,2778.1998,2778.1998,2673.7562,2652.8675,2548.4239,2443.9803,2381.3141
True,1.0,Курганская область,1,False,60000.0,160000.0,37706.0387,21845.8033,11363.4637,8082.0357,7003.4182,6775.5412,6243.8283,5757.6908,5165.2108,4876.5667,3904.2917,3737.1819,3387.7706,3190.2773,3159.8937,2719.3316,2643.3726,2597.7972,2309.1531,2142.0433,2111.6597,2020.5089,2020.5089,1944.5499,1929.3581,1853.3992,1777.4402,1731.8648
True,1.0,Архангельская область,1,False,25000.0,135000.0,31814.4702,18432.3965,9587.9225,6819.2176,5909.1341,5716.8629,5268.2302,4858.0517,4358.1466,4114.6031,3294.2461,3153.2472,2858.4314,2691.7964,2666.1603,2294.436,2230.3456,2191.8914,1948.3479,1807.349,1781.7129,1704.8044,1704.8044,1640.714,1627.8959,1563.8055,1499.7152,1461.2609
True,1.0,Ульяновская область,1,False,45000.0,150000.0,35349.4113,20480.4406,10653.2472,7576.9085,6565.7045,6352.0699,5853.5891,5397.8352,4842.3851,4571.7812,3660.2735,3503.6081,3176.0349,2990.8849,2962.4003,2549.3733,2478.1618,2435.4349,2164.831,2008.1656,1979.681,1894.2271,1894.2271,1823.0156,1808.7733,1737.5617,1666.3502,1623.6232
True,1.0,Республика Хакасия,1,False,50000.0,150000.0,35349.4113,20480.4406,10653.2472,7576.9085,6565.7045,6352.0699,5853.5891,5397.8352,4842.3851,4571.7812,3660.2735,3503.6081,3176.0349,2990.8849,2962.4003,2549.3733,2478.1618,2435.4349,2164.831,2008.1656,1979.681,1894.2271,1894.2271,1823.0156,1808.7733,1737.5617,1666.3502,1623.6232
True,1.0,Тамбовская область,2,False,72000.0,150000.0,35349.4113,20480.4406,10653.2472,7576.9085,6565.7045,6352.0699,5853.5891,5397.8352,4842.3851,4571.7812,3660.2735,3503.6081,3176.0349,2990.8849,2962.4003,2549.3733,2478.1618,2435.4349,2164.831,2008.1656,1979.681,1894.2271,1894.2271,1823.0156,1808.7733,1737.5617,1666.3502,1623.6232
True,1.0,Ханты-Мансийский автономный округ — Югра,1,False,30000.0,135000.0,31814.4702,18432.3965,9587.9225,6819.2176,5909.1341,5716.8629,5268.2302,4858.0517,4358.1466,4114.6031,3294.2461,3153.2472,2858.4314,2691.7964,2666.1603,2294.436,2230.3456,2191.8914,1948.3479,1807.349,1781.7129,1704.8044,1704.8044,1640.714,1627.8959,1563.8055,1499.7152,1461.2609
True,1.0,Новгородская область,1,False,60000.0,150000.0,35349.4113,20480.4406,10653.2472,7576.9085,6565.7045,6352.0699,5853.5891,5397.8352,4842.3851,4571.7812,3660.2735,3503.6081,3176.0349,2990.8849,2962.4003,2549.3733,2478.1618,2435.4349,2164.831,2008.1656,1979.681,1894.2271,1894.2271,1823.0156,1808.7733,1737.5617,1666.3502,1623.6232
True,1.0,Ямало-Ненецкий автономный округ,1,False,30000.0,140000.0,32992.7839,19115.0779,9943.0308,7071.7812,6127.9909,5928.5986,5463.3498,5037.9795,4519.5594,4266.9958,3416.2552,3270.0342,2964.2993,2791.4926,2764.907,2379.4151,2312.951,2273.0725,2020.5089,1874.2879,1847.7022,1767.9453,1767.9453,1701.4812,1688.1884,1621.7243,1555.2602,1515.3817
True,1.0,Тюменская область,1,False,30000.0,160000.0,37706.0387,21845.8033,11363.4637,8082.0357,7003.4182,6775.5412,6243.8283,5757.6908,5165.2108,4876.5667,3904.2917,3737.1819,3387.7706,3190.2773,3159.8937,2719.3316,2643.3726,2597.7972,2309.1531,2142.0433,2111.6597,2020.5089,2020.5089,1944.5499,1929.3581,1853.3992,1777.4402,1731.8648
True,1.0,Ярославская область,1,False,45000.0,145000.0,34171.0976,19797.7592,10298.139,7324.3449,6346.8477,6140.3342,5658.4694,5217.9073,4680.9723,4419.3885,3538.2643,3386.8211,3070.1671,2891.1888,2863.6536,2464.3942,2395.5564,2354.2537,2092.67,1941.2267,1913.6916,1831.0862,1831.0862,1762.2484,1748.4808,1679.643,1610.8052,1569.5025
True,1.0,Чукотский автономный округ,1,False,90000.0,115000.0,27101.2153,15701.6711,8167.4896,5808.9632,5033.7068,4869.9202,4487.7516,4138.3403,3712.4953,3505.0323,2806.2096,2686.0995,2434.9601,2293.0118,2271.1736,1954.5196,1899.924,1867.1667,1659.7038,1539.5936,1517.7554,1452.2408,1452.2408,1397.6453,1386.7262,1332.1306,1277.5351,1244.7778
True,1.0,Ивановская область,1,False,60000.0,150000.0,35349.4113,20480.4406,10653.2472,7576.9085,6565.7045,6352.0699,5853.5891,5397.8352,4842.3851,4571.7812,3660.2735,3503.6081,3176.0349,2990.8849,2962.4003,2549.3733,2478.1618,2435.4349,2164.831,2008.1656,1979.681,1894.2271,1894.2271,1823.0156,1808.7733,1737.5617,1666.3502,1623.6232
True,1.0,Кабардино-Балкарская Республика,1,False,135000.0,135000.0,31814.4702,18432.3965,9587.9225,6819.2176,5909.1341,5716.8629,5268.2302,4858.0517,4358.1466,4114.6031,3294.2461,3153.2472,2858.4314,2691.7964,2666.1603,2294.436,2230.3456,2191.8914,1948.3479,1807.349,1781.7129,1704.8044,1704.8044,1640.714,1627.8959,1563.8055,1499.7152,1461.2609
True,1.0,Магаданская область,1,False,61800.0,160000.0,37706.0387,21845.8033,11363.4637,8082.0357,7003.4182,6775.5412,6243.8283,5757.6908,5165.2108,4876.5667,3904.2917,3737.1819,3387.7706,3190.2773,3159.8937,2719.3316,2643.3726,2597.7972,2309.1531,2142.0433,2111.6597,2020.5089,2020.5089,1944.5499,1929.3581,1853.3992,1777.4402,1731.8648
True,1.0,Республика Саха (Якутия),1,False,60235.25,220000.0,51845.8033,30037.9795,15624.7626,11112.7991,9629.7,9316.3692,8585.264,7916.8249,7102.1648,6705.2791,5368.4011,5138.6251,4658.1846,4386.6312,4344.8538,3739.0809,3634.6373,3571.9711,3175.0855,2945.3095,2903.5321,2778.1998,2778.1998,2673.7562,2652.8675,2548.4239,2443.9803,2381.3141
True,1.0,Республика Тыва,1,False,104500.0,136500.0,32167.9643,18637.2009,9694.455,6894.9867,5974.7911,5780.3836,5326.766,4912.03,4406.5705,4160.3209,3330.8488,3188.2833,2890.1918,2721.7053,2695.7843,2319.9297,2255.1272,2216.2457,1969.9962,1827.4307,1801.5097,1723.7467,1723.7467,1658.9442,1645.9837,1581.1812,1516.3787,1477.4972
True,1.0,Республика Ингушетия,1,False,172000.0,172000.0,40533.9916,23484.2385,12215.7235,8688.1884,7528.6745,7283.7068,6712.1155,6189.5177,5552.6016,5242.3092,4197.1136,4017.4706,3641.8534,3429.548,3396.8857,2923.2814,2841.6255,2792.632,2482.3395,2302.6965,2270.0342,2172.0471,2172.0471,2090.3912,2074.06,1992.4041,1910.7482,1861.7547
True,1.0,Омская область,1,False,60000.0,160000.0,37706.0387,21845.8033,11363.4637,8082.0357,7003.4182,6775.5412,6243.8283,5757.6908,5165.2108,4876.5667,3904.2917,3737.1819,3387.7706,3190.2773,3159.8937,2719.3316,2643.3726,2597.7972,2309.1531,2142.0433,2111.6597,2020.5089,2020.5089,1944.5499,1929.3581,1853.3992,1777.4402,1731.8648
True,1.0,Чеченская Республика,1,False,105000.0,120000.0,28279.5291,16384.3524,8522.5978,6061.5268,5252.5636,5081.6559,4682.8712,4318.2681,3873.9081,3657.425,2928.2188,2802.8864,2540.828,2392.7079,2369.9202,2039.4987,1982.5294,1948.3479,1731.8648,1606.5325,1583.7448,1515.3817,1515.3817,1458.4125,1447.0186,1390.0494,1333.0801,1298.8986
True,1.0,Республика Дагестан,1,False,100000.0,172000.0,40533.9916,23484.2385,12215.7235,8688.1884,7528.6745,7283.7068,6712.1155,6189.5177,5552.6016,5242.3092,4197.1136,4017.4706,3641.8534,3429.548,3396.8857,2923.2814,2841.6255,2792.632,2482.3395,2302.6965,2270.0342,2172.0471,2172.0471,2090.3912,2074.06,1992.4041,1910.7482,1861.7547
True,0.0,Республика Крым,1,False,53000.0,120000.0,28279.5291,16384.3524,8522.5978,6061.5268,5252.5636,5081.6559,4682.8712,4318.2681,3873.9081,3657.425,2928.2188,2802.8864,2540.828,2392.7079,2369.9202,2039.4987,1982.5294,1948.3479,1731.8648,1606.5325,1583.7448,1515.3817,1515.3817,1458.4125,1447.0186,1390.0494,1333.0801,1298.8986
True,0.0,Ленинградская область,1,False,25550.25,53000.0,12490.1253,7236.4223,3764.1474,2677.1743,2319.8823,2244.398,2068.2681,1907.2351,1710.9761,1615.3627,1293.2966,1237.9415,1122.199,1056.7793,1046.7148,900.7786,875.6172,860.5203,764.907,709.5518,699.4873,669.2936,669.2936,644.1322,639.0999,613.9385,588.7771,573.6802
True,0.0,Брянская область,1,False,25500.0,75000.0,17674.7057,10240.2203,5326.6236,3788.4542,3282.8523,3176.0349,2926.7945,2698.9176,2421.1926,2285.8906,1830.1367,1751.804,1588.0175,1495.4425,1481.2002,1274.6867,1239.0809,1217.7174,1082.4155,1004.0828,989.8405,947.1136,947.1136,911.5078,904.3866,868.7809,833.1751,811.8116
