is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Внимательность (СК) (536_4),"Личные установки и ценности, мировоззрение (2043_4)","Организаторские способности, лидерство (СК) (393_4)",Контроль качества изделий (3466_35),Дисциплинированность (СК) (593_4),Чтение схем/чертежей (ОПТ) (3032_36),"Саморазвитие, обучаемость (СК) (604_4)",Знание нормативной и методической документации (4566_35),Использование контрольно-измерительных инструментов (3479_35),Проводить входной контроль (4569_35),Командность (СК) (1371_4),Контроль качества продукции (4221_35),Контроль и приемка продукции (4586_35),Аккуратность (СК) (575_4),Умение читать конструкторскую и технологическую документацию (3439_35),Организация работы по повышению качества продукции (4671_35),Коммуникабельность (СК) (617_4),Знание компьютерных программ (3753_35),Проведение визуально-измерительного контроля (4677_35),Сверка параметров продукции с эталоном или документацией (4818_35),"Контроль качества материалов, полуфабрикатов и комплектующих (4599_35)","Оформление сопроводительной документации по качеству, протоколов, сертификатов (4559_35)",Проведение пооперационного и межоперационного контроля (4570_35),Руководство работниками службы качества (4619_35)
True,1.0,Оренбургская область,2,False,35000.0,90000.0,14072.7273,11427.2727,6600.0,6109.0909,5018.1818,4390.9091,4145.4545,3027.2727,2918.1818,2863.6364,2781.8182,2727.2727,2727.2727,2509.0909,2236.3636,2045.4545,1827.2727,1718.1818,1690.9091,1690.9091,1663.6364,1527.2727,1445.4545,1445.4545,1390.9091
True,1.0,Ханты-Мансийский автономный округ — Югра,1,False,35000.0,55000.0,8600.0,6983.3333,4033.3333,3733.3333,3066.6667,2683.3333,2533.3333,1850.0,1783.3333,1750.0,1700.0,1666.6667,1666.6667,1533.3333,1366.6667,1250.0,1116.6667,1050.0,1033.3333,1033.3333,1016.6667,933.3333,883.3333,883.3333,850.0
True,1.0,Хабаровский край,1,False,50000.0,135000.0,21109.0909,17140.9091,9900.0,9163.6364,7527.2727,6586.3636,6218.1818,4540.9091,4377.2727,4295.4545,4172.7273,4090.9091,4090.9091,3763.6364,3354.5455,3068.1818,2740.9091,2577.2727,2536.3636,2536.3636,2495.4545,2290.9091,2168.1818,2168.1818,2086.3636
True,1.0,Ленинградская область,1,False,55000.0,103000.0,16105.4545,13077.8788,7553.3333,6991.5152,5743.0303,5025.1515,4744.2424,3464.5455,3339.697,3277.2727,3183.6364,3121.2121,3121.2121,2871.5152,2559.3939,2340.9091,2091.2121,1966.3636,1935.1515,1935.1515,1903.9394,1747.8788,1654.2424,1654.2424,1591.8182
True,1.0,Иркутская область,1,False,36000.0,143000.0,22360.0,18156.6667,10486.6667,9706.6667,7973.3333,6976.6667,6586.6667,4810.0,4636.6667,4550.0,4420.0,4333.3333,4333.3333,3986.6667,3553.3333,3250.0,2903.3333,2730.0,2686.6667,2686.6667,2643.3333,2426.6667,2296.6667,2296.6667,2210.0
True,1.0,Мурманская область,1,False,80000.0,80000.0,12509.0909,10157.5758,5866.6667,5430.303,4460.6061,3903.0303,3684.8485,2690.9091,2593.9394,2545.4545,2472.7273,2424.2424,2424.2424,2230.303,1987.8788,1818.1818,1624.2424,1527.2727,1503.0303,1503.0303,1478.7879,1357.5758,1284.8485,1284.8485,1236.3636
True,1.0,Калужская область,1,False,43050.0,55000.0,8600.0,6983.3333,4033.3333,3733.3333,3066.6667,2683.3333,2533.3333,1850.0,1783.3333,1750.0,1700.0,1666.6667,1666.6667,1533.3333,1366.6667,1250.0,1116.6667,1050.0,1033.3333,1033.3333,1016.6667,933.3333,883.3333,883.3333,850.0
True,1.0,Московская область,2,False,35000.0,90000.0,14072.7273,11427.2727,6600.0,6109.0909,5018.1818,4390.9091,4145.4545,3027.2727,2918.1818,2863.6364,2781.8182,2727.2727,2727.2727,2509.0909,2236.3636,2045.4545,1827.2727,1718.1818,1690.9091,1690.9091,1663.6364,1527.2727,1445.4545,1445.4545,1390.9091
True,1.0,Смоленская область,1,False,50000.0,103000.0,16105.4545,13077.8788,7553.3333,6991.5152,5743.0303,5025.1515,4744.2424,3464.5455,3339.697,3277.2727,3183.6364,3121.2121,3121.2121,2871.5152,2559.3939,2340.9091,2091.2121,1966.3636,1935.1515,1935.1515,1903.9394,1747.8788,1654.2424,1654.2424,1591.8182
True,1.0,Тюменская область,1,False,35000.0,85000.0,13290.9091,10792.4242,6233.3333,5769.697,4739.3939,4146.9697,3915.1515,2859.0909,2756.0606,2704.5455,2627.2727,2575.7576,2575.7576,2369.697,2112.1212,1931.8182,1725.7576,1622.7273,1596.9697,1596.9697,1571.2121,1442.4242,1365.1515,1365.1515,1313.6364
True,1.0,Вологодская область,1,False,50000.0,96000.0,15010.9091,12189.0909,7040.0,6516.3636,5352.7273,4683.6364,4421.8182,3229.0909,3112.7273,3054.5455,2967.2727,2909.0909,2909.0909,2676.3636,2385.4545,2181.8182,1949.0909,1832.7273,1803.6364,1803.6364,1774.5455,1629.0909,1541.8182,1541.8182,1483.6364
True,1.0,Новгородская область,1,False,43050.0,55000.0,8600.0,6983.3333,4033.3333,3733.3333,3066.6667,2683.3333,2533.3333,1850.0,1783.3333,1750.0,1700.0,1666.6667,1666.6667,1533.3333,1366.6667,1250.0,1116.6667,1050.0,1033.3333,1033.3333,1016.6667,933.3333,883.3333,883.3333,850.0
True,1.0,Красноярский край,1,False,35000.0,85000.0,13290.9091,10792.4242,6233.3333,5769.697,4739.3939,4146.9697,3915.1515,2859.0909,2756.0606,2704.5455,2627.2727,2575.7576,2575.7576,2369.697,2112.1212,1931.8182,1725.7576,1622.7273,1596.9697,1596.9697,1571.2121,1442.4242,1365.1515,1365.1515,1313.6364
True,1.0,Тверская область,1,False,40000.0,124000.0,19389.0909,15744.2424,9093.3333,8416.9697,6913.9394,6049.697,5711.5152,4170.9091,4020.6061,3945.4545,3832.7273,3757.5758,3757.5758,3456.9697,3081.2121,2818.1818,2517.5758,2367.2727,2329.697,2329.697,2292.1212,2104.2424,1991.5152,1991.5152,1916.3636
True,1.0,Ярославская область,1,False,40000.0,90000.0,14072.7273,11427.2727,6600.0,6109.0909,5018.1818,4390.9091,4145.4545,3027.2727,2918.1818,2863.6364,2781.8182,2727.2727,2727.2727,2509.0909,2236.3636,2045.4545,1827.2727,1718.1818,1690.9091,1690.9091,1663.6364,1527.2727,1445.4545,1445.4545,1390.9091
True,1.0,Тамбовская область,2,False,50000.0,85000.0,13290.9091,10792.4242,6233.3333,5769.697,4739.3939,4146.9697,3915.1515,2859.0909,2756.0606,2704.5455,2627.2727,2575.7576,2575.7576,2369.697,2112.1212,1931.8182,1725.7576,1622.7273,1596.9697,1596.9697,1571.2121,1442.4242,1365.1515,1365.1515,1313.6364
True,1.0,Липецкая область,1,False,43050.0,90000.0,14072.7273,11427.2727,6600.0,6109.0909,5018.1818,4390.9091,4145.4545,3027.2727,2918.1818,2863.6364,2781.8182,2727.2727,2727.2727,2509.0909,2236.3636,2045.4545,1827.2727,1718.1818,1690.9091,1690.9091,1663.6364,1527.2727,1445.4545,1445.4545,1390.9091
True,1.0,Приморский край,1,False,55000.0,103000.0,16105.4545,13077.8788,7553.3333,6991.5152,5743.0303,5025.1515,4744.2424,3464.5455,3339.697,3277.2727,3183.6364,3121.2121,3121.2121,2871.5152,2559.3939,2340.9091,2091.2121,1966.3636,1935.1515,1935.1515,1903.9394,1747.8788,1654.2424,1654.2424,1591.8182
True,1.0,Республика Карелия,1,False,50000.0,70000.0,10945.4545,8887.8788,5133.3333,4751.5152,3903.0303,3415.1515,3224.2424,2354.5455,2269.697,2227.2727,2163.6364,2121.2121,2121.2121,1951.5152,1739.3939,1590.9091,1421.2121,1336.3636,1315.1515,1315.1515,1293.9394,1187.8788,1124.2424,1124.2424,1081.8182
True,1.0,Астраханская область,1,False,35000.0,115000.0,17981.8182,14601.5152,8433.3333,7806.0606,6412.1212,5610.6061,5296.9697,3868.1818,3728.7879,3659.0909,3554.5455,3484.8485,3484.8485,3206.0606,2857.5758,2613.6364,2334.8485,2195.4545,2160.6061,2160.6061,2125.7576,1951.5152,1846.9697,1846.9697,1777.2727
True,1.0,Республика Хакасия,1,False,35000.0,35000.0,5472.7273,4443.9394,2566.6667,2375.7576,1951.5152,1707.5758,1612.1212,1177.2727,1134.8485,1113.6364,1081.8182,1060.6061,1060.6061,975.7576,869.697,795.4545,710.6061,668.1818,657.5758,657.5758,646.9697,593.9394,562.1212,562.1212,540.9091
True,1.0,Республика Дагестан,1,False,90000.0,90000.0,14072.7273,11427.2727,6600.0,6109.0909,5018.1818,4390.9091,4145.4545,3027.2727,2918.1818,2863.6364,2781.8182,2727.2727,2727.2727,2509.0909,2236.3636,2045.4545,1827.2727,1718.1818,1690.9091,1690.9091,1663.6364,1527.2727,1445.4545,1445.4545,1390.9091
True,1.0,Забайкальский край,1,False,35000.0,170000.0,26581.8182,21584.8485,12466.6667,11539.3939,9478.7879,8293.9394,7830.303,5718.1818,5512.1212,5409.0909,5254.5455,5151.5152,5151.5152,4739.3939,4224.2424,3863.6364,3451.5152,3245.4545,3193.9394,3193.9394,3142.4242,2884.8485,2730.303,2730.303,2627.2727
True,1.0,Амурская область,1,False,105000.0,105000.0,16418.1818,13331.8182,7700.0,7127.2727,5854.5455,5122.7273,4836.3636,3531.8182,3404.5455,3340.9091,3245.4545,3181.8182,3181.8182,2927.2727,2609.0909,2386.3636,2131.8182,2004.5455,1972.7273,1972.7273,1940.9091,1781.8182,1686.3636,1686.3636,1622.7273
True,1.0,Республика Саха (Якутия),1,False,90000.0,200000.0,31272.7273,25393.9394,14666.6667,13575.7576,11151.5152,9757.5758,9212.1212,6727.2727,6484.8485,6363.6364,6181.8182,6060.6061,6060.6061,5575.7576,4969.697,4545.4545,4060.6061,3818.1818,3757.5758,3757.5758,3696.9697,3393.9394,3212.1212,3212.1212,3090.9091
True,1.0,Ямало-Ненецкий автономный округ,1,False,40000.0,40000.0,6254.5455,5078.7879,2933.3333,2715.1515,2230.303,1951.5152,1842.4242,1345.4545,1296.9697,1272.7273,1236.3636,1212.1212,1212.1212,1115.1515,993.9394,909.0909,812.1212,763.6364,751.5152,751.5152,739.3939,678.7879,642.4242,642.4242,618.1818
True,1.0,Камчатский край,1,False,135000.0,170000.0,26581.8182,21584.8485,12466.6667,11539.3939,9478.7879,8293.9394,7830.303,5718.1818,5512.1212,5409.0909,5254.5455,5151.5152,5151.5152,4739.3939,4224.2424,3863.6364,3451.5152,3245.4545,3193.9394,3193.9394,3142.4242,2884.8485,2730.303,2730.303,2627.2727
True,1.0,Магаданская область,1,False,90000.0,170000.0,26581.8182,21584.8485,12466.6667,11539.3939,9478.7879,8293.9394,7830.303,5718.1818,5512.1212,5409.0909,5254.5455,5151.5152,5151.5152,4739.3939,4224.2424,3863.6364,3451.5152,3245.4545,3193.9394,3193.9394,3142.4242,2884.8485,2730.303,2730.303,2627.2727
True,1.0,Донецкая область,1,False,90000.0,90000.0,14072.7273,11427.2727,6600.0,6109.0909,5018.1818,4390.9091,4145.4545,3027.2727,2918.1818,2863.6364,2781.8182,2727.2727,2727.2727,2509.0909,2236.3636,2045.4545,1827.2727,1718.1818,1690.9091,1690.9091,1663.6364,1527.2727,1445.4545,1445.4545,1390.9091
True,2.0,Республика Татарстан,0,False,40000.0,80000.0,12509.0909,10157.5758,5866.6667,5430.303,4460.6061,3903.0303,3684.8485,2690.9091,2593.9394,2545.4545,2472.7273,2424.2424,2424.2424,2230.303,1987.8788,1818.1818,1624.2424,1527.2727,1503.0303,1503.0303,1478.7879,1357.5758,1284.8485,1284.8485,1236.3636
True,2.0,Нижегородская область,0,False,40000.0,82000.0,12821.8182,10411.5152,6013.3333,5566.0606,4572.1212,4000.6061,3776.9697,2758.1818,2658.7879,2609.0909,2534.5455,2484.8485,2484.8485,2286.0606,2037.5758,1863.6364,1664.8485,1565.4545,1540.6061,1540.6061,1515.7576,1391.5152,1316.9697,1316.9697,1267.2727
True,2.0,Орловская область,1,False,40000.0,70000.0,10945.4545,8887.8788,5133.3333,4751.5152,3903.0303,3415.1515,3224.2424,2354.5455,2269.697,2227.2727,2163.6364,2121.2121,2121.2121,1951.5152,1739.3939,1590.9091,1421.2121,1336.3636,1315.1515,1315.1515,1293.9394,1187.8788,1124.2424,1124.2424,1081.8182
True,2.0,Краснодарский край,0,False,50000.0,80000.0,12509.0909,10157.5758,5866.6667,5430.303,4460.6061,3903.0303,3684.8485,2690.9091,2593.9394,2545.4545,2472.7273,2424.2424,2424.2424,2230.303,1987.8788,1818.1818,1624.2424,1527.2727,1503.0303,1503.0303,1478.7879,1357.5758,1284.8485,1284.8485,1236.3636
True,2.0,Ростовская область,0,False,40000.0,90000.0,14072.7273,11427.2727,6600.0,6109.0909,5018.1818,4390.9091,4145.4545,3027.2727,2918.1818,2863.6364,2781.8182,2727.2727,2727.2727,2509.0909,2236.3636,2045.4545,1827.2727,1718.1818,1690.9091,1690.9091,1663.6364,1527.2727,1445.4545,1445.4545,1390.9091
True,2.0,Пензенская область,1,False,50000.0,66250.0,10359.0909,8411.7424,4858.3333,4496.9697,3693.9394,3232.197,3051.5152,2228.4091,2148.1061,2107.9545,2047.7273,2007.5758,2007.5758,1846.9697,1646.2121,1505.6818,1345.0758,1264.7727,1244.697,1244.697,1224.6212,1124.2424,1064.0152,1064.0152,1023.8636
True,2.0,Ивановская область,1,False,55000.0,66250.0,10359.0909,8411.7424,4858.3333,4496.9697,3693.9394,3232.197,3051.5152,2228.4091,2148.1061,2107.9545,2047.7273,2007.5758,2007.5758,1846.9697,1646.2121,1505.6818,1345.0758,1264.7727,1244.697,1244.697,1224.6212,1124.2424,1064.0152,1064.0152,1023.8636
True,2.0,Чувашская Республика,1,False,40000.0,80000.0,12509.0909,10157.5758,5866.6667,5430.303,4460.6061,3903.0303,3684.8485,2690.9091,2593.9394,2545.4545,2472.7273,2424.2424,2424.2424,2230.303,1987.8788,1818.1818,1624.2424,1527.2727,1503.0303,1503.0303,1478.7879,1357.5758,1284.8485,1284.8485,1236.3636
True,2.0,Кировская область,1,False,53000.0,55000.0,8600.0,6983.3333,4033.3333,3733.3333,3066.6667,2683.3333,2533.3333,1850.0,1783.3333,1750.0,1700.0,1666.6667,1666.6667,1533.3333,1366.6667,1250.0,1116.6667,1050.0,1033.3333,1033.3333,1016.6667,933.3333,883.3333,883.3333,850.0
True,2.0,Челябинская область,0,False,30000.0,108000.0,16887.2727,13712.7273,7920.0,7330.9091,6021.8182,5269.0909,4974.5455,3632.7273,3501.8182,3436.3636,3338.1818,3272.7273,3272.7273,3010.9091,2683.6364,2454.5455,2192.7273,2061.8182,2029.0909,2029.0909,1996.3636,1832.7273,1734.5455,1734.5455,1669.0909
True,2.0,Рязанская область,1,False,40000.0,80000.0,12509.0909,10157.5758,5866.6667,5430.303,4460.6061,3903.0303,3684.8485,2690.9091,2593.9394,2545.4545,2472.7273,2424.2424,2424.2424,2230.303,1987.8788,1818.1818,1624.2424,1527.2727,1503.0303,1503.0303,1478.7879,1357.5758,1284.8485,1284.8485,1236.3636
True,2.0,Пермский край,1,False,40000.0,55000.0,8600.0,6983.3333,4033.3333,3733.3333,3066.6667,2683.3333,2533.3333,1850.0,1783.3333,1750.0,1700.0,1666.6667,1666.6667,1533.3333,1366.6667,1250.0,1116.6667,1050.0,1033.3333,1033.3333,1016.6667,933.3333,883.3333,883.3333,850.0
True,2.0,Удмуртская Республика,1,False,40000.0,90000.0,14072.7273,11427.2727,6600.0,6109.0909,5018.1818,4390.9091,4145.4545,3027.2727,2918.1818,2863.6364,2781.8182,2727.2727,2727.2727,2509.0909,2236.3636,2045.4545,1827.2727,1718.1818,1690.9091,1690.9091,1663.6364,1527.2727,1445.4545,1445.4545,1390.9091
True,2.0,Алтайский край,2,False,55000.0,55000.0,8600.0,6983.3333,4033.3333,3733.3333,3066.6667,2683.3333,2533.3333,1850.0,1783.3333,1750.0,1700.0,1666.6667,1666.6667,1533.3333,1366.6667,1250.0,1116.6667,1050.0,1033.3333,1033.3333,1016.6667,933.3333,883.3333,883.3333,850.0
True,2.0,Свердловская область,0,False,40000.0,108000.0,16887.2727,13712.7273,7920.0,7330.9091,6021.8182,5269.0909,4974.5455,3632.7273,3501.8182,3436.3636,3338.1818,3272.7273,3272.7273,3010.9091,2683.6364,2454.5455,2192.7273,2061.8182,2029.0909,2029.0909,1996.3636,1832.7273,1734.5455,1734.5455,1669.0909
True,2.0,Самарская область,0,False,40000.0,90000.0,14072.7273,11427.2727,6600.0,6109.0909,5018.1818,4390.9091,4145.4545,3027.2727,2918.1818,2863.6364,2781.8182,2727.2727,2727.2727,2509.0909,2236.3636,2045.4545,1827.2727,1718.1818,1690.9091,1690.9091,1663.6364,1527.2727,1445.4545,1445.4545,1390.9091
True,2.0,Ульяновская область,1,False,40000.0,66250.0,10359.0909,8411.7424,4858.3333,4496.9697,3693.9394,3232.197,3051.5152,2228.4091,2148.1061,2107.9545,2047.7273,2007.5758,2007.5758,1846.9697,1646.2121,1505.6818,1345.0758,1264.7727,1244.697,1244.697,1224.6212,1124.2424,1064.0152,1064.0152,1023.8636
True,2.0,Тульская область,1,False,40000.0,80000.0,12509.0909,10157.5758,5866.6667,5430.303,4460.6061,3903.0303,3684.8485,2690.9091,2593.9394,2545.4545,2472.7273,2424.2424,2424.2424,2230.303,1987.8788,1818.1818,1624.2424,1527.2727,1503.0303,1503.0303,1478.7879,1357.5758,1284.8485,1284.8485,1236.3636
True,2.0,Курганская область,1,False,40000.0,72000.0,11258.1818,9141.8182,5280.0,4887.2727,4014.5455,3512.7273,3316.3636,2421.8182,2334.5455,2290.9091,2225.4545,2181.8182,2181.8182,2007.2727,1789.0909,1636.3636,1461.8182,1374.5455,1352.7273,1352.7273,1330.9091,1221.8182,1156.3636,1156.3636,1112.7273
True,2.0,Воронежская область,2,False,40000.0,66250.0,10359.0909,8411.7424,4858.3333,4496.9697,3693.9394,3232.197,3051.5152,2228.4091,2148.1061,2107.9545,2047.7273,2007.5758,2007.5758,1846.9697,1646.2121,1505.6818,1345.0758,1264.7727,1244.697,1244.697,1224.6212,1124.2424,1064.0152,1064.0152,1023.8636
True,2.0,Курская область,2,False,53000.0,55000.0,8600.0,6983.3333,4033.3333,3733.3333,3066.6667,2683.3333,2533.3333,1850.0,1783.3333,1750.0,1700.0,1666.6667,1666.6667,1533.3333,1366.6667,1250.0,1116.6667,1050.0,1033.3333,1033.3333,1016.6667,933.3333,883.3333,883.3333,850.0
True,2.0,Владимирская область,1,False,40000.0,66250.0,10359.0909,8411.7424,4858.3333,4496.9697,3693.9394,3232.197,3051.5152,2228.4091,2148.1061,2107.9545,2047.7273,2007.5758,2007.5758,1846.9697,1646.2121,1505.6818,1345.0758,1264.7727,1244.697,1244.697,1224.6212,1124.2424,1064.0152,1064.0152,1023.8636
True,2.0,Костромская область,1,False,66250.0,66250.0,10359.0909,8411.7424,4858.3333,4496.9697,3693.9394,3232.197,3051.5152,2228.4091,2148.1061,2107.9545,2047.7273,2007.5758,2007.5758,1846.9697,1646.2121,1505.6818,1345.0758,1264.7727,1244.697,1244.697,1224.6212,1124.2424,1064.0152,1064.0152,1023.8636
True,2.0,Республика Марий Эл,1,False,40000.0,90000.0,14072.7273,11427.2727,6600.0,6109.0909,5018.1818,4390.9091,4145.4545,3027.2727,2918.1818,2863.6364,2781.8182,2727.2727,2727.2727,2509.0909,2236.3636,2045.4545,1827.2727,1718.1818,1690.9091,1690.9091,1663.6364,1527.2727,1445.4545,1445.4545,1390.9091
True,2.0,Томская область,1,False,40000.0,50000.0,7818.1818,6348.4848,3666.6667,3393.9394,2787.8788,2439.3939,2303.0303,1681.8182,1621.2121,1590.9091,1545.4545,1515.1515,1515.1515,1393.9394,1242.4242,1136.3636,1015.1515,954.5455,939.3939,939.3939,924.2424,848.4848,803.0303,803.0303,772.7273
True,2.0,Саратовская область,2,False,40000.0,55000.0,8600.0,6983.3333,4033.3333,3733.3333,3066.6667,2683.3333,2533.3333,1850.0,1783.3333,1750.0,1700.0,1666.6667,1666.6667,1533.3333,1366.6667,1250.0,1116.6667,1050.0,1033.3333,1033.3333,1016.6667,933.3333,883.3333,883.3333,850.0
True,2.0,Волгоградская область,2,False,40000.0,66250.0,10359.0909,8411.7424,4858.3333,4496.9697,3693.9394,3232.197,3051.5152,2228.4091,2148.1061,2107.9545,2047.7273,2007.5758,2007.5758,1846.9697,1646.2121,1505.6818,1345.0758,1264.7727,1244.697,1244.697,1224.6212,1124.2424,1064.0152,1064.0152,1023.8636
True,2.0,Республика Мордовия,1,False,40000.0,66250.0,10359.0909,8411.7424,4858.3333,4496.9697,3693.9394,3232.197,3051.5152,2228.4091,2148.1061,2107.9545,2047.7273,2007.5758,2007.5758,1846.9697,1646.2121,1505.6818,1345.0758,1264.7727,1244.697,1244.697,1224.6212,1124.2424,1064.0152,1064.0152,1023.8636
True,2.0,Белгородская область,2,False,40000.0,90000.0,14072.7273,11427.2727,6600.0,6109.0909,5018.1818,4390.9091,4145.4545,3027.2727,2918.1818,2863.6364,2781.8182,2727.2727,2727.2727,2509.0909,2236.3636,2045.4545,1827.2727,1718.1818,1690.9091,1690.9091,1663.6364,1527.2727,1445.4545,1445.4545,1390.9091
True,2.0,Омская область,1,False,40000.0,66250.0,10359.0909,8411.7424,4858.3333,4496.9697,3693.9394,3232.197,3051.5152,2228.4091,2148.1061,2107.9545,2047.7273,2007.5758,2007.5758,1846.9697,1646.2121,1505.6818,1345.0758,1264.7727,1244.697,1244.697,1224.6212,1124.2424,1064.0152,1064.0152,1023.8636
True,2.0,Кемеровская область,1,False,53000.0,53000.0,8287.2727,6729.3939,3886.6667,3597.5758,2955.1515,2585.7576,2441.2121,1782.7273,1718.4848,1686.3636,1638.1818,1606.0606,1606.0606,1477.5758,1316.9697,1204.5455,1076.0606,1011.8182,995.7576,995.7576,979.697,899.3939,851.2121,851.2121,819.0909
True,2.0,Псковская область,1,False,40000.0,50000.0,7818.1818,6348.4848,3666.6667,3393.9394,2787.8788,2439.3939,2303.0303,1681.8182,1621.2121,1590.9091,1545.4545,1515.1515,1515.1515,1393.9394,1242.4242,1136.3636,1015.1515,954.5455,939.3939,939.3939,924.2424,848.4848,803.0303,803.0303,772.7273
True,2.0,Республика Коми,1,False,53000.0,53000.0,8287.2727,6729.3939,3886.6667,3597.5758,2955.1515,2585.7576,2441.2121,1782.7273,1718.4848,1686.3636,1638.1818,1606.0606,1606.0606,1477.5758,1316.9697,1204.5455,1076.0606,1011.8182,995.7576,995.7576,979.697,899.3939,851.2121,851.2121,819.0909
True,2.0,Город федерального значения Санкт-Петербург,0,False,45000.0,70000.0,10945.4545,8887.8788,5133.3333,4751.5152,3903.0303,3415.1515,3224.2424,2354.5455,2269.697,2227.2727,2163.6364,2121.2121,2121.2121,1951.5152,1739.3939,1590.9091,1421.2121,1336.3636,1315.1515,1315.1515,1293.9394,1187.8788,1124.2424,1124.2424,1081.8182
True,2.0,Республика Башкортостан,0,False,30000.0,70000.0,10945.4545,8887.8788,5133.3333,4751.5152,3903.0303,3415.1515,3224.2424,2354.5455,2269.697,2227.2727,2163.6364,2121.2121,2121.2121,1951.5152,1739.3939,1590.9091,1421.2121,1336.3636,1315.1515,1315.1515,1293.9394,1187.8788,1124.2424,1124.2424,1081.8182
True,2.0,Город федерального значения Москва,0,False,50000.0,190000.0,29709.0909,24124.2424,13933.3333,12896.9697,10593.9394,9269.697,8751.5152,6390.9091,6160.6061,6045.4545,5872.7273,5757.5758,5757.5758,5296.9697,4721.2121,4318.1818,3857.5758,3627.2727,3569.697,3569.697,3512.1212,3224.2424,3051.5152,3051.5152,2936.3636
True,2.0,Новосибирская область,0,False,40000.0,90000.0,14072.7273,11427.2727,6600.0,6109.0909,5018.1818,4390.9091,4145.4545,3027.2727,2918.1818,2863.6364,2781.8182,2727.2727,2727.2727,2509.0909,2236.3636,2045.4545,1827.2727,1718.1818,1690.9091,1690.9091,1663.6364,1527.2727,1445.4545,1445.4545,1390.9091
True,2.0,Оренбургская область,2,False,40000.0,70000.0,10945.4545,8887.8788,5133.3333,4751.5152,3903.0303,3415.1515,3224.2424,2354.5455,2269.697,2227.2727,2163.6364,2121.2121,2121.2121,1951.5152,1739.3939,1590.9091,1421.2121,1336.3636,1315.1515,1315.1515,1293.9394,1187.8788,1124.2424,1124.2424,1081.8182
True,2.0,Ханты-Мансийский автономный округ — Югра,1,False,53000.0,53000.0,8287.2727,6729.3939,3886.6667,3597.5758,2955.1515,2585.7576,2441.2121,1782.7273,1718.4848,1686.3636,1638.1818,1606.0606,1606.0606,1477.5758,1316.9697,1204.5455,1076.0606,1011.8182,995.7576,995.7576,979.697,899.3939,851.2121,851.2121,819.0909
True,2.0,Хабаровский край,1,False,50000.0,53000.0,8287.2727,6729.3939,3886.6667,3597.5758,2955.1515,2585.7576,2441.2121,1782.7273,1718.4848,1686.3636,1638.1818,1606.0606,1606.0606,1477.5758,1316.9697,1204.5455,1076.0606,1011.8182,995.7576,995.7576,979.697,899.3939,851.2121,851.2121,819.0909
True,2.0,Ленинградская область,1,False,55000.0,80000.0,12509.0909,10157.5758,5866.6667,5430.303,4460.6061,3903.0303,3684.8485,2690.9091,2593.9394,2545.4545,2472.7273,2424.2424,2424.2424,2230.303,1987.8788,1818.1818,1624.2424,1527.2727,1503.0303,1503.0303,1478.7879,1357.5758,1284.8485,1284.8485,1236.3636
True,2.0,Иркутская область,1,False,53000.0,100000.0,15636.3636,12696.9697,7333.3333,6787.8788,5575.7576,4878.7879,4606.0606,3363.6364,3242.4242,3181.8182,3090.9091,3030.303,3030.303,2787.8788,2484.8485,2272.7273,2030.303,1909.0909,1878.7879,1878.7879,1848.4848,1696.9697,1606.0606,1606.0606,1545.4545
True,2.0,Мурманская область,1,False,45000.0,53000.0,8287.2727,6729.3939,3886.6667,3597.5758,2955.1515,2585.7576,2441.2121,1782.7273,1718.4848,1686.3636,1638.1818,1606.0606,1606.0606,1477.5758,1316.9697,1204.5455,1076.0606,1011.8182,995.7576,995.7576,979.697,899.3939,851.2121,851.2121,819.0909
True,2.0,Чукотский автономный округ,1,False,53000.0,53000.0,8287.2727,6729.3939,3886.6667,3597.5758,2955.1515,2585.7576,2441.2121,1782.7273,1718.4848,1686.3636,1638.1818,1606.0606,1606.0606,1477.5758,1316.9697,1204.5455,1076.0606,1011.8182,995.7576,995.7576,979.697,899.3939,851.2121,851.2121,819.0909
True,2.0,Калужская область,1,False,50000.0,70000.0,10945.4545,8887.8788,5133.3333,4751.5152,3903.0303,3415.1515,3224.2424,2354.5455,2269.697,2227.2727,2163.6364,2121.2121,2121.2121,1951.5152,1739.3939,1590.9091,1421.2121,1336.3636,1315.1515,1315.1515,1293.9394,1187.8788,1124.2424,1124.2424,1081.8182
True,2.0,Московская область,2,False,50000.0,70000.0,10945.4545,8887.8788,5133.3333,4751.5152,3903.0303,3415.1515,3224.2424,2354.5455,2269.697,2227.2727,2163.6364,2121.2121,2121.2121,1951.5152,1739.3939,1590.9091,1421.2121,1336.3636,1315.1515,1315.1515,1293.9394,1187.8788,1124.2424,1124.2424,1081.8182
True,2.0,Смоленская область,1,False,42500.0,70000.0,10945.4545,8887.8788,5133.3333,4751.5152,3903.0303,3415.1515,3224.2424,2354.5455,2269.697,2227.2727,2163.6364,2121.2121,2121.2121,1951.5152,1739.3939,1590.9091,1421.2121,1336.3636,1315.1515,1315.1515,1293.9394,1187.8788,1124.2424,1124.2424,1081.8182
True,2.0,Тюменская область,1,False,39000.0,80000.0,12509.0909,10157.5758,5866.6667,5430.303,4460.6061,3903.0303,3684.8485,2690.9091,2593.9394,2545.4545,2472.7273,2424.2424,2424.2424,2230.303,1987.8788,1818.1818,1624.2424,1527.2727,1503.0303,1503.0303,1478.7879,1357.5758,1284.8485,1284.8485,1236.3636
