is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),Аккуратность (СК) (575_4),"Личные установки и ценности, мировоззрение (2043_4)",Окрашивание поверхностей вручную и механизированным способом (1418_10),Пунктуальность (СК) (612_4),Внимательность (СК) (536_4),Командность (СК) (1371_4),Высокая работоспособность (СК) (586_4),Коммуникабельность (СК) (617_4),"Саморазвитие, обучаемость (СК) (604_4)",Трудолюбие (СК) (597_4),Нравственность (СК) (622_4),Выполнение штукатурки (456_10),Инициативность (СК) (610_4),"Оклеивание поверхностей бумажными, виниловыми и текстильными обоями (1423_10)",Выполнение ремонтных работ (ОПТ) (8285_36),Соблюдение правил охраны труда (ОПТ) (3790_36),Ремонт штукатурки (357_10),"Техника безопасности (бетон, арматура) (1607_10)"
True,2.0,Саратовская область,2,False,28000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,2.0,Чувашская Республика,1,False,28000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,2.0,Самарская область,0,False,28000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,2.0,Алтайский край,2,False,25000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,2.0,Республика Мордовия,1,False,70000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,2.0,Астраханская область,1,False,45000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,2.0,Кемеровская область,1,False,28000.0,28000.0,6803.5191,3976.5396,3665.6891,2445.7478,1466.2757,1425.2199,1237.5367,1231.6716,1014.6628,615.8358,563.0499,557.1848,510.2639,451.6129,410.5572,340.176,340.176,334.3109,310.8504,299.1202
True,2.0,Томская область,1,False,70000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,2.0,Кировская область,1,False,63000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,2.0,Пензенская область,1,False,63000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,2.0,Забайкальский край,1,False,31000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,2.0,Еврейская автономная область,1,False,70000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,2.0,Волгоградская область,2,False,60000.0,90000.0,21868.4541,12781.7344,11782.5723,7861.3322,4713.0289,4581.0641,3977.7964,3958.9443,3261.416,1979.4721,1809.8031,1790.951,1640.1341,1451.6129,1319.6481,1093.4227,1093.4227,1074.5706,999.1621,961.4579
True,2.0,Ленинградская область,1,False,50000.0,90000.0,21868.4541,12781.7344,11782.5723,7861.3322,4713.0289,4581.0641,3977.7964,3958.9443,3261.416,1979.4721,1809.8031,1790.951,1640.1341,1451.6129,1319.6481,1093.4227,1093.4227,1074.5706,999.1621,961.4579
True,2.0,Ярославская область,1,False,55000.0,90000.0,21868.4541,12781.7344,11782.5723,7861.3322,4713.0289,4581.0641,3977.7964,3958.9443,3261.416,1979.4721,1809.8031,1790.951,1640.1341,1451.6129,1319.6481,1093.4227,1093.4227,1074.5706,999.1621,961.4579
True,2.0,Тульская область,1,False,70000.0,90000.0,21868.4541,12781.7344,11782.5723,7861.3322,4713.0289,4581.0641,3977.7964,3958.9443,3261.416,1979.4721,1809.8031,1790.951,1640.1341,1451.6129,1319.6481,1093.4227,1093.4227,1074.5706,999.1621,961.4579
True,2.0,Костромская область,1,False,70000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,2.0,Рязанская область,1,False,55000.0,90000.0,21868.4541,12781.7344,11782.5723,7861.3322,4713.0289,4581.0641,3977.7964,3958.9443,3261.416,1979.4721,1809.8031,1790.951,1640.1341,1451.6129,1319.6481,1093.4227,1093.4227,1074.5706,999.1621,961.4579
True,2.0,Омская область,1,False,70000.0,108800.0,26436.5312,15451.6967,14243.8207,9503.4772,5697.5283,5537.9975,4808.7139,4785.9238,3942.6896,2392.9619,2187.8509,2165.0607,1982.7398,1754.8387,1595.3079,1321.8266,1321.8266,1299.0364,1207.876,1162.2958
True,2.0,Владимирская область,1,False,35000.0,90000.0,21868.4541,12781.7344,11782.5723,7861.3322,4713.0289,4581.0641,3977.7964,3958.9443,3261.416,1979.4721,1809.8031,1790.951,1640.1341,1451.6129,1319.6481,1093.4227,1093.4227,1074.5706,999.1621,961.4579
True,2.0,Республика Коми,1,False,60000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,2.0,Воронежская область,2,False,55000.0,90000.0,21868.4541,12781.7344,11782.5723,7861.3322,4713.0289,4581.0641,3977.7964,3958.9443,3261.416,1979.4721,1809.8031,1790.951,1640.1341,1451.6129,1319.6481,1093.4227,1093.4227,1074.5706,999.1621,961.4579
True,2.0,Брянская область,1,False,55000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,2.0,Республика Карелия,1,False,70000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,2.0,Оренбургская область,2,False,30000.0,90000.0,21868.4541,12781.7344,11782.5723,7861.3322,4713.0289,4581.0641,3977.7964,3958.9443,3261.416,1979.4721,1809.8031,1790.951,1640.1341,1451.6129,1319.6481,1093.4227,1093.4227,1074.5706,999.1621,961.4579
True,2.0,Смоленская область,1,False,55000.0,55000.0,13364.0553,7811.0599,7200.4608,4804.1475,2880.1843,2799.5392,2430.8756,2419.3548,1993.0876,1209.6774,1105.9908,1094.47,1002.3041,887.0968,806.4516,668.2028,668.2028,656.682,610.5991,587.5576
True,2.0,Челябинская область,0,False,55000.0,150000.0,36447.4235,21302.8907,19637.6204,13102.2204,7855.0482,7635.1068,6629.6607,6598.2405,5435.6933,3299.1202,3016.3385,2984.9183,2733.5568,2419.3548,2199.4135,1822.3712,1822.3712,1790.951,1665.2702,1602.4298
True,2.0,Новосибирская область,0,False,70000.0,90000.0,21868.4541,12781.7344,11782.5723,7861.3322,4713.0289,4581.0641,3977.7964,3958.9443,3261.416,1979.4721,1809.8031,1790.951,1640.1341,1451.6129,1319.6481,1093.4227,1093.4227,1074.5706,999.1621,961.4579
True,2.0,Ханты-Мансийский автономный округ — Югра,1,False,25000.0,90000.0,21868.4541,12781.7344,11782.5723,7861.3322,4713.0289,4581.0641,3977.7964,3958.9443,3261.416,1979.4721,1809.8031,1790.951,1640.1341,1451.6129,1319.6481,1093.4227,1093.4227,1074.5706,999.1621,961.4579
True,2.0,Тюменская область,1,False,70000.0,90000.0,21868.4541,12781.7344,11782.5723,7861.3322,4713.0289,4581.0641,3977.7964,3958.9443,3261.416,1979.4721,1809.8031,1790.951,1640.1341,1451.6129,1319.6481,1093.4227,1093.4227,1074.5706,999.1621,961.4579
True,2.0,Красноярский край,1,False,25000.0,90000.0,21868.4541,12781.7344,11782.5723,7861.3322,4713.0289,4581.0641,3977.7964,3958.9443,3261.416,1979.4721,1809.8031,1790.951,1640.1341,1451.6129,1319.6481,1093.4227,1093.4227,1074.5706,999.1621,961.4579
True,2.0,Курганская область,1,False,70000.0,90000.0,21868.4541,12781.7344,11782.5723,7861.3322,4713.0289,4581.0641,3977.7964,3958.9443,3261.416,1979.4721,1809.8031,1790.951,1640.1341,1451.6129,1319.6481,1093.4227,1093.4227,1074.5706,999.1621,961.4579
True,2.0,Тверская область,1,False,70000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,2.0,Амурская область,1,False,50000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,2.0,Калининградская область,1,False,60000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,2.0,Архангельская область,1,False,90000.0,90000.0,21868.4541,12781.7344,11782.5723,7861.3322,4713.0289,4581.0641,3977.7964,3958.9443,3261.416,1979.4721,1809.8031,1790.951,1640.1341,1451.6129,1319.6481,1093.4227,1093.4227,1074.5706,999.1621,961.4579
True,2.0,Тамбовская область,2,False,90000.0,90000.0,21868.4541,12781.7344,11782.5723,7861.3322,4713.0289,4581.0641,3977.7964,3958.9443,3261.416,1979.4721,1809.8031,1790.951,1640.1341,1451.6129,1319.6481,1093.4227,1093.4227,1074.5706,999.1621,961.4579
True,2.0,Калужская область,1,False,70000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,2.0,Хабаровский край,1,False,55000.0,90000.0,21868.4541,12781.7344,11782.5723,7861.3322,4713.0289,4581.0641,3977.7964,3958.9443,3261.416,1979.4721,1809.8031,1790.951,1640.1341,1451.6129,1319.6481,1093.4227,1093.4227,1074.5706,999.1621,961.4579
True,2.0,Республика Бурятия,1,False,50000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,2.0,Мурманская область,1,False,50000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,2.0,Псковская область,1,False,60000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,2.0,Республика Дагестан,1,False,70000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,2.0,Город федерального значения Санкт-Петербург,0,False,45000.0,90000.0,21868.4541,12781.7344,11782.5723,7861.3322,4713.0289,4581.0641,3977.7964,3958.9443,3261.416,1979.4721,1809.8031,1790.951,1640.1341,1451.6129,1319.6481,1093.4227,1093.4227,1074.5706,999.1621,961.4579
True,2.0,Пермский край,1,False,80000.0,80000.0,19438.6259,11361.5417,10473.3976,6987.8509,4189.359,4072.057,3535.819,3519.0616,2899.0364,1759.5308,1608.7139,1591.9564,1457.8969,1290.3226,1173.0205,971.9313,971.9313,955.1739,888.1441,854.6292
True,2.0,Город федерального значения Москва,0,False,35000.0,80000.0,19438.6259,11361.5417,10473.3976,6987.8509,4189.359,4072.057,3535.819,3519.0616,2899.0364,1759.5308,1608.7139,1591.9564,1457.8969,1290.3226,1173.0205,971.9313,971.9313,955.1739,888.1441,854.6292
True,2.0,Ивановская область,1,False,60000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,2.0,Ямало-Ненецкий автономный округ,1,False,30000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,2.0,Новгородская область,1,False,60000.0,70000.0,17008.7977,9941.349,9164.2229,6114.3695,3665.6891,3563.0499,3093.8416,3079.1789,2536.6569,1539.5894,1407.6246,1392.9619,1275.6598,1129.0323,1026.393,850.4399,850.4399,835.7771,777.1261,747.8006
True,2.0,Республика Саха (Якутия),1,False,80000.0,80000.0,19438.6259,11361.5417,10473.3976,6987.8509,4189.359,4072.057,3535.819,3519.0616,2899.0364,1759.5308,1608.7139,1591.9564,1457.8969,1290.3226,1173.0205,971.9313,971.9313,955.1739,888.1441,854.6292
True,2.0,Республика Хакасия,1,False,60000.0,80000.0,19438.6259,11361.5417,10473.3976,6987.8509,4189.359,4072.057,3535.819,3519.0616,2899.0364,1759.5308,1608.7139,1591.9564,1457.8969,1290.3226,1173.0205,971.9313,971.9313,955.1739,888.1441,854.6292
True,2.0,Республика Калмыкия,1,False,88000.0,88000.0,21382.4885,12497.6959,11520.7373,7686.6359,4608.2949,4479.2627,3889.4009,3870.9677,3188.9401,1935.4839,1769.5853,1751.1521,1603.6866,1419.3548,1290.3226,1069.1244,1069.1244,1050.6912,976.9585,940.0922
True,0.0,Ростовская область,0,False,15000.0,30000.0,7289.4847,4260.5781,3927.5241,2620.4441,1571.0096,1527.0214,1325.9321,1319.6481,1087.1387,659.824,603.2677,596.9837,546.7114,483.871,439.8827,364.4742,364.4742,358.1902,333.054,320.486
True,0.0,Нижегородская область,0,False,20000.0,35000.0,8504.3988,4970.6745,4582.1114,3057.1848,1832.8446,1781.5249,1546.9208,1539.5894,1268.3284,769.7947,703.8123,696.4809,637.8299,564.5161,513.1965,425.2199,425.2199,417.8886,388.563,373.9003
True,0.0,Удмуртская Республика,1,False,17000.0,35000.0,8504.3988,4970.6745,4582.1114,3057.1848,1832.8446,1781.5249,1546.9208,1539.5894,1268.3284,769.7947,703.8123,696.4809,637.8299,564.5161,513.1965,425.2199,425.2199,417.8886,388.563,373.9003
True,0.0,Республика Татарстан,0,False,17000.0,35000.0,8504.3988,4970.6745,4582.1114,3057.1848,1832.8446,1781.5249,1546.9208,1539.5894,1268.3284,769.7947,703.8123,696.4809,637.8299,564.5161,513.1965,425.2199,425.2199,417.8886,388.563,373.9003
True,0.0,Ульяновская область,1,False,25000.0,35000.0,8504.3988,4970.6745,4582.1114,3057.1848,1832.8446,1781.5249,1546.9208,1539.5894,1268.3284,769.7947,703.8123,696.4809,637.8299,564.5161,513.1965,425.2199,425.2199,417.8886,388.563,373.9003
True,0.0,Иркутская область,1,False,20000.0,35000.0,8504.3988,4970.6745,4582.1114,3057.1848,1832.8446,1781.5249,1546.9208,1539.5894,1268.3284,769.7947,703.8123,696.4809,637.8299,564.5161,513.1965,425.2199,425.2199,417.8886,388.563,373.9003
True,0.0,Республика Башкортостан,0,False,18687.0,62000.0,15064.9351,8805.1948,8116.8831,5415.5844,3246.7532,3155.8442,2740.2597,2727.2727,2246.7532,1363.6364,1246.7532,1233.7662,1129.8701,1000.0,909.0909,753.2468,753.2468,740.2597,688.3117,662.3377
True,0.0,Белгородская область,2,False,35000.0,35000.0,8504.3988,4970.6745,4582.1114,3057.1848,1832.8446,1781.5249,1546.9208,1539.5894,1268.3284,769.7947,703.8123,696.4809,637.8299,564.5161,513.1965,425.2199,425.2199,417.8886,388.563,373.9003
True,0.0,Липецкая область,1,False,35000.0,35000.0,8504.3988,4970.6745,4582.1114,3057.1848,1832.8446,1781.5249,1546.9208,1539.5894,1268.3284,769.7947,703.8123,696.4809,637.8299,564.5161,513.1965,425.2199,425.2199,417.8886,388.563,373.9003
True,0.0,Вологодская область,1,False,25000.0,35000.0,8504.3988,4970.6745,4582.1114,3057.1848,1832.8446,1781.5249,1546.9208,1539.5894,1268.3284,769.7947,703.8123,696.4809,637.8299,564.5161,513.1965,425.2199,425.2199,417.8886,388.563,373.9003
True,0.0,Свердловская область,0,False,25000.0,35000.0,8504.3988,4970.6745,4582.1114,3057.1848,1832.8446,1781.5249,1546.9208,1539.5894,1268.3284,769.7947,703.8123,696.4809,637.8299,564.5161,513.1965,425.2199,425.2199,417.8886,388.563,373.9003
True,0.0,Краснодарский край,0,False,13000.0,35000.0,8504.3988,4970.6745,4582.1114,3057.1848,1832.8446,1781.5249,1546.9208,1539.5894,1268.3284,769.7947,703.8123,696.4809,637.8299,564.5161,513.1965,425.2199,425.2199,417.8886,388.563,373.9003
True,0.0,Курская область,2,False,30000.0,75000.0,18223.7118,10651.4453,9818.8102,6551.1102,3927.5241,3817.5534,3314.8303,3299.1202,2717.8467,1649.5601,1508.1693,1492.4592,1366.7784,1209.6774,1099.7067,911.1856,911.1856,895.4755,832.6351,801.2149
True,0.0,Ставропольский край,2,False,25000.0,25000.0,6074.5706,3550.4818,3272.9367,2183.7034,1309.1747,1272.5178,1104.9434,1099.7067,905.9489,549.8534,502.7231,497.4864,455.5928,403.2258,366.5689,303.7285,303.7285,298.4918,277.545,267.0716
True,0.0,Приморский край,1,False,35000.0,35000.0,8504.3988,4970.6745,4582.1114,3057.1848,1832.8446,1781.5249,1546.9208,1539.5894,1268.3284,769.7947,703.8123,696.4809,637.8299,564.5161,513.1965,425.2199,425.2199,417.8886,388.563,373.9003
True,0.0,Саратовская область,2,False,35000.0,35000.0,8504.3988,4970.6745,4582.1114,3057.1848,1832.8446,1781.5249,1546.9208,1539.5894,1268.3284,769.7947,703.8123,696.4809,637.8299,564.5161,513.1965,425.2199,425.2199,417.8886,388.563,373.9003
True,0.0,Чувашская Республика,1,False,25000.0,35000.0,8504.3988,4970.6745,4582.1114,3057.1848,1832.8446,1781.5249,1546.9208,1539.5894,1268.3284,769.7947,703.8123,696.4809,637.8299,564.5161,513.1965,425.2199,425.2199,417.8886,388.563,373.9003
True,0.0,Самарская область,0,False,20000.0,20000.0,4859.6565,2840.3854,2618.3494,1746.9627,1047.3398,1018.0142,883.9548,879.7654,724.7591,439.8827,402.1785,397.9891,364.4742,322.5806,293.2551,242.9828,242.9828,238.7935,222.036,213.6573
True,0.0,Алтайский край,2,False,30000.0,30000.0,7289.4847,4260.5781,3927.5241,2620.4441,1571.0096,1527.0214,1325.9321,1319.6481,1087.1387,659.824,603.2677,596.9837,546.7114,483.871,439.8827,364.4742,364.4742,358.1902,333.054,320.486
True,0.0,Республика Мордовия,1,False,35000.0,35000.0,8504.3988,4970.6745,4582.1114,3057.1848,1832.8446,1781.5249,1546.9208,1539.5894,1268.3284,769.7947,703.8123,696.4809,637.8299,564.5161,513.1965,425.2199,425.2199,417.8886,388.563,373.9003
True,0.0,Астраханская область,1,False,30000.0,30000.0,7289.4847,4260.5781,3927.5241,2620.4441,1571.0096,1527.0214,1325.9321,1319.6481,1087.1387,659.824,603.2677,596.9837,546.7114,483.871,439.8827,364.4742,364.4742,358.1902,333.054,320.486
True,0.0,Кемеровская область,1,False,30000.0,35000.0,8504.3988,4970.6745,4582.1114,3057.1848,1832.8446,1781.5249,1546.9208,1539.5894,1268.3284,769.7947,703.8123,696.4809,637.8299,564.5161,513.1965,425.2199,425.2199,417.8886,388.563,373.9003
True,0.0,Томская область,1,False,35000.0,35000.0,8504.3988,4970.6745,4582.1114,3057.1848,1832.8446,1781.5249,1546.9208,1539.5894,1268.3284,769.7947,703.8123,696.4809,637.8299,564.5161,513.1965,425.2199,425.2199,417.8886,388.563,373.9003
True,0.0,Кировская область,1,False,25000.0,35000.0,8504.3988,4970.6745,4582.1114,3057.1848,1832.8446,1781.5249,1546.9208,1539.5894,1268.3284,769.7947,703.8123,696.4809,637.8299,564.5161,513.1965,425.2199,425.2199,417.8886,388.563,373.9003
True,0.0,Пензенская область,1,False,25000.0,25000.0,6074.5706,3550.4818,3272.9367,2183.7034,1309.1747,1272.5178,1104.9434,1099.7067,905.9489,549.8534,502.7231,497.4864,455.5928,403.2258,366.5689,303.7285,303.7285,298.4918,277.545,267.0716
True,0.0,Волгоградская область,2,False,16200.0,40000.0,9719.3129,5680.7708,5236.6988,3493.9254,2094.6795,2036.0285,1767.9095,1759.5308,1449.5182,879.7654,804.3569,795.9782,728.9485,645.1613,586.5103,485.9656,485.9656,477.5869,444.0721,427.3146
True,0.0,Ленинградская область,1,False,30000.0,36000.0,8747.3817,5112.6938,4713.0289,3144.5329,1885.2116,1832.4256,1591.1186,1583.5777,1304.5664,791.7889,723.9212,716.3804,656.0536,580.6452,527.8592,437.3691,437.3691,429.8282,399.6649,384.5832
True,0.0,Ярославская область,1,False,30000.0,104290.0,25340.6787,14811.1898,13653.3829,9109.5371,5461.3532,5308.4353,4609.3821,4587.5367,3779.2564,2293.7683,2097.1596,2075.3142,1900.5509,1682.0968,1529.1789,1267.0339,1267.0339,1245.1885,1157.8069,1114.116
True,0.0,Тульская область,1,False,25000.0,75000.0,18223.7118,10651.4453,9818.8102,6551.1102,3927.5241,3817.5534,3314.8303,3299.1202,2717.8467,1649.5601,1508.1693,1492.4592,1366.7784,1209.6774,1099.7067,911.1856,911.1856,895.4755,832.6351,801.2149
True,0.0,Костромская область,1,False,30000.0,90000.0,21868.4541,12781.7344,11782.5723,7861.3322,4713.0289,4581.0641,3977.7964,3958.9443,3261.416,1979.4721,1809.8031,1790.951,1640.1341,1451.6129,1319.6481,1093.4227,1093.4227,1074.5706,999.1621,961.4579
True,0.0,Рязанская область,1,False,25000.0,40000.0,9719.3129,5680.7708,5236.6988,3493.9254,2094.6795,2036.0285,1767.9095,1759.5308,1449.5182,879.7654,804.3569,795.9782,728.9485,645.1613,586.5103,485.9656,485.9656,477.5869,444.0721,427.3146
True,0.0,Омская область,1,False,30000.0,40000.0,9719.3129,5680.7708,5236.6988,3493.9254,2094.6795,2036.0285,1767.9095,1759.5308,1449.5182,879.7654,804.3569,795.9782,728.9485,645.1613,586.5103,485.9656,485.9656,477.5869,444.0721,427.3146
True,0.0,Владимирская область,1,False,25000.0,75000.0,18223.7118,10651.4453,9818.8102,6551.1102,3927.5241,3817.5534,3314.8303,3299.1202,2717.8467,1649.5601,1508.1693,1492.4592,1366.7784,1209.6774,1099.7067,911.1856,911.1856,895.4755,832.6351,801.2149
True,0.0,Республика Коми,1,False,25000.0,36000.0,8747.3817,5112.6938,4713.0289,3144.5329,1885.2116,1832.4256,1591.1186,1583.5777,1304.5664,791.7889,723.9212,716.3804,656.0536,580.6452,527.8592,437.3691,437.3691,429.8282,399.6649,384.5832
True,0.0,Воронежская область,2,False,25000.0,75000.0,18223.7118,10651.4453,9818.8102,6551.1102,3927.5241,3817.5534,3314.8303,3299.1202,2717.8467,1649.5601,1508.1693,1492.4592,1366.7784,1209.6774,1099.7067,911.1856,911.1856,895.4755,832.6351,801.2149
True,0.0,Брянская область,1,False,25000.0,25000.0,6074.5706,3550.4818,3272.9367,2183.7034,1309.1747,1272.5178,1104.9434,1099.7067,905.9489,549.8534,502.7231,497.4864,455.5928,403.2258,366.5689,303.7285,303.7285,298.4918,277.545,267.0716
True,0.0,Республика Карелия,1,False,40000.0,40000.0,9719.3129,5680.7708,5236.6988,3493.9254,2094.6795,2036.0285,1767.9095,1759.5308,1449.5182,879.7654,804.3569,795.9782,728.9485,645.1613,586.5103,485.9656,485.9656,477.5869,444.0721,427.3146
True,0.0,Оренбургская область,2,False,16200.0,104290.0,25340.6787,14811.1898,13653.3829,9109.5371,5461.3532,5308.4353,4609.3821,4587.5367,3779.2564,2293.7683,2097.1596,2075.3142,1900.5509,1682.0968,1529.1789,1267.0339,1267.0339,1245.1885,1157.8069,1114.116
True,0.0,Смоленская область,1,False,30000.0,30000.0,7289.4847,4260.5781,3927.5241,2620.4441,1571.0096,1527.0214,1325.9321,1319.6481,1087.1387,659.824,603.2677,596.9837,546.7114,483.871,439.8827,364.4742,364.4742,358.1902,333.054,320.486
True,0.0,Челябинская область,0,False,30000.0,40000.0,9719.3129,5680.7708,5236.6988,3493.9254,2094.6795,2036.0285,1767.9095,1759.5308,1449.5182,879.7654,804.3569,795.9782,728.9485,645.1613,586.5103,485.9656,485.9656,477.5869,444.0721,427.3146
True,0.0,Новосибирская область,0,False,14128.0,40000.0,9719.3129,5680.7708,5236.6988,3493.9254,2094.6795,2036.0285,1767.9095,1759.5308,1449.5182,879.7654,804.3569,795.9782,728.9485,645.1613,586.5103,485.9656,485.9656,477.5869,444.0721,427.3146
True,0.0,Ханты-Мансийский автономный округ — Югра,1,False,36000.0,36000.0,8747.3817,5112.6938,4713.0289,3144.5329,1885.2116,1832.4256,1591.1186,1583.5777,1304.5664,791.7889,723.9212,716.3804,656.0536,580.6452,527.8592,437.3691,437.3691,429.8282,399.6649,384.5832
True,0.0,Тюменская область,1,False,30000.0,30000.0,7289.4847,4260.5781,3927.5241,2620.4441,1571.0096,1527.0214,1325.9321,1319.6481,1087.1387,659.824,603.2677,596.9837,546.7114,483.871,439.8827,364.4742,364.4742,358.1902,333.054,320.486
True,0.0,Красноярский край,1,False,30000.0,36000.0,8747.3817,5112.6938,4713.0289,3144.5329,1885.2116,1832.4256,1591.1186,1583.5777,1304.5664,791.7889,723.9212,716.3804,656.0536,580.6452,527.8592,437.3691,437.3691,429.8282,399.6649,384.5832
True,0.0,Курганская область,1,False,30000.0,40000.0,9719.3129,5680.7708,5236.6988,3493.9254,2094.6795,2036.0285,1767.9095,1759.5308,1449.5182,879.7654,804.3569,795.9782,728.9485,645.1613,586.5103,485.9656,485.9656,477.5869,444.0721,427.3146
