is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),Токарные работы (3473_35),Чтение схем/чертежей (ОПТ) (3032_36),Внимательность (СК) (536_4),Аккуратность (СК) (575_4),"Личные установки и ценности, мировоззрение (2043_4)",Коммуникабельность (СК) (617_4),Работа на станках 16к20 (3524_35),Высокая работоспособность (СК) (586_4),Работа на станках ДИП (3523_35),Работа на токарно-расточных станках (3560_35),Фрезерование (3469_35),Работы на токарно-карусельных станках (3557_35),Нарезание резьбы (3451_35),Использование контрольно-измерительных инструментов (3479_35),"Саморазвитие, обучаемость (СК) (604_4)",Подготовка станков к работе (3512_35),Выполнение расточки отверстий (3449_35),Соблюдение правил охраны труда (ОПТ) (3790_36),Трудолюбие (СК) (597_4),Доводочные операции (3452_35),Нравственность (СК) (622_4),Токарная обработка крупногабаритных деталей (3475_35),Кропотливость (СК) (623_4),Работа на станках с ЧПУ (3542_35),Технология механообработки (3506_35)
False,1.0,Камчатский край,1,False,24000.0,100000.0,26494.5271,15225.9332,7339.3208,7156.8903,5079.9888,4532.6972,3690.7101,2610.16,2455.7957,2427.7294,2203.1996,2161.1002,1978.6697,1838.3385,1683.9742,1459.4443,1333.1462,1291.0469,1262.9806,1052.4839,1038.4507,1010.3845,1010.3845,982.3183,982.3183,870.0533,827.954
False,1.0,Республика Саха (Якутия),1,False,26000.0,105700.0,28004.7151,16093.8114,7757.6621,7564.833,5369.5481,4791.0609,3901.0806,2758.9391,2595.776,2566.11,2328.7819,2284.2829,2091.4538,1943.1238,1779.9607,1542.6326,1409.1356,1364.6365,1334.9705,1112.4754,1097.6424,1067.9764,1067.9764,1038.3104,1038.3104,919.6464,875.1473
False,1.0,Республика Дагестан,1,False,21000.0,70000.0,18546.169,10658.1532,5137.5246,5009.8232,3555.9921,3172.888,2583.4971,1827.112,1719.057,1699.4106,1542.2397,1512.7701,1385.0688,1286.8369,1178.7819,1021.611,933.2024,903.7328,884.0864,736.7387,726.9155,707.2692,707.2692,687.6228,687.6228,609.0373,579.5678
False,1.0,Амурская область,1,False,21000.0,100000.0,26494.5271,15225.9332,7339.3208,7156.8903,5079.9888,4532.6972,3690.7101,2610.16,2455.7957,2427.7294,2203.1996,2161.1002,1978.6697,1838.3385,1683.9742,1459.4443,1333.1462,1291.0469,1262.9806,1052.4839,1038.4507,1010.3845,1010.3845,982.3183,982.3183,870.0533,827.954
False,1.0,Астраханская область,1,False,21000.0,140000.0,37092.3379,21316.3065,10275.0491,10019.6464,7111.9843,6345.776,5166.9941,3654.224,3438.1139,3398.8212,3084.4794,3025.5403,2770.1375,2573.6739,2357.5639,2043.222,1866.4047,1807.4656,1768.1729,1473.4774,1453.831,1414.5383,1414.5383,1375.2456,1375.2456,1218.0747,1159.1356
False,1.0,Забайкальский край,1,False,130.0,120000.0,31793.4325,18271.1198,8807.185,8588.2683,6095.9865,5439.2366,4428.8521,3132.192,2946.9548,2913.2753,2643.8395,2593.3202,2374.4036,2206.0062,2020.769,1751.3331,1599.7755,1549.2562,1515.5768,1262.9806,1246.1409,1212.4614,1212.4614,1178.7819,1178.7819,1044.064,993.5448
False,1.0,Курская область,2,False,16242.0,120000.0,31793.4325,18271.1198,8807.185,8588.2683,6095.9865,5439.2366,4428.8521,3132.192,2946.9548,2913.2753,2643.8395,2593.3202,2374.4036,2206.0062,2020.769,1751.3331,1599.7755,1549.2562,1515.5768,1262.9806,1246.1409,1212.4614,1212.4614,1178.7819,1178.7819,1044.064,993.5448
False,1.0,Еврейская автономная область,1,False,21000.0,100000.0,26494.5271,15225.9332,7339.3208,7156.8903,5079.9888,4532.6972,3690.7101,2610.16,2455.7957,2427.7294,2203.1996,2161.1002,1978.6697,1838.3385,1683.9742,1459.4443,1333.1462,1291.0469,1262.9806,1052.4839,1038.4507,1010.3845,1010.3845,982.3183,982.3183,870.0533,827.954
False,1.0,Мурманская область,1,False,21000.0,110000.0,29143.9798,16748.5265,8073.2529,7872.5793,5587.9877,4985.9669,4059.7811,2871.176,2701.3752,2670.5024,2423.5195,2377.2102,2176.5366,2022.1723,1852.3716,1605.3887,1466.4608,1420.1516,1389.2787,1157.7322,1142.2958,1111.423,1111.423,1080.5501,1080.5501,957.0587,910.7494
False,1.0,Ямало-Ненецкий автономный округ,1,False,30000.0,80000.0,21195.6217,12180.7466,5871.4566,5725.5122,4063.991,3626.1577,2952.5681,2088.128,1964.6365,1942.1836,1762.5596,1728.8802,1582.9357,1470.6708,1347.1793,1167.5554,1066.517,1032.8375,1010.3845,841.9871,830.7606,808.3076,808.3076,785.8546,785.8546,696.0427,662.3632
False,1.0,Чукотский автономный округ,1,False,21000.0,70000.0,18546.169,10658.1532,5137.5246,5009.8232,3555.9921,3172.888,2583.4971,1827.112,1719.057,1699.4106,1542.2397,1512.7701,1385.0688,1286.8369,1178.7819,1021.611,933.2024,903.7328,884.0864,736.7387,726.9155,707.2692,707.2692,687.6228,687.6228,609.0373,579.5678
False,1.0,Чеченская Республика,1,False,26000.0,40000.0,10597.8108,6090.3733,2935.7283,2862.7561,2031.9955,1813.0789,1476.284,1044.064,982.3183,971.0918,881.2798,864.4401,791.4679,735.3354,673.5897,583.7777,533.2585,516.4187,505.1923,420.9935,415.3803,404.1538,404.1538,392.9273,392.9273,348.0213,331.1816
False,1.0,Пермский край,1,False,24000.0,150000.0,39741.7906,22838.8998,11008.9812,10735.3354,7619.9832,6799.0457,5536.0651,3915.24,3683.6935,3641.5942,3304.7993,3241.6503,2968.0045,2757.5077,2525.9613,2189.1664,1999.7193,1936.5703,1894.471,1578.7258,1557.6761,1515.5768,1515.5768,1473.4774,1473.4774,1305.08,1241.931
False,1.0,Курганская область,1,False,70.0,110000.0,29143.9798,16748.5265,8073.2529,7872.5793,5587.9877,4985.9669,4059.7811,2871.176,2701.3752,2670.5024,2423.5195,2377.2102,2176.5366,2022.1723,1852.3716,1605.3887,1466.4608,1420.1516,1389.2787,1157.7322,1142.2958,1111.423,1111.423,1080.5501,1080.5501,957.0587,910.7494
False,1.0,Город федерального значения Москва,0,False,24000.0,157000.0,41596.4075,23904.7151,11522.7337,11236.3177,7975.5824,7116.3345,5794.4148,4097.9512,3855.5992,3811.5352,3459.0233,3392.9273,3106.5114,2886.1914,2643.8395,2291.3275,2093.0396,2026.9436,1982.8796,1652.3997,1630.3677,1586.3037,1586.3037,1542.2397,1542.2397,1365.9837,1299.8877
False,1.0,Калужская область,1,False,24000.0,155000.0,41066.517,23600.1965,11375.9472,11093.1799,7873.9826,7025.6806,5720.6006,4045.748,3806.4833,3762.9806,3414.9593,3349.7053,3066.938,2849.4246,2610.16,2262.1386,2066.3766,2001.1226,1957.62,1631.35,1609.5987,1566.096,1566.096,1522.5933,1522.5933,1348.5827,1283.3287
False,1.0,Псковская область,1,False,24000.0,104000.0,27554.3082,15834.9705,7632.8936,7443.1659,5283.1883,4714.0051,3838.3385,2714.5664,2554.0275,2524.8386,2291.3275,2247.5442,2057.8164,1911.872,1751.3331,1517.8221,1386.4721,1342.6887,1313.4999,1094.5832,1079.9888,1050.7999,1050.7999,1021.611,1021.611,904.8555,861.0721
False,1.0,Ивановская область,1,False,24000.0,135000.0,35767.6116,20555.0098,9908.0831,9661.8019,6857.9848,6119.1412,4982.4586,3523.716,3315.3242,3277.4347,2974.3194,2917.4853,2671.204,2481.7569,2273.3651,1970.2498,1799.7474,1742.9133,1705.0239,1420.8532,1401.9085,1364.0191,1364.0191,1326.1297,1326.1297,1174.572,1117.7379
False,1.0,Брянская область,1,False,24000.0,173000.0,45835.5319,26340.8644,12697.025,12381.4202,8788.3806,7841.5661,6384.9284,4515.5768,4248.5265,4199.9719,3811.5352,3738.7033,3423.0985,3180.3256,2913.2753,2524.8386,2306.343,2233.5111,2184.9565,1820.7971,1796.5198,1747.9652,1747.9652,1699.4106,1699.4106,1505.1923,1432.3604
False,1.0,Республика Тыва,1,False,60000.0,60000.0,15896.7163,9135.5599,4403.5925,4294.1342,3047.9933,2719.6183,2214.426,1566.096,1473.4774,1456.6377,1321.9197,1296.6601,1187.2018,1103.0031,1010.3845,875.6666,799.8877,774.6281,757.7884,631.4903,623.0704,606.2307,606.2307,589.391,589.391,522.032,496.7724
False,1.0,Тульская область,1,False,50.0,155000.0,41066.517,23600.1965,11375.9472,11093.1799,7873.9826,7025.6806,5720.6006,4045.748,3806.4833,3762.9806,3414.9593,3349.7053,3066.938,2849.4246,2610.16,2262.1386,2066.3766,2001.1226,1957.62,1631.35,1609.5987,1566.096,1566.096,1522.5933,1522.5933,1348.5827,1283.3287
False,1.0,Тульская область,1,True,75000.0,75000.0,19870.8953,11419.4499,5504.4906,5367.6677,3809.9916,3399.5229,2768.0326,1957.62,1841.8468,1820.7971,1652.3997,1620.8251,1484.0022,1378.7539,1262.9806,1094.5832,999.8597,968.2852,947.2355,789.3629,778.8381,757.7884,757.7884,736.7387,736.7387,652.54,620.9655
False,1.0,Магаданская область,1,False,45000.0,91500.0,24242.4923,13931.7289,6715.4785,6548.5546,4648.1897,4147.4179,3376.9997,2388.2964,2247.053,2221.3724,2015.9276,1977.4067,1810.4827,1682.0797,1540.8364,1335.3915,1219.8288,1181.3079,1155.6273,963.0227,950.1824,924.5018,924.5018,898.8212,898.8212,796.0988,757.5779
False,1.0,Орловская область,1,False,20000.0,140000.0,37092.3379,21316.3065,10275.0491,10019.6464,7111.9843,6345.776,5166.9941,3654.224,3438.1139,3398.8212,3084.4794,3025.5403,2770.1375,2573.6739,2357.5639,2043.222,1866.4047,1807.4656,1768.1729,1473.4774,1453.831,1414.5383,1414.5383,1375.2456,1375.2456,1218.0747,1159.1356
False,1.0,Республика Бурятия,1,False,24000.0,120000.0,31793.4325,18271.1198,8807.185,8588.2683,6095.9865,5439.2366,4428.8521,3132.192,2946.9548,2913.2753,2643.8395,2593.3202,2374.4036,2206.0062,2020.769,1751.3331,1599.7755,1549.2562,1515.5768,1262.9806,1246.1409,1212.4614,1212.4614,1178.7819,1178.7819,1044.064,993.5448
False,1.0,Смоленская область,1,False,16242.0,120000.0,31793.4325,18271.1198,8807.185,8588.2683,6095.9865,5439.2366,4428.8521,3132.192,2946.9548,2913.2753,2643.8395,2593.3202,2374.4036,2206.0062,2020.769,1751.3331,1599.7755,1549.2562,1515.5768,1262.9806,1246.1409,1212.4614,1212.4614,1178.7819,1178.7819,1044.064,993.5448
False,1.0,Костромская область,1,False,24000.0,91500.0,24242.4923,13931.7289,6715.4785,6548.5546,4648.1897,4147.4179,3376.9997,2388.2964,2247.053,2221.3724,2015.9276,1977.4067,1810.4827,1682.0797,1540.8364,1335.3915,1219.8288,1181.3079,1155.6273,963.0227,950.1824,924.5018,924.5018,898.8212,898.8212,796.0988,757.5779
False,1.0,Республика Карелия,1,False,24000.0,91500.0,24242.4923,13931.7289,6715.4785,6548.5546,4648.1897,4147.4179,3376.9997,2388.2964,2247.053,2221.3724,2015.9276,1977.4067,1810.4827,1682.0797,1540.8364,1335.3915,1219.8288,1181.3079,1155.6273,963.0227,950.1824,924.5018,924.5018,898.8212,898.8212,796.0988,757.5779
False,1.0,Республика Калмыкия,1,False,39615.0,79000.0,20930.6764,12028.4872,5798.0634,5653.9433,4013.1911,3580.8308,2915.661,2062.0264,1940.0786,1917.9063,1740.5276,1707.2692,1563.149,1452.2874,1330.3396,1152.961,1053.1855,1019.927,997.7547,831.4623,820.3761,798.2038,798.2038,776.0314,776.0314,687.3421,654.0836
False,1.0,Тамбовская область,2,False,24000.0,135000.0,35767.6116,20555.0098,9908.0831,9661.8019,6857.9848,6119.1412,4982.4586,3523.716,3315.3242,3277.4347,2974.3194,2917.4853,2671.204,2481.7569,2273.3651,1970.2498,1799.7474,1742.9133,1705.0239,1420.8532,1401.9085,1364.0191,1364.0191,1326.1297,1326.1297,1174.572,1117.7379
False,1.0,Новгородская область,1,False,24000.0,120000.0,31793.4325,18271.1198,8807.185,8588.2683,6095.9865,5439.2366,4428.8521,3132.192,2946.9548,2913.2753,2643.8395,2593.3202,2374.4036,2206.0062,2020.769,1751.3331,1599.7755,1549.2562,1515.5768,1262.9806,1246.1409,1212.4614,1212.4614,1178.7819,1178.7819,1044.064,993.5448
False,1.0,Луганская область,1,False,16300.0,90000.0,23845.0744,13703.3399,6605.3887,6441.2012,4571.9899,4079.4274,3321.6391,2349.144,2210.2161,2184.9565,1982.8796,1944.9902,1780.8027,1654.5046,1515.5768,1313.4999,1199.8316,1161.9422,1136.6826,947.2355,934.6057,909.3461,909.3461,884.0864,884.0864,783.048,745.1586
False,1.0,Донецкая область,1,False,20000.0,65000.0,17221.4426,9896.8566,4770.5585,4651.9787,3301.9927,2946.2532,2398.9615,1696.604,1596.2672,1578.0241,1432.0797,1404.7151,1286.1353,1194.92,1094.5832,948.6388,866.545,839.1805,820.9374,684.1145,674.993,656.7499,656.7499,638.5069,638.5069,565.5347,538.1701
False,2.0,Республика Северная Осетия,1,False,20000.0,120000.0,31793.4325,18271.1198,8807.185,8588.2683,6095.9865,5439.2366,4428.8521,3132.192,2946.9548,2913.2753,2643.8395,2593.3202,2374.4036,2206.0062,2020.769,1751.3331,1599.7755,1549.2562,1515.5768,1262.9806,1246.1409,1212.4614,1212.4614,1178.7819,1178.7819,1044.064,993.5448
False,2.0,"иные территории, включая город и космодром Байконур",1,False,20000.0,25000.0,6623.6318,3806.4833,1834.8302,1789.2226,1269.9972,1133.1743,922.6775,652.54,613.9489,606.9324,550.7999,540.275,494.6674,459.5846,420.9935,364.8611,333.2866,322.7617,315.7452,263.121,259.6127,252.5961,252.5961,245.5796,245.5796,217.5133,206.9885
False,2.0,Алтайский край,2,False,20000.0,100000.0,26494.5271,15225.9332,7339.3208,7156.8903,5079.9888,4532.6972,3690.7101,2610.16,2455.7957,2427.7294,2203.1996,2161.1002,1978.6697,1838.3385,1683.9742,1459.4443,1333.1462,1291.0469,1262.9806,1052.4839,1038.4507,1010.3845,1010.3845,982.3183,982.3183,870.0533,827.954
False,2.0,Алтайский край,2,True,25000.0,25000.0,6623.6318,3806.4833,1834.8302,1789.2226,1269.9972,1133.1743,922.6775,652.54,613.9489,606.9324,550.7999,540.275,494.6674,459.5846,420.9935,364.8611,333.2866,322.7617,315.7452,263.121,259.6127,252.5961,252.5961,245.5796,245.5796,217.5133,206.9885
False,2.0,Республика Крым,1,False,16242.0,75000.0,19870.8953,11419.4499,5504.4906,5367.6677,3809.9916,3399.5229,2768.0326,1957.62,1841.8468,1820.7971,1652.3997,1620.8251,1484.0022,1378.7539,1262.9806,1094.5832,999.8597,968.2852,947.2355,789.3629,778.8381,757.7884,757.7884,736.7387,736.7387,652.54,620.9655
False,2.0,Республика Крым,1,True,40000.0,40000.0,10597.8108,6090.3733,2935.7283,2862.7561,2031.9955,1813.0789,1476.284,1044.064,982.3183,971.0918,881.2798,864.4401,791.4679,735.3354,673.5897,583.7777,533.2585,516.4187,505.1923,420.9935,415.3803,404.1538,404.1538,392.9273,392.9273,348.0213,331.1816
False,2.0,Краснодарский край,0,False,60.0,115000.0,30468.7061,17509.8232,8440.2189,8230.4238,5841.9871,5212.6017,4244.3166,3001.684,2824.165,2791.8889,2533.6795,2485.2652,2275.4701,2114.0893,1936.5703,1678.3609,1533.1182,1484.7039,1452.4277,1210.3564,1194.2184,1161.9422,1161.9422,1129.666,1129.666,1000.5613,952.1471
False,2.0,Томская область,1,False,20000.0,107750.0,28547.8529,16405.943,7908.1182,7711.5493,5473.6879,4883.9812,3976.7401,2812.4474,2646.1198,2615.8785,2373.9475,2328.5855,2132.0166,1980.8097,1814.4822,1572.5512,1436.4651,1391.103,1360.8616,1134.0514,1118.9307,1088.6893,1088.6893,1058.4479,1058.4479,937.4825,892.1204
False,2.0,Кемеровская область,1,False,20000.0,100000.0,26494.5271,15225.9332,7339.3208,7156.8903,5079.9888,4532.6972,3690.7101,2610.16,2455.7957,2427.7294,2203.1996,2161.1002,1978.6697,1838.3385,1683.9742,1459.4443,1333.1462,1291.0469,1262.9806,1052.4839,1038.4507,1010.3845,1010.3845,982.3183,982.3183,870.0533,827.954
False,2.0,Чувашская Республика,1,False,20000.0,180000.0,47690.1488,27406.6798,13210.7774,12882.4025,9143.9798,8158.8549,6643.2781,4698.288,4420.4322,4369.913,3965.7592,3889.9804,3561.6054,3309.0093,3031.1535,2626.9997,2399.6632,2323.8844,2273.3651,1894.471,1869.2113,1818.6921,1818.6921,1768.1729,1768.1729,1566.096,1490.3171
False,2.0,Новосибирская область,0,False,20000.0,130000.0,34442.8852,19793.7132,9541.117,9303.9573,6603.9854,5892.5063,4797.9231,3393.208,3192.5344,3156.0483,2864.1594,2809.4303,2572.2706,2389.84,2189.1664,1897.2776,1733.0901,1678.3609,1641.8748,1368.229,1349.986,1313.4999,1313.4999,1277.0138,1277.0138,1131.0693,1076.3402
False,2.0,Новосибирская область,0,True,50000.0,50000.0,13247.2635,7612.9666,3669.6604,3578.4451,2539.9944,2266.3486,1845.355,1305.08,1227.8978,1213.8647,1101.5998,1080.5501,989.3348,919.1692,841.9871,729.7221,666.5731,645.5234,631.4903,526.2419,519.2254,505.1923,505.1923,491.1591,491.1591,435.0267,413.977
False,2.0,Ставропольский край,2,False,20000.0,137280.0,36371.6868,20902.1611,10075.4196,9824.979,6973.8086,6222.4867,5066.6068,3583.2276,3371.3163,3332.787,3024.5523,2966.7583,2716.3177,2523.6711,2311.7598,2003.5251,1830.1431,1772.3491,1733.8198,1444.8498,1425.5852,1387.0559,1387.0559,1348.5265,1348.5265,1194.4092,1136.6152
False,2.0,Саратовская область,2,False,20000.0,137280.0,36371.6868,20902.1611,10075.4196,9824.979,6973.8086,6222.4867,5066.6068,3583.2276,3371.3163,3332.787,3024.5523,2966.7583,2716.3177,2523.6711,2311.7598,2003.5251,1830.1431,1772.3491,1733.8198,1444.8498,1425.5852,1387.0559,1387.0559,1348.5265,1348.5265,1194.4092,1136.6152
False,2.0,Саратовская область,2,True,20000.0,20000.0,5298.9054,3045.1866,1467.8642,1431.3781,1015.9978,906.5394,738.142,522.032,491.1591,485.5459,440.6399,432.22,395.7339,367.6677,336.7948,291.8889,266.6292,258.2094,252.5961,210.4968,207.6901,202.0769,202.0769,196.4637,196.4637,174.0107,165.5908
False,2.0,Приморский край,1,False,20000.0,180000.0,47690.1488,27406.6798,13210.7774,12882.4025,9143.9798,8158.8549,6643.2781,4698.288,4420.4322,4369.913,3965.7592,3889.9804,3561.6054,3309.0093,3031.1535,2626.9997,2399.6632,2323.8844,2273.3651,1894.471,1869.2113,1818.6921,1818.6921,1768.1729,1768.1729,1566.096,1490.3171
False,2.0,Сахалинская область,1,False,25000.0,63000.0,16691.5521,9592.3379,4623.7721,4508.8409,3200.3929,2855.5992,2325.1473,1644.4008,1547.1513,1529.4695,1388.0157,1361.4931,1246.5619,1158.1532,1060.9037,919.4499,839.8821,813.3595,795.6778,663.0648,654.224,636.5422,636.5422,618.8605,618.8605,548.1336,521.611
False,2.0,Ханты-Мансийский автономный округ — Югра,1,False,20000.0,137000.0,36297.5021,20859.5285,10054.8695,9804.9397,6959.5846,6209.7951,5056.2728,3575.9192,3364.4401,3325.9893,3018.3834,2960.7073,2710.7774,2518.5237,2307.0446,1999.4387,1826.4103,1768.7342,1730.2835,1441.9029,1422.6775,1384.2268,1384.2268,1345.776,1345.776,1191.9731,1134.2969
False,2.0,Республика Хакасия,1,False,20000.0,85000.0,22520.348,12942.0432,6238.4227,6083.3567,4317.9905,3852.7926,3137.1036,2218.636,2087.4263,2063.57,1872.7196,1836.9352,1681.8692,1562.5877,1431.3781,1240.5276,1133.1743,1097.3898,1073.5335,894.6113,882.6831,858.8268,858.8268,834.9705,834.9705,739.5453,703.7609
False,2.0,Калининградская область,1,False,21348.0,137000.0,36297.5021,20859.5285,10054.8695,9804.9397,6959.5846,6209.7951,5056.2728,3575.9192,3364.4401,3325.9893,3018.3834,2960.7073,2710.7774,2518.5237,2307.0446,1999.4387,1826.4103,1768.7342,1730.2835,1441.9029,1422.6775,1384.2268,1384.2268,1345.776,1345.776,1191.9731,1134.2969
False,2.0,Город федерального значения Севастополь,1,False,20000.0,63000.0,16691.5521,9592.3379,4623.7721,4508.8409,3200.3929,2855.5992,2325.1473,1644.4008,1547.1513,1529.4695,1388.0157,1361.4931,1246.5619,1158.1532,1060.9037,919.4499,839.8821,813.3595,795.6778,663.0648,654.224,636.5422,636.5422,618.8605,618.8605,548.1336,521.611
False,2.0,Кабардино-Балкарская Республика,1,False,20000.0,75000.0,19870.8953,11419.4499,5504.4906,5367.6677,3809.9916,3399.5229,2768.0326,1957.62,1841.8468,1820.7971,1652.3997,1620.8251,1484.0022,1378.7539,1262.9806,1094.5832,999.8597,968.2852,947.2355,789.3629,778.8381,757.7884,757.7884,736.7387,736.7387,652.54,620.9655
False,2.0,Карачаево-Черкесская Республика,1,False,17400.0,20000.0,5298.9054,3045.1866,1467.8642,1431.3781,1015.9978,906.5394,738.142,522.032,491.1591,485.5459,440.6399,432.22,395.7339,367.6677,336.7948,291.8889,266.6292,258.2094,252.5961,210.4968,207.6901,202.0769,202.0769,196.4637,196.4637,174.0107,165.5908
False,2.0,Свердловская область,0,False,20000.0,150000.0,39741.7906,22838.8998,11008.9812,10735.3354,7619.9832,6799.0457,5536.0651,3915.24,3683.6935,3641.5942,3304.7993,3241.6503,2968.0045,2757.5077,2525.9613,2189.1664,1999.7193,1936.5703,1894.471,1578.7258,1557.6761,1515.5768,1515.5768,1473.4774,1473.4774,1305.08,1241.931
