is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)","Личные установки и ценности, мировоззрение (2043_4)","Проведение диагностики, техосмотра и ремонта оборудования и механизмов (7245_35)","Организаторские способности, лидерство (СК) (393_4)",Дисциплинированность (СК) (593_4),Ремонт оборудования (4132_35),Коммуникабельность (СК) (617_4),Английский язык (ЯС) (1918_32),Навыки руководящей работы (6700_35),Выполнение ремонтных работ (ОПТ) (8285_36),Техническое обслуживание оборудования (4130_35),Ведение учета (4195_35),Организация ремонта автотранспорта (7299_35),Знание компьютерных программ (3753_35),"Саморазвитие, обучаемость (СК) (604_4)",Умение читать конструкторскую и технологическую документацию (3439_35),Обеспечение правильной эксплуатации оборудования (7278_35),Разработка мероприятий по достижению безаварийной работы (7287_35),Разработка графиков выполнения работ (6081_35),Знание нормативной и методической документации (4566_35),Уметь контролировать качество ремонтных работ (7384_35),Подготовка отчетной документации (6585_35),Уметь проводить монтаж и пуско-наладку металлообрабатывающих станков (7402_35),Чтение схем/чертежей (ОПТ) (3032_36),Аккуратность (СК) (575_4),Кропотливость (СК) (623_4),"Знать конструкцию, режимы работы и правила эксплуатации оборудования (7374_35)",Командность (СК) (1371_4),Определять потребность в запасных частях для оборудования (7326_35),Обеспечение бесперебойной работы оборудования (4218_35),Стрессоустойчивость (СК) (601_4),Соблюдение правил охраны труда (ОПТ) (3790_36),Целеустремленность (СК) (588_4),Оформление дефектных ведомостей (4560_35),Оформлять заявки на приобретение материалов и запасных частей (7239_35),Уметь контролировать качество технического обслуживания (7385_35),Ведение документации (4135_35),Разработка ремонтной документации (6266_35),Знание основ технических наук (4136_35),Разработка мероприятий по повышению эффективности производства (6739_35),Внимательность (СК) (536_4),Высокая работоспособность (СК) (586_4),"Восприятие, мышление, внимание, память (УСК) (1330_4)",Контроль за работой и техническим состоянием оборудования (4119_35),Эксплуатация станочного оборудования (3579_35),Обслуживание холодильного оборудования (7375_35),Разработка и внедрение мероприятий по снижению себестоимости продукции (6581_35),Трудолюбие (СК) (597_4)
False,1.0,Забайкальский край,1,False,22600.0,60000.0,8227.9966,3902.7661,3671.4166,2735.9598,2393.9648,2233.026,1901.0897,1840.7376,1709.9749,1378.0386,1337.8039,1297.5692,1227.1584,1196.9824,1156.7477,1116.513,1106.4543,1086.337,1025.9849,965.6329,925.3982,925.3982,895.2221,854.9874,794.6354,784.5767,754.4007,744.342,704.1073,704.1073,694.0486,663.8726,653.8139,633.6966,603.5205,603.5205,603.5205,593.4619,583.4032,563.2858,563.2858,543.1685,523.0511,523.0511,512.9925,512.9925,512.9925,512.9925
False,1.0,Псковская область,1,False,26200.0,47225.0,6476.119,3071.8022,2889.7108,2153.4283,1884.2498,1757.5775,1496.316,1448.8139,1345.8927,1084.6312,1052.9631,1021.2951,965.8759,942.1249,910.4568,878.7888,870.8718,855.0377,807.5356,760.0335,728.3655,728.3655,704.6144,672.9464,625.4443,617.5272,593.7762,585.8592,554.1911,554.1911,546.2741,522.5231,514.606,498.772,475.021,475.021,475.021,467.1039,459.1869,443.3529,443.3529,427.5189,411.6848,411.6848,403.7678,403.7678,403.7678,403.7678
False,1.0,Запорожская область,1,False,57000.0,57000.0,7816.5968,3707.6278,3487.8458,2599.1618,2274.2666,2121.3747,1806.0352,1748.7008,1624.4761,1309.1366,1270.9137,1232.6907,1165.8005,1137.1333,1098.9103,1060.6873,1051.1316,1032.0201,974.6857,917.3512,879.1282,879.1282,850.461,812.2381,754.9036,745.3479,716.6806,707.1249,668.9019,668.9019,659.3462,630.679,621.1232,602.0117,573.3445,573.3445,573.3445,563.7888,554.233,535.1215,535.1215,516.0101,496.8986,496.8986,487.3428,487.3428,487.3428,487.3428
False,1.0,Иркутская область,1,False,28800.0,70000.0,9599.3294,4553.2272,4283.3194,3191.9531,2792.9589,2605.197,2217.938,2147.5272,1994.9707,1607.7117,1560.7712,1513.8307,1431.6848,1396.4795,1349.539,1302.5985,1290.8634,1267.3931,1196.9824,1126.5717,1079.6312,1079.6312,1044.4258,997.4853,927.0746,915.3395,880.1341,868.399,821.4585,821.4585,809.7234,774.518,762.7829,739.3127,704.1073,704.1073,704.1073,692.3722,680.637,657.1668,657.1668,633.6966,610.2263,610.2263,598.4912,598.4912,598.4912,598.4912
False,1.0,Город федерального значения Санкт-Петербург,0,False,25000.0,90000.0,12341.995,5854.1492,5507.1249,4103.9396,3590.9472,3349.539,2851.6345,2761.1065,2564.9623,2067.0578,2006.7058,1946.3537,1840.7376,1795.4736,1735.1215,1674.7695,1659.6815,1629.5054,1538.9774,1448.4493,1388.0972,1388.0972,1342.8332,1282.4811,1191.9531,1176.865,1131.601,1116.513,1056.1609,1056.1609,1041.0729,995.8089,980.7209,950.5448,905.2808,905.2808,905.2808,890.1928,875.1048,844.9288,844.9288,814.7527,784.5767,784.5767,769.4887,769.4887,769.4887,769.4887
False,1.0,Город федерального значения Санкт-Петербург,0,True,30000.0,48916.5,6708.08,3181.8277,2993.2142,2230.5596,1951.7396,1820.5303,1549.9109,1500.7074,1394.0997,1123.4804,1090.678,1057.8757,1000.4716,975.8698,943.0675,910.2651,902.0645,885.6634,836.4598,787.2563,754.454,754.454,729.8522,697.0499,647.8464,639.6458,615.044,606.8434,574.0411,574.0411,565.8405,541.2387,533.0381,516.637,492.0352,492.0352,492.0352,483.8346,475.634,459.2329,459.2329,442.8317,426.4305,426.4305,418.2299,418.2299,418.2299,418.2299
False,1.0,Томская область,1,False,25000.0,100000.0,13713.3277,6504.6102,6119.0277,4559.9329,3989.9413,3721.71,3168.4828,3067.8961,2849.9581,2296.7309,2229.6731,2162.6153,2045.264,1994.9707,1927.9128,1860.855,1844.0905,1810.5616,1709.9749,1609.3881,1542.3303,1542.3303,1492.0369,1424.979,1324.3923,1307.6278,1257.3345,1240.57,1173.5122,1173.5122,1156.7477,1106.4543,1089.6899,1056.1609,1005.8676,1005.8676,1005.8676,989.1031,972.3386,938.8097,938.8097,905.2808,871.7519,871.7519,854.9874,854.9874,854.9874,854.9874
False,1.0,Томская область,1,True,40000.0,40000.0,5485.3311,2601.8441,2447.6111,1823.9732,1595.9765,1488.684,1267.3931,1227.1584,1139.9832,918.6924,891.8692,865.0461,818.1056,797.9883,771.1651,744.342,737.6362,724.2246,683.9899,643.7552,616.9321,616.9321,596.8148,569.9916,529.7569,523.0511,502.9338,496.228,469.4049,469.4049,462.6991,442.5817,435.8759,422.4644,402.347,402.347,402.347,395.6412,388.9355,375.5239,375.5239,362.1123,348.7008,348.7008,341.995,341.995,341.995,341.995
False,1.0,Новосибирская область,0,False,20000.0,70000.0,9599.3294,4553.2272,4283.3194,3191.9531,2792.9589,2605.197,2217.938,2147.5272,1994.9707,1607.7117,1560.7712,1513.8307,1431.6848,1396.4795,1349.539,1302.5985,1290.8634,1267.3931,1196.9824,1126.5717,1079.6312,1079.6312,1044.4258,997.4853,927.0746,915.3395,880.1341,868.399,821.4585,821.4585,809.7234,774.518,762.7829,739.3127,704.1073,704.1073,704.1073,692.3722,680.637,657.1668,657.1668,633.6966,610.2263,610.2263,598.4912,598.4912,598.4912,598.4912
False,1.0,Свердловская область,0,False,20000.0,105000.0,14398.9941,6829.8407,6424.979,4787.9296,4189.4384,3907.7955,3326.907,3221.2909,2992.456,2411.5675,2341.1567,2270.746,2147.5272,2094.7192,2024.3085,1953.8977,1936.2951,1901.0897,1795.4736,1689.8575,1619.4468,1619.4468,1566.6387,1496.228,1390.6119,1373.0092,1320.2012,1302.5985,1232.1878,1232.1878,1214.5851,1161.777,1144.1744,1108.969,1056.1609,1056.1609,1056.1609,1038.5583,1020.9556,985.7502,985.7502,950.5448,915.3395,915.3395,897.7368,897.7368,897.7368,897.7368
False,1.0,Ханты-Мансийский автономный округ — Югра,1,False,25000.0,80000.0,10970.6622,5203.6882,4895.2221,3647.9464,3191.9531,2977.368,2534.7863,2454.3168,2279.9665,1837.3847,1783.7385,1730.0922,1636.2112,1595.9765,1542.3303,1488.684,1475.2724,1448.4493,1367.9799,1287.5105,1233.8642,1233.8642,1193.6295,1139.9832,1059.5138,1046.1023,1005.8676,992.456,938.8097,938.8097,925.3982,885.1635,871.7519,844.9288,804.694,804.694,804.694,791.2825,777.8709,751.0478,751.0478,724.2246,697.4015,697.4015,683.9899,683.9899,683.9899,683.9899
False,1.0,Краснодарский край,0,False,25000.0,100000.0,13713.3277,6504.6102,6119.0277,4559.9329,3989.9413,3721.71,3168.4828,3067.8961,2849.9581,2296.7309,2229.6731,2162.6153,2045.264,1994.9707,1927.9128,1860.855,1844.0905,1810.5616,1709.9749,1609.3881,1542.3303,1542.3303,1492.0369,1424.979,1324.3923,1307.6278,1257.3345,1240.57,1173.5122,1173.5122,1156.7477,1106.4543,1089.6899,1056.1609,1005.8676,1005.8676,1005.8676,989.1031,972.3386,938.8097,938.8097,905.2808,871.7519,871.7519,854.9874,854.9874,854.9874,854.9874
False,1.0,Краснодарский край,0,True,70000.0,70000.0,9599.3294,4553.2272,4283.3194,3191.9531,2792.9589,2605.197,2217.938,2147.5272,1994.9707,1607.7117,1560.7712,1513.8307,1431.6848,1396.4795,1349.539,1302.5985,1290.8634,1267.3931,1196.9824,1126.5717,1079.6312,1079.6312,1044.4258,997.4853,927.0746,915.3395,880.1341,868.399,821.4585,821.4585,809.7234,774.518,762.7829,739.3127,704.1073,704.1073,704.1073,692.3722,680.637,657.1668,657.1668,633.6966,610.2263,610.2263,598.4912,598.4912,598.4912,598.4912
False,1.0,Тюменская область,1,False,25000.0,70000.0,9599.3294,4553.2272,4283.3194,3191.9531,2792.9589,2605.197,2217.938,2147.5272,1994.9707,1607.7117,1560.7712,1513.8307,1431.6848,1396.4795,1349.539,1302.5985,1290.8634,1267.3931,1196.9824,1126.5717,1079.6312,1079.6312,1044.4258,997.4853,927.0746,915.3395,880.1341,868.399,821.4585,821.4585,809.7234,774.518,762.7829,739.3127,704.1073,704.1073,704.1073,692.3722,680.637,657.1668,657.1668,633.6966,610.2263,610.2263,598.4912,598.4912,598.4912,598.4912
False,1.0,Красноярский край,1,False,30000.0,150000.0,20569.9916,9756.9153,9178.5415,6839.8994,5984.912,5582.565,4752.7242,4601.8441,4274.9371,3445.0964,3344.5096,3243.9229,3067.8961,2992.456,2891.8692,2791.2825,2766.1358,2715.8424,2564.9623,2414.0821,2313.4954,2313.4954,2238.0553,2137.4686,1986.5884,1961.4417,1886.0017,1860.855,1760.2682,1760.2682,1735.1215,1659.6815,1634.5348,1584.2414,1508.8013,1508.8013,1508.8013,1483.6547,1458.508,1408.2146,1408.2146,1357.9212,1307.6278,1307.6278,1282.4811,1282.4811,1282.4811,1282.4811
False,1.0,Омская область,1,False,25000.0,70000.0,9599.3294,4553.2272,4283.3194,3191.9531,2792.9589,2605.197,2217.938,2147.5272,1994.9707,1607.7117,1560.7712,1513.8307,1431.6848,1396.4795,1349.539,1302.5985,1290.8634,1267.3931,1196.9824,1126.5717,1079.6312,1079.6312,1044.4258,997.4853,927.0746,915.3395,880.1341,868.399,821.4585,821.4585,809.7234,774.518,762.7829,739.3127,704.1073,704.1073,704.1073,692.3722,680.637,657.1668,657.1668,633.6966,610.2263,610.2263,598.4912,598.4912,598.4912,598.4912
False,1.0,Кемеровская область,1,False,30000.0,100000.0,13713.3277,6504.6102,6119.0277,4559.9329,3989.9413,3721.71,3168.4828,3067.8961,2849.9581,2296.7309,2229.6731,2162.6153,2045.264,1994.9707,1927.9128,1860.855,1844.0905,1810.5616,1709.9749,1609.3881,1542.3303,1542.3303,1492.0369,1424.979,1324.3923,1307.6278,1257.3345,1240.57,1173.5122,1173.5122,1156.7477,1106.4543,1089.6899,1056.1609,1005.8676,1005.8676,1005.8676,989.1031,972.3386,938.8097,938.8097,905.2808,871.7519,871.7519,854.9874,854.9874,854.9874,854.9874
False,1.0,Приморский край,1,False,31500.0,100000.0,13713.3277,6504.6102,6119.0277,4559.9329,3989.9413,3721.71,3168.4828,3067.8961,2849.9581,2296.7309,2229.6731,2162.6153,2045.264,1994.9707,1927.9128,1860.855,1844.0905,1810.5616,1709.9749,1609.3881,1542.3303,1542.3303,1492.0369,1424.979,1324.3923,1307.6278,1257.3345,1240.57,1173.5122,1173.5122,1156.7477,1106.4543,1089.6899,1056.1609,1005.8676,1005.8676,1005.8676,989.1031,972.3386,938.8097,938.8097,905.2808,871.7519,871.7519,854.9874,854.9874,854.9874,854.9874
False,1.0,Оренбургская область,2,False,25000.0,50000.0,6856.6639,3252.3051,3059.5138,2279.9665,1994.9707,1860.855,1584.2414,1533.948,1424.979,1148.3655,1114.8365,1081.3076,1022.632,997.4853,963.9564,930.4275,922.0453,905.2808,854.9874,804.694,771.1651,771.1651,746.0184,712.4895,662.1961,653.8139,628.6672,620.285,586.7561,586.7561,578.3738,553.2272,544.8449,528.0805,502.9338,502.9338,502.9338,494.5516,486.1693,469.4049,469.4049,452.6404,435.8759,435.8759,427.4937,427.4937,427.4937,427.4937
False,1.0,Калужская область,1,False,25000.0,70000.0,9599.3294,4553.2272,4283.3194,3191.9531,2792.9589,2605.197,2217.938,2147.5272,1994.9707,1607.7117,1560.7712,1513.8307,1431.6848,1396.4795,1349.539,1302.5985,1290.8634,1267.3931,1196.9824,1126.5717,1079.6312,1079.6312,1044.4258,997.4853,927.0746,915.3395,880.1341,868.399,821.4585,821.4585,809.7234,774.518,762.7829,739.3127,704.1073,704.1073,704.1073,692.3722,680.637,657.1668,657.1668,633.6966,610.2263,610.2263,598.4912,598.4912,598.4912,598.4912
False,1.0,Архангельская область,1,False,25000.0,50000.0,6856.6639,3252.3051,3059.5138,2279.9665,1994.9707,1860.855,1584.2414,1533.948,1424.979,1148.3655,1114.8365,1081.3076,1022.632,997.4853,963.9564,930.4275,922.0453,905.2808,854.9874,804.694,771.1651,771.1651,746.0184,712.4895,662.1961,653.8139,628.6672,620.285,586.7561,586.7561,578.3738,553.2272,544.8449,528.0805,502.9338,502.9338,502.9338,494.5516,486.1693,469.4049,469.4049,452.6404,435.8759,435.8759,427.4937,427.4937,427.4937,427.4937
False,1.0,Республика Хакасия,1,False,25000.0,50000.0,6856.6639,3252.3051,3059.5138,2279.9665,1994.9707,1860.855,1584.2414,1533.948,1424.979,1148.3655,1114.8365,1081.3076,1022.632,997.4853,963.9564,930.4275,922.0453,905.2808,854.9874,804.694,771.1651,771.1651,746.0184,712.4895,662.1961,653.8139,628.6672,620.285,586.7561,586.7561,578.3738,553.2272,544.8449,528.0805,502.9338,502.9338,502.9338,494.5516,486.1693,469.4049,469.4049,452.6404,435.8759,435.8759,427.4937,427.4937,427.4937,427.4937
False,1.0,Донецкая область,1,False,25000.0,100000.0,13713.3277,6504.6102,6119.0277,4559.9329,3989.9413,3721.71,3168.4828,3067.8961,2849.9581,2296.7309,2229.6731,2162.6153,2045.264,1994.9707,1927.9128,1860.855,1844.0905,1810.5616,1709.9749,1609.3881,1542.3303,1542.3303,1492.0369,1424.979,1324.3923,1307.6278,1257.3345,1240.57,1173.5122,1173.5122,1156.7477,1106.4543,1089.6899,1056.1609,1005.8676,1005.8676,1005.8676,989.1031,972.3386,938.8097,938.8097,905.2808,871.7519,871.7519,854.9874,854.9874,854.9874,854.9874
False,1.0,Ленинградская область,1,False,30000.0,70000.0,9599.3294,4553.2272,4283.3194,3191.9531,2792.9589,2605.197,2217.938,2147.5272,1994.9707,1607.7117,1560.7712,1513.8307,1431.6848,1396.4795,1349.539,1302.5985,1290.8634,1267.3931,1196.9824,1126.5717,1079.6312,1079.6312,1044.4258,997.4853,927.0746,915.3395,880.1341,868.399,821.4585,821.4585,809.7234,774.518,762.7829,739.3127,704.1073,704.1073,704.1073,692.3722,680.637,657.1668,657.1668,633.6966,610.2263,610.2263,598.4912,598.4912,598.4912,598.4912
False,1.0,Калининградская область,1,False,30000.0,75000.0,10284.9958,4878.4577,4589.2707,3419.9497,2992.456,2791.2825,2376.3621,2300.922,2137.4686,1722.5482,1672.2548,1621.9614,1533.948,1496.228,1445.9346,1395.6412,1383.0679,1357.9212,1282.4811,1207.0411,1156.7477,1156.7477,1119.0277,1068.7343,993.2942,980.7209,943.0008,930.4275,880.1341,880.1341,867.5608,829.8407,817.2674,792.1207,754.4007,754.4007,754.4007,741.8273,729.254,704.1073,704.1073,678.9606,653.8139,653.8139,641.2406,641.2406,641.2406,641.2406
False,1.0,Амурская область,1,False,30000.0,50000.0,6856.6639,3252.3051,3059.5138,2279.9665,1994.9707,1860.855,1584.2414,1533.948,1424.979,1148.3655,1114.8365,1081.3076,1022.632,997.4853,963.9564,930.4275,922.0453,905.2808,854.9874,804.694,771.1651,771.1651,746.0184,712.4895,662.1961,653.8139,628.6672,620.285,586.7561,586.7561,578.3738,553.2272,544.8449,528.0805,502.9338,502.9338,502.9338,494.5516,486.1693,469.4049,469.4049,452.6404,435.8759,435.8759,427.4937,427.4937,427.4937,427.4937
False,1.0,Республика Бурятия,1,False,30000.0,50000.0,6856.6639,3252.3051,3059.5138,2279.9665,1994.9707,1860.855,1584.2414,1533.948,1424.979,1148.3655,1114.8365,1081.3076,1022.632,997.4853,963.9564,930.4275,922.0453,905.2808,854.9874,804.694,771.1651,771.1651,746.0184,712.4895,662.1961,653.8139,628.6672,620.285,586.7561,586.7561,578.3738,553.2272,544.8449,528.0805,502.9338,502.9338,502.9338,494.5516,486.1693,469.4049,469.4049,452.6404,435.8759,435.8759,427.4937,427.4937,427.4937,427.4937
False,1.0,Ярославская область,1,False,30000.0,60000.0,8227.9966,3902.7661,3671.4166,2735.9598,2393.9648,2233.026,1901.0897,1840.7376,1709.9749,1378.0386,1337.8039,1297.5692,1227.1584,1196.9824,1156.7477,1116.513,1106.4543,1086.337,1025.9849,965.6329,925.3982,925.3982,895.2221,854.9874,794.6354,784.5767,754.4007,744.342,704.1073,704.1073,694.0486,663.8726,653.8139,633.6966,603.5205,603.5205,603.5205,593.4619,583.4032,563.2858,563.2858,543.1685,523.0511,523.0511,512.9925,512.9925,512.9925,512.9925
False,1.0,Еврейская автономная область,1,False,35000.0,70000.0,9599.3294,4553.2272,4283.3194,3191.9531,2792.9589,2605.197,2217.938,2147.5272,1994.9707,1607.7117,1560.7712,1513.8307,1431.6848,1396.4795,1349.539,1302.5985,1290.8634,1267.3931,1196.9824,1126.5717,1079.6312,1079.6312,1044.4258,997.4853,927.0746,915.3395,880.1341,868.399,821.4585,821.4585,809.7234,774.518,762.7829,739.3127,704.1073,704.1073,704.1073,692.3722,680.637,657.1668,657.1668,633.6966,610.2263,610.2263,598.4912,598.4912,598.4912,598.4912
False,1.0,Республика Адыгея,1,False,40000.0,45000.0,6170.9975,2927.0746,2753.5624,2051.9698,1795.4736,1674.7695,1425.8173,1380.5532,1282.4811,1033.5289,1003.3529,973.1769,920.3688,897.7368,867.5608,837.3847,829.8407,814.7527,769.4887,724.2246,694.0486,694.0486,671.4166,641.2406,595.9765,588.4325,565.8005,558.2565,528.0805,528.0805,520.5365,497.9044,490.3604,475.2724,452.6404,452.6404,452.6404,445.0964,437.5524,422.4644,422.4644,407.3764,392.2883,392.2883,384.7443,384.7443,384.7443,384.7443
False,1.0,Московская область,2,False,35217.5,150000.0,20569.9916,9756.9153,9178.5415,6839.8994,5984.912,5582.565,4752.7242,4601.8441,4274.9371,3445.0964,3344.5096,3243.9229,3067.8961,2992.456,2891.8692,2791.2825,2766.1358,2715.8424,2564.9623,2414.0821,2313.4954,2313.4954,2238.0553,2137.4686,1986.5884,1961.4417,1886.0017,1860.855,1760.2682,1760.2682,1735.1215,1659.6815,1634.5348,1584.2414,1508.8013,1508.8013,1508.8013,1483.6547,1458.508,1408.2146,1408.2146,1357.9212,1307.6278,1307.6278,1282.4811,1282.4811,1282.4811,1282.4811
False,1.0,Город федерального значения Москва,0,False,35217.5,110000.0,15084.6605,7155.0712,6730.9304,5015.9262,4388.9355,4093.881,3485.3311,3374.6857,3134.9539,2526.404,2452.6404,2378.8768,2249.7904,2194.4677,2120.7041,2046.9405,2028.4996,1991.6178,1880.9723,1770.3269,1696.5633,1696.5633,1641.2406,1567.4769,1456.8315,1438.3906,1383.0679,1364.627,1290.8634,1290.8634,1272.4225,1217.0997,1198.6588,1161.777,1106.4543,1106.4543,1106.4543,1088.0134,1069.5725,1032.6907,1032.6907,995.8089,958.9271,958.9271,940.4862,940.4862,940.4862,940.4862
False,1.0,Город федерального значения Москва,0,True,60000.0,60000.0,8227.9966,3902.7661,3671.4166,2735.9598,2393.9648,2233.026,1901.0897,1840.7376,1709.9749,1378.0386,1337.8039,1297.5692,1227.1584,1196.9824,1156.7477,1116.513,1106.4543,1086.337,1025.9849,965.6329,925.3982,925.3982,895.2221,854.9874,794.6354,784.5767,754.4007,744.342,704.1073,704.1073,694.0486,663.8726,653.8139,633.6966,603.5205,603.5205,603.5205,593.4619,583.4032,563.2858,563.2858,543.1685,523.0511,523.0511,512.9925,512.9925,512.9925,512.9925
False,1.0,Хабаровский край,1,False,37500.0,80000.0,10970.6622,5203.6882,4895.2221,3647.9464,3191.9531,2977.368,2534.7863,2454.3168,2279.9665,1837.3847,1783.7385,1730.0922,1636.2112,1595.9765,1542.3303,1488.684,1475.2724,1448.4493,1367.9799,1287.5105,1233.8642,1233.8642,1193.6295,1139.9832,1059.5138,1046.1023,1005.8676,992.456,938.8097,938.8097,925.3982,885.1635,871.7519,844.9288,804.694,804.694,804.694,791.2825,777.8709,751.0478,751.0478,724.2246,697.4015,697.4015,683.9899,683.9899,683.9899,683.9899
False,1.0,Хабаровский край,1,True,35000.0,35000.0,4799.6647,2276.6136,2141.6597,1595.9765,1396.4795,1302.5985,1108.969,1073.7636,997.4853,803.8558,780.3856,756.9153,715.8424,698.2397,674.7695,651.2992,645.4317,633.6966,598.4912,563.2858,539.8156,539.8156,522.2129,498.7427,463.5373,457.6697,440.0671,434.1995,410.7293,410.7293,404.8617,387.259,381.3915,369.6563,352.0536,352.0536,352.0536,346.1861,340.3185,328.5834,328.5834,316.8483,305.1132,305.1132,299.2456,299.2456,299.2456,299.2456
False,1.0,Республика Коми,1,False,35217.5,45000.0,6170.9975,2927.0746,2753.5624,2051.9698,1795.4736,1674.7695,1425.8173,1380.5532,1282.4811,1033.5289,1003.3529,973.1769,920.3688,897.7368,867.5608,837.3847,829.8407,814.7527,769.4887,724.2246,694.0486,694.0486,671.4166,641.2406,595.9765,588.4325,565.8005,558.2565,528.0805,528.0805,520.5365,497.9044,490.3604,475.2724,452.6404,452.6404,452.6404,445.0964,437.5524,422.4644,422.4644,407.3764,392.2883,392.2883,384.7443,384.7443,384.7443,384.7443
False,1.0,Сахалинская область,1,False,40000.0,40000.0,5485.3311,2601.8441,2447.6111,1823.9732,1595.9765,1488.684,1267.3931,1227.1584,1139.9832,918.6924,891.8692,865.0461,818.1056,797.9883,771.1651,744.342,737.6362,724.2246,683.9899,643.7552,616.9321,616.9321,596.8148,569.9916,529.7569,523.0511,502.9338,496.228,469.4049,469.4049,462.6991,442.5817,435.8759,422.4644,402.347,402.347,402.347,395.6412,388.9355,375.5239,375.5239,362.1123,348.7008,348.7008,341.995,341.995,341.995,341.995
