is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),Сборка несложных узлов и конструкций (3923_35),Чтение схем/чертежей (ОПТ) (3032_36),"Личные установки и ценности, мировоззрение (2043_4)",Умение работать с электроинструментом (3578_35),Сборка сложных узлов (3921_35),Внимательность (СК) (536_4),Выполнение слесарных работ (3552_35),Аккуратность (СК) (575_4),"Правка деталей, узлов и конструкций (3933_35)",Работать электроприхваткой (3928_35),Разметка мест под установку деталей и узлов (3939_35),Высокая работоспособность (СК) (586_4),Опыт механосборки (3920_35),Сварочные работы (3934_35),Выполнение работ по сверлению и обработке отверстий (3558_35),Склонность к здоровому образу жизни (СК) (1662_4),Зачистка сварных швов (3799_35),Командность (СК) (1371_4),Испытания узлов и конструкций (3926_35),Сборка узлов и конструкций средней сложности (3922_35),Установка крепежа (3941_35),Резка металла (3931_35),Коммуникабельность (СК) (617_4),Разметка деталей (3649_35),"Саморазвитие, обучаемость (СК) (604_4)",Изготовление узлов и конструкций (4081_35)
True,1.0,Республика Калмыкия,1,False,50000.0,85000.0,15482.7696,9718.9138,8301.5722,6938.2246,6438.7804,4090.0429,3253.1364,2983.1666,2726.6953,2524.2179,2524.2179,2281.245,1943.7828,1498.3325,1457.8371,1295.8552,1268.8582,1120.3748,1079.8793,1012.3869,998.8884,985.3899,944.8944,944.8944,850.405,836.9065,809.9095,688.4231
True,1.0,Ханты-Мансийский автономный округ — Югра,1,False,50000.0,122500.0,22313.4032,14006.6698,11964.0305,9999.206,9279.4188,5894.4736,4688.3437,4299.2695,3929.649,3637.8434,3637.8434,3287.6767,2801.334,2159.3616,2101.0005,1867.556,1828.6486,1614.6578,1556.2966,1459.0281,1439.5744,1420.1207,1361.7596,1361.7596,1225.5836,1206.1299,1167.2225,992.1391
True,1.0,Смоленская область,1,False,45000.0,95000.0,17304.2719,10862.3154,9278.2277,7754.4863,7196.2839,4571.2244,3635.8583,3334.1274,3047.4829,2821.1847,2821.1847,2549.6268,2172.4631,1674.607,1629.3473,1448.3087,1418.1356,1252.1836,1206.9239,1131.4912,1116.4046,1101.3181,1056.0584,1056.0584,950.4526,935.366,905.1929,769.414
True,1.0,Ямало-Ненецкий автономный округ,1,False,55000.0,80000.0,14572.0184,9147.213,7813.2444,6530.0937,6060.0286,3849.4521,3061.7754,2807.6862,2566.3014,2375.7345,2375.7345,2147.0542,1829.4426,1410.1953,1372.0819,1219.6284,1194.2195,1054.4704,1016.357,952.8347,940.1302,927.4258,889.3124,889.3124,800.3811,787.6767,762.2677,647.9276
True,1.0,Орловская область,1,False,45000.0,108000.0,19672.2249,12348.7375,10547.8799,8815.6265,8181.0386,5196.7604,4133.3969,3790.3764,3464.5069,3207.2415,3207.2415,2898.5231,2469.7475,1903.7637,1852.3106,1646.4983,1612.1963,1423.535,1372.0819,1286.3268,1269.1758,1252.0248,1200.5717,1200.5717,1080.5145,1063.3635,1029.0615,874.7022
True,1.0,Донецкая область,1,False,85000.0,85000.0,15482.7696,9718.9138,8301.5722,6938.2246,6438.7804,4090.0429,3253.1364,2983.1666,2726.6953,2524.2179,2524.2179,2281.245,1943.7828,1498.3325,1457.8371,1295.8552,1268.8582,1120.3748,1079.8793,1012.3869,998.8884,985.3899,944.8944,944.8944,850.405,836.9065,809.9095,688.4231
True,1.0,Республика Дагестан,1,False,65000.0,65000.0,11839.765,7432.1105,6348.2611,5305.7011,4923.7732,3127.6798,2487.6926,2281.245,2085.1199,1930.2843,1930.2843,1744.4815,1486.4221,1145.7837,1114.8166,990.9481,970.3033,856.7572,825.7901,774.1782,763.8558,753.5334,722.5663,722.5663,650.3097,639.9873,619.3425,526.4412
True,1.0,Республика Бурятия,1,False,85000.0,115000.0,20947.2765,13149.1186,11231.5388,9387.0097,8711.2911,5533.5874,4401.3022,4036.0489,3689.0583,3415.1183,3415.1183,3086.3903,2629.8237,2027.1558,1972.3678,1753.2158,1716.6905,1515.8012,1461.0132,1369.6999,1351.4372,1333.1745,1278.3865,1278.3865,1150.5479,1132.2852,1095.7599,931.3959
True,1.0,Курганская область,1,False,46500.0,115000.0,20947.2765,13149.1186,11231.5388,9387.0097,8711.2911,5533.5874,4401.3022,4036.0489,3689.0583,3415.1183,3415.1183,3086.3903,2629.8237,2027.1558,1972.3678,1753.2158,1716.6905,1515.8012,1461.0132,1369.6999,1351.4372,1333.1745,1278.3865,1278.3865,1150.5479,1132.2852,1095.7599,931.3959
True,1.0,Астраханская область,1,False,46500.0,97000.0,17668.5723,11090.9957,9473.5588,7917.7386,7347.7847,4667.4607,3712.4027,3404.3195,3111.6405,2880.5781,2880.5781,2603.3032,2218.1991,1709.8618,1663.6494,1478.7994,1447.9911,1278.5453,1232.3329,1155.3121,1139.9079,1124.5037,1078.2912,1078.2912,970.4621,955.058,924.2496,785.6122
True,1.0,Архангельская область,1,False,45000.0,97000.0,17668.5723,11090.9957,9473.5588,7917.7386,7347.7847,4667.4607,3712.4027,3404.3195,3111.6405,2880.5781,2880.5781,2603.3032,2218.1991,1709.8618,1663.6494,1478.7994,1447.9911,1278.5453,1232.3329,1155.3121,1139.9079,1124.5037,1078.2912,1078.2912,970.4621,955.058,924.2496,785.6122
True,1.0,Республика Коми,1,False,50000.0,97000.0,17668.5723,11090.9957,9473.5588,7917.7386,7347.7847,4667.4607,3712.4027,3404.3195,3111.6405,2880.5781,2880.5781,2603.3032,2218.1991,1709.8618,1663.6494,1478.7994,1447.9911,1278.5453,1232.3329,1155.3121,1139.9079,1124.5037,1078.2912,1078.2912,970.4621,955.058,924.2496,785.6122
True,1.0,Новгородская область,1,False,45000.0,110000.0,20036.5253,12577.4178,10743.2111,8978.8788,8332.5393,5292.9967,4209.9412,3860.5685,3528.6644,3266.6349,3266.6349,2952.1995,2515.4836,1939.0186,1886.6127,1676.989,1642.0518,1449.8968,1397.4909,1310.1477,1292.6791,1275.2104,1222.8045,1222.8045,1100.5241,1083.0554,1048.1182,890.9004
True,1.0,Кабардино-Балкарская Республика,1,False,65000.0,65000.0,11839.765,7432.1105,6348.2611,5305.7011,4923.7732,3127.6798,2487.6926,2281.245,2085.1199,1930.2843,1930.2843,1744.4815,1486.4221,1145.7837,1114.8166,990.9481,970.3033,856.7572,825.7901,774.1782,763.8558,753.5334,722.5663,722.5663,650.3097,639.9873,619.3425,526.4412
True,1.0,Республика Алтай,1,False,68500.0,92000.0,16757.8212,10519.2949,8985.2311,7509.6077,6969.0329,4426.8699,3521.0418,3228.8391,2951.2466,2732.0946,2732.0946,2469.1123,2103.859,1621.7246,1577.8942,1402.5727,1373.3524,1212.6409,1168.8105,1095.7599,1081.1498,1066.5396,1022.7092,1022.7092,920.4383,905.8282,876.6079,745.1167
True,1.0,Забайкальский край,1,False,82940.0,97000.0,17668.5723,11090.9957,9473.5588,7917.7386,7347.7847,4667.4607,3712.4027,3404.3195,3111.6405,2880.5781,2880.5781,2603.3032,2218.1991,1709.8618,1663.6494,1478.7994,1447.9911,1278.5453,1232.3329,1155.3121,1139.9079,1124.5037,1078.2912,1078.2912,970.4621,955.058,924.2496,785.6122
True,1.0,Магаданская область,1,False,97000.0,97000.0,17668.5723,11090.9957,9473.5588,7917.7386,7347.7847,4667.4607,3712.4027,3404.3195,3111.6405,2880.5781,2880.5781,2603.3032,2218.1991,1709.8618,1663.6494,1478.7994,1447.9911,1278.5453,1232.3329,1155.3121,1139.9079,1124.5037,1078.2912,1078.2912,970.4621,955.058,924.2496,785.6122
True,1.0,Республика Тыва,1,False,94000.0,94000.0,17122.1216,10747.9752,9180.5622,7672.8601,7120.5336,4523.1062,3597.5862,3299.0313,3015.4042,2791.488,2791.488,2522.7886,2149.595,1656.9795,1612.1963,1433.0634,1403.2079,1239.0027,1194.2195,1119.5808,1104.653,1089.7253,1044.942,1044.942,940.4478,925.5201,895.6646,761.3149
True,0.0,Кемеровская область,1,False,43000.0,60000.0,10929.0138,6860.4097,5859.9333,4897.5703,4545.0214,2887.0891,2296.3316,2105.7646,1924.7261,1781.8009,1781.8009,1610.2906,1372.0819,1057.6465,1029.0615,914.7213,895.6646,790.8528,762.2677,714.626,705.0977,695.5693,666.9843,666.9843,600.2859,590.7575,571.7008,485.9457
True,0.0,Приморский край,1,False,60000.0,60000.0,10929.0138,6860.4097,5859.9333,4897.5703,4545.0214,2887.0891,2296.3316,2105.7646,1924.7261,1781.8009,1781.8009,1610.2906,1372.0819,1057.6465,1029.0615,914.7213,895.6646,790.8528,762.2677,714.626,705.0977,695.5693,666.9843,666.9843,600.2859,590.7575,571.7008,485.9457
True,0.0,Республика Адыгея,1,False,60000.0,60000.0,10929.0138,6860.4097,5859.9333,4897.5703,4545.0214,2887.0891,2296.3316,2105.7646,1924.7261,1781.8009,1781.8009,1610.2906,1372.0819,1057.6465,1029.0615,914.7213,895.6646,790.8528,762.2677,714.626,705.0977,695.5693,666.9843,666.9843,600.2859,590.7575,571.7008,485.9457
True,0.0,Город федерального значения Санкт-Петербург,0,False,30000.0,90000.0,16393.5207,10290.6146,8789.9,7346.3554,6817.5322,4330.6336,3444.4974,3158.647,2887.0891,2672.7013,2672.7013,2415.4359,2058.1229,1586.4697,1543.5922,1372.0819,1343.4969,1186.2792,1143.4016,1071.939,1057.6465,1043.354,1000.4764,1000.4764,900.4288,886.1363,857.5512,728.9185
True,0.0,Брянская область,1,False,30000.0,90000.0,16393.5207,10290.6146,8789.9,7346.3554,6817.5322,4330.6336,3444.4974,3158.647,2887.0891,2672.7013,2672.7013,2415.4359,2058.1229,1586.4697,1543.5922,1372.0819,1343.4969,1186.2792,1143.4016,1071.939,1057.6465,1043.354,1000.4764,1000.4764,900.4288,886.1363,857.5512,728.9185
True,0.0,Город федерального значения Москва,0,False,36750.0,73500.0,13388.0419,8404.0019,7178.4183,5999.5236,5567.6513,3536.6841,2813.0062,2579.5617,2357.7894,2182.7061,2182.7061,1972.606,1680.8004,1295.617,1260.6003,1120.5336,1097.1891,968.7947,933.778,875.4169,863.7446,852.0724,817.0557,817.0557,735.3502,723.6779,700.3335,595.2835
True,0.0,Ростовская область,0,False,30000.0,97000.0,17668.5723,11090.9957,9473.5588,7917.7386,7347.7847,4667.4607,3712.4027,3404.3195,3111.6405,2880.5781,2880.5781,2603.3032,2218.1991,1709.8618,1663.6494,1478.7994,1447.9911,1278.5453,1232.3329,1155.3121,1139.9079,1124.5037,1078.2912,1078.2912,970.4621,955.058,924.2496,785.6122
True,0.0,Вологодская область,1,False,36750.0,90000.0,16393.5207,10290.6146,8789.9,7346.3554,6817.5322,4330.6336,3444.4974,3158.647,2887.0891,2672.7013,2672.7013,2415.4359,2058.1229,1586.4697,1543.5922,1372.0819,1343.4969,1186.2792,1143.4016,1071.939,1057.6465,1043.354,1000.4764,1000.4764,900.4288,886.1363,857.5512,728.9185
True,0.0,Воронежская область,2,False,35000.0,73500.0,13388.0419,8404.0019,7178.4183,5999.5236,5567.6513,3536.6841,2813.0062,2579.5617,2357.7894,2182.7061,2182.7061,1972.606,1680.8004,1295.617,1260.6003,1120.5336,1097.1891,968.7947,933.778,875.4169,863.7446,852.0724,817.0557,817.0557,735.3502,723.6779,700.3335,595.2835
True,0.0,Курская область,2,False,30000.0,73500.0,13388.0419,8404.0019,7178.4183,5999.5236,5567.6513,3536.6841,2813.0062,2579.5617,2357.7894,2182.7061,2182.7061,1972.606,1680.8004,1295.617,1260.6003,1120.5336,1097.1891,968.7947,933.778,875.4169,863.7446,852.0724,817.0557,817.0557,735.3502,723.6779,700.3335,595.2835
True,0.0,Республика Татарстан,0,False,50000.0,90000.0,16393.5207,10290.6146,8789.9,7346.3554,6817.5322,4330.6336,3444.4974,3158.647,2887.0891,2672.7013,2672.7013,2415.4359,2058.1229,1586.4697,1543.5922,1372.0819,1343.4969,1186.2792,1143.4016,1071.939,1057.6465,1043.354,1000.4764,1000.4764,900.4288,886.1363,857.5512,728.9185
True,0.0,Волгоградская область,2,False,25000.0,81500.0,14845.2438,9318.7232,7959.7427,6652.533,6173.6541,3921.6293,3119.1837,2860.3303,2614.4196,2420.2795,2420.2795,2187.3114,1863.7446,1436.6365,1397.8085,1242.4964,1216.6111,1074.2417,1035.4137,970.7003,957.7577,944.815,905.987,905.987,815.3883,802.4456,776.5603,660.0762
True,0.0,Свердловская область,0,False,25000.0,90000.0,16393.5207,10290.6146,8789.9,7346.3554,6817.5322,4330.6336,3444.4974,3158.647,2887.0891,2672.7013,2672.7013,2415.4359,2058.1229,1586.4697,1543.5922,1372.0819,1343.4969,1186.2792,1143.4016,1071.939,1057.6465,1043.354,1000.4764,1000.4764,900.4288,886.1363,857.5512,728.9185
True,0.0,Чувашская Республика,1,False,30000.0,81500.0,14845.2438,9318.7232,7959.7427,6652.533,6173.6541,3921.6293,3119.1837,2860.3303,2614.4196,2420.2795,2420.2795,2187.3114,1863.7446,1436.6365,1397.8085,1242.4964,1216.6111,1074.2417,1035.4137,970.7003,957.7577,944.815,905.987,905.987,815.3883,802.4456,776.5603,660.0762
True,0.0,Самарская область,0,False,30000.0,90000.0,16393.5207,10290.6146,8789.9,7346.3554,6817.5322,4330.6336,3444.4974,3158.647,2887.0891,2672.7013,2672.7013,2415.4359,2058.1229,1586.4697,1543.5922,1372.0819,1343.4969,1186.2792,1143.4016,1071.939,1057.6465,1043.354,1000.4764,1000.4764,900.4288,886.1363,857.5512,728.9185
True,0.0,Ярославская область,1,False,35000.0,95000.0,17304.2719,10862.3154,9278.2277,7754.4863,7196.2839,4571.2244,3635.8583,3334.1274,3047.4829,2821.1847,2821.1847,2549.6268,2172.4631,1674.607,1629.3473,1448.3087,1418.1356,1252.1836,1206.9239,1131.4912,1116.4046,1101.3181,1056.0584,1056.0584,950.4526,935.366,905.1929,769.414
True,0.0,Белгородская область,2,False,30000.0,81500.0,14845.2438,9318.7232,7959.7427,6652.533,6173.6541,3921.6293,3119.1837,2860.3303,2614.4196,2420.2795,2420.2795,2187.3114,1863.7446,1436.6365,1397.8085,1242.4964,1216.6111,1074.2417,1035.4137,970.7003,957.7577,944.815,905.987,905.987,815.3883,802.4456,776.5603,660.0762
True,0.0,Удмуртская Республика,1,False,47000.0,90000.0,16393.5207,10290.6146,8789.9,7346.3554,6817.5322,4330.6336,3444.4974,3158.647,2887.0891,2672.7013,2672.7013,2415.4359,2058.1229,1586.4697,1543.5922,1372.0819,1343.4969,1186.2792,1143.4016,1071.939,1057.6465,1043.354,1000.4764,1000.4764,900.4288,886.1363,857.5512,728.9185
True,0.0,Тверская область,1,False,50000.0,100000.0,18215.023,11434.0162,9766.5555,8162.6171,7575.0357,4811.8152,3827.2193,3509.6077,3207.8768,2969.6681,2969.6681,2683.8177,2286.8032,1762.7442,1715.1024,1524.5355,1492.7743,1318.088,1270.4462,1191.0434,1175.1628,1159.2822,1111.6405,1111.6405,1000.4764,984.5958,952.8347,809.9095
True,0.0,Московская область,2,False,30000.0,81500.0,14845.2438,9318.7232,7959.7427,6652.533,6173.6541,3921.6293,3119.1837,2860.3303,2614.4196,2420.2795,2420.2795,2187.3114,1863.7446,1436.6365,1397.8085,1242.4964,1216.6111,1074.2417,1035.4137,970.7003,957.7577,944.815,905.987,905.987,815.3883,802.4456,776.5603,660.0762
True,0.0,Республика Крым,1,False,30000.0,45000.0,8196.7604,5145.3073,4394.95,3673.1777,3408.7661,2165.3168,1722.2487,1579.3235,1443.5445,1336.3506,1336.3506,1207.718,1029.0615,793.2349,771.7961,686.041,671.7485,593.1396,571.7008,535.9695,528.8232,521.677,500.2382,500.2382,450.2144,443.0681,428.7756,364.4593
True,0.0,Алтайский край,2,False,40000.0,81500.0,14845.2438,9318.7232,7959.7427,6652.533,6173.6541,3921.6293,3119.1837,2860.3303,2614.4196,2420.2795,2420.2795,2187.3114,1863.7446,1436.6365,1397.8085,1242.4964,1216.6111,1074.2417,1035.4137,970.7003,957.7577,944.815,905.987,905.987,815.3883,802.4456,776.5603,660.0762
True,0.0,Краснодарский край,0,False,60000.0,81500.0,14845.2438,9318.7232,7959.7427,6652.533,6173.6541,3921.6293,3119.1837,2860.3303,2614.4196,2420.2795,2420.2795,2187.3114,1863.7446,1436.6365,1397.8085,1242.4964,1216.6111,1074.2417,1035.4137,970.7003,957.7577,944.815,905.987,905.987,815.3883,802.4456,776.5603,660.0762
True,0.0,Ставропольский край,2,False,81500.0,81500.0,14845.2438,9318.7232,7959.7427,6652.533,6173.6541,3921.6293,3119.1837,2860.3303,2614.4196,2420.2795,2420.2795,2187.3114,1863.7446,1436.6365,1397.8085,1242.4964,1216.6111,1074.2417,1035.4137,970.7003,957.7577,944.815,905.987,905.987,815.3883,802.4456,776.5603,660.0762
True,0.0,Новосибирская область,0,False,30000.0,81500.0,14845.2438,9318.7232,7959.7427,6652.533,6173.6541,3921.6293,3119.1837,2860.3303,2614.4196,2420.2795,2420.2795,2187.3114,1863.7446,1436.6365,1397.8085,1242.4964,1216.6111,1074.2417,1035.4137,970.7003,957.7577,944.815,905.987,905.987,815.3883,802.4456,776.5603,660.0762
True,0.0,Саратовская область,2,False,25500.0,81500.0,14845.2438,9318.7232,7959.7427,6652.533,6173.6541,3921.6293,3119.1837,2860.3303,2614.4196,2420.2795,2420.2795,2187.3114,1863.7446,1436.6365,1397.8085,1242.4964,1216.6111,1074.2417,1035.4137,970.7003,957.7577,944.815,905.987,905.987,815.3883,802.4456,776.5603,660.0762
True,0.0,Амурская область,1,False,81500.0,81500.0,14845.2438,9318.7232,7959.7427,6652.533,6173.6541,3921.6293,3119.1837,2860.3303,2614.4196,2420.2795,2420.2795,2187.3114,1863.7446,1436.6365,1397.8085,1242.4964,1216.6111,1074.2417,1035.4137,970.7003,957.7577,944.815,905.987,905.987,815.3883,802.4456,776.5603,660.0762
True,0.0,Город федерального значения Севастополь,1,False,81500.0,81500.0,14845.2438,9318.7232,7959.7427,6652.533,6173.6541,3921.6293,3119.1837,2860.3303,2614.4196,2420.2795,2420.2795,2187.3114,1863.7446,1436.6365,1397.8085,1242.4964,1216.6111,1074.2417,1035.4137,970.7003,957.7577,944.815,905.987,905.987,815.3883,802.4456,776.5603,660.0762
True,0.0,Республика Марий Эл,1,False,25500.0,25500.0,4644.8309,2915.6741,2490.4717,2081.4674,1931.6341,1227.0129,975.9409,894.95,818.0086,757.2654,757.2654,684.3735,583.1348,449.4998,437.3511,388.7566,380.6575,336.1124,323.9638,303.7161,299.6665,295.617,283.4683,283.4683,255.1215,251.0719,242.9728,206.5269
True,0.0,Хабаровский край,1,False,81500.0,81500.0,14845.2438,9318.7232,7959.7427,6652.533,6173.6541,3921.6293,3119.1837,2860.3303,2614.4196,2420.2795,2420.2795,2187.3114,1863.7446,1436.6365,1397.8085,1242.4964,1216.6111,1074.2417,1035.4137,970.7003,957.7577,944.815,905.987,905.987,815.3883,802.4456,776.5603,660.0762
True,0.0,Сахалинская область,1,False,81500.0,81500.0,14845.2438,9318.7232,7959.7427,6652.533,6173.6541,3921.6293,3119.1837,2860.3303,2614.4196,2420.2795,2420.2795,2187.3114,1863.7446,1436.6365,1397.8085,1242.4964,1216.6111,1074.2417,1035.4137,970.7003,957.7577,944.815,905.987,905.987,815.3883,802.4456,776.5603,660.0762
True,0.0,Пермский край,1,False,55000.0,90000.0,16393.5207,10290.6146,8789.9,7346.3554,6817.5322,4330.6336,3444.4974,3158.647,2887.0891,2672.7013,2672.7013,2415.4359,2058.1229,1586.4697,1543.5922,1372.0819,1343.4969,1186.2792,1143.4016,1071.939,1057.6465,1043.354,1000.4764,1000.4764,900.4288,886.1363,857.5512,728.9185
True,0.0,Ульяновская область,1,False,35000.0,90000.0,16393.5207,10290.6146,8789.9,7346.3554,6817.5322,4330.6336,3444.4974,3158.647,2887.0891,2672.7013,2672.7013,2415.4359,2058.1229,1586.4697,1543.5922,1372.0819,1343.4969,1186.2792,1143.4016,1071.939,1057.6465,1043.354,1000.4764,1000.4764,900.4288,886.1363,857.5512,728.9185
True,0.0,Липецкая область,1,False,30000.0,90000.0,16393.5207,10290.6146,8789.9,7346.3554,6817.5322,4330.6336,3444.4974,3158.647,2887.0891,2672.7013,2672.7013,2415.4359,2058.1229,1586.4697,1543.5922,1372.0819,1343.4969,1186.2792,1143.4016,1071.939,1057.6465,1043.354,1000.4764,1000.4764,900.4288,886.1363,857.5512,728.9185
True,0.0,Псковская область,1,False,50000.0,90000.0,16393.5207,10290.6146,8789.9,7346.3554,6817.5322,4330.6336,3444.4974,3158.647,2887.0891,2672.7013,2672.7013,2415.4359,2058.1229,1586.4697,1543.5922,1372.0819,1343.4969,1186.2792,1143.4016,1071.939,1057.6465,1043.354,1000.4764,1000.4764,900.4288,886.1363,857.5512,728.9185
True,0.0,Республика Башкортостан,0,False,47000.0,90000.0,16393.5207,10290.6146,8789.9,7346.3554,6817.5322,4330.6336,3444.4974,3158.647,2887.0891,2672.7013,2672.7013,2415.4359,2058.1229,1586.4697,1543.5922,1372.0819,1343.4969,1186.2792,1143.4016,1071.939,1057.6465,1043.354,1000.4764,1000.4764,900.4288,886.1363,857.5512,728.9185
True,0.0,Челябинская область,0,False,47000.0,90000.0,16393.5207,10290.6146,8789.9,7346.3554,6817.5322,4330.6336,3444.4974,3158.647,2887.0891,2672.7013,2672.7013,2415.4359,2058.1229,1586.4697,1543.5922,1372.0819,1343.4969,1186.2792,1143.4016,1071.939,1057.6465,1043.354,1000.4764,1000.4764,900.4288,886.1363,857.5512,728.9185
True,0.0,Республика Мордовия,1,False,47000.0,90000.0,16393.5207,10290.6146,8789.9,7346.3554,6817.5322,4330.6336,3444.4974,3158.647,2887.0891,2672.7013,2672.7013,2415.4359,2058.1229,1586.4697,1543.5922,1372.0819,1343.4969,1186.2792,1143.4016,1071.939,1057.6465,1043.354,1000.4764,1000.4764,900.4288,886.1363,857.5512,728.9185
True,0.0,Оренбургская область,2,False,55000.0,90000.0,16393.5207,10290.6146,8789.9,7346.3554,6817.5322,4330.6336,3444.4974,3158.647,2887.0891,2672.7013,2672.7013,2415.4359,2058.1229,1586.4697,1543.5922,1372.0819,1343.4969,1186.2792,1143.4016,1071.939,1057.6465,1043.354,1000.4764,1000.4764,900.4288,886.1363,857.5512,728.9185
True,0.0,Кировская область,1,False,30000.0,90000.0,16393.5207,10290.6146,8789.9,7346.3554,6817.5322,4330.6336,3444.4974,3158.647,2887.0891,2672.7013,2672.7013,2415.4359,2058.1229,1586.4697,1543.5922,1372.0819,1343.4969,1186.2792,1143.4016,1071.939,1057.6465,1043.354,1000.4764,1000.4764,900.4288,886.1363,857.5512,728.9185
True,0.0,Тамбовская область,2,False,35000.0,90000.0,16393.5207,10290.6146,8789.9,7346.3554,6817.5322,4330.6336,3444.4974,3158.647,2887.0891,2672.7013,2672.7013,2415.4359,2058.1229,1586.4697,1543.5922,1372.0819,1343.4969,1186.2792,1143.4016,1071.939,1057.6465,1043.354,1000.4764,1000.4764,900.4288,886.1363,857.5512,728.9185
True,0.0,Калужская область,1,False,47000.0,90000.0,16393.5207,10290.6146,8789.9,7346.3554,6817.5322,4330.6336,3444.4974,3158.647,2887.0891,2672.7013,2672.7013,2415.4359,2058.1229,1586.4697,1543.5922,1372.0819,1343.4969,1186.2792,1143.4016,1071.939,1057.6465,1043.354,1000.4764,1000.4764,900.4288,886.1363,857.5512,728.9185
True,0.0,Тульская область,1,False,35000.0,90000.0,16393.5207,10290.6146,8789.9,7346.3554,6817.5322,4330.6336,3444.4974,3158.647,2887.0891,2672.7013,2672.7013,2415.4359,2058.1229,1586.4697,1543.5922,1372.0819,1343.4969,1186.2792,1143.4016,1071.939,1057.6465,1043.354,1000.4764,1000.4764,900.4288,886.1363,857.5512,728.9185
True,0.0,Пензенская область,1,False,47000.0,90000.0,16393.5207,10290.6146,8789.9,7346.3554,6817.5322,4330.6336,3444.4974,3158.647,2887.0891,2672.7013,2672.7013,2415.4359,2058.1229,1586.4697,1543.5922,1372.0819,1343.4969,1186.2792,1143.4016,1071.939,1057.6465,1043.354,1000.4764,1000.4764,900.4288,886.1363,857.5512,728.9185
True,0.0,Республика Карелия,1,False,30000.0,90000.0,16393.5207,10290.6146,8789.9,7346.3554,6817.5322,4330.6336,3444.4974,3158.647,2887.0891,2672.7013,2672.7013,2415.4359,2058.1229,1586.4697,1543.5922,1372.0819,1343.4969,1186.2792,1143.4016,1071.939,1057.6465,1043.354,1000.4764,1000.4764,900.4288,886.1363,857.5512,728.9185
True,0.0,Рязанская область,1,False,30000.0,73500.0,13388.0419,8404.0019,7178.4183,5999.5236,5567.6513,3536.6841,2813.0062,2579.5617,2357.7894,2182.7061,2182.7061,1972.606,1680.8004,1295.617,1260.6003,1120.5336,1097.1891,968.7947,933.778,875.4169,863.7446,852.0724,817.0557,817.0557,735.3502,723.6779,700.3335,595.2835
True,0.0,Ивановская область,1,False,36750.0,90000.0,16393.5207,10290.6146,8789.9,7346.3554,6817.5322,4330.6336,3444.4974,3158.647,2887.0891,2672.7013,2672.7013,2415.4359,2058.1229,1586.4697,1543.5922,1372.0819,1343.4969,1186.2792,1143.4016,1071.939,1057.6465,1043.354,1000.4764,1000.4764,900.4288,886.1363,857.5512,728.9185
True,0.0,Омская область,1,False,30000.0,90000.0,16393.5207,10290.6146,8789.9,7346.3554,6817.5322,4330.6336,3444.4974,3158.647,2887.0891,2672.7013,2672.7013,2415.4359,2058.1229,1586.4697,1543.5922,1372.0819,1343.4969,1186.2792,1143.4016,1071.939,1057.6465,1043.354,1000.4764,1000.4764,900.4288,886.1363,857.5512,728.9185
True,0.0,Тюменская область,1,False,50000.0,90000.0,16393.5207,10290.6146,8789.9,7346.3554,6817.5322,4330.6336,3444.4974,3158.647,2887.0891,2672.7013,2672.7013,2415.4359,2058.1229,1586.4697,1543.5922,1372.0819,1343.4969,1186.2792,1143.4016,1071.939,1057.6465,1043.354,1000.4764,1000.4764,900.4288,886.1363,857.5512,728.9185
True,0.0,Владимирская область,1,False,35000.0,95000.0,17304.2719,10862.3154,9278.2277,7754.4863,7196.2839,4571.2244,3635.8583,3334.1274,3047.4829,2821.1847,2821.1847,2549.6268,2172.4631,1674.607,1629.3473,1448.3087,1418.1356,1252.1836,1206.9239,1131.4912,1116.4046,1101.3181,1056.0584,1056.0584,950.4526,935.366,905.1929,769.414
True,0.0,Ленинградская область,1,False,47000.0,73500.0,13388.0419,8404.0019,7178.4183,5999.5236,5567.6513,3536.6841,2813.0062,2579.5617,2357.7894,2182.7061,2182.7061,1972.606,1680.8004,1295.617,1260.6003,1120.5336,1097.1891,968.7947,933.778,875.4169,863.7446,852.0724,817.0557,817.0557,735.3502,723.6779,700.3335,595.2835
True,0.0,Костромская область,1,False,30000.0,90000.0,16393.5207,10290.6146,8789.9,7346.3554,6817.5322,4330.6336,3444.4974,3158.647,2887.0891,2672.7013,2672.7013,2415.4359,2058.1229,1586.4697,1543.5922,1372.0819,1343.4969,1186.2792,1143.4016,1071.939,1057.6465,1043.354,1000.4764,1000.4764,900.4288,886.1363,857.5512,728.9185
True,0.0,Нижегородская область,0,False,35000.0,90000.0,16393.5207,10290.6146,8789.9,7346.3554,6817.5322,4330.6336,3444.4974,3158.647,2887.0891,2672.7013,2672.7013,2415.4359,2058.1229,1586.4697,1543.5922,1372.0819,1343.4969,1186.2792,1143.4016,1071.939,1057.6465,1043.354,1000.4764,1000.4764,900.4288,886.1363,857.5512,728.9185
True,0.0,Калининградская область,1,False,66000.0,90000.0,16393.5207,10290.6146,8789.9,7346.3554,6817.5322,4330.6336,3444.4974,3158.647,2887.0891,2672.7013,2672.7013,2415.4359,2058.1229,1586.4697,1543.5922,1372.0819,1343.4969,1186.2792,1143.4016,1071.939,1057.6465,1043.354,1000.4764,1000.4764,900.4288,886.1363,857.5512,728.9185
