is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),Ассистирование (4464_14),Аккуратность (СК) (575_4),Консультирование по вопросам лечения животных (4244_14),Командность (СК) (1371_4),Проведение хирургических операций (4557_14),Пунктуальность (СК) (612_4),"Саморазвитие, обучаемость (СК) (604_4)","Личные установки и ценности, мировоззрение (2043_4)",Коммуникабельность (СК) (617_4),Использование диагностического оборудования: рентген (4554_14),Помощь врачу на приеме (4400_14),Соблюдение правил внутреннего распорядка и режима работы (4476_14),Поддержание чистоты в помещениях ветеринарной клиники (142_14),Оказание платных ветеринарных услуг (4470_14),Принципы лечения и профилактики болезней (4254_14),Методы лечения животных (4352_14),Стрессоустойчивость (СК) (601_4),Подготовка и проведение профилактических ветеринарно-санитарных и оздоровительных мероприятий (4357_14),Осмотр животных и диагностивание болезней (4248_14),Повышение продуктивности скота и птицы (4490_14),Осуществлять исследование причин возникновения процессов протекания болезней животных (4474_14),Склонность к здоровому образу жизни (СК) (1662_4),Контроль процессов (6210_14),Клинические обследования животных (4936_14),Проведение профилактических мероприятий по предупреждению заболеваний животных и падежа (4253_14),Организация и проведение ветеринарных мероприятий (4359_14),Продажа ветеринарных препаратов (4489_14),"Контроль, проверка лечения пациентов (5974_14)",Лечение скота и птицы (4350_14),Вакцинация животных (4396_14),Проведение диагностических исследований (4354_14),Умение работать с клиентами (4722_14),проведение противоэпизоотических мероприятий (4459_14)
False,2.0,Курганская область,1,False,20000.0,50000.0,6122.0226,3834.0995,3196.8241,3134.1412,2058.0861,1922.2733,1870.0376,1702.8834,1661.0949,1650.6477,1399.9164,1389.4693,1379.0221,1316.3393,1274.5508,1222.3151,1201.4208,1201.4208,1149.1851,1055.1609,971.5838,908.901,793.9824,762.641,762.641,741.7468,689.5111,647.7225,626.8282,585.0397,574.5926,564.1454,553.6983,543.2511,532.804
False,2.0,Пермский край,1,False,20000.0,55000.0,6734.2248,4217.5094,3516.5065,3447.5554,2263.8947,2114.5006,2057.0414,1873.1718,1827.2043,1815.7125,1539.9081,1528.4162,1516.9244,1447.9733,1402.0059,1344.5466,1321.5629,1321.5629,1264.1036,1160.677,1068.7422,999.7911,873.3807,838.9051,838.9051,815.9214,758.4622,712.4948,689.5111,643.5437,632.0518,620.56,609.0681,597.5763,586.0844
False,2.0,Новгородская область,1,False,30000.0,160000.0,19590.4722,12269.1183,10229.837,10029.252,6585.8755,6151.2746,5984.1204,5449.2269,5315.5036,5282.0727,4479.7326,4446.3017,4412.8709,4212.2858,4078.5625,3911.4083,3844.5466,3844.5466,3677.3924,3376.5148,3109.0681,2908.4831,2540.7438,2440.4513,2440.4513,2373.5896,2206.4354,2072.7121,2005.8504,1872.127,1838.6962,1805.2654,1771.8345,1738.4037,1704.9728
False,2.0,Белгородская область,2,False,20000.0,200000.0,24488.0903,15336.3978,12787.2963,12536.565,8232.3443,7689.0932,7480.1504,6811.5336,6644.3794,6602.5909,5599.6657,5557.8771,5516.0886,5265.3573,5098.2031,4889.2603,4805.6832,4805.6832,4596.7405,4220.6435,3886.3351,3635.6038,3175.9298,3050.5641,3050.5641,2966.987,2758.0443,2590.8901,2507.313,2340.1588,2298.3702,2256.5817,2214.7931,2173.0046,2131.216
False,2.0,Липецкая область,1,False,14720.5,55000.0,6734.2248,4217.5094,3516.5065,3447.5554,2263.8947,2114.5006,2057.0414,1873.1718,1827.2043,1815.7125,1539.9081,1528.4162,1516.9244,1447.9733,1402.0059,1344.5466,1321.5629,1321.5629,1264.1036,1160.677,1068.7422,999.7911,873.3807,838.9051,838.9051,815.9214,758.4622,712.4948,689.5111,643.5437,632.0518,620.56,609.0681,597.5763,586.0844
False,2.0,Омская область,1,False,14720.5,57500.0,7040.326,4409.2144,3676.3477,3604.2624,2366.799,2210.6143,2150.5433,1958.3159,1910.2591,1898.2449,1609.9039,1597.8897,1585.8755,1513.7902,1465.7334,1405.6623,1381.6339,1381.6339,1321.5629,1213.435,1117.3214,1045.2361,913.0798,877.0372,877.0372,853.0088,792.9377,744.8809,720.8525,672.7957,660.7814,648.7672,636.753,624.7388,612.7246
False,2.0,Омская область,1,True,22880.0,22880.0,2801.4375,1754.4839,1462.8667,1434.183,941.7802,879.6323,855.7292,779.2394,760.117,755.3364,640.6018,635.8211,631.0405,602.3569,583.2344,559.3314,549.7702,549.7702,525.8671,482.8416,444.5967,415.9131,363.3264,348.9845,348.9845,339.4233,315.5203,296.3978,286.8366,267.7142,262.9336,258.1529,253.3723,248.5917,243.8111
False,2.0,Республика Мордовия,1,False,22880.0,60000.0,7346.4271,4600.9193,3836.1889,3760.9695,2469.7033,2306.728,2244.0451,2043.4601,1993.3138,1980.7773,1679.8997,1667.3631,1654.8266,1579.6072,1529.4609,1466.7781,1441.705,1441.705,1379.0221,1266.1931,1165.9005,1090.6812,952.7789,915.1692,915.1692,890.0961,827.4133,777.267,752.1939,702.0476,689.5111,676.9745,664.4379,651.9014,639.3648
False,2.0,Орловская область,1,False,25000.0,130000.0,15917.2587,9968.6586,8311.7426,8148.7672,5351.0238,4997.9106,4862.0978,4427.4969,4318.8466,4291.6841,3639.7827,3612.6201,3585.4576,3422.4822,3313.832,3178.0192,3123.6941,3123.6941,2987.8813,2743.4183,2526.1178,2363.1425,2064.3544,1982.8667,1982.8667,1928.5416,1792.7288,1684.0786,1629.7534,1521.1032,1493.9407,1466.7781,1439.6155,1412.453,1385.2904
False,2.0,Владимирская область,1,False,20000.0,60000.0,7346.4271,4600.9193,3836.1889,3760.9695,2469.7033,2306.728,2244.0451,2043.4601,1993.3138,1980.7773,1679.8997,1667.3631,1654.8266,1579.6072,1529.4609,1466.7781,1441.705,1441.705,1379.0221,1266.1931,1165.9005,1090.6812,952.7789,915.1692,915.1692,890.0961,827.4133,777.267,752.1939,702.0476,689.5111,676.9745,664.4379,651.9014,639.3648
False,2.0,Вологодская область,1,False,22880.0,100000.0,12244.0451,7668.1989,6393.6481,6268.2825,4116.1722,3844.5466,3740.0752,3405.7668,3322.1897,3301.2954,2799.8328,2778.9386,2758.0443,2632.6786,2549.1015,2444.6302,2402.8416,2402.8416,2298.3702,2110.3218,1943.1676,1817.8019,1587.9649,1525.2821,1525.2821,1483.4935,1379.0221,1295.445,1253.6565,1170.0794,1149.1851,1128.2908,1107.3966,1086.5023,1065.608
False,2.0,Пензенская область,1,False,20000.0,70000.0,8570.8316,5367.7392,4475.5537,4387.7977,2881.3205,2691.1826,2618.0527,2384.0368,2325.5328,2310.9068,1959.883,1945.257,1930.631,1842.8751,1784.3711,1711.2411,1681.9891,1681.9891,1608.8592,1477.2252,1360.2173,1272.4613,1111.5754,1067.6975,1067.6975,1038.4455,965.3155,906.8115,877.5595,819.0556,804.4296,789.8036,775.1776,760.5516,745.9256
False,2.0,Ярославская область,1,False,15000.0,70000.0,8570.8316,5367.7392,4475.5537,4387.7977,2881.3205,2691.1826,2618.0527,2384.0368,2325.5328,2310.9068,1959.883,1945.257,1930.631,1842.8751,1784.3711,1711.2411,1681.9891,1681.9891,1608.8592,1477.2252,1360.2173,1272.4613,1111.5754,1067.6975,1067.6975,1038.4455,965.3155,906.8115,877.5595,819.0556,804.4296,789.8036,775.1776,760.5516,745.9256
False,2.0,Курская область,2,False,15000.0,90000.0,11019.6406,6901.379,5754.2833,5641.4542,3704.555,3460.0919,3366.0677,3065.1901,2989.9707,2971.1659,2519.8496,2501.0447,2482.2399,2369.4108,2294.1914,2200.1672,2162.5575,2162.5575,2068.5332,1899.2896,1748.8508,1636.0217,1429.1684,1372.7539,1372.7539,1335.1442,1241.1199,1165.9005,1128.2908,1053.0715,1034.2666,1015.4618,996.6569,977.8521,959.0472
False,2.0,Псковская область,1,False,15000.0,70000.0,8570.8316,5367.7392,4475.5537,4387.7977,2881.3205,2691.1826,2618.0527,2384.0368,2325.5328,2310.9068,1959.883,1945.257,1930.631,1842.8751,1784.3711,1711.2411,1681.9891,1681.9891,1608.8592,1477.2252,1360.2173,1272.4613,1111.5754,1067.6975,1067.6975,1038.4455,965.3155,906.8115,877.5595,819.0556,804.4296,789.8036,775.1776,760.5516,745.9256
False,2.0,Тамбовская область,2,False,24000.0,100000.0,12244.0451,7668.1989,6393.6481,6268.2825,4116.1722,3844.5466,3740.0752,3405.7668,3322.1897,3301.2954,2799.8328,2778.9386,2758.0443,2632.6786,2549.1015,2444.6302,2402.8416,2402.8416,2298.3702,2110.3218,1943.1676,1817.8019,1587.9649,1525.2821,1525.2821,1483.4935,1379.0221,1295.445,1253.6565,1170.0794,1149.1851,1128.2908,1107.3966,1086.5023,1065.608
False,2.0,Тверская область,1,False,14720.5,55000.0,6734.2248,4217.5094,3516.5065,3447.5554,2263.8947,2114.5006,2057.0414,1873.1718,1827.2043,1815.7125,1539.9081,1528.4162,1516.9244,1447.9733,1402.0059,1344.5466,1321.5629,1321.5629,1264.1036,1160.677,1068.7422,999.7911,873.3807,838.9051,838.9051,815.9214,758.4622,712.4948,689.5111,643.5437,632.0518,620.56,609.0681,597.5763,586.0844
False,2.0,Республика Крым,1,False,14720.5,110000.0,13468.4496,8435.0188,7033.013,6895.1107,4527.7894,4229.0013,4114.0827,3746.3435,3654.4087,3631.425,3079.8161,3056.8324,3033.8487,2895.9465,2804.0117,2689.0932,2643.1258,2643.1258,2528.2073,2321.3539,2137.4843,1999.5821,1746.7614,1677.8103,1677.8103,1631.8429,1516.9244,1424.9896,1379.0221,1287.0873,1264.1036,1241.1199,1218.1362,1195.1525,1172.1688
False,2.0,Республика Коми,1,False,25000.0,55000.0,6734.2248,4217.5094,3516.5065,3447.5554,2263.8947,2114.5006,2057.0414,1873.1718,1827.2043,1815.7125,1539.9081,1528.4162,1516.9244,1447.9733,1402.0059,1344.5466,1321.5629,1321.5629,1264.1036,1160.677,1068.7422,999.7911,873.3807,838.9051,838.9051,815.9214,758.4622,712.4948,689.5111,643.5437,632.0518,620.56,609.0681,597.5763,586.0844
False,2.0,Республика Карелия,1,False,30000.0,70000.0,8570.8316,5367.7392,4475.5537,4387.7977,2881.3205,2691.1826,2618.0527,2384.0368,2325.5328,2310.9068,1959.883,1945.257,1930.631,1842.8751,1784.3711,1711.2411,1681.9891,1681.9891,1608.8592,1477.2252,1360.2173,1272.4613,1111.5754,1067.6975,1067.6975,1038.4455,965.3155,906.8115,877.5595,819.0556,804.4296,789.8036,775.1776,760.5516,745.9256
False,2.0,Оренбургская область,2,False,12468.0,50000.0,6122.0226,3834.0995,3196.8241,3134.1412,2058.0861,1922.2733,1870.0376,1702.8834,1661.0949,1650.6477,1399.9164,1389.4693,1379.0221,1316.3393,1274.5508,1222.3151,1201.4208,1201.4208,1149.1851,1055.1609,971.5838,908.901,793.9824,762.641,762.641,741.7468,689.5111,647.7225,626.8282,585.0397,574.5926,564.1454,553.6983,543.2511,532.804
False,2.0,Карачаево-Черкесская Республика,1,False,12468.0,114900.0,14068.4079,8810.7606,7346.3017,7202.2566,4729.4818,4417.384,4297.3464,3913.2261,3817.196,3793.1885,3217.0079,3193.0004,3168.9929,3024.9478,2928.9177,2808.8801,2760.865,2760.865,2640.8274,2424.7597,2232.6995,2088.6544,1824.5717,1752.5491,1752.5491,1704.5341,1584.4964,1488.4664,1440.4513,1344.4212,1320.4137,1296.4062,1272.3987,1248.3911,1224.3836
False,2.0,Республика Адыгея,1,False,13802.0,35000.0,4285.4158,2683.8696,2237.7768,2193.8989,1440.6603,1345.5913,1309.0263,1192.0184,1162.7664,1155.4534,979.9415,972.6285,965.3155,921.4375,892.1855,855.6206,840.9946,840.9946,804.4296,738.6126,680.1087,636.2307,555.7877,533.8487,533.8487,519.2227,482.6578,453.4058,438.7798,409.5278,402.2148,394.9018,387.5888,380.2758,372.9628
False,2.0,Чувашская Республика,1,False,15000.0,45000.0,5509.8203,3450.6895,2877.1417,2820.7271,1852.2775,1730.046,1683.0338,1532.5951,1494.9854,1485.583,1259.9248,1250.5224,1241.1199,1184.7054,1147.0957,1100.0836,1081.2787,1081.2787,1034.2666,949.6448,874.4254,818.0109,714.5842,686.3769,686.3769,667.5721,620.56,582.9503,564.1454,526.5357,517.1333,507.7309,498.3285,488.926,479.5236
False,2.0,Город федерального значения Севастополь,1,False,12468.0,25000.0,3061.0113,1917.0497,1598.412,1567.0706,1029.043,961.1366,935.0188,851.4417,830.5474,825.3239,699.9582,694.7346,689.5111,658.1697,637.2754,611.1575,600.7104,600.7104,574.5926,527.5804,485.7919,454.4505,396.9912,381.3205,381.3205,370.8734,344.7555,323.8613,313.4141,292.5198,287.2963,282.0727,276.8491,271.6256,266.402
False,2.0,Астраханская область,1,False,12468.0,45000.0,5509.8203,3450.6895,2877.1417,2820.7271,1852.2775,1730.046,1683.0338,1532.5951,1494.9854,1485.583,1259.9248,1250.5224,1241.1199,1184.7054,1147.0957,1100.0836,1081.2787,1081.2787,1034.2666,949.6448,874.4254,818.0109,714.5842,686.3769,686.3769,667.5721,620.56,582.9503,564.1454,526.5357,517.1333,507.7309,498.3285,488.926,479.5236
False,2.0,Кабардино-Балкарская Республика,1,False,15000.0,40000.0,4897.6181,3067.2796,2557.4593,2507.313,1646.4689,1537.8186,1496.0301,1362.3067,1328.8759,1320.5182,1119.9331,1111.5754,1103.2177,1053.0715,1019.6406,977.8521,961.1366,961.1366,919.3481,844.1287,777.267,727.1208,635.186,610.1128,610.1128,593.3974,551.6089,518.178,501.4626,468.0318,459.674,451.3163,442.9586,434.6009,426.2432
False,2.0,Республика Алтай,1,False,15198.0,15198.0,1860.85,1165.4129,971.7066,952.6536,625.5758,584.2942,568.4166,517.6084,504.9064,501.7309,425.5186,422.3431,419.1676,400.1145,387.4125,371.5349,365.1839,365.1839,349.3063,320.7267,295.3226,276.2695,241.3389,231.8124,231.8124,225.4613,209.5838,196.8817,190.5307,177.8287,174.6532,171.4776,168.3021,165.1266,161.9511
False,2.0,Чеченская Республика,1,False,15000.0,15198.0,1860.85,1165.4129,971.7066,952.6536,625.5758,584.2942,568.4166,517.6084,504.9064,501.7309,425.5186,422.3431,419.1676,400.1145,387.4125,371.5349,365.1839,365.1839,349.3063,320.7267,295.3226,276.2695,241.3389,231.8124,231.8124,225.4613,209.5838,196.8817,190.5307,177.8287,174.6532,171.4776,168.3021,165.1266,161.9511
False,2.0,Кемеровская область,1,False,15000.0,55000.0,6734.2248,4217.5094,3516.5065,3447.5554,2263.8947,2114.5006,2057.0414,1873.1718,1827.2043,1815.7125,1539.9081,1528.4162,1516.9244,1447.9733,1402.0059,1344.5466,1321.5629,1321.5629,1264.1036,1160.677,1068.7422,999.7911,873.3807,838.9051,838.9051,815.9214,758.4622,712.4948,689.5111,643.5437,632.0518,620.56,609.0681,597.5763,586.0844
False,2.0,Кемеровская область,1,True,25000.0,25000.0,3061.0113,1917.0497,1598.412,1567.0706,1029.043,961.1366,935.0188,851.4417,830.5474,825.3239,699.9582,694.7346,689.5111,658.1697,637.2754,611.1575,600.7104,600.7104,574.5926,527.5804,485.7919,454.4505,396.9912,381.3205,381.3205,370.8734,344.7555,323.8613,313.4141,292.5198,287.2963,282.0727,276.8491,271.6256,266.402
False,2.0,Брянская область,1,False,15000.0,70000.0,8570.8316,5367.7392,4475.5537,4387.7977,2881.3205,2691.1826,2618.0527,2384.0368,2325.5328,2310.9068,1959.883,1945.257,1930.631,1842.8751,1784.3711,1711.2411,1681.9891,1681.9891,1608.8592,1477.2252,1360.2173,1272.4613,1111.5754,1067.6975,1067.6975,1038.4455,965.3155,906.8115,877.5595,819.0556,804.4296,789.8036,775.1776,760.5516,745.9256
False,2.0,Ставропольский край,2,False,15000.0,96225.0,11781.8324,7378.7244,6152.2879,6031.6548,3960.7867,3699.415,3598.8874,3277.1991,3196.7771,3176.6715,2694.1392,2674.0336,2653.9281,2533.295,2452.873,2352.3454,2312.1344,2312.1344,2211.6068,2030.6571,1869.813,1749.1799,1528.0192,1467.7027,1467.7027,1427.4916,1326.9641,1246.542,1206.331,1125.9089,1105.8034,1085.6979,1065.5924,1045.4868,1025.3813
False,2.0,Республика Бурятия,1,False,25000.0,50000.0,6122.0226,3834.0995,3196.8241,3134.1412,2058.0861,1922.2733,1870.0376,1702.8834,1661.0949,1650.6477,1399.9164,1389.4693,1379.0221,1316.3393,1274.5508,1222.3151,1201.4208,1201.4208,1149.1851,1055.1609,971.5838,908.901,793.9824,762.641,762.641,741.7468,689.5111,647.7225,626.8282,585.0397,574.5926,564.1454,553.6983,543.2511,532.804
False,2.0,Смоленская область,1,False,15000.0,55000.0,6734.2248,4217.5094,3516.5065,3447.5554,2263.8947,2114.5006,2057.0414,1873.1718,1827.2043,1815.7125,1539.9081,1528.4162,1516.9244,1447.9733,1402.0059,1344.5466,1321.5629,1321.5629,1264.1036,1160.677,1068.7422,999.7911,873.3807,838.9051,838.9051,815.9214,758.4622,712.4948,689.5111,643.5437,632.0518,620.56,609.0681,597.5763,586.0844
False,2.0,Ивановская область,1,False,4872.0,55000.0,6734.2248,4217.5094,3516.5065,3447.5554,2263.8947,2114.5006,2057.0414,1873.1718,1827.2043,1815.7125,1539.9081,1528.4162,1516.9244,1447.9733,1402.0059,1344.5466,1321.5629,1321.5629,1264.1036,1160.677,1068.7422,999.7911,873.3807,838.9051,838.9051,815.9214,758.4622,712.4948,689.5111,643.5437,632.0518,620.56,609.0681,597.5763,586.0844
False,2.0,Рязанская область,1,False,15000.0,70000.0,8570.8316,5367.7392,4475.5537,4387.7977,2881.3205,2691.1826,2618.0527,2384.0368,2325.5328,2310.9068,1959.883,1945.257,1930.631,1842.8751,1784.3711,1711.2411,1681.9891,1681.9891,1608.8592,1477.2252,1360.2173,1272.4613,1111.5754,1067.6975,1067.6975,1038.4455,965.3155,906.8115,877.5595,819.0556,804.4296,789.8036,775.1776,760.5516,745.9256
False,2.0,Забайкальский край,1,False,15088.5,68060.0,8333.2971,5218.9762,4351.5169,4266.1931,2801.4668,2616.5984,2545.4952,2317.9649,2261.0823,2246.8617,1905.5662,1891.3456,1877.1249,1791.8011,1734.9185,1663.8153,1635.374,1635.374,1564.2708,1436.285,1322.5198,1237.196,1080.7689,1038.107,1038.107,1009.6657,938.5625,881.6799,853.2386,796.356,782.1354,767.9148,753.6941,739.4735,725.2528
False,2.0,Архангельская область,1,False,15088.5,50000.0,6122.0226,3834.0995,3196.8241,3134.1412,2058.0861,1922.2733,1870.0376,1702.8834,1661.0949,1650.6477,1399.9164,1389.4693,1379.0221,1316.3393,1274.5508,1222.3151,1201.4208,1201.4208,1149.1851,1055.1609,971.5838,908.901,793.9824,762.641,762.641,741.7468,689.5111,647.7225,626.8282,585.0397,574.5926,564.1454,553.6983,543.2511,532.804
False,2.0,Томская область,1,False,20000.0,75500.0,9244.2541,5789.4902,4827.2043,4732.5533,3107.71,2902.6327,2823.7568,2571.3539,2508.2532,2492.4781,2113.8738,2098.0986,2082.3234,1987.6724,1924.5717,1845.6958,1814.1454,1814.1454,1735.2695,1593.2929,1467.0915,1372.4405,1198.9135,1151.588,1151.588,1120.0376,1041.1617,978.061,946.5107,883.4099,867.6348,851.8596,836.0844,820.3092,804.5341
False,2.0,Алтайский край,2,False,14720.5,82800.0,10138.0694,6349.2687,5293.9407,5190.1379,3408.1906,3183.2846,3096.7823,2819.9749,2750.7731,2733.4726,2318.2616,2300.9611,2283.6607,2179.8579,2110.6561,2024.1538,1989.5529,1989.5529,1903.0506,1747.3464,1608.9427,1505.14,1314.8349,1262.9336,1262.9336,1228.3326,1141.8303,1072.6285,1038.0276,968.8257,951.5253,934.2248,916.9244,899.6239,882.3234
False,2.0,Кировская область,1,False,15000.0,50000.0,6122.0226,3834.0995,3196.8241,3134.1412,2058.0861,1922.2733,1870.0376,1702.8834,1661.0949,1650.6477,1399.9164,1389.4693,1379.0221,1316.3393,1274.5508,1222.3151,1201.4208,1201.4208,1149.1851,1055.1609,971.5838,908.901,793.9824,762.641,762.641,741.7468,689.5111,647.7225,626.8282,585.0397,574.5926,564.1454,553.6983,543.2511,532.804
False,2.0,Красноярский край,1,False,15088.5,60000.0,7346.4271,4600.9193,3836.1889,3760.9695,2469.7033,2306.728,2244.0451,2043.4601,1993.3138,1980.7773,1679.8997,1667.3631,1654.8266,1579.6072,1529.4609,1466.7781,1441.705,1441.705,1379.0221,1266.1931,1165.9005,1090.6812,952.7789,915.1692,915.1692,890.0961,827.4133,777.267,752.1939,702.0476,689.5111,676.9745,664.4379,651.9014,639.3648
False,2.0,Ульяновская область,1,False,20000.0,55000.0,6734.2248,4217.5094,3516.5065,3447.5554,2263.8947,2114.5006,2057.0414,1873.1718,1827.2043,1815.7125,1539.9081,1528.4162,1516.9244,1447.9733,1402.0059,1344.5466,1321.5629,1321.5629,1264.1036,1160.677,1068.7422,999.7911,873.3807,838.9051,838.9051,815.9214,758.4622,712.4948,689.5111,643.5437,632.0518,620.56,609.0681,597.5763,586.0844
False,2.0,Костромская область,1,False,16242.0,55000.0,6734.2248,4217.5094,3516.5065,3447.5554,2263.8947,2114.5006,2057.0414,1873.1718,1827.2043,1815.7125,1539.9081,1528.4162,1516.9244,1447.9733,1402.0059,1344.5466,1321.5629,1321.5629,1264.1036,1160.677,1068.7422,999.7911,873.3807,838.9051,838.9051,815.9214,758.4622,712.4948,689.5111,643.5437,632.0518,620.56,609.0681,597.5763,586.0844
False,2.0,Республика Марий Эл,1,False,15088.5,80000.0,9795.2361,6134.5591,5114.9185,5014.626,3292.9377,3075.6373,2992.0602,2724.6135,2657.7518,2641.0364,2239.8663,2223.1509,2206.4354,2106.1429,2039.2812,1955.7041,1922.2733,1922.2733,1838.6962,1688.2574,1554.5341,1454.2415,1270.3719,1220.2257,1220.2257,1186.7948,1103.2177,1036.356,1002.9252,936.0635,919.3481,902.6327,885.9173,869.2018,852.4864
False,2.0,Республика Хакасия,1,False,14720.5,55000.0,6734.2248,4217.5094,3516.5065,3447.5554,2263.8947,2114.5006,2057.0414,1873.1718,1827.2043,1815.7125,1539.9081,1528.4162,1516.9244,1447.9733,1402.0059,1344.5466,1321.5629,1321.5629,1264.1036,1160.677,1068.7422,999.7911,873.3807,838.9051,838.9051,815.9214,758.4622,712.4948,689.5111,643.5437,632.0518,620.56,609.0681,597.5763,586.0844
False,2.0,Хабаровский край,1,False,20000.0,70000.0,8570.8316,5367.7392,4475.5537,4387.7977,2881.3205,2691.1826,2618.0527,2384.0368,2325.5328,2310.9068,1959.883,1945.257,1930.631,1842.8751,1784.3711,1711.2411,1681.9891,1681.9891,1608.8592,1477.2252,1360.2173,1272.4613,1111.5754,1067.6975,1067.6975,1038.4455,965.3155,906.8115,877.5595,819.0556,804.4296,789.8036,775.1776,760.5516,745.9256
False,2.0,Мурманская область,1,False,32250.0,32250.0,3948.7046,2472.9941,2061.9515,2021.5211,1327.4655,1239.8663,1206.1743,1098.3598,1071.4062,1064.6678,902.9461,896.2077,889.4693,849.0389,822.0852,788.3932,774.9164,774.9164,741.2244,680.5788,626.6715,586.2411,512.1187,491.9035,491.9035,478.4267,444.7346,417.781,404.3042,377.3506,370.6122,363.8738,357.1354,350.397,343.6586
False,2.0,Ханты-Мансийский автономный округ — Югра,1,False,20000.0,45000.0,5509.8203,3450.6895,2877.1417,2820.7271,1852.2775,1730.046,1683.0338,1532.5951,1494.9854,1485.583,1259.9248,1250.5224,1241.1199,1184.7054,1147.0957,1100.0836,1081.2787,1081.2787,1034.2666,949.6448,874.4254,818.0109,714.5842,686.3769,686.3769,667.5721,620.56,582.9503,564.1454,526.5357,517.1333,507.7309,498.3285,488.926,479.5236
False,2.0,Тульская область,1,False,20000.0,85000.0,10407.4384,6517.9691,5434.6009,5328.0401,3498.7463,3267.8646,3179.0639,2894.9018,2823.8613,2806.1011,2379.8579,2362.0978,2344.3377,2237.7768,2166.7363,2077.9356,2042.4154,2042.4154,1953.6147,1793.7735,1651.6924,1545.1316,1349.7702,1296.4898,1296.4898,1260.9695,1172.1688,1101.1283,1065.608,994.5675,976.8074,959.0472,941.2871,923.527,905.7668
False,2.0,Калужская область,1,False,25000.0,80000.0,9795.2361,6134.5591,5114.9185,5014.626,3292.9377,3075.6373,2992.0602,2724.6135,2657.7518,2641.0364,2239.8663,2223.1509,2206.4354,2106.1429,2039.2812,1955.7041,1922.2733,1922.2733,1838.6962,1688.2574,1554.5341,1454.2415,1270.3719,1220.2257,1220.2257,1186.7948,1103.2177,1036.356,1002.9252,936.0635,919.3481,902.6327,885.9173,869.2018,852.4864
False,2.0,Республика Саха (Якутия),1,False,30000.0,100000.0,12244.0451,7668.1989,6393.6481,6268.2825,4116.1722,3844.5466,3740.0752,3405.7668,3322.1897,3301.2954,2799.8328,2778.9386,2758.0443,2632.6786,2549.1015,2444.6302,2402.8416,2402.8416,2298.3702,2110.3218,1943.1676,1817.8019,1587.9649,1525.2821,1525.2821,1483.4935,1379.0221,1295.445,1253.6565,1170.0794,1149.1851,1128.2908,1107.3966,1086.5023,1065.608
False,2.0,Луганская область,1,False,40000.0,40000.0,4897.6181,3067.2796,2557.4593,2507.313,1646.4689,1537.8186,1496.0301,1362.3067,1328.8759,1320.5182,1119.9331,1111.5754,1103.2177,1053.0715,1019.6406,977.8521,961.1366,961.1366,919.3481,844.1287,777.267,727.1208,635.186,610.1128,610.1128,593.3974,551.6089,518.178,501.4626,468.0318,459.674,451.3163,442.9586,434.6009,426.2432
False,2.0,Амурская область,1,False,40000.0,95000.0,11631.8429,7284.789,6073.9657,5954.8684,3910.3636,3652.3193,3553.0715,3235.4785,3156.0802,3136.2307,2659.8412,2639.9916,2620.1421,2501.0447,2421.6465,2322.3987,2282.6995,2282.6995,2183.4517,2004.8057,1846.0092,1726.9118,1508.5667,1449.018,1449.018,1409.3188,1310.071,1230.6728,1190.9737,1111.5754,1091.7259,1071.8763,1052.0267,1032.1772,1012.3276
False,2.0,Еврейская автономная область,1,False,80000.0,95000.0,11631.8429,7284.789,6073.9657,5954.8684,3910.3636,3652.3193,3553.0715,3235.4785,3156.0802,3136.2307,2659.8412,2639.9916,2620.1421,2501.0447,2421.6465,2322.3987,2282.6995,2282.6995,2183.4517,2004.8057,1846.0092,1726.9118,1508.5667,1449.018,1449.018,1409.3188,1310.071,1230.6728,1190.9737,1111.5754,1091.7259,1071.8763,1052.0267,1032.1772,1012.3276
False,2.0,Республика Дагестан,1,False,60000.0,130000.0,15917.2587,9968.6586,8311.7426,8148.7672,5351.0238,4997.9106,4862.0978,4427.4969,4318.8466,4291.6841,3639.7827,3612.6201,3585.4576,3422.4822,3313.832,3178.0192,3123.6941,3123.6941,2987.8813,2743.4183,2526.1178,2363.1425,2064.3544,1982.8667,1982.8667,1928.5416,1792.7288,1684.0786,1629.7534,1521.1032,1493.9407,1466.7781,1439.6155,1412.453,1385.2904
False,2.0,Ямало-Ненецкий автономный округ,1,False,38750.0,80000.0,9795.2361,6134.5591,5114.9185,5014.626,3292.9377,3075.6373,2992.0602,2724.6135,2657.7518,2641.0364,2239.8663,2223.1509,2206.4354,2106.1429,2039.2812,1955.7041,1922.2733,1922.2733,1838.6962,1688.2574,1554.5341,1454.2415,1270.3719,1220.2257,1220.2257,1186.7948,1103.2177,1036.356,1002.9252,936.0635,919.3481,902.6327,885.9173,869.2018,852.4864
False,2.0,Камчатский край,1,False,35000.0,70000.0,8570.8316,5367.7392,4475.5537,4387.7977,2881.3205,2691.1826,2618.0527,2384.0368,2325.5328,2310.9068,1959.883,1945.257,1930.631,1842.8751,1784.3711,1711.2411,1681.9891,1681.9891,1608.8592,1477.2252,1360.2173,1272.4613,1111.5754,1067.6975,1067.6975,1038.4455,965.3155,906.8115,877.5595,819.0556,804.4296,789.8036,775.1776,760.5516,745.9256
