is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)","Личные установки и ценности, мировоззрение (2043_4)",Дисциплинированность (СК) (593_4),Административные функции (61_3),"Контроль  сварки/резки, измерение (71_3)",Составление/формирование/подготовка отчетности (ОПТ) (3911_36),Командность (СК) (1371_4),"Организаторские способности, лидерство (СК) (393_4)",Руководство и контроль сварочного производства (999_3),"Знание техник, технологии сварки, наплавки (41_3)",Сварка без конкретизации вида/оборудования (26_3),"Чтение чертежей, документации (68_3)",Технологическая подготовка сварочного производства (997_3),Коммуникабельность (СК) (617_4),"Знание НТД, НД, ПТД (2712_3)",Чтение схем/чертежей (ОПТ) (3032_36),Разрешительная и исполнительная документация (2690_3),Внимательность (СК) (536_4),Английский язык (ЯС) (1918_32),Стрессоустойчивость (СК) (601_4),Соблюдение техники безопасности (ОПТ) (3791_36),Инициативность (СК) (610_4),"Восприятие, мышление, внимание, память (УСК) (1330_4)",Дефекты и нормы оценки (2754_3),"Соблюдение охраны труда, техники безопасности и пожарной безопасности (69_3)",Пунктуальность (СК) (612_4),"Многозадачность, интенсивность (СК) (627_4)",Китайский язык (ЯС) (1933_32),Выполнение ремонтных работ (ОПТ) (8285_36),Обслуживание и ремонт сварочного оборудования (60_3)
True,1.0,Приморский край,1,False,100000.0,118000.0,25740.9338,10966.3968,9834.4239,9768.9919,6242.2092,6150.6044,5843.0742,5371.9641,4881.2244,4841.9652,3965.1769,3009.8702,2813.5744,2211.6003,2159.2547,1989.1316,1760.1198,1714.3174,1524.5647,1459.1327,1001.109,850.6155,817.8995,497.2829,484.1965,451.4805,438.3941,425.3078,425.3078,359.8758
True,1.0,Забайкальский край,1,False,118000.0,118000.0,25740.9338,10966.3968,9834.4239,9768.9919,6242.2092,6150.6044,5843.0742,5371.9641,4881.2244,4841.9652,3965.1769,3009.8702,2813.5744,2211.6003,2159.2547,1989.1316,1760.1198,1714.3174,1524.5647,1459.1327,1001.109,850.6155,817.8995,497.2829,484.1965,451.4805,438.3941,425.3078,425.3078,359.8758
True,1.0,Липецкая область,1,False,90000.0,118000.0,25740.9338,10966.3968,9834.4239,9768.9919,6242.2092,6150.6044,5843.0742,5371.9641,4881.2244,4841.9652,3965.1769,3009.8702,2813.5744,2211.6003,2159.2547,1989.1316,1760.1198,1714.3174,1524.5647,1459.1327,1001.109,850.6155,817.8995,497.2829,484.1965,451.4805,438.3941,425.3078,425.3078,359.8758
True,1.0,Нижегородская область,0,False,51500.0,140000.0,30540.0909,13010.9793,11667.9605,11590.3294,7406.0109,7297.3273,6932.4609,6373.5167,5791.2831,5744.7044,4704.4472,3571.0325,3338.1391,2623.9326,2561.8277,2359.9867,2088.2777,2033.9359,1808.8056,1731.1744,1187.7565,1009.2048,970.3893,589.9967,574.4704,535.6549,520.1286,504.6024,504.6024,426.9713
True,1.0,Тверская область,1,False,93000.0,130000.0,28358.6559,12081.6236,10834.5348,10762.4487,6877.0101,6776.0896,6437.2851,5918.2655,5377.6201,5334.3684,4368.4152,3315.9587,3099.7006,2436.5088,2378.84,2191.4162,1939.115,1888.6548,1679.6052,1607.5191,1102.9167,937.1188,901.0757,547.8541,533.4368,497.3938,482.9766,468.5594,468.5594,396.4733
True,1.0,Пермский край,1,False,50000.0,180000.0,39265.8312,16728.4019,15001.6635,14901.8521,9522.014,9382.2779,8913.164,8194.5215,7445.9355,7386.0486,6048.5749,4591.3275,4291.8931,3373.6276,3293.7784,3034.2686,2684.9285,2615.0604,2325.6072,2225.7957,1527.1154,1297.5491,1247.6433,758.5672,738.6049,688.6991,668.7368,648.7745,648.7745,548.9631
True,1.0,Саратовская область,2,False,50000.0,160000.0,34902.9611,14869.6906,13334.812,13246.0907,8464.0124,8339.8026,7922.8125,7284.0191,6618.6093,6565.3765,5376.511,4081.18,3815.0161,2998.7801,2927.803,2697.1276,2386.6031,2324.4982,2067.2064,1978.4851,1357.436,1153.377,1109.0163,674.2819,656.5377,612.177,594.4327,576.6885,576.6885,487.9672
True,1.0,Республика Татарстан,0,False,93000.0,183000.0,39920.2617,17007.2086,15251.6912,15150.2163,9680.7142,9538.6492,9061.7168,8331.0968,7570.0344,7509.1494,6149.3845,4667.8496,4363.4246,3429.8547,3348.6747,3084.8397,2729.6773,2658.6448,2364.3673,2262.8923,1552.5674,1319.1749,1268.4374,771.2099,750.9149,700.1774,679.8824,659.5874,659.5874,558.1125
True,1.0,Московская область,2,False,130000.0,130000.0,28358.6559,12081.6236,10834.5348,10762.4487,6877.0101,6776.0896,6437.2851,5918.2655,5377.6201,5334.3684,4368.4152,3315.9587,3099.7006,2436.5088,2378.84,2191.4162,1939.115,1888.6548,1679.6052,1607.5191,1102.9167,937.1188,901.0757,547.8541,533.4368,497.3938,482.9766,468.5594,468.5594,396.4733
True,1.0,Республика Бурятия,1,False,93000.0,130000.0,28358.6559,12081.6236,10834.5348,10762.4487,6877.0101,6776.0896,6437.2851,5918.2655,5377.6201,5334.3684,4368.4152,3315.9587,3099.7006,2436.5088,2378.84,2191.4162,1939.115,1888.6548,1679.6052,1607.5191,1102.9167,937.1188,901.0757,547.8541,533.4368,497.3938,482.9766,468.5594,468.5594,396.4733
True,1.0,Краснодарский край,0,False,50000.0,180000.0,39265.8312,16728.4019,15001.6635,14901.8521,9522.014,9382.2779,8913.164,8194.5215,7445.9355,7386.0486,6048.5749,4591.3275,4291.8931,3373.6276,3293.7784,3034.2686,2684.9285,2615.0604,2325.6072,2225.7957,1527.1154,1297.5491,1247.6433,758.5672,738.6049,688.6991,668.7368,648.7745,648.7745,548.9631
True,1.0,Республика Башкортостан,0,False,50000.0,183000.0,39920.2617,17007.2086,15251.6912,15150.2163,9680.7142,9538.6492,9061.7168,8331.0968,7570.0344,7509.1494,6149.3845,4667.8496,4363.4246,3429.8547,3348.6747,3084.8397,2729.6773,2658.6448,2364.3673,2262.8923,1552.5674,1319.1749,1268.4374,771.2099,750.9149,700.1774,679.8824,659.5874,659.5874,558.1125
True,1.0,Мурманская область,1,False,93000.0,130000.0,28358.6559,12081.6236,10834.5348,10762.4487,6877.0101,6776.0896,6437.2851,5918.2655,5377.6201,5334.3684,4368.4152,3315.9587,3099.7006,2436.5088,2378.84,2191.4162,1939.115,1888.6548,1679.6052,1607.5191,1102.9167,937.1188,901.0757,547.8541,533.4368,497.3938,482.9766,468.5594,468.5594,396.4733
True,1.0,Республика Адыгея,1,False,130000.0,130000.0,28358.6559,12081.6236,10834.5348,10762.4487,6877.0101,6776.0896,6437.2851,5918.2655,5377.6201,5334.3684,4368.4152,3315.9587,3099.7006,2436.5088,2378.84,2191.4162,1939.115,1888.6548,1679.6052,1607.5191,1102.9167,937.1188,901.0757,547.8541,533.4368,497.3938,482.9766,468.5594,468.5594,396.4733
True,1.0,Самарская область,0,False,50000.0,130000.0,28358.6559,12081.6236,10834.5348,10762.4487,6877.0101,6776.0896,6437.2851,5918.2655,5377.6201,5334.3684,4368.4152,3315.9587,3099.7006,2436.5088,2378.84,2191.4162,1939.115,1888.6548,1679.6052,1607.5191,1102.9167,937.1188,901.0757,547.8541,533.4368,497.3938,482.9766,468.5594,468.5594,396.4733
True,1.0,Брянская область,1,False,93000.0,130000.0,28358.6559,12081.6236,10834.5348,10762.4487,6877.0101,6776.0896,6437.2851,5918.2655,5377.6201,5334.3684,4368.4152,3315.9587,3099.7006,2436.5088,2378.84,2191.4162,1939.115,1888.6548,1679.6052,1607.5191,1102.9167,937.1188,901.0757,547.8541,533.4368,497.3938,482.9766,468.5594,468.5594,396.4733
True,1.0,Алтайский край,2,False,93000.0,183000.0,39920.2617,17007.2086,15251.6912,15150.2163,9680.7142,9538.6492,9061.7168,8331.0968,7570.0344,7509.1494,6149.3845,4667.8496,4363.4246,3429.8547,3348.6747,3084.8397,2729.6773,2658.6448,2364.3673,2262.8923,1552.5674,1319.1749,1268.4374,771.2099,750.9149,700.1774,679.8824,659.5874,659.5874,558.1125
True,1.0,Тюменская область,1,False,50000.0,150000.0,32721.526,13940.3349,12501.3863,12418.21,7935.0116,7818.5649,7427.6367,6828.7679,6204.9462,6155.0405,5040.4791,3826.1062,3576.5776,2811.3563,2744.8153,2528.5572,2237.4404,2179.217,1938.006,1854.8298,1272.5962,1081.2909,1039.7028,632.1393,615.504,573.9159,557.2807,540.6454,540.6454,457.4692
True,1.0,Ростовская область,0,False,50000.0,150000.0,32721.526,13940.3349,12501.3863,12418.21,7935.0116,7818.5649,7427.6367,6828.7679,6204.9462,6155.0405,5040.4791,3826.1062,3576.5776,2811.3563,2744.8153,2528.5572,2237.4404,2179.217,1938.006,1854.8298,1272.5962,1081.2909,1039.7028,632.1393,615.504,573.9159,557.2807,540.6454,540.6454,457.4692
True,1.0,Воронежская область,2,False,93000.0,130000.0,28358.6559,12081.6236,10834.5348,10762.4487,6877.0101,6776.0896,6437.2851,5918.2655,5377.6201,5334.3684,4368.4152,3315.9587,3099.7006,2436.5088,2378.84,2191.4162,1939.115,1888.6548,1679.6052,1607.5191,1102.9167,937.1188,901.0757,547.8541,533.4368,497.3938,482.9766,468.5594,468.5594,396.4733
True,1.0,Ханты-Мансийский автономный округ — Югра,1,False,50000.0,130000.0,28358.6559,12081.6236,10834.5348,10762.4487,6877.0101,6776.0896,6437.2851,5918.2655,5377.6201,5334.3684,4368.4152,3315.9587,3099.7006,2436.5088,2378.84,2191.4162,1939.115,1888.6548,1679.6052,1607.5191,1102.9167,937.1188,901.0757,547.8541,533.4368,497.3938,482.9766,468.5594,468.5594,396.4733
True,1.0,Удмуртская Республика,1,False,40000.0,183000.0,39920.2617,17007.2086,15251.6912,15150.2163,9680.7142,9538.6492,9061.7168,8331.0968,7570.0344,7509.1494,6149.3845,4667.8496,4363.4246,3429.8547,3348.6747,3084.8397,2729.6773,2658.6448,2364.3673,2262.8923,1552.5674,1319.1749,1268.4374,771.2099,750.9149,700.1774,679.8824,659.5874,659.5874,558.1125
True,1.0,Владимирская область,1,False,130000.0,130000.0,28358.6559,12081.6236,10834.5348,10762.4487,6877.0101,6776.0896,6437.2851,5918.2655,5377.6201,5334.3684,4368.4152,3315.9587,3099.7006,2436.5088,2378.84,2191.4162,1939.115,1888.6548,1679.6052,1607.5191,1102.9167,937.1188,901.0757,547.8541,533.4368,497.3938,482.9766,468.5594,468.5594,396.4733
True,1.0,Ставропольский край,2,False,93000.0,130000.0,28358.6559,12081.6236,10834.5348,10762.4487,6877.0101,6776.0896,6437.2851,5918.2655,5377.6201,5334.3684,4368.4152,3315.9587,3099.7006,2436.5088,2378.84,2191.4162,1939.115,1888.6548,1679.6052,1607.5191,1102.9167,937.1188,901.0757,547.8541,533.4368,497.3938,482.9766,468.5594,468.5594,396.4733
True,1.0,Белгородская область,2,False,93000.0,130000.0,28358.6559,12081.6236,10834.5348,10762.4487,6877.0101,6776.0896,6437.2851,5918.2655,5377.6201,5334.3684,4368.4152,3315.9587,3099.7006,2436.5088,2378.84,2191.4162,1939.115,1888.6548,1679.6052,1607.5191,1102.9167,937.1188,901.0757,547.8541,533.4368,497.3938,482.9766,468.5594,468.5594,396.4733
True,1.0,Кировская область,1,False,51500.0,130000.0,28358.6559,12081.6236,10834.5348,10762.4487,6877.0101,6776.0896,6437.2851,5918.2655,5377.6201,5334.3684,4368.4152,3315.9587,3099.7006,2436.5088,2378.84,2191.4162,1939.115,1888.6548,1679.6052,1607.5191,1102.9167,937.1188,901.0757,547.8541,533.4368,497.3938,482.9766,468.5594,468.5594,396.4733
True,1.0,Смоленская область,1,False,93000.0,130000.0,28358.6559,12081.6236,10834.5348,10762.4487,6877.0101,6776.0896,6437.2851,5918.2655,5377.6201,5334.3684,4368.4152,3315.9587,3099.7006,2436.5088,2378.84,2191.4162,1939.115,1888.6548,1679.6052,1607.5191,1102.9167,937.1188,901.0757,547.8541,533.4368,497.3938,482.9766,468.5594,468.5594,396.4733
True,1.0,Республика Крым,1,False,130000.0,130000.0,28358.6559,12081.6236,10834.5348,10762.4487,6877.0101,6776.0896,6437.2851,5918.2655,5377.6201,5334.3684,4368.4152,3315.9587,3099.7006,2436.5088,2378.84,2191.4162,1939.115,1888.6548,1679.6052,1607.5191,1102.9167,937.1188,901.0757,547.8541,533.4368,497.3938,482.9766,468.5594,468.5594,396.4733
True,1.0,Камчатский край,1,False,130000.0,130000.0,28358.6559,12081.6236,10834.5348,10762.4487,6877.0101,6776.0896,6437.2851,5918.2655,5377.6201,5334.3684,4368.4152,3315.9587,3099.7006,2436.5088,2378.84,2191.4162,1939.115,1888.6548,1679.6052,1607.5191,1102.9167,937.1188,901.0757,547.8541,533.4368,497.3938,482.9766,468.5594,468.5594,396.4733
True,1.0,Пензенская область,1,False,100000.0,100000.0,21814.3507,9293.5566,8334.2575,8278.8067,5290.0078,5212.3766,4951.7578,4552.5119,4136.6308,4103.3603,3360.3194,2550.7375,2384.3851,1874.2376,1829.8769,1685.7048,1491.6269,1452.8114,1292.004,1236.5532,848.3975,720.8606,693.1352,421.4262,410.336,382.6106,371.5205,360.4303,360.4303,304.9795
True,1.0,Республика Карелия,1,False,93000.0,130000.0,28358.6559,12081.6236,10834.5348,10762.4487,6877.0101,6776.0896,6437.2851,5918.2655,5377.6201,5334.3684,4368.4152,3315.9587,3099.7006,2436.5088,2378.84,2191.4162,1939.115,1888.6548,1679.6052,1607.5191,1102.9167,937.1188,901.0757,547.8541,533.4368,497.3938,482.9766,468.5594,468.5594,396.4733
True,1.0,Чувашская Республика,1,False,130000.0,130000.0,28358.6559,12081.6236,10834.5348,10762.4487,6877.0101,6776.0896,6437.2851,5918.2655,5377.6201,5334.3684,4368.4152,3315.9587,3099.7006,2436.5088,2378.84,2191.4162,1939.115,1888.6548,1679.6052,1607.5191,1102.9167,937.1188,901.0757,547.8541,533.4368,497.3938,482.9766,468.5594,468.5594,396.4733
True,1.0,Волгоградская область,2,False,90000.0,183000.0,39920.2617,17007.2086,15251.6912,15150.2163,9680.7142,9538.6492,9061.7168,8331.0968,7570.0344,7509.1494,6149.3845,4667.8496,4363.4246,3429.8547,3348.6747,3084.8397,2729.6773,2658.6448,2364.3673,2262.8923,1552.5674,1319.1749,1268.4374,771.2099,750.9149,700.1774,679.8824,659.5874,659.5874,558.1125
True,1.0,Омская область,1,False,75000.0,183000.0,39920.2617,17007.2086,15251.6912,15150.2163,9680.7142,9538.6492,9061.7168,8331.0968,7570.0344,7509.1494,6149.3845,4667.8496,4363.4246,3429.8547,3348.6747,3084.8397,2729.6773,2658.6448,2364.3673,2262.8923,1552.5674,1319.1749,1268.4374,771.2099,750.9149,700.1774,679.8824,659.5874,659.5874,558.1125
True,1.0,Ямало-Ненецкий автономный округ,1,False,35000.0,183000.0,39920.2617,17007.2086,15251.6912,15150.2163,9680.7142,9538.6492,9061.7168,8331.0968,7570.0344,7509.1494,6149.3845,4667.8496,4363.4246,3429.8547,3348.6747,3084.8397,2729.6773,2658.6448,2364.3673,2262.8923,1552.5674,1319.1749,1268.4374,771.2099,750.9149,700.1774,679.8824,659.5874,659.5874,558.1125
True,1.0,Оренбургская область,2,False,90000.0,183000.0,39920.2617,17007.2086,15251.6912,15150.2163,9680.7142,9538.6492,9061.7168,8331.0968,7570.0344,7509.1494,6149.3845,4667.8496,4363.4246,3429.8547,3348.6747,3084.8397,2729.6773,2658.6448,2364.3673,2262.8923,1552.5674,1319.1749,1268.4374,771.2099,750.9149,700.1774,679.8824,659.5874,659.5874,558.1125
True,1.0,Новосибирская область,0,False,67500.0,150000.0,32721.526,13940.3349,12501.3863,12418.21,7935.0116,7818.5649,7427.6367,6828.7679,6204.9462,6155.0405,5040.4791,3826.1062,3576.5776,2811.3563,2744.8153,2528.5572,2237.4404,2179.217,1938.006,1854.8298,1272.5962,1081.2909,1039.7028,632.1393,615.504,573.9159,557.2807,540.6454,540.6454,457.4692
True,1.0,Томская область,1,False,90000.0,140000.0,30540.0909,13010.9793,11667.9605,11590.3294,7406.0109,7297.3273,6932.4609,6373.5167,5791.2831,5744.7044,4704.4472,3571.0325,3338.1391,2623.9326,2561.8277,2359.9867,2088.2777,2033.9359,1808.8056,1731.1744,1187.7565,1009.2048,970.3893,589.9967,574.4704,535.6549,520.1286,504.6024,504.6024,426.9713
True,1.0,Республика Марий Эл,1,False,100000.0,100000.0,21814.3507,9293.5566,8334.2575,8278.8067,5290.0078,5212.3766,4951.7578,4552.5119,4136.6308,4103.3603,3360.3194,2550.7375,2384.3851,1874.2376,1829.8769,1685.7048,1491.6269,1452.8114,1292.004,1236.5532,848.3975,720.8606,693.1352,421.4262,410.336,382.6106,371.5205,360.4303,360.4303,304.9795
True,1.0,Иркутская область,1,False,67500.0,160000.0,34902.9611,14869.6906,13334.812,13246.0907,8464.0124,8339.8026,7922.8125,7284.0191,6618.6093,6565.3765,5376.511,4081.18,3815.0161,2998.7801,2927.803,2697.1276,2386.6031,2324.4982,2067.2064,1978.4851,1357.436,1153.377,1109.0163,674.2819,656.5377,612.177,594.4327,576.6885,576.6885,487.9672
True,1.0,Красноярский край,1,False,100000.0,183000.0,39920.2617,17007.2086,15251.6912,15150.2163,9680.7142,9538.6492,9061.7168,8331.0968,7570.0344,7509.1494,6149.3845,4667.8496,4363.4246,3429.8547,3348.6747,3084.8397,2729.6773,2658.6448,2364.3673,2262.8923,1552.5674,1319.1749,1268.4374,771.2099,750.9149,700.1774,679.8824,659.5874,659.5874,558.1125
True,1.0,Костромская область,1,False,100000.0,100000.0,21814.3507,9293.5566,8334.2575,8278.8067,5290.0078,5212.3766,4951.7578,4552.5119,4136.6308,4103.3603,3360.3194,2550.7375,2384.3851,1874.2376,1829.8769,1685.7048,1491.6269,1452.8114,1292.004,1236.5532,848.3975,720.8606,693.1352,421.4262,410.336,382.6106,371.5205,360.4303,360.4303,304.9795
True,1.0,Курганская область,1,False,100000.0,140000.0,30540.0909,13010.9793,11667.9605,11590.3294,7406.0109,7297.3273,6932.4609,6373.5167,5791.2831,5744.7044,4704.4472,3571.0325,3338.1391,2623.9326,2561.8277,2359.9867,2088.2777,2033.9359,1808.8056,1731.1744,1187.7565,1009.2048,970.3893,589.9967,574.4704,535.6549,520.1286,504.6024,504.6024,426.9713
True,1.0,Новгородская область,1,False,118000.0,118000.0,25740.9338,10966.3968,9834.4239,9768.9919,6242.2092,6150.6044,5843.0742,5371.9641,4881.2244,4841.9652,3965.1769,3009.8702,2813.5744,2211.6003,2159.2547,1989.1316,1760.1198,1714.3174,1524.5647,1459.1327,1001.109,850.6155,817.8995,497.2829,484.1965,451.4805,438.3941,425.3078,425.3078,359.8758
True,1.0,Республика Хакасия,1,False,118000.0,140000.0,30540.0909,13010.9793,11667.9605,11590.3294,7406.0109,7297.3273,6932.4609,6373.5167,5791.2831,5744.7044,4704.4472,3571.0325,3338.1391,2623.9326,2561.8277,2359.9867,2088.2777,2033.9359,1808.8056,1731.1744,1187.7565,1009.2048,970.3893,589.9967,574.4704,535.6549,520.1286,504.6024,504.6024,426.9713
True,1.0,Город федерального значения Севастополь,1,False,90000.0,100000.0,21814.3507,9293.5566,8334.2575,8278.8067,5290.0078,5212.3766,4951.7578,4552.5119,4136.6308,4103.3603,3360.3194,2550.7375,2384.3851,1874.2376,1829.8769,1685.7048,1491.6269,1452.8114,1292.004,1236.5532,848.3975,720.8606,693.1352,421.4262,410.336,382.6106,371.5205,360.4303,360.4303,304.9795
True,1.0,Ульяновская область,1,False,100000.0,100000.0,21814.3507,9293.5566,8334.2575,8278.8067,5290.0078,5212.3766,4951.7578,4552.5119,4136.6308,4103.3603,3360.3194,2550.7375,2384.3851,1874.2376,1829.8769,1685.7048,1491.6269,1452.8114,1292.004,1236.5532,848.3975,720.8606,693.1352,421.4262,410.336,382.6106,371.5205,360.4303,360.4303,304.9795
True,1.0,Архангельская область,1,False,90000.0,140000.0,30540.0909,13010.9793,11667.9605,11590.3294,7406.0109,7297.3273,6932.4609,6373.5167,5791.2831,5744.7044,4704.4472,3571.0325,3338.1391,2623.9326,2561.8277,2359.9867,2088.2777,2033.9359,1808.8056,1731.1744,1187.7565,1009.2048,970.3893,589.9967,574.4704,535.6549,520.1286,504.6024,504.6024,426.9713
True,1.0,Вологодская область,1,False,53750.0,100000.0,21814.3507,9293.5566,8334.2575,8278.8067,5290.0078,5212.3766,4951.7578,4552.5119,4136.6308,4103.3603,3360.3194,2550.7375,2384.3851,1874.2376,1829.8769,1685.7048,1491.6269,1452.8114,1292.004,1236.5532,848.3975,720.8606,693.1352,421.4262,410.336,382.6106,371.5205,360.4303,360.4303,304.9795
True,1.0,Республика Тыва,1,False,100000.0,100000.0,21814.3507,9293.5566,8334.2575,8278.8067,5290.0078,5212.3766,4951.7578,4552.5119,4136.6308,4103.3603,3360.3194,2550.7375,2384.3851,1874.2376,1829.8769,1685.7048,1491.6269,1452.8114,1292.004,1236.5532,848.3975,720.8606,693.1352,421.4262,410.336,382.6106,371.5205,360.4303,360.4303,304.9795
True,1.0,Псковская область,1,False,100000.0,140000.0,30540.0909,13010.9793,11667.9605,11590.3294,7406.0109,7297.3273,6932.4609,6373.5167,5791.2831,5744.7044,4704.4472,3571.0325,3338.1391,2623.9326,2561.8277,2359.9867,2088.2777,2033.9359,1808.8056,1731.1744,1187.7565,1009.2048,970.3893,589.9967,574.4704,535.6549,520.1286,504.6024,504.6024,426.9713
True,1.0,Республика Коми,1,False,90000.0,183000.0,39920.2617,17007.2086,15251.6912,15150.2163,9680.7142,9538.6492,9061.7168,8331.0968,7570.0344,7509.1494,6149.3845,4667.8496,4363.4246,3429.8547,3348.6747,3084.8397,2729.6773,2658.6448,2364.3673,2262.8923,1552.5674,1319.1749,1268.4374,771.2099,750.9149,700.1774,679.8824,659.5874,659.5874,558.1125
True,1.0,Калужская область,1,False,118000.0,118000.0,25740.9338,10966.3968,9834.4239,9768.9919,6242.2092,6150.6044,5843.0742,5371.9641,4881.2244,4841.9652,3965.1769,3009.8702,2813.5744,2211.6003,2159.2547,1989.1316,1760.1198,1714.3174,1524.5647,1459.1327,1001.109,850.6155,817.8995,497.2829,484.1965,451.4805,438.3941,425.3078,425.3078,359.8758
True,1.0,Магаданская область,1,False,118000.0,118000.0,25740.9338,10966.3968,9834.4239,9768.9919,6242.2092,6150.6044,5843.0742,5371.9641,4881.2244,4841.9652,3965.1769,3009.8702,2813.5744,2211.6003,2159.2547,1989.1316,1760.1198,1714.3174,1524.5647,1459.1327,1001.109,850.6155,817.8995,497.2829,484.1965,451.4805,438.3941,425.3078,425.3078,359.8758
True,1.0,Республика Алтай,1,False,140000.0,140000.0,30540.0909,13010.9793,11667.9605,11590.3294,7406.0109,7297.3273,6932.4609,6373.5167,5791.2831,5744.7044,4704.4472,3571.0325,3338.1391,2623.9326,2561.8277,2359.9867,2088.2777,2033.9359,1808.8056,1731.1744,1187.7565,1009.2048,970.3893,589.9967,574.4704,535.6549,520.1286,504.6024,504.6024,426.9713
True,1.0,Астраханская область,1,False,95000.0,149000.0,32503.3825,13847.3994,12418.0437,12335.422,7882.1116,7766.4412,7378.1191,6783.2428,6163.5799,6114.0069,5006.8759,3800.5989,3552.7337,2792.614,2726.5166,2511.7001,2222.5241,2164.6889,1925.0859,1842.4642,1264.1122,1074.0823,1032.7714,627.925,611.4007,570.0898,553.5655,537.0411,537.0411,454.4194
True,1.0,Калининградская область,1,False,118000.0,118000.0,25740.9338,10966.3968,9834.4239,9768.9919,6242.2092,6150.6044,5843.0742,5371.9641,4881.2244,4841.9652,3965.1769,3009.8702,2813.5744,2211.6003,2159.2547,1989.1316,1760.1198,1714.3174,1524.5647,1459.1327,1001.109,850.6155,817.8995,497.2829,484.1965,451.4805,438.3941,425.3078,425.3078,359.8758
True,1.0,Республика Калмыкия,1,False,100000.0,140000.0,30540.0909,13010.9793,11667.9605,11590.3294,7406.0109,7297.3273,6932.4609,6373.5167,5791.2831,5744.7044,4704.4472,3571.0325,3338.1391,2623.9326,2561.8277,2359.9867,2088.2777,2033.9359,1808.8056,1731.1744,1187.7565,1009.2048,970.3893,589.9967,574.4704,535.6549,520.1286,504.6024,504.6024,426.9713
True,1.0,Рязанская область,1,False,100000.0,140000.0,30540.0909,13010.9793,11667.9605,11590.3294,7406.0109,7297.3273,6932.4609,6373.5167,5791.2831,5744.7044,4704.4472,3571.0325,3338.1391,2623.9326,2561.8277,2359.9867,2088.2777,2033.9359,1808.8056,1731.1744,1187.7565,1009.2048,970.3893,589.9967,574.4704,535.6549,520.1286,504.6024,504.6024,426.9713
True,1.0,Чеченская Республика,1,False,118000.0,140000.0,30540.0909,13010.9793,11667.9605,11590.3294,7406.0109,7297.3273,6932.4609,6373.5167,5791.2831,5744.7044,4704.4472,3571.0325,3338.1391,2623.9326,2561.8277,2359.9867,2088.2777,2033.9359,1808.8056,1731.1744,1187.7565,1009.2048,970.3893,589.9967,574.4704,535.6549,520.1286,504.6024,504.6024,426.9713
True,0.0,Челябинская область,0,False,75000.0,118000.0,25740.9338,10966.3968,9834.4239,9768.9919,6242.2092,6150.6044,5843.0742,5371.9641,4881.2244,4841.9652,3965.1769,3009.8702,2813.5744,2211.6003,2159.2547,1989.1316,1760.1198,1714.3174,1524.5647,1459.1327,1001.109,850.6155,817.8995,497.2829,484.1965,451.4805,438.3941,425.3078,425.3078,359.8758
True,0.0,Ленинградская область,1,False,60000.0,67500.0,14724.6867,6273.1507,5625.6238,5588.1945,3570.7552,3518.3542,3342.4365,3072.9455,2792.2258,2769.7682,2268.2156,1721.7478,1609.4599,1265.1103,1235.1669,1137.8507,1006.8482,980.6477,872.1027,834.6734,572.6683,486.5809,467.8663,284.4627,276.9768,258.2622,250.7763,243.2905,243.2905,205.8612
True,0.0,Свердловская область,0,False,100000.0,100000.0,21814.3507,9293.5566,8334.2575,8278.8067,5290.0078,5212.3766,4951.7578,4552.5119,4136.6308,4103.3603,3360.3194,2550.7375,2384.3851,1874.2376,1829.8769,1685.7048,1491.6269,1452.8114,1292.004,1236.5532,848.3975,720.8606,693.1352,421.4262,410.336,382.6106,371.5205,360.4303,360.4303,304.9795
True,0.0,Забайкальский край,1,False,25000.0,25000.0,5453.5877,2323.3892,2083.5644,2069.7017,1322.5019,1303.0942,1237.9394,1138.128,1034.1577,1025.8401,840.0798,637.6844,596.0963,468.5594,457.4692,421.4262,372.9067,363.2028,323.001,309.1383,212.0994,180.2151,173.2838,105.3565,102.584,95.6527,92.8801,90.1076,90.1076,76.2449
True,0.0,Нижегородская область,0,False,110000.0,110000.0,23995.7857,10222.9123,9167.6833,9106.6874,5819.0085,5733.6143,5446.9336,5007.7631,4550.2939,4513.6964,3696.3513,2805.8112,2622.8236,2061.6613,2012.8646,1854.2753,1640.7896,1598.0925,1421.2044,1360.2085,933.2372,792.9467,762.4487,463.5688,451.3696,420.8717,408.6725,396.4733,396.4733,335.4774
True,0.0,Пермский край,1,False,120000.0,122000.0,26613.5078,11338.1391,10167.7942,10100.1442,6453.8095,6359.0995,6041.1445,5554.0645,5046.6896,5006.0996,4099.5897,3111.8997,2908.9498,2286.5698,2232.4498,2056.5598,1819.7849,1772.4299,1576.2449,1508.5949,1035.0449,879.4499,845.6249,514.14,500.61,466.785,453.255,439.725,439.725,372.075
True,0.0,Республика Татарстан,0,False,110000.0,120000.0,26177.2208,11152.2679,10001.109,9934.568,6348.0093,6254.8519,5942.1093,5463.0143,4963.957,4924.0324,4032.3833,3060.885,2861.2621,2249.0851,2195.8523,2022.8457,1789.9523,1743.3736,1550.4048,1483.8638,1018.077,865.0327,831.7622,505.7114,492.4032,459.1327,445.8246,432.5164,432.5164,365.9754
