is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Аккуратность (СК) (575_4),Дисциплинированность (СК) (593_4),"Личные установки и ценности, мировоззрение (2043_4)","Организаторские способности, лидерство (СК) (393_4)",Приготовление хлебобулочных изделий (3317_9),Командность (СК) (1371_4),Внимательность (СК) (536_4),"Соблюдение требований охраны труда, санитарии и гигиены, пожарной безопасности, правил внутреннего трудового распорядка, других правил и норм (690_9)",Приготовление различных полуфабрикатов (3301_9),"Контроль качества сырья, его хранения и приготовления блюд (2724_9)",Коммуникабельность (СК) (617_4),Доброжелательность (СК) (1126_4),"Участие в процессе приготовления заказов, блюд (сфера питания) (694_9)","Саморазвитие, обучаемость (СК) (604_4)","Приготовление  блюд, заготовок и полуфабрикатов (2676_9)","Оформление витрин предприятия питания, предпродажная подготовка и выкладка товара, оформление ценников (3007_9)",Склонность к здоровому образу жизни (СК) (1662_4)
True,2.0,Пензенская область,1,False,28000.0,110000.0,20201.8886,14936.5028,12715.7278,9456.2032,7199.6092,5014.6532,4943.0153,4728.1016,4728.1016,4584.8258,4513.1879,3474.4383,3008.7919,2507.3266,2113.3181,2005.8613,1970.0423,1898.4044
True,2.0,Костромская область,1,False,45000.0,185000.0,33975.9036,25120.4819,21385.5422,15903.6145,12108.4337,8433.7349,8313.253,7951.8072,7951.8072,7710.8434,7590.3614,5843.3735,5060.241,4216.8675,3554.2169,3373.494,3313.253,3192.7711
True,2.0,Волгоградская область,2,False,13000.0,110000.0,20201.8886,14936.5028,12715.7278,9456.2032,7199.6092,5014.6532,4943.0153,4728.1016,4728.1016,4584.8258,4513.1879,3474.4383,3008.7919,2507.3266,2113.3181,2005.8613,1970.0423,1898.4044
True,2.0,Астраханская область,1,False,13000.0,60000.0,11019.212,8147.1833,6935.8515,5157.929,3927.0596,2735.2654,2696.1902,2578.9645,2578.9645,2500.8141,2461.7388,1895.1482,1641.1592,1367.6327,1152.719,1094.1062,1074.5685,1035.4933
True,2.0,Орловская область,1,False,38400.0,67650.0,12424.1615,9185.9492,7820.1726,5815.565,4427.7597,3084.0117,3039.9544,2907.7825,2907.7825,2819.6679,2775.6106,2136.7796,1850.407,1542.0059,1299.6907,1233.6047,1211.576,1167.5187
True,2.0,Ульяновская область,1,False,30000.0,67650.0,12424.1615,9185.9492,7820.1726,5815.565,4427.7597,3084.0117,3039.9544,2907.7825,2907.7825,2819.6679,2775.6106,2136.7796,1850.407,1542.0059,1299.6907,1233.6047,1211.576,1167.5187
True,2.0,Вологодская область,1,False,30000.0,67650.0,12424.1615,9185.9492,7820.1726,5815.565,4427.7597,3084.0117,3039.9544,2907.7825,2907.7825,2819.6679,2775.6106,2136.7796,1850.407,1542.0059,1299.6907,1233.6047,1211.576,1167.5187
True,2.0,Ивановская область,1,False,38400.0,60000.0,11019.212,8147.1833,6935.8515,5157.929,3927.0596,2735.2654,2696.1902,2578.9645,2578.9645,2500.8141,2461.7388,1895.1482,1641.1592,1367.6327,1152.719,1094.1062,1074.5685,1035.4933
True,2.0,Саратовская область,2,False,20000.0,173150.0,31799.6092,23511.4132,20015.7115,14884.9235,11332.8395,7893.52,7780.7555,7442.4617,7442.4617,7216.9326,7104.168,5469.0817,4736.112,3946.76,3326.5549,3157.408,3101.0257,2988.2612
True,2.0,Брянская область,1,False,20000.0,61250.0,11248.7789,8316.9163,7080.3484,5265.3859,4008.8733,2792.2501,2752.3608,2632.6929,2632.6929,2552.9144,2513.0251,1934.6304,1675.35,1396.125,1176.734,1116.9,1096.9554,1057.0661
True,2.0,Удмуртская Республика,1,False,28000.0,67650.0,12424.1615,9185.9492,7820.1726,5815.565,4427.7597,3084.0117,3039.9544,2907.7825,2907.7825,2819.6679,2775.6106,2136.7796,1850.407,1542.0059,1299.6907,1233.6047,1211.576,1167.5187
True,2.0,Кировская область,1,False,28000.0,103000.0,18916.3139,13985.998,11906.5451,8854.4448,6741.4523,4695.5389,4628.4598,4427.2224,4427.2224,4293.0641,4225.985,3253.3377,2817.3233,2347.7695,1978.8343,1878.2156,1844.676,1777.5969
True,2.0,Республика Мордовия,1,False,20000.0,67650.0,12424.1615,9185.9492,7820.1726,5815.565,4427.7597,3084.0117,3039.9544,2907.7825,2907.7825,2819.6679,2775.6106,2136.7796,1850.407,1542.0059,1299.6907,1233.6047,1211.576,1167.5187
True,2.0,Оренбургская область,2,False,14000.0,105000.0,19283.621,14257.5708,12137.7401,9026.3758,6872.3543,4786.7144,4718.3328,4513.1879,4513.1879,4376.4246,4308.043,3316.5093,2872.0287,2393.3572,2017.2582,1914.6858,1880.495,1812.1133
True,2.0,Республика Марий Эл,1,False,45000.0,67650.0,12424.1615,9185.9492,7820.1726,5815.565,4427.7597,3084.0117,3039.9544,2907.7825,2907.7825,2819.6679,2775.6106,2136.7796,1850.407,1542.0059,1299.6907,1233.6047,1211.576,1167.5187
True,2.0,Липецкая область,1,False,20000.0,67650.0,12424.1615,9185.9492,7820.1726,5815.565,4427.7597,3084.0117,3039.9544,2907.7825,2907.7825,2819.6679,2775.6106,2136.7796,1850.407,1542.0059,1299.6907,1233.6047,1211.576,1167.5187
True,2.0,Чувашская Республика,1,False,20000.0,61250.0,11248.7789,8316.9163,7080.3484,5265.3859,4008.8733,2792.2501,2752.3608,2632.6929,2632.6929,2552.9144,2513.0251,1934.6304,1675.35,1396.125,1176.734,1116.9,1096.9554,1057.0661
True,2.0,Владимирская область,1,False,24090.0,67650.0,12424.1615,9185.9492,7820.1726,5815.565,4427.7597,3084.0117,3039.9544,2907.7825,2907.7825,2819.6679,2775.6106,2136.7796,1850.407,1542.0059,1299.6907,1233.6047,1211.576,1167.5187
True,2.0,Ставропольский край,2,False,40000.0,111000.0,20385.5422,15072.2892,12831.3253,9542.1687,7265.0602,5060.241,4987.9518,4771.0843,4771.0843,4626.506,4554.2169,3506.0241,3036.1446,2530.1205,2132.5301,2024.0964,1987.9518,1915.6627
True,2.0,Белгородская область,2,False,38400.0,110000.0,20201.8886,14936.5028,12715.7278,9456.2032,7199.6092,5014.6532,4943.0153,4728.1016,4728.1016,4584.8258,4513.1879,3474.4383,3008.7919,2507.3266,2113.3181,2005.8613,1970.0423,1898.4044
True,2.0,Псковская область,1,False,30000.0,66000.0,12121.1332,8961.9017,7629.4367,5673.7219,4319.7655,3008.7919,2965.8092,2836.861,2836.861,2750.8955,2707.9127,2084.663,1805.2752,1504.396,1267.9909,1203.5168,1182.0254,1139.0427
True,2.0,Республика Калмыкия,1,False,45000.0,45000.0,8264.409,6110.3875,5201.8886,3868.4468,2945.2947,2051.449,2022.1426,1934.2234,1934.2234,1875.6106,1846.3041,1421.3611,1230.8694,1025.7245,864.5392,820.5796,805.9264,776.62
True,2.0,Курская область,2,False,30000.0,45000.0,8264.409,6110.3875,5201.8886,3868.4468,2945.2947,2051.449,2022.1426,1934.2234,1934.2234,1875.6106,1846.3041,1421.3611,1230.8694,1025.7245,864.5392,820.5796,805.9264,776.62
True,2.0,Кабардино-Балкарская Республика,1,False,45000.0,60000.0,11019.212,8147.1833,6935.8515,5157.929,3927.0596,2735.2654,2696.1902,2578.9645,2578.9645,2500.8141,2461.7388,1895.1482,1641.1592,1367.6327,1152.719,1094.1062,1074.5685,1035.4933
True,2.0,Чеченская Республика,1,False,45000.0,45000.0,8264.409,6110.3875,5201.8886,3868.4468,2945.2947,2051.449,2022.1426,1934.2234,1934.2234,1875.6106,1846.3041,1421.3611,1230.8694,1025.7245,864.5392,820.5796,805.9264,776.62
True,2.0,Республика Северная Осетия,1,False,45000.0,45000.0,8264.409,6110.3875,5201.8886,3868.4468,2945.2947,2051.449,2022.1426,1934.2234,1934.2234,1875.6106,1846.3041,1421.3611,1230.8694,1025.7245,864.5392,820.5796,805.9264,776.62
True,2.0,Республика Адыгея,1,False,38400.0,45000.0,8264.409,6110.3875,5201.8886,3868.4468,2945.2947,2051.449,2022.1426,1934.2234,1934.2234,1875.6106,1846.3041,1421.3611,1230.8694,1025.7245,864.5392,820.5796,805.9264,776.62
True,2.0,Республика Башкортостан,0,False,18198.75,165000.0,30302.833,22404.7542,19073.5917,14184.3048,10799.4139,7521.9798,7414.523,7092.1524,7092.1524,6877.2387,6769.7818,5211.6574,4513.1879,3760.9899,3169.9772,3008.7919,2955.0635,2847.6066
True,2.0,Республика Татарстан,0,False,25000.0,136000.0,24976.8805,18466.9489,15721.2634,11691.3058,8901.3351,6199.9349,6111.3644,5845.6529,5845.6529,5668.5119,5579.9414,4295.6692,3719.9609,3099.9674,2612.8297,2479.9739,2435.6887,2347.1182
True,2.0,Новосибирская область,0,False,15147.5,180000.0,33057.6359,24441.55,20807.5545,15473.787,11781.1788,8205.7962,8088.5705,7736.8935,7736.8935,7502.4422,7385.2165,5685.4445,4923.4777,4102.8981,3458.157,3282.3185,3223.7056,3106.48
True,2.0,Самарская область,0,False,35000.0,112000.0,20569.1957,15208.0755,12946.9228,9628.1342,7330.5112,5105.8287,5032.8883,4814.0671,4814.0671,4668.1863,4595.2458,3537.6099,3063.4972,2552.9144,2151.7421,2042.3315,2005.8613,1932.9209
True,2.0,Иркутская область,1,False,18198.75,295000.0,54177.7923,40056.9847,34101.2699,25359.8176,19308.043,13448.3881,13256.2683,12679.9088,12679.9088,12295.6692,12103.5493,9317.8118,8069.0329,6724.1941,5667.535,5379.3553,5283.2953,5091.1755
True,2.0,Пермский край,1,False,30000.0,130000.0,23874.9593,17652.2305,15027.6783,11175.5129,8508.6291,5926.4083,5841.7454,5587.7564,5587.7564,5418.4305,5333.7675,4106.1543,3555.845,2963.2042,2497.5578,2370.5633,2328.2318,2243.5689
True,2.0,Республика Крым,1,False,45000.0,173000.0,31772.0612,23491.0453,19998.3719,14872.0287,11323.0218,7886.6819,7774.015,7436.0143,7436.0143,7210.6806,7098.0137,5464.3439,4732.0091,3943.3409,3323.6731,3154.6727,3098.3393,2985.6724
True,2.0,Республика Крым,1,True,35000.0,35000.0,6427.8737,4752.5236,4045.9134,3008.7919,2290.7848,1595.5715,1572.7776,1504.396,1504.396,1458.8082,1436.0143,1105.5031,957.3429,797.7857,672.4194,638.2286,626.8317,604.0378
True,2.0,Ростовская область,0,False,38400.0,111000.0,20385.5422,15072.2892,12831.3253,9542.1687,7265.0602,5060.241,4987.9518,4771.0843,4771.0843,4626.506,4554.2169,3506.0241,3036.1446,2530.1205,2132.5301,2024.0964,1987.9518,1915.6627
True,2.0,Краснодарский край,0,False,15147.5,135000.0,24793.227,18331.1625,15605.6659,11605.3403,8835.8841,6154.3471,6066.4279,5802.6701,5802.6701,5626.8317,5538.9124,4264.0834,3692.6083,3077.1736,2593.6177,2461.7388,2417.7792,2329.86
True,2.0,Рязанская область,1,False,35000.0,80000.0,14692.2826,10862.9111,9247.802,6877.2387,5236.0795,3647.0205,3594.9202,3438.6193,3438.6193,3334.4188,3282.3185,2526.8642,2188.2123,1823.5103,1536.9586,1458.8082,1432.7581,1380.6578
True,2.0,Кемеровская область,1,False,16500.0,229000.0,42056.6591,31095.083,26471.8333,19686.0957,14988.2774,10439.5962,10290.4591,9843.0479,9843.0479,9544.7737,9395.6366,7233.1488,6263.7577,5219.7981,4399.5441,4175.8385,4101.2699,3952.1329
True,2.0,Алтайский край,2,False,20000.0,180000.0,33057.6359,24441.55,20807.5545,15473.787,11781.1788,8205.7962,8088.5705,7736.8935,7736.8935,7502.4422,7385.2165,5685.4445,4923.4777,4102.8981,3458.157,3282.3185,3223.7056,3106.48
True,2.0,Тюменская область,1,False,18000.0,150000.0,27548.03,20367.9583,17339.6288,12894.8225,9817.649,6838.1635,6740.4754,6447.4113,6447.4113,6252.0352,6154.3471,4737.8704,4102.8981,3419.0817,2881.7975,2735.2654,2686.4214,2588.7333
True,2.0,Калужская область,1,False,22000.0,80000.0,14692.2826,10862.9111,9247.802,6877.2387,5236.0795,3647.0205,3594.9202,3438.6193,3438.6193,3334.4188,3282.3185,2526.8642,2188.2123,1823.5103,1536.9586,1458.8082,1432.7581,1380.6578
True,2.0,Ханты-Мансийский автономный округ — Югра,1,False,23000.0,85000.0,15610.5503,11541.843,9825.7896,7307.0661,5563.3344,3874.9593,3819.6027,3653.5331,3653.5331,3542.8199,3487.4634,2684.7932,2324.9756,1937.4796,1633.0186,1549.9837,1522.3054,1466.9489
True,2.0,Тульская область,1,False,30000.0,80000.0,14692.2826,10862.9111,9247.802,6877.2387,5236.0795,3647.0205,3594.9202,3438.6193,3438.6193,3334.4188,3282.3185,2526.8642,2188.2123,1823.5103,1536.9586,1458.8082,1432.7581,1380.6578
True,2.0,Свердловская область,0,False,20000.0,158000.0,29017.2582,21454.2494,18264.409,13582.5464,10341.2569,7202.8655,7099.9674,6791.2732,6791.2732,6585.477,6482.579,4990.5568,4321.7193,3601.4328,3035.4933,2881.1462,2829.6972,2726.7991
True,2.0,Челябинская область,0,False,38400.0,177000.0,32506.6754,24034.1908,20460.762,15215.8906,11584.8258,8069.0329,7953.761,7607.9453,7607.9453,7377.4015,7262.1296,5590.6871,4841.4197,4034.5164,3400.521,3227.6132,3169.9772,3054.7053
True,2.0,Ленинградская область,1,False,35000.0,80000.0,14692.2826,10862.9111,9247.802,6877.2387,5236.0795,3647.0205,3594.9202,3438.6193,3438.6193,3334.4188,3282.3185,2526.8642,2188.2123,1823.5103,1536.9586,1458.8082,1432.7581,1380.6578
True,2.0,Тверская область,1,False,25000.0,80000.0,14692.2826,10862.9111,9247.802,6877.2387,5236.0795,3647.0205,3594.9202,3438.6193,3438.6193,3334.4188,3282.3185,2526.8642,2188.2123,1823.5103,1536.9586,1458.8082,1432.7581,1380.6578
True,2.0,Ярославская область,1,False,25000.0,80000.0,14692.2826,10862.9111,9247.802,6877.2387,5236.0795,3647.0205,3594.9202,3438.6193,3438.6193,3334.4188,3282.3185,2526.8642,2188.2123,1823.5103,1536.9586,1458.8082,1432.7581,1380.6578
True,2.0,Омская область,1,False,28000.0,295000.0,54177.7923,40056.9847,34101.2699,25359.8176,19308.043,13448.3881,13256.2683,12679.9088,12679.9088,12295.6692,12103.5493,9317.8118,8069.0329,6724.1941,5667.535,5379.3553,5283.2953,5091.1755
True,2.0,Воронежская область,2,False,20000.0,111000.0,20385.5422,15072.2892,12831.3253,9542.1687,7265.0602,5060.241,4987.9518,4771.0843,4771.0843,4626.506,4554.2169,3506.0241,3036.1446,2530.1205,2132.5301,2024.0964,1987.9518,1915.6627
True,2.0,Новгородская область,1,False,30000.0,90000.0,16528.818,12220.775,10403.7773,7736.8935,5890.5894,4102.8981,4044.2852,3868.4468,3868.4468,3751.2211,3692.6083,2842.7222,2461.7388,2051.449,1729.0785,1641.1592,1611.8528,1553.24
True,2.0,Томская область,1,False,23000.0,80000.0,14692.2826,10862.9111,9247.802,6877.2387,5236.0795,3647.0205,3594.9202,3438.6193,3438.6193,3334.4188,3282.3185,2526.8642,2188.2123,1823.5103,1536.9586,1458.8082,1432.7581,1380.6578
True,2.0,Луганская область,1,False,67650.0,67650.0,12424.1615,9185.9492,7820.1726,5815.565,4427.7597,3084.0117,3039.9544,2907.7825,2907.7825,2819.6679,2775.6106,2136.7796,1850.407,1542.0059,1299.6907,1233.6047,1211.576,1167.5187
True,2.0,Смоленская область,1,False,20000.0,80000.0,14692.2826,10862.9111,9247.802,6877.2387,5236.0795,3647.0205,3594.9202,3438.6193,3438.6193,3334.4188,3282.3185,2526.8642,2188.2123,1823.5103,1536.9586,1458.8082,1432.7581,1380.6578
True,2.0,Курганская область,1,False,35000.0,80000.0,14692.2826,10862.9111,9247.802,6877.2387,5236.0795,3647.0205,3594.9202,3438.6193,3438.6193,3334.4188,3282.3185,2526.8642,2188.2123,1823.5103,1536.9586,1458.8082,1432.7581,1380.6578
True,2.0,Архангельская область,1,False,15147.5,103000.0,18916.3139,13985.998,11906.5451,8854.4448,6741.4523,4695.5389,4628.4598,4427.2224,4427.2224,4293.0641,4225.985,3253.3377,2817.3233,2347.7695,1978.8343,1878.2156,1844.676,1777.5969
True,2.0,Республика Хакасия,1,False,30000.0,80000.0,14692.2826,10862.9111,9247.802,6877.2387,5236.0795,3647.0205,3594.9202,3438.6193,3438.6193,3334.4188,3282.3185,2526.8642,2188.2123,1823.5103,1536.9586,1458.8082,1432.7581,1380.6578
True,2.0,Приморский край,1,False,28000.0,190000.0,34894.1713,25799.4139,21963.5298,16333.4419,12435.6887,8661.6737,8537.9355,8166.7209,8166.7209,7919.2445,7795.5063,6001.3025,5197.0042,4330.8369,3650.2768,3464.6695,3402.8004,3279.0622
True,2.0,Республика Коми,1,False,18198.75,173150.0,31799.6092,23511.4132,20015.7115,14884.9235,11332.8395,7893.52,7780.7555,7442.4617,7442.4617,7216.9326,7104.168,5469.0817,4736.112,3946.76,3326.5549,3157.408,3101.0257,2988.2612
True,2.0,Мурманская область,1,False,28000.0,100000.0,18365.3533,13578.6389,11559.7525,8596.5484,6545.0993,4558.7756,4493.6503,4298.2742,4298.2742,4168.0234,4102.8981,3158.5803,2735.2654,2279.3878,1921.1983,1823.5103,1790.9476,1725.8222
True,2.0,Город федерального значения Севастополь,1,False,22000.0,50000.0,9182.6767,6789.3194,5779.8763,4298.2742,3272.5497,2279.3878,2246.8251,2149.1371,2149.1371,2084.0117,2051.449,1579.2901,1367.6327,1139.6939,960.5992,911.7551,895.4738,862.9111
True,2.0,Калининградская область,1,False,35000.0,90000.0,16528.818,12220.775,10403.7773,7736.8935,5890.5894,4102.8981,4044.2852,3868.4468,3868.4468,3751.2211,3692.6083,2842.7222,2461.7388,2051.449,1729.0785,1641.1592,1611.8528,1553.24
True,2.0,Республика Бурятия,1,False,22000.0,263000.0,48300.8792,35711.8203,30402.1491,22608.9222,17213.6112,11989.5799,11818.3002,11304.4611,11304.4611,10961.9017,10790.6219,8307.0661,7193.748,5994.79,5052.7515,4795.832,4710.1921,4538.9124
True,2.0,Республика Алтай,1,False,16500.0,80000.0,14692.2826,10862.9111,9247.802,6877.2387,5236.0795,3647.0205,3594.9202,3438.6193,3438.6193,3334.4188,3282.3185,2526.8642,2188.2123,1823.5103,1536.9586,1458.8082,1432.7581,1380.6578
True,2.0,Республика Карелия,1,False,20000.0,50000.0,9182.6767,6789.3194,5779.8763,4298.2742,3272.5497,2279.3878,2246.8251,2149.1371,2149.1371,2084.0117,2051.449,1579.2901,1367.6327,1139.6939,960.5992,911.7551,895.4738,862.9111
True,2.0,Республика Карелия,1,True,50000.0,50000.0,9182.6767,6789.3194,5779.8763,4298.2742,3272.5497,2279.3878,2246.8251,2149.1371,2149.1371,2084.0117,2051.449,1579.2901,1367.6327,1139.6939,960.5992,911.7551,895.4738,862.9111
True,2.0,Республика Ингушетия,1,False,45000.0,45000.0,8264.409,6110.3875,5201.8886,3868.4468,2945.2947,2051.449,2022.1426,1934.2234,1934.2234,1875.6106,1846.3041,1421.3611,1230.8694,1025.7245,864.5392,820.5796,805.9264,776.62
True,2.0,Амурская область,1,False,20000.0,162000.0,29751.8724,21997.395,18726.7991,13926.4083,10603.0609,7385.2165,7279.7134,6963.2042,6963.2042,6752.198,6646.6949,5116.9,4431.1299,3692.6083,3112.3413,2954.0866,2901.3351,2795.832
True,2.0,Республика Дагестан,1,False,45000.0,45000.0,8264.409,6110.3875,5201.8886,3868.4468,2945.2947,2051.449,2022.1426,1934.2234,1934.2234,1875.6106,1846.3041,1421.3611,1230.8694,1025.7245,864.5392,820.5796,805.9264,776.62
True,2.0,Еврейская автономная область,1,False,22000.0,120000.0,22038.424,16294.3667,13871.703,10315.858,7854.1192,5470.5308,5392.3803,5157.929,5157.929,5001.6281,4923.4777,3790.2963,3282.3185,2735.2654,2305.438,2188.2123,2149.1371,2070.9866
True,2.0,Запорожская область,1,False,61250.0,67650.0,12424.1615,9185.9492,7820.1726,5815.565,4427.7597,3084.0117,3039.9544,2907.7825,2907.7825,2819.6679,2775.6106,2136.7796,1850.407,1542.0059,1299.6907,1233.6047,1211.576,1167.5187
True,2.0,Город федерального значения Санкт-Петербург,0,False,32000.0,173000.0,31772.0612,23491.0453,19998.3719,14872.0287,11323.0218,7886.6819,7774.015,7436.0143,7436.0143,7210.6806,7098.0137,5464.3439,4732.0091,3943.3409,3323.6731,3154.6727,3098.3393,2985.6724
