is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),"Личные установки и ценности, мировоззрение (2043_4)",Выполнение работ автогрейдером ДЗ-98 (5809_10),Обслуживание и ремонт автогрейдера (5753_10),Умение проводить техническое обслуживание автогрейдера (5744_10),Высокая работоспособность (СК) (586_4),Стрессоустойчивость (СК) (601_4),Командность (СК) (1371_4),Коммуникабельность (СК) (617_4),Выполнение ремонтных работ (ОПТ) (8285_36),Соблюдение правил охраны труда (ОПТ) (3790_36),Планировочные работы при помощи автогрейдера (5378_10),Знание технического устройства автогрейдера (5757_10),Содержание техники в исправном состоянии (4981_10),Обслуживание технологических дорог (5748_10),Умение управлять автогрейдером (5389_10),Соблюдение требований техники безопасности и правил эксплуатации (4980_10),Нравственность (СК) (622_4),Выполнение работ на строительных площадках (4996_10),Срезка грунта (5046_10),Профилирование дорог (5381_10),Очистка дорожного полотна (5376_10),Умение проводить техническое обслуживание техники (5745_10),Заправка автогрейдера ГСМ (5742_10),Сооружение насыпей (3141_10),Умение устранять неисправности (3345_10),Пунктуальность (СК) (612_4),Выполнение механизированных работ автогрейдером (6004_10),Внимательность (СК) (536_4),Планировочные работы (5021_10),ТО и Р техники (6134_10),Очистка дорожного полотна и территорий (5913_10),Знание правил ОТ и ПБ (6013_10),Планировочные дорожные работы (3133_10),Аккуратность (СК) (575_4)
False,2.0,Мурманская область,1,False,50000.0,100000.0,29029.6276,11117.1514,6972.0033,3649.0894,3105.4634,2921.9897,2840.4458,2792.8785,2738.5159,2663.7673,2453.1123,2113.346,2092.96,1882.305,1861.919,1753.1938,1596.9013,1433.8135,1399.8369,1345.4743,1202.7725,1175.5912,1039.6847,998.9127,992.1174,964.9361,917.3689,903.7782,896.9829,890.1876,781.4624,706.7138,699.9185,693.1231,686.3278,686.3278
False,2.0,Самарская область,0,False,20000.0,113000.0,32803.4792,12562.3811,7878.3637,4123.4711,3509.1737,3301.8483,3209.7037,3155.9527,3094.523,3010.0571,2772.0169,2388.081,2365.0448,2127.0046,2103.9685,1981.109,1804.4985,1620.2093,1581.8157,1520.386,1359.1329,1328.418,1174.8437,1128.7714,1121.0927,1090.3778,1036.6268,1021.2694,1013.5906,1005.9119,883.0525,798.5866,790.9079,783.2291,775.5504,775.5504
False,2.0,Ханты-Мансийский автономный округ — Югра,1,False,35000.0,131000.0,38028.8122,14563.4683,9133.3243,4780.3071,4068.1571,3827.8065,3720.984,3658.6708,3587.4558,3489.5352,3213.5771,2768.4833,2741.7777,2465.8195,2439.1139,2296.6839,2091.9407,1878.2957,1833.7864,1762.5714,1575.632,1540.0245,1361.987,1308.5757,1299.6738,1264.0663,1201.7532,1183.9494,1175.0476,1166.1457,1023.7157,925.7951,916.8932,907.9913,899.0894,899.0894
False,2.0,Сахалинская область,1,False,35000.0,113000.0,32803.4792,12562.3811,7878.3637,4123.4711,3509.1737,3301.8483,3209.7037,3155.9527,3094.523,3010.0571,2772.0169,2388.081,2365.0448,2127.0046,2103.9685,1981.109,1804.4985,1620.2093,1581.8157,1520.386,1359.1329,1328.418,1174.8437,1128.7714,1121.0927,1090.3778,1036.6268,1021.2694,1013.5906,1005.9119,883.0525,798.5866,790.9079,783.2291,775.5504,775.5504
False,2.0,Приморский край,1,False,50000.0,165000.0,47898.8856,18343.2998,11503.8054,6020.9976,5124.0147,4821.283,4686.7355,4608.2495,4518.5512,4395.2161,4047.6352,3487.0209,3453.3841,3105.8032,3072.1663,2892.7698,2634.8872,2365.7923,2309.7309,2220.0326,1984.5746,1939.7255,1715.4797,1648.206,1636.9937,1592.1446,1513.6586,1491.234,1480.0217,1468.8095,1289.4129,1166.0777,1154.8655,1143.6532,1132.4409,1132.4409
False,2.0,Оренбургская область,2,False,23000.0,155000.0,44995.9228,17231.5847,10806.6051,5656.0886,4813.4683,4529.084,4402.6909,4328.9617,4244.6996,4128.8394,3802.324,3275.6863,3244.0881,2917.5727,2885.9744,2717.4504,2475.1971,2222.411,2169.7472,2085.4852,1864.2974,1822.1663,1611.5113,1548.3148,1537.782,1495.651,1421.9217,1400.8562,1390.3235,1379.7907,1211.2666,1095.4064,1084.8736,1074.3409,1063.8081,1063.8081
False,2.0,Город федерального значения Санкт-Петербург,0,False,50000.0,113000.0,32803.4792,12562.3811,7878.3637,4123.4711,3509.1737,3301.8483,3209.7037,3155.9527,3094.523,3010.0571,2772.0169,2388.081,2365.0448,2127.0046,2103.9685,1981.109,1804.4985,1620.2093,1581.8157,1520.386,1359.1329,1328.418,1174.8437,1128.7714,1121.0927,1090.3778,1036.6268,1021.2694,1013.5906,1005.9119,883.0525,798.5866,790.9079,783.2291,775.5504,775.5504
False,2.0,Астраханская область,1,False,77000.0,77000.0,22352.8133,8560.2066,5368.4425,2809.7989,2391.2068,2249.932,2187.1432,2150.5164,2108.6572,2051.1008,1888.8964,1627.2764,1611.5792,1449.3748,1433.6776,1349.9592,1229.614,1104.0364,1077.8744,1036.0152,926.1348,905.2052,800.5572,769.1628,763.9304,743.0008,706.374,695.9092,690.6768,685.4444,601.726,544.1696,538.9372,533.7048,528.4724,528.4724
False,2.0,Калининградская область,1,False,35000.0,131000.0,38028.8122,14563.4683,9133.3243,4780.3071,4068.1571,3827.8065,3720.984,3658.6708,3587.4558,3489.5352,3213.5771,2768.4833,2741.7777,2465.8195,2439.1139,2296.6839,2091.9407,1878.2957,1833.7864,1762.5714,1575.632,1540.0245,1361.987,1308.5757,1299.6738,1264.0663,1201.7532,1183.9494,1175.0476,1166.1457,1023.7157,925.7951,916.8932,907.9913,899.0894,899.0894
False,2.0,Республика Алтай,1,False,77000.0,100000.0,29029.6276,11117.1514,6972.0033,3649.0894,3105.4634,2921.9897,2840.4458,2792.8785,2738.5159,2663.7673,2453.1123,2113.346,2092.96,1882.305,1861.919,1753.1938,1596.9013,1433.8135,1399.8369,1345.4743,1202.7725,1175.5912,1039.6847,998.9127,992.1174,964.9361,917.3689,903.7782,896.9829,890.1876,781.4624,706.7138,699.9185,693.1231,686.3278,686.3278
False,2.0,Красноярский край,1,False,50000.0,190000.0,55156.2925,21122.5877,13246.8062,6933.2699,5900.3805,5551.7804,5396.847,5306.4691,5203.1802,5061.1579,4660.9133,4015.3574,3976.6241,3576.3795,3537.6461,3331.0682,3034.1125,2724.2457,2659.6901,2556.4012,2285.2677,2233.6233,1975.4009,1897.9342,1885.0231,1833.3786,1743.0008,1717.1786,1704.2675,1691.3563,1484.7785,1342.7562,1329.8451,1316.9339,1304.0228,1304.0228
False,2.0,Республика Бурятия,1,False,29000.0,120000.0,34835.5531,13340.5817,8366.4039,4378.9073,3726.5561,3506.3876,3408.5349,3351.4542,3286.2191,3196.5208,2943.7347,2536.0152,2511.5521,2258.766,2234.3028,2103.8326,1916.2816,1720.5762,1679.8043,1614.5692,1443.327,1410.7094,1247.6216,1198.6953,1190.5409,1157.9233,1100.8426,1084.5338,1076.3795,1068.2251,937.7548,848.0565,839.9021,831.7478,823.5934,823.5934
False,2.0,Хабаровский край,1,False,29000.0,136572.5,39646.4882,15182.9716,9521.8392,4983.6527,4241.2091,3990.6343,3879.2678,3814.304,3740.0596,3637.9736,3350.2767,2886.2495,2858.4079,2570.711,2542.8693,2394.3806,2180.9281,1958.195,1911.7923,1837.5479,1642.6565,1605.5343,1419.9234,1364.2401,1354.9596,1317.8374,1252.8736,1234.3125,1225.0319,1215.7514,1067.2627,965.1767,955.8961,946.6156,937.335,937.335
False,2.0,Республика Калмыкия,1,False,110000.0,110000.0,31932.5904,12228.8665,7669.2036,4013.9984,3416.0098,3214.1886,3124.4904,3072.1663,3012.3675,2930.1441,2698.4235,2324.6806,2302.256,2070.5355,2048.1109,1928.5132,1756.5915,1577.1949,1539.8206,1480.0217,1323.0497,1293.1503,1143.6532,1098.804,1091.3292,1061.4297,1009.1057,994.156,986.6812,979.2063,859.6086,777.3852,769.9103,762.4354,754.9606,754.9606
False,2.0,Омская область,1,False,29000.0,170000.0,49350.3669,18899.1574,11852.4055,6203.452,5279.2878,4967.3824,4828.7578,4747.8934,4655.477,4528.4045,4170.2908,3592.6882,3558.0321,3199.9185,3165.2623,2980.4295,2714.7323,2437.483,2379.7228,2287.3063,2044.7132,1998.505,1767.464,1698.1517,1686.5996,1640.3914,1559.527,1536.4229,1524.8709,1513.3188,1328.486,1201.4134,1189.8614,1178.3093,1166.7573,1166.7573
False,2.0,Камчатский край,1,False,70000.0,70000.0,20320.7393,7782.006,4880.4023,2554.3626,2173.8244,2045.3928,1988.312,1955.0149,1916.9611,1864.6371,1717.1786,1479.3422,1465.072,1317.6135,1303.3433,1227.2357,1117.8309,1003.6695,979.8858,941.832,841.9407,822.9138,727.7793,699.2389,694.4822,675.4553,642.1582,632.6447,627.888,623.1313,547.0236,494.6996,489.9429,485.1862,480.4295,480.4295
False,2.0,Забайкальский край,1,False,50000.0,180000.0,52253.3297,20010.8725,12549.6059,6568.361,5589.8342,5259.5814,5112.8024,5027.1813,4929.3286,4794.7812,4415.6021,3804.0228,3767.3281,3388.149,3351.4542,3155.7488,2874.4224,2580.8644,2519.7064,2421.8538,2164.9905,2116.0641,1871.4325,1798.0429,1785.8114,1736.885,1651.2639,1626.8008,1614.5692,1602.3376,1406.6322,1272.0848,1259.8532,1247.6216,1235.3901,1235.3901
False,2.0,Ямало-Ненецкий автономный округ,1,False,50000.0,110000.0,31932.5904,12228.8665,7669.2036,4013.9984,3416.0098,3214.1886,3124.4904,3072.1663,3012.3675,2930.1441,2698.4235,2324.6806,2302.256,2070.5355,2048.1109,1928.5132,1756.5915,1577.1949,1539.8206,1480.0217,1323.0497,1293.1503,1143.6532,1098.804,1091.3292,1061.4297,1009.1057,994.156,986.6812,979.2063,859.6086,777.3852,769.9103,762.4354,754.9606,754.9606
False,2.0,Республика Саха (Якутия),1,False,70000.0,140000.0,40641.4787,15564.012,9760.8046,5108.7252,4347.6488,4090.7855,3976.6241,3910.0299,3833.9223,3729.2743,3434.3572,2958.6844,2930.1441,2635.227,2606.6866,2454.4713,2235.6619,2007.339,1959.7717,1883.664,1683.8815,1645.8277,1455.5586,1398.4778,1388.9644,1350.9106,1284.3164,1265.2895,1255.776,1246.2626,1094.0473,989.3993,979.8858,970.3724,960.8589,960.8589
False,2.0,Пермский край,1,False,40000.0,120000.0,34835.5531,13340.5817,8366.4039,4378.9073,3726.5561,3506.3876,3408.5349,3351.4542,3286.2191,3196.5208,2943.7347,2536.0152,2511.5521,2258.766,2234.3028,2103.8326,1916.2816,1720.5762,1679.8043,1614.5692,1443.327,1410.7094,1247.6216,1198.6953,1190.5409,1157.9233,1100.8426,1084.5338,1076.3795,1068.2251,937.7548,848.0565,839.9021,831.7478,823.5934,823.5934
False,2.0,Республика Тыва,1,False,90000.0,90000.0,26126.6649,10005.4363,6274.8029,3284.1805,2794.9171,2629.7907,2556.4012,2513.5906,2464.6643,2397.3906,2207.801,1902.0114,1883.664,1694.0745,1675.7271,1577.8744,1437.2112,1290.4322,1259.8532,1210.9269,1082.4952,1058.0321,935.7162,899.0215,892.9057,868.4425,825.632,813.4004,807.2846,801.1688,703.3161,636.0424,629.9266,623.8108,617.695,617.695
False,2.0,Амурская область,1,False,29000.0,120000.0,34835.5531,13340.5817,8366.4039,4378.9073,3726.5561,3506.3876,3408.5349,3351.4542,3286.2191,3196.5208,2943.7347,2536.0152,2511.5521,2258.766,2234.3028,2103.8326,1916.2816,1720.5762,1679.8043,1614.5692,1443.327,1410.7094,1247.6216,1198.6953,1190.5409,1157.9233,1100.8426,1084.5338,1076.3795,1068.2251,937.7548,848.0565,839.9021,831.7478,823.5934,823.5934
False,2.0,Магаданская область,1,False,50000.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
False,2.0,Город федерального значения Севастополь,1,False,50000.0,90000.0,26126.6649,10005.4363,6274.8029,3284.1805,2794.9171,2629.7907,2556.4012,2513.5906,2464.6643,2397.3906,2207.801,1902.0114,1883.664,1694.0745,1675.7271,1577.8744,1437.2112,1290.4322,1259.8532,1210.9269,1082.4952,1058.0321,935.7162,899.0215,892.9057,868.4425,825.632,813.4004,807.2846,801.1688,703.3161,636.0424,629.9266,623.8108,617.695,617.695
False,2.0,Еврейская автономная область,1,False,78500.0,180000.0,52253.3297,20010.8725,12549.6059,6568.361,5589.8342,5259.5814,5112.8024,5027.1813,4929.3286,4794.7812,4415.6021,3804.0228,3767.3281,3388.149,3351.4542,3155.7488,2874.4224,2580.8644,2519.7064,2421.8538,2164.9905,2116.0641,1871.4325,1798.0429,1785.8114,1736.885,1651.2639,1626.8008,1614.5692,1602.3376,1406.6322,1272.0848,1259.8532,1247.6216,1235.3901,1235.3901
False,1.0,Рязанская область,1,False,17250.0,50000.0,14514.8138,5558.5757,3486.0016,1824.5447,1552.7317,1460.9948,1420.2229,1396.4392,1369.258,1331.8837,1226.5561,1056.673,1046.48,941.1525,930.9595,876.5969,798.4507,716.9068,699.9185,672.7372,601.3862,587.7956,519.8423,499.4564,496.0587,482.4681,458.6844,451.8891,448.4914,445.0938,390.7312,353.3569,349.9592,346.5616,343.1639,343.1639
False,1.0,Ленинградская область,1,False,15324.0,50000.0,14514.8138,5558.5757,3486.0016,1824.5447,1552.7317,1460.9948,1420.2229,1396.4392,1369.258,1331.8837,1226.5561,1056.673,1046.48,941.1525,930.9595,876.5969,798.4507,716.9068,699.9185,672.7372,601.3862,587.7956,519.8423,499.4564,496.0587,482.4681,458.6844,451.8891,448.4914,445.0938,390.7312,353.3569,349.9592,346.5616,343.1639,343.1639
False,1.0,Тверская область,1,False,15324.0,43750.0,12700.4621,4863.7537,3050.2514,1596.4766,1358.6403,1278.3705,1242.695,1221.8843,1198.1007,1165.3982,1073.2366,924.5889,915.67,823.5084,814.5896,767.0223,698.6443,627.2934,612.4286,588.645,526.213,514.3211,454.8621,437.0243,434.0514,422.1596,401.3489,395.403,392.43,389.4571,341.8898,309.1873,306.2143,303.2414,300.2684,300.2684
False,1.0,Пензенская область,1,False,15324.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
False,1.0,Ставропольский край,2,False,14072.5,130000.0,37738.5159,14452.2968,9063.6042,4743.8163,4037.1025,3798.5866,3692.5795,3630.742,3560.0707,3462.8975,3189.0459,2747.3498,2720.8481,2446.9965,2420.4947,2279.1519,2075.9717,1863.9576,1819.788,1749.1166,1563.6042,1528.2686,1351.5901,1298.5866,1289.7527,1254.417,1192.5795,1174.9117,1166.0777,1157.2438,1015.9011,918.7279,909.894,901.0601,892.2261,892.2261
False,1.0,Смоленская область,1,False,14072.5,43750.0,12700.4621,4863.7537,3050.2514,1596.4766,1358.6403,1278.3705,1242.695,1221.8843,1198.1007,1165.3982,1073.2366,924.5889,915.67,823.5084,814.5896,767.0223,698.6443,627.2934,612.4286,588.645,526.213,514.3211,454.8621,437.0243,434.0514,422.1596,401.3489,395.403,392.43,389.4571,341.8898,309.1873,306.2143,303.2414,300.2684,300.2684
False,1.0,Карачаево-Черкесская Республика,1,False,14072.5,30000.0,8708.8883,3335.1454,2091.601,1094.7268,931.639,876.5969,852.1337,837.8635,821.5548,799.1302,735.9337,634.0038,627.888,564.6915,558.5757,525.9581,479.0704,430.1441,419.9511,403.6423,360.8317,352.6774,311.9054,299.6738,297.6352,289.4808,275.2107,271.1335,269.0949,267.0563,234.4387,212.0141,209.9755,207.9369,205.8983,205.8983
False,1.0,Республика Крым,1,False,15324.0,90000.0,26126.6649,10005.4363,6274.8029,3284.1805,2794.9171,2629.7907,2556.4012,2513.5906,2464.6643,2397.3906,2207.801,1902.0114,1883.664,1694.0745,1675.7271,1577.8744,1437.2112,1290.4322,1259.8532,1210.9269,1082.4952,1058.0321,935.7162,899.0215,892.9057,868.4425,825.632,813.4004,807.2846,801.1688,703.3161,636.0424,629.9266,623.8108,617.695,617.695
False,1.0,Алтайский край,2,False,20000.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
False,1.0,Кировская область,1,False,23500.0,70000.0,20320.7393,7782.006,4880.4023,2554.3626,2173.8244,2045.3928,1988.312,1955.0149,1916.9611,1864.6371,1717.1786,1479.3422,1465.072,1317.6135,1303.3433,1227.2357,1117.8309,1003.6695,979.8858,941.832,841.9407,822.9138,727.7793,699.2389,694.4822,675.4553,642.1582,632.6447,627.888,623.1313,547.0236,494.6996,489.9429,485.1862,480.4295,480.4295
False,1.0,Воронежская область,2,False,20000.0,110000.0,31932.5904,12228.8665,7669.2036,4013.9984,3416.0098,3214.1886,3124.4904,3072.1663,3012.3675,2930.1441,2698.4235,2324.6806,2302.256,2070.5355,2048.1109,1928.5132,1756.5915,1577.1949,1539.8206,1480.0217,1323.0497,1293.1503,1143.6532,1098.804,1091.3292,1061.4297,1009.1057,994.156,986.6812,979.2063,859.6086,777.3852,769.9103,762.4354,754.9606,754.9606
False,1.0,Краснодарский край,0,False,20000.0,130000.0,37738.5159,14452.2968,9063.6042,4743.8163,4037.1025,3798.5866,3692.5795,3630.742,3560.0707,3462.8975,3189.0459,2747.3498,2720.8481,2446.9965,2420.4947,2279.1519,2075.9717,1863.9576,1819.788,1749.1166,1563.6042,1528.2686,1351.5901,1298.5866,1289.7527,1254.417,1192.5795,1174.9117,1166.0777,1157.2438,1015.9011,918.7279,909.894,901.0601,892.2261,892.2261
False,1.0,Псковская область,1,False,20000.0,40000.0,11611.851,4446.8606,2788.8013,1459.6358,1242.1854,1168.7959,1136.1783,1117.1514,1095.4064,1065.5069,981.2449,845.3384,837.184,752.922,744.7676,701.2775,638.7605,573.5254,559.9348,538.1897,481.109,470.2365,415.8739,399.5651,396.847,385.9744,366.9475,361.5113,358.7932,356.075,312.5849,282.6855,279.9674,277.2493,274.5311,274.5311
False,1.0,Вологодская область,1,False,25000.0,160000.0,46447.4042,17787.4422,11155.2052,5838.5431,4968.7415,4675.1835,4544.7132,4468.6056,4381.6254,4262.0277,3924.9796,3381.3536,3348.7361,3011.688,2979.0704,2805.1101,2555.0421,2294.1017,2239.7391,2152.7589,1924.436,1880.9459,1663.4955,1598.2604,1587.3879,1543.8978,1467.7902,1446.0451,1435.1726,1424.3001,1250.3398,1130.742,1119.8695,1108.997,1098.1245,1098.1245
False,1.0,Волгоградская область,2,False,20000.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
False,1.0,Орловская область,1,False,20000.0,50000.0,14514.8138,5558.5757,3486.0016,1824.5447,1552.7317,1460.9948,1420.2229,1396.4392,1369.258,1331.8837,1226.5561,1056.673,1046.48,941.1525,930.9595,876.5969,798.4507,716.9068,699.9185,672.7372,601.3862,587.7956,519.8423,499.4564,496.0587,482.4681,458.6844,451.8891,448.4914,445.0938,390.7312,353.3569,349.9592,346.5616,343.1639,343.1639
False,1.0,Республика Карелия,1,False,20000.0,160000.0,46447.4042,17787.4422,11155.2052,5838.5431,4968.7415,4675.1835,4544.7132,4468.6056,4381.6254,4262.0277,3924.9796,3381.3536,3348.7361,3011.688,2979.0704,2805.1101,2555.0421,2294.1017,2239.7391,2152.7589,1924.436,1880.9459,1663.4955,1598.2604,1587.3879,1543.8978,1467.7902,1446.0451,1435.1726,1424.3001,1250.3398,1130.742,1119.8695,1108.997,1098.1245,1098.1245
False,1.0,Республика Коми,1,False,20000.0,130000.0,37738.5159,14452.2968,9063.6042,4743.8163,4037.1025,3798.5866,3692.5795,3630.742,3560.0707,3462.8975,3189.0459,2747.3498,2720.8481,2446.9965,2420.4947,2279.1519,2075.9717,1863.9576,1819.788,1749.1166,1563.6042,1528.2686,1351.5901,1298.5866,1289.7527,1254.417,1192.5795,1174.9117,1166.0777,1157.2438,1015.9011,918.7279,909.894,901.0601,892.2261,892.2261
False,1.0,Калужская область,1,False,20000.0,70000.0,20320.7393,7782.006,4880.4023,2554.3626,2173.8244,2045.3928,1988.312,1955.0149,1916.9611,1864.6371,1717.1786,1479.3422,1465.072,1317.6135,1303.3433,1227.2357,1117.8309,1003.6695,979.8858,941.832,841.9407,822.9138,727.7793,699.2389,694.4822,675.4553,642.1582,632.6447,627.888,623.1313,547.0236,494.6996,489.9429,485.1862,480.4295,480.4295
False,1.0,Ульяновская область,1,False,20000.0,150000.0,43544.4414,16675.7271,10458.0049,5473.6341,4658.1952,4382.9845,4260.6687,4189.3177,4107.7739,3995.651,3679.6684,3170.019,3139.4401,2823.4575,2792.8785,2629.7907,2395.352,2150.7203,2099.7554,2018.2115,1804.1587,1763.3868,1559.527,1498.3691,1488.1761,1447.4042,1376.0533,1355.6673,1345.4743,1335.2813,1172.1935,1060.0707,1049.8777,1039.6847,1029.4917,1029.4917
False,1.0,Костромская область,1,False,20000.0,50000.0,14514.8138,5558.5757,3486.0016,1824.5447,1552.7317,1460.9948,1420.2229,1396.4392,1369.258,1331.8837,1226.5561,1056.673,1046.48,941.1525,930.9595,876.5969,798.4507,716.9068,699.9185,672.7372,601.3862,587.7956,519.8423,499.4564,496.0587,482.4681,458.6844,451.8891,448.4914,445.0938,390.7312,353.3569,349.9592,346.5616,343.1639,343.1639
False,1.0,Владимирская область,1,False,20000.0,68050.0,19754.6616,7565.2215,4744.4482,2483.2054,2113.2679,1988.414,1932.9233,1900.5538,1863.5601,1812.6937,1669.3429,1438.132,1424.2593,1280.9085,1267.0359,1193.0484,1086.6914,975.7101,952.589,915.5953,818.4867,799.9898,707.5054,679.7601,675.1359,656.639,624.2695,615.0211,610.3968,605.7726,531.7851,480.9187,476.2945,471.6703,467.0461,467.0461
