is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,Английский язык (ЯС) (1918_32),Таможенное оформление (признаки требований) (7516_36),Внимательность (СК) (536_4),Работа с документами (Логистика) (3969_37),Организация перевозок (Логистика) (3802_37),"Личные установки и ценности, мировоззрение (2043_4)","Ответственность , добросовестность (СК) (614_4)",Коммуникабельность (СК) (617_4),Стрессоустойчивость (СК) (601_4),Пунктуальность (СК) (612_4),"Организаторские способности, лидерство (СК) (393_4)","Саморазвитие, обучаемость (СК) (604_4)",Целеустремленность (СК) (588_4),Ведение переговоров (Логистика) (3689_37),"Восприятие, мышление, внимание, память (УСК) (1330_4)",Поиск перевозчиков (3487_37),Знание пакета MS OFFICE (Логистика) (4199_37),Заключение договоров (3483_37),Грамотность (СК) (1368_4),Знания.Программы.Офисное ПО/ПК и оргтехника.Логистика (4064_37),Выполнение поручений руководителя (ОПТ) (3036_36),Действия.Контроль транспорта.Логистика (4822_37)
True,2.0,Республика Башкортостан,0,False,50000.0,60000.0,7356.4065,4904.271,4661.2666,4285.7143,3689.2489,3357.8792,3247.4227,2938.1443,2849.7791,2717.2312,2164.9485,2098.6745,2076.5832,2054.4919,1767.3049,1612.6657,1524.3004,1524.3004,1369.6613,1347.57,1325.4786,1126.6568
True,2.0,Омская область,1,False,60000.0,60000.0,7356.4065,4904.271,4661.2666,4285.7143,3689.2489,3357.8792,3247.4227,2938.1443,2849.7791,2717.2312,2164.9485,2098.6745,2076.5832,2054.4919,1767.3049,1612.6657,1524.3004,1524.3004,1369.6613,1347.57,1325.4786,1126.6568
True,2.0,Амурская область,1,False,50000.0,60000.0,7356.4065,4904.271,4661.2666,4285.7143,3689.2489,3357.8792,3247.4227,2938.1443,2849.7791,2717.2312,2164.9485,2098.6745,2076.5832,2054.4919,1767.3049,1612.6657,1524.3004,1524.3004,1369.6613,1347.57,1325.4786,1126.6568
True,2.0,Забайкальский край,1,False,100000.0,100000.0,12260.6775,8173.785,7768.7776,7142.8571,6148.7482,5596.4654,5412.3711,4896.9072,4749.6318,4528.7187,3608.2474,3497.7909,3460.972,3424.1532,2945.5081,2687.7761,2540.5007,2540.5007,2282.7688,2245.9499,2209.1311,1877.7614
True,2.0,Красноярский край,1,False,50000.0,120000.0,14712.813,9808.542,9322.5331,8571.4286,7378.4978,6715.7585,6494.8454,5876.2887,5699.5582,5434.4624,4329.8969,4197.349,4153.1664,4108.9838,3534.6097,3225.3314,3048.6009,3048.6009,2739.3225,2695.1399,2650.9573,2253.3137
True,2.0,Новосибирская область,0,False,50000.0,60000.0,7356.4065,4904.271,4661.2666,4285.7143,3689.2489,3357.8792,3247.4227,2938.1443,2849.7791,2717.2312,2164.9485,2098.6745,2076.5832,2054.4919,1767.3049,1612.6657,1524.3004,1524.3004,1369.6613,1347.57,1325.4786,1126.6568
True,2.0,Московская область,2,False,45000.0,80000.0,9808.542,6539.028,6215.0221,5714.2857,4918.9985,4477.1723,4329.8969,3917.5258,3799.7054,3622.975,2886.5979,2798.2327,2768.7776,2739.3225,2356.4065,2150.2209,2032.4006,2032.4006,1826.215,1796.7599,1767.3049,1502.2091
True,2.0,Город федерального значения Санкт-Петербург,0,False,60000.0,60000.0,7356.4065,4904.271,4661.2666,4285.7143,3689.2489,3357.8792,3247.4227,2938.1443,2849.7791,2717.2312,2164.9485,2098.6745,2076.5832,2054.4919,1767.3049,1612.6657,1524.3004,1524.3004,1369.6613,1347.57,1325.4786,1126.6568
True,2.0,Ханты-Мансийский автономный округ — Югра,1,False,58650.0,58650.0,7190.8873,4793.9249,4556.3881,4189.2857,3606.2408,3282.327,3174.3557,2872.0361,2785.6591,2656.0935,2116.2371,2051.4543,2029.8601,2008.2658,1727.5405,1576.3807,1490.0037,1490.0037,1338.8439,1317.2496,1295.6554,1101.3071
True,2.0,Республика Саха (Якутия),1,False,50000.0,80000.0,9808.542,6539.028,6215.0221,5714.2857,4918.9985,4477.1723,4329.8969,3917.5258,3799.7054,3622.975,2886.5979,2798.2327,2768.7776,2739.3225,2356.4065,2150.2209,2032.4006,2032.4006,1826.215,1796.7599,1767.3049,1502.2091
True,2.0,Сахалинская область,1,False,50000.0,50000.0,6130.3387,4086.8925,3884.3888,3571.4286,3074.3741,2798.2327,2706.1856,2448.4536,2374.8159,2264.3594,1804.1237,1748.8954,1730.486,1712.0766,1472.7541,1343.8881,1270.2504,1270.2504,1141.3844,1122.975,1104.5655,938.8807
True,2.0,Ямало-Ненецкий автономный округ,1,False,70000.0,172000.0,21088.3652,14058.9102,13362.2975,12285.7143,10575.8468,9625.9205,9309.2784,8422.6804,8169.3667,7789.3962,6206.1856,6016.2003,5952.8719,5889.5434,5066.2739,4622.975,4369.6613,4369.6613,3926.3623,3863.0339,3799.7054,3229.7496
True,2.0,Еврейская автономная область,1,False,80000.0,80000.0,9808.542,6539.028,6215.0221,5714.2857,4918.9985,4477.1723,4329.8969,3917.5258,3799.7054,3622.975,2886.5979,2798.2327,2768.7776,2739.3225,2356.4065,2150.2209,2032.4006,2032.4006,1826.215,1796.7599,1767.3049,1502.2091
True,1.0,Самарская область,0,False,20000.0,70000.0,8582.4742,5721.6495,5438.1443,5000.0,4304.1237,3917.5258,3788.6598,3427.8351,3324.7423,3170.1031,2525.7732,2448.4536,2422.6804,2396.9072,2061.8557,1881.4433,1778.3505,1778.3505,1597.9381,1572.1649,1546.3918,1314.433
True,1.0,Алтайский край,2,False,45000.0,95000.0,11647.6436,7765.0957,7380.3387,6785.7143,5841.3108,5316.6421,5141.7526,4652.0619,4512.1502,4302.2828,3427.8351,3322.9013,3287.9234,3252.9455,2798.2327,2553.3873,2413.4757,2413.4757,2168.6303,2133.6524,2098.6745,1783.8733
True,1.0,Саратовская область,2,False,40000.0,40000.0,4904.271,3269.514,3107.511,2857.1429,2459.4993,2238.5862,2164.9485,1958.7629,1899.8527,1811.4875,1443.299,1399.1163,1384.3888,1369.6613,1178.2032,1075.1105,1016.2003,1016.2003,913.1075,898.38,883.6524,751.1046
True,1.0,Оренбургская область,2,False,40000.0,45000.0,5517.3049,3678.2032,3495.9499,3214.2857,2766.9367,2518.4094,2435.567,2203.6082,2137.3343,2037.9234,1623.7113,1574.0059,1557.4374,1540.8689,1325.4786,1209.4993,1143.2253,1143.2253,1027.2459,1010.6775,994.109,844.9926
True,1.0,Томская область,1,False,45000.0,105000.0,12873.7113,8582.4742,8157.2165,7500.0,6456.1856,5876.2887,5682.9897,5141.7526,4987.1134,4755.1546,3788.6598,3672.6804,3634.0206,3595.3608,3092.7835,2822.1649,2667.5258,2667.5258,2396.9072,2358.2474,2319.5876,1971.6495
True,1.0,Кемеровская область,1,False,40000.0,40000.0,4904.271,3269.514,3107.511,2857.1429,2459.4993,2238.5862,2164.9485,1958.7629,1899.8527,1811.4875,1443.299,1399.1163,1384.3888,1369.6613,1178.2032,1075.1105,1016.2003,1016.2003,913.1075,898.38,883.6524,751.1046
True,1.0,Ульяновская область,1,False,35000.0,40000.0,4904.271,3269.514,3107.511,2857.1429,2459.4993,2238.5862,2164.9485,1958.7629,1899.8527,1811.4875,1443.299,1399.1163,1384.3888,1369.6613,1178.2032,1075.1105,1016.2003,1016.2003,913.1075,898.38,883.6524,751.1046
True,1.0,Удмуртская Республика,1,False,95000.0,95000.0,11647.6436,7765.0957,7380.3387,6785.7143,5841.3108,5316.6421,5141.7526,4652.0619,4512.1502,4302.2828,3427.8351,3322.9013,3287.9234,3252.9455,2798.2327,2553.3873,2413.4757,2413.4757,2168.6303,2133.6524,2098.6745,1783.8733
True,1.0,Волгоградская область,2,False,46500.0,50000.0,6130.3387,4086.8925,3884.3888,3571.4286,3074.3741,2798.2327,2706.1856,2448.4536,2374.8159,2264.3594,1804.1237,1748.8954,1730.486,1712.0766,1472.7541,1343.8881,1270.2504,1270.2504,1141.3844,1122.975,1104.5655,938.8807
True,1.0,Свердловская область,0,False,40000.0,95000.0,11647.6436,7765.0957,7380.3387,6785.7143,5841.3108,5316.6421,5141.7526,4652.0619,4512.1502,4302.2828,3427.8351,3322.9013,3287.9234,3252.9455,2798.2327,2553.3873,2413.4757,2413.4757,2168.6303,2133.6524,2098.6745,1783.8733
True,1.0,Нижегородская область,0,False,40000.0,40000.0,4904.271,3269.514,3107.511,2857.1429,2459.4993,2238.5862,2164.9485,1958.7629,1899.8527,1811.4875,1443.299,1399.1163,1384.3888,1369.6613,1178.2032,1075.1105,1016.2003,1016.2003,913.1075,898.38,883.6524,751.1046
True,1.0,Ростовская область,0,False,50000.0,50000.0,6130.3387,4086.8925,3884.3888,3571.4286,3074.3741,2798.2327,2706.1856,2448.4536,2374.8159,2264.3594,1804.1237,1748.8954,1730.486,1712.0766,1472.7541,1343.8881,1270.2504,1270.2504,1141.3844,1122.975,1104.5655,938.8807
True,1.0,Иркутская область,1,False,35000.0,120000.0,14712.813,9808.542,9322.5331,8571.4286,7378.4978,6715.7585,6494.8454,5876.2887,5699.5582,5434.4624,4329.8969,4197.349,4153.1664,4108.9838,3534.6097,3225.3314,3048.6009,3048.6009,2739.3225,2695.1399,2650.9573,2253.3137
True,1.0,Краснодарский край,0,False,50000.0,50000.0,6130.3387,4086.8925,3884.3888,3571.4286,3074.3741,2798.2327,2706.1856,2448.4536,2374.8159,2264.3594,1804.1237,1748.8954,1730.486,1712.0766,1472.7541,1343.8881,1270.2504,1270.2504,1141.3844,1122.975,1104.5655,938.8807
True,1.0,Республика Башкортостан,0,False,46500.0,70000.0,8582.4742,5721.6495,5438.1443,5000.0,4304.1237,3917.5258,3788.6598,3427.8351,3324.7423,3170.1031,2525.7732,2448.4536,2422.6804,2396.9072,2061.8557,1881.4433,1778.3505,1778.3505,1597.9381,1572.1649,1546.3918,1314.433
True,1.0,Омская область,1,False,40000.0,50000.0,6130.3387,4086.8925,3884.3888,3571.4286,3074.3741,2798.2327,2706.1856,2448.4536,2374.8159,2264.3594,1804.1237,1748.8954,1730.486,1712.0766,1472.7541,1343.8881,1270.2504,1270.2504,1141.3844,1122.975,1104.5655,938.8807
True,1.0,Амурская область,1,False,40000.0,50000.0,6130.3387,4086.8925,3884.3888,3571.4286,3074.3741,2798.2327,2706.1856,2448.4536,2374.8159,2264.3594,1804.1237,1748.8954,1730.486,1712.0766,1472.7541,1343.8881,1270.2504,1270.2504,1141.3844,1122.975,1104.5655,938.8807
True,1.0,Хабаровский край,1,False,35000.0,50000.0,6130.3387,4086.8925,3884.3888,3571.4286,3074.3741,2798.2327,2706.1856,2448.4536,2374.8159,2264.3594,1804.1237,1748.8954,1730.486,1712.0766,1472.7541,1343.8881,1270.2504,1270.2504,1141.3844,1122.975,1104.5655,938.8807
True,1.0,Забайкальский край,1,False,95000.0,95000.0,11647.6436,7765.0957,7380.3387,6785.7143,5841.3108,5316.6421,5141.7526,4652.0619,4512.1502,4302.2828,3427.8351,3322.9013,3287.9234,3252.9455,2798.2327,2553.3873,2413.4757,2413.4757,2168.6303,2133.6524,2098.6745,1783.8733
True,1.0,Красноярский край,1,False,30000.0,50000.0,6130.3387,4086.8925,3884.3888,3571.4286,3074.3741,2798.2327,2706.1856,2448.4536,2374.8159,2264.3594,1804.1237,1748.8954,1730.486,1712.0766,1472.7541,1343.8881,1270.2504,1270.2504,1141.3844,1122.975,1104.5655,938.8807
True,1.0,Тюменская область,1,False,35000.0,46500.0,5701.215,3800.81,3612.4816,3321.4286,2859.1679,2602.3564,2516.7526,2277.0619,2208.5788,2105.8542,1677.8351,1626.4728,1609.352,1592.2312,1369.6613,1249.8159,1181.3328,1181.3328,1061.4875,1044.3667,1027.2459,873.1591
True,1.0,Новосибирская область,0,False,46500.0,95000.0,11647.6436,7765.0957,7380.3387,6785.7143,5841.3108,5316.6421,5141.7526,4652.0619,4512.1502,4302.2828,3427.8351,3322.9013,3287.9234,3252.9455,2798.2327,2553.3873,2413.4757,2413.4757,2168.6303,2133.6524,2098.6745,1783.8733
True,1.0,Республика Хакасия,1,False,40000.0,46500.0,5701.215,3800.81,3612.4816,3321.4286,2859.1679,2602.3564,2516.7526,2277.0619,2208.5788,2105.8542,1677.8351,1626.4728,1609.352,1592.2312,1369.6613,1249.8159,1181.3328,1181.3328,1061.4875,1044.3667,1027.2459,873.1591
True,1.0,Город федерального значения Санкт-Петербург,0,False,56000.0,70000.0,8582.4742,5721.6495,5438.1443,5000.0,4304.1237,3917.5258,3788.6598,3427.8351,3324.7423,3170.1031,2525.7732,2448.4536,2422.6804,2396.9072,2061.8557,1881.4433,1778.3505,1778.3505,1597.9381,1572.1649,1546.3918,1314.433
True,1.0,Ханты-Мансийский автономный округ — Югра,1,False,56000.0,70000.0,8582.4742,5721.6495,5438.1443,5000.0,4304.1237,3917.5258,3788.6598,3427.8351,3324.7423,3170.1031,2525.7732,2448.4536,2422.6804,2396.9072,2061.8557,1881.4433,1778.3505,1778.3505,1597.9381,1572.1649,1546.3918,1314.433
True,1.0,Республика Саха (Якутия),1,False,40000.0,120000.0,14712.813,9808.542,9322.5331,8571.4286,7378.4978,6715.7585,6494.8454,5876.2887,5699.5582,5434.4624,4329.8969,4197.349,4153.1664,4108.9838,3534.6097,3225.3314,3048.6009,3048.6009,2739.3225,2695.1399,2650.9573,2253.3137
True,1.0,Сахалинская область,1,False,55000.0,55000.0,6743.3726,4495.5817,4272.8277,3928.5714,3381.8115,3078.056,2976.8041,2693.299,2612.2975,2490.7953,1984.5361,1923.785,1903.5346,1883.2842,1620.0295,1478.2769,1397.2754,1397.2754,1255.5228,1235.2725,1215.0221,1032.7688
True,1.0,Мурманская область,1,False,50000.0,50000.0,6130.3387,4086.8925,3884.3888,3571.4286,3074.3741,2798.2327,2706.1856,2448.4536,2374.8159,2264.3594,1804.1237,1748.8954,1730.486,1712.0766,1472.7541,1343.8881,1270.2504,1270.2504,1141.3844,1122.975,1104.5655,938.8807
True,1.0,Город федерального значения Москва,0,False,40000.0,60000.0,7356.4065,4904.271,4661.2666,4285.7143,3689.2489,3357.8792,3247.4227,2938.1443,2849.7791,2717.2312,2164.9485,2098.6745,2076.5832,2054.4919,1767.3049,1612.6657,1524.3004,1524.3004,1369.6613,1347.57,1325.4786,1126.6568
True,1.0,Приморский край,1,False,48750.0,50000.0,6130.3387,4086.8925,3884.3888,3571.4286,3074.3741,2798.2327,2706.1856,2448.4536,2374.8159,2264.3594,1804.1237,1748.8954,1730.486,1712.0766,1472.7541,1343.8881,1270.2504,1270.2504,1141.3844,1122.975,1104.5655,938.8807
True,1.0,Ямало-Ненецкий автономный округ,1,False,57400.0,97500.0,11954.1605,7969.4404,7574.5582,6964.2857,5995.0295,5456.5538,5277.0619,4774.4845,4630.891,4415.5007,3518.0412,3410.3461,3374.4477,3338.5493,2871.8704,2620.5817,2476.9882,2476.9882,2225.6996,2189.8012,2153.9028,1830.8174
True,1.0,Еврейская автономная область,1,False,48750.0,50000.0,6130.3387,4086.8925,3884.3888,3571.4286,3074.3741,2798.2327,2706.1856,2448.4536,2374.8159,2264.3594,1804.1237,1748.8954,1730.486,1712.0766,1472.7541,1343.8881,1270.2504,1270.2504,1141.3844,1122.975,1104.5655,938.8807
True,1.0,Республика Алтай,1,False,95000.0,95000.0,11647.6436,7765.0957,7380.3387,6785.7143,5841.3108,5316.6421,5141.7526,4652.0619,4512.1502,4302.2828,3427.8351,3322.9013,3287.9234,3252.9455,2798.2327,2553.3873,2413.4757,2413.4757,2168.6303,2133.6524,2098.6745,1783.8733
