is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),Работа на шлифовальных станках определенной группы (3780_35),Аккуратность (СК) (575_4),Внимательность (СК) (536_4),Шлифовальные работы (3779_35),Использование контрольно-измерительных инструментов (3479_35),"Личные установки и ценности, мировоззрение (2043_4)",Шлифовальные работы по металлу (3784_35),Наладка и настройка шлифовальных станков (3806_35),Чтение схем/чертежей (ОПТ) (3032_36),Высокая работоспособность (СК) (586_4),Кропотливость (СК) (623_4),Доводочные операции (3452_35),"Подбор, установка и правка шлифовальных кругов (3793_35)",Установка деталей различными способами (3545_35),Механическая обработка металлов (3498_35),Обработка деталей и заготовок (3894_35)
True,0.0,Пермский край,1,False,40000.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
True,0.0,Город федерального значения Москва,0,False,27250.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
True,0.0,Воронежская область,2,False,45000.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
True,0.0,Псковская область,1,False,47000.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
True,0.0,Омская область,1,False,40000.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
True,0.0,Архангельская область,1,False,60000.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
True,0.0,Ханты-Мансийский автономный округ — Югра,1,False,45000.0,45000.0,11613.3584,5743.1797,5503.2926,4840.0753,2617.5917,2405.9266,1855.5974,1531.0442,1523.9887,1347.6011,1164.158,1157.1025,980.715,959.5484,613.8288,416.2747,366.8862,359.8307
True,0.0,Самарская область,0,False,40000.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
True,0.0,Ростовская область,0,False,40000.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
True,0.0,Ярославская область,1,False,40000.0,121462.0,31346.2609,15501.7353,14854.2427,13064.116,7065.2872,6493.9702,5008.5459,4132.5265,4113.4826,3637.3851,3142.2437,3123.1997,2647.1022,2589.9705,1656.8194,1123.5902,990.2828,971.2389
True,0.0,Рязанская область,1,False,48000.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
True,0.0,Волгоградская область,2,False,40000.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
True,0.0,Курганская область,1,False,45000.0,50000.0,12903.7316,6381.3108,6114.7695,5377.8614,2908.4352,2673.2518,2061.7749,1701.1602,1693.3208,1497.3346,1293.5089,1285.6695,1089.6833,1066.1649,682.032,462.5274,407.6513,399.8119
True,0.0,Орловская область,1,False,45000.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
True,0.0,Оренбургская область,2,False,40000.0,121462.0,31346.2609,15501.7353,14854.2427,13064.116,7065.2872,6493.9702,5008.5459,4132.5265,4113.4826,3637.3851,3142.2437,3123.1997,2647.1022,2589.9705,1656.8194,1123.5902,990.2828,971.2389
True,0.0,Липецкая область,1,False,45000.0,50000.0,12903.7316,6381.3108,6114.7695,5377.8614,2908.4352,2673.2518,2061.7749,1701.1602,1693.3208,1497.3346,1293.5089,1285.6695,1089.6833,1066.1649,682.032,462.5274,407.6513,399.8119
True,0.0,Курская область,2,False,40000.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
True,0.0,Тамбовская область,2,False,48000.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
True,0.0,Калужская область,1,False,40000.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
True,0.0,Тверская область,1,False,45000.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
True,0.0,Белгородская область,2,False,27250.0,50000.0,12903.7316,6381.3108,6114.7695,5377.8614,2908.4352,2673.2518,2061.7749,1701.1602,1693.3208,1497.3346,1293.5089,1285.6695,1089.6833,1066.1649,682.032,462.5274,407.6513,399.8119
True,0.0,Тульская область,1,False,45000.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
True,0.0,Иркутская область,1,False,60000.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
True,0.0,Пензенская область,1,False,40000.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
True,0.0,Ивановская область,1,False,40000.0,50000.0,12903.7316,6381.3108,6114.7695,5377.8614,2908.4352,2673.2518,2061.7749,1701.1602,1693.3208,1497.3346,1293.5089,1285.6695,1089.6833,1066.1649,682.032,462.5274,407.6513,399.8119
True,0.0,Смоленская область,1,False,48000.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
True,0.0,Республика Карелия,1,False,45000.0,50000.0,12903.7316,6381.3108,6114.7695,5377.8614,2908.4352,2673.2518,2061.7749,1701.1602,1693.3208,1497.3346,1293.5089,1285.6695,1089.6833,1066.1649,682.032,462.5274,407.6513,399.8119
True,0.0,Вологодская область,1,False,40000.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
True,0.0,Тюменская область,1,False,50000.0,50000.0,12903.7316,6381.3108,6114.7695,5377.8614,2908.4352,2673.2518,2061.7749,1701.1602,1693.3208,1497.3346,1293.5089,1285.6695,1089.6833,1066.1649,682.032,462.5274,407.6513,399.8119
True,0.0,Республика Мордовия,1,False,40000.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
True,0.0,Республика Бурятия,1,False,50000.0,50000.0,12903.7316,6381.3108,6114.7695,5377.8614,2908.4352,2673.2518,2061.7749,1701.1602,1693.3208,1497.3346,1293.5089,1285.6695,1089.6833,1066.1649,682.032,462.5274,407.6513,399.8119
True,0.0,Новгородская область,1,False,50000.0,60000.0,15484.4779,7657.5729,7337.7234,6453.4337,3490.1223,3207.9022,2474.1298,2041.3923,2031.9849,1796.8015,1552.2107,1542.8034,1307.6199,1279.3979,818.4384,555.0329,489.1816,479.7742
True,0.0,Астраханская область,1,False,60000.0,77750.0,20065.3026,9922.9382,9508.4666,8362.5745,4522.6168,4156.9066,3206.0599,2645.3042,2633.1138,2328.3553,2011.4064,1999.2161,1694.4575,1657.8865,1060.5597,719.2302,633.8978,621.7074
True,0.0,Кабардино-Балкарская Республика,1,False,48253.0,48253.0,12452.8752,6158.3478,5901.1195,5189.9589,2806.8145,2579.8484,1989.7364,1641.7217,1634.1562,1445.0177,1248.3137,1240.7482,1051.6098,1028.9131,658.2018,446.3667,393.408,385.8424
