is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,Выполнение РК (2751_3),Административные функции (61_3),"Личные установки и ценности, мировоззрение (2043_4)",Средства контроля (2726_3),Дисциплинированность (СК) (593_4),"Контроль  сварки/резки, измерение (71_3)",Выполнение НК (2727_3),Исполнительная документация по НК (2730_3),Выполнение ВИК (2762_3),Выполнение УЗК (2752_3),Разрешительная и исполнительная документация (2690_3),Выполнение МК (2782_3),Составление/формирование/подготовка отчетности (ОПТ) (3911_36),"Организаторские способности, лидерство (СК) (393_4)",Пунктуальность (СК) (612_4),Обеспечение качества выпускаемой продукции (2711_3),"Чтение чертежей, документации (68_3)","Знание НТД, НД, ПТД (2712_3)"
True,2.0,Курская область,2,False,85000.0,120000.0,15421.6867,12712.9206,12314.0839,10236.8093,9871.209,9721.6452,7411.7158,5683.4233,5434.1504,5135.0229,5085.1683,4370.5858,4270.8766,3473.2032,2575.8205,2260.0748,2193.602,1828.0017
True,2.0,Архангельская область,1,False,80000.0,120000.0,15421.6867,12712.9206,12314.0839,10236.8093,9871.209,9721.6452,7411.7158,5683.4233,5434.1504,5135.0229,5085.1683,4370.5858,4270.8766,3473.2032,2575.8205,2260.0748,2193.602,1828.0017
True,2.0,Томская область,1,False,46000.0,138000.0,17734.9398,14619.8587,14161.1965,11772.3307,11351.8903,11179.892,8523.4732,6535.9369,6249.273,5905.2763,5847.9435,5026.1737,4911.5081,3994.1836,2962.1936,2599.086,2522.6423,2102.2019
True,2.0,Удмуртская Республика,1,False,80000.0,114250.0,14682.7309,12103.7599,11724.0341,9746.2955,9398.2135,9255.8164,7056.5711,5411.0926,5173.764,4888.9697,4841.5039,4161.1619,4066.2304,3306.7788,2452.3958,2151.7795,2088.4919,1740.4099
True,2.0,Республика Саха (Якутия),1,False,90000.0,100000.0,12851.4056,10594.1005,10261.7366,8530.6744,8226.0075,8101.371,6176.4299,4736.1861,4528.4587,4279.1857,4237.6402,3642.1548,3559.0638,2894.336,2146.5171,1883.3957,1828.0017,1523.3347
True,2.0,Республика Хакасия,1,False,46000.0,120000.0,15421.6867,12712.9206,12314.0839,10236.8093,9871.209,9721.6452,7411.7158,5683.4233,5434.1504,5135.0229,5085.1683,4370.5858,4270.8766,3473.2032,2575.8205,2260.0748,2193.602,1828.0017
True,2.0,Мурманская область,1,False,90000.0,138000.0,17734.9398,14619.8587,14161.1965,11772.3307,11351.8903,11179.892,8523.4732,6535.9369,6249.273,5905.2763,5847.9435,5026.1737,4911.5081,3994.1836,2962.1936,2599.086,2522.6423,2102.2019
True,2.0,Республика Крым,1,False,110000.0,114250.0,14682.7309,12103.7599,11724.0341,9746.2955,9398.2135,9255.8164,7056.5711,5411.0926,5173.764,4888.9697,4841.5039,4161.1619,4066.2304,3306.7788,2452.3958,2151.7795,2088.4919,1740.4099
True,2.0,Псковская область,1,False,100000.0,110000.0,14136.5462,11653.5106,11287.9103,9383.7419,9048.6082,8911.5081,6794.0728,5209.8047,4981.3045,4707.1043,4661.4042,4006.3703,3914.9702,3183.7696,2361.1688,2071.7352,2010.8018,1675.6682
True,2.0,Камчатский край,1,False,114250.0,138000.0,17734.9398,14619.8587,14161.1965,11772.3307,11351.8903,11179.892,8523.4732,6535.9369,6249.273,5905.2763,5847.9435,5026.1737,4911.5081,3994.1836,2962.1936,2599.086,2522.6423,2102.2019
True,2.0,Республика Северная Осетия,1,False,114250.0,114250.0,14682.7309,12103.7599,11724.0341,9746.2955,9398.2135,9255.8164,7056.5711,5411.0926,5173.764,4888.9697,4841.5039,4161.1619,4066.2304,3306.7788,2452.3958,2151.7795,2088.4919,1740.4099
True,2.0,Тамбовская область,2,False,110000.0,120000.0,15421.6867,12712.9206,12314.0839,10236.8093,9871.209,9721.6452,7411.7158,5683.4233,5434.1504,5135.0229,5085.1683,4370.5858,4270.8766,3473.2032,2575.8205,2260.0748,2193.602,1828.0017
True,2.0,Республика Карелия,1,False,91000.0,120000.0,15421.6867,12712.9206,12314.0839,10236.8093,9871.209,9721.6452,7411.7158,5683.4233,5434.1504,5135.0229,5085.1683,4370.5858,4270.8766,3473.2032,2575.8205,2260.0748,2193.602,1828.0017
True,2.0,Ямало-Ненецкий автономный округ,1,False,63750.0,140000.0,17991.9679,14831.7408,14366.4312,11942.9442,11516.4105,11341.9194,8647.0018,6630.6606,6339.8421,5990.86,5932.6963,5099.0168,4982.6894,4052.0704,3005.1239,2636.7539,2559.2023,2132.6686
True,2.0,Ростовская область,0,False,66000.0,150000.0,19277.1084,15891.1508,15392.6049,12796.0116,12339.0112,12152.0565,9264.6448,7104.2792,6792.688,6418.7786,6356.4603,5463.2322,5338.5958,4341.5039,3219.7757,2825.0935,2742.0025,2285.0021
True,2.0,Орловская область,1,False,100000.0,110000.0,14136.5462,11653.5106,11287.9103,9383.7419,9048.6082,8911.5081,6794.0728,5209.8047,4981.3045,4707.1043,4661.4042,4006.3703,3914.9702,3183.7696,2361.1688,2071.7352,2010.8018,1675.6682
True,2.0,Сахалинская область,1,False,100000.0,120000.0,15421.6867,12712.9206,12314.0839,10236.8093,9871.209,9721.6452,7411.7158,5683.4233,5434.1504,5135.0229,5085.1683,4370.5858,4270.8766,3473.2032,2575.8205,2260.0748,2193.602,1828.0017
True,2.0,Чукотский автономный округ,1,False,100000.0,110000.0,14136.5462,11653.5106,11287.9103,9383.7419,9048.6082,8911.5081,6794.0728,5209.8047,4981.3045,4707.1043,4661.4042,4006.3703,3914.9702,3183.7696,2361.1688,2071.7352,2010.8018,1675.6682
True,2.0,Новгородская область,1,False,85000.0,138000.0,17734.9398,14619.8587,14161.1965,11772.3307,11351.8903,11179.892,8523.4732,6535.9369,6249.273,5905.2763,5847.9435,5026.1737,4911.5081,3994.1836,2962.1936,2599.086,2522.6423,2102.2019
True,2.0,Республика Тыва,1,False,100000.0,120000.0,15421.6867,12712.9206,12314.0839,10236.8093,9871.209,9721.6452,7411.7158,5683.4233,5434.1504,5135.0229,5085.1683,4370.5858,4270.8766,3473.2032,2575.8205,2260.0748,2193.602,1828.0017
True,2.0,Еврейская автономная область,1,False,100000.0,120000.0,15421.6867,12712.9206,12314.0839,10236.8093,9871.209,9721.6452,7411.7158,5683.4233,5434.1504,5135.0229,5085.1683,4370.5858,4270.8766,3473.2032,2575.8205,2260.0748,2193.602,1828.0017
True,2.0,Карачаево-Черкесская Республика,1,False,120000.0,120000.0,15421.6867,12712.9206,12314.0839,10236.8093,9871.209,9721.6452,7411.7158,5683.4233,5434.1504,5135.0229,5085.1683,4370.5858,4270.8766,3473.2032,2575.8205,2260.0748,2193.602,1828.0017
True,2.0,Магаданская область,1,False,120000.0,120000.0,15421.6867,12712.9206,12314.0839,10236.8093,9871.209,9721.6452,7411.7158,5683.4233,5434.1504,5135.0229,5085.1683,4370.5858,4270.8766,3473.2032,2575.8205,2260.0748,2193.602,1828.0017
True,2.0,Республика Адыгея,1,False,110000.0,110000.0,14136.5462,11653.5106,11287.9103,9383.7419,9048.6082,8911.5081,6794.0728,5209.8047,4981.3045,4707.1043,4661.4042,4006.3703,3914.9702,3183.7696,2361.1688,2071.7352,2010.8018,1675.6682
True,2.0,Республика Калмыкия,1,False,110000.0,120000.0,15421.6867,12712.9206,12314.0839,10236.8093,9871.209,9721.6452,7411.7158,5683.4233,5434.1504,5135.0229,5085.1683,4370.5858,4270.8766,3473.2032,2575.8205,2260.0748,2193.602,1828.0017
True,2.0,Республика Алтай,1,False,50000.0,130000.0,16706.8273,13772.3307,13340.2576,11089.8767,10693.8097,10531.7823,8029.3588,6157.042,5886.9963,5562.9414,5508.9323,4734.8013,4626.783,3762.6368,2790.4722,2448.4143,2376.4022,1980.3351
True,2.0,Смоленская область,1,False,75000.0,3900000.0,501204.8193,413169.9211,400207.7275,332696.3025,320814.2916,315953.469,240880.7644,184711.2588,176609.8878,166888.2426,165267.9684,142044.0382,138803.4898,112879.1026,83714.167,73452.4304,71292.0648,59410.054
