is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Выполнение комплекса геодезических работ (1410_10),Работы в строительной геодезии (1402_10),"Личные установки и ценности, мировоззрение (2043_4)",Ведение исполнительной документации в строительстве (2958_10),Выполнение контрольно-исполнительной геодезической съемки (8417_10),Уверенный пользователь AutoCad (6976_10),Дисциплинированность (СК) (593_4),Составление и обновление топогеодезической документации (248_10),Вынос в натуру объектов (1445_10),Выполнение топографо-геодезической съемки (247_10),Чтение схем/чертежей (ОПТ) (3032_36),Внимательность (СК) (536_4),Знание AutoCAD (3072_10),Использование нивелира (1398_10),Знание технологии работ в топогеодезии (1408_10),Выполнение разбивочных работ (1446_10),Организация и выполнение производственных заданий при производстве этапа строительных работ (2959_10),Умение пользоваться геодезическими инструментами (4117_10),Использование тахеометра (1396_10),Коммуникабельность (СК) (617_4),Использование геодезического оборудования (1377_10),Составление/формирование/подготовка отчетности (ОПТ) (3911_36),Знания нормативных документов (4992_10),Высокая работоспособность (СК) (586_4),Составление топогеодезической документации (1440_10),"Организаторские способности, лидерство (СК) (393_4)","Восприятие, мышление, внимание, память (УСК) (1330_4)",Знание базы нормативно-технического регулирования (8402_10),Знание тахеометра (1671_10),Командность (СК) (1371_4),Стрессоустойчивость (СК) (601_4),Кропотливость (СК) (623_4)
False,2.0,Ленинградская область,1,False,40000.0,140000.0,16470.5882,13637.4122,9541.7846,8969.2776,8866.5199,6914.1239,4726.8533,4389.2209,4301.1429,4198.3852,3831.3935,3802.0342,3802.0342,3728.6358,3244.2068,3170.8084,3126.7694,2935.9337,2847.8557,2686.3794,2539.5827,2495.5437,2422.1453,2260.669,2172.591,1746.8806,1732.2009,1717.5212,1585.4042,1541.3652,1541.3652,1541.3652,1512.0059
False,2.0,Ленинградская область,1,True,40000.0,50000.0,5882.3529,4870.5044,3407.7802,3203.3134,3166.6142,2469.33,1688.1619,1567.5789,1536.1225,1499.4233,1368.3548,1357.8694,1357.8694,1331.6557,1158.6453,1132.4316,1116.7034,1048.5478,1017.0913,959.4212,906.9938,891.2656,865.0519,807.3818,775.9253,623.8859,618.6432,613.4004,566.2158,550.4876,550.4876,550.4876,540.0021
False,2.0,Мурманская область,1,False,50000.0,150000.0,17647.0588,14611.5131,10223.3407,9609.9402,9499.8427,7407.9899,5064.4857,4702.7367,4608.3674,4498.2699,4105.0645,4073.6081,4073.6081,3994.967,3475.9358,3397.2947,3350.1101,3145.6433,3051.274,2878.2636,2720.9814,2673.7968,2595.1557,2422.1453,2327.776,1871.6578,1855.9295,1840.2013,1698.6474,1651.4627,1651.4627,1651.4627,1620.0063
False,2.0,Челябинская область,0,False,40000.0,174000.0,20470.5882,16949.3551,11859.0752,11147.5307,11019.8176,8593.2683,5874.8034,5455.1746,5345.7062,5217.9931,4761.8748,4725.3853,4725.3853,4634.1617,4032.0856,3940.8619,3886.1277,3648.9462,3539.4778,3338.7858,3156.3385,3101.6043,3010.3806,2809.6886,2700.2202,2171.123,2152.8783,2134.6335,1970.431,1915.6968,1915.6968,1915.6968,1879.2073
False,2.0,Пензенская область,1,False,40000.0,180000.0,21176.4706,17533.8157,12268.0088,11531.9283,11399.8113,8889.5879,6077.3828,5643.2841,5530.0409,5397.9239,4926.0774,4888.3297,4888.3297,4793.9604,4171.123,4076.7537,4020.1321,3774.7719,3661.5288,3453.9163,3265.1777,3208.5561,3114.1869,2906.5744,2793.3312,2245.9893,2227.1154,2208.2416,2038.3768,1981.7553,1981.7553,1981.7553,1944.0075
False,2.0,Республика Коми,1,False,40000.0,150000.0,17647.0588,14611.5131,10223.3407,9609.9402,9499.8427,7407.9899,5064.4857,4702.7367,4608.3674,4498.2699,4105.0645,4073.6081,4073.6081,3994.967,3475.9358,3397.2947,3350.1101,3145.6433,3051.274,2878.2636,2720.9814,2673.7968,2595.1557,2422.1453,2327.776,1871.6578,1855.9295,1840.2013,1698.6474,1651.4627,1651.4627,1651.4627,1620.0063
False,2.0,Ярославская область,1,False,40000.0,150000.0,17647.0588,14611.5131,10223.3407,9609.9402,9499.8427,7407.9899,5064.4857,4702.7367,4608.3674,4498.2699,4105.0645,4073.6081,4073.6081,3994.967,3475.9358,3397.2947,3350.1101,3145.6433,3051.274,2878.2636,2720.9814,2673.7968,2595.1557,2422.1453,2327.776,1871.6578,1855.9295,1840.2013,1698.6474,1651.4627,1651.4627,1651.4627,1620.0063
False,2.0,Удмуртская Республика,1,False,40000.0,150000.0,17647.0588,14611.5131,10223.3407,9609.9402,9499.8427,7407.9899,5064.4857,4702.7367,4608.3674,4498.2699,4105.0645,4073.6081,4073.6081,3994.967,3475.9358,3397.2947,3350.1101,3145.6433,3051.274,2878.2636,2720.9814,2673.7968,2595.1557,2422.1453,2327.776,1871.6578,1855.9295,1840.2013,1698.6474,1651.4627,1651.4627,1651.4627,1620.0063
False,2.0,Тверская область,1,False,40000.0,150000.0,17647.0588,14611.5131,10223.3407,9609.9402,9499.8427,7407.9899,5064.4857,4702.7367,4608.3674,4498.2699,4105.0645,4073.6081,4073.6081,3994.967,3475.9358,3397.2947,3350.1101,3145.6433,3051.274,2878.2636,2720.9814,2673.7968,2595.1557,2422.1453,2327.776,1871.6578,1855.9295,1840.2013,1698.6474,1651.4627,1651.4627,1651.4627,1620.0063
False,2.0,Оренбургская область,2,False,21600.0,200000.0,23529.4118,19482.0174,13631.1209,12813.2536,12666.457,9877.3199,6752.6476,6270.3156,6144.4899,5997.6932,5473.4193,5431.4774,5431.4774,5326.6226,4634.5811,4529.7263,4466.8135,4194.191,4068.3653,3837.6848,3627.9753,3565.0624,3460.2076,3229.5271,3103.7014,2495.5437,2474.5727,2453.6018,2264.8632,2201.9503,2201.9503,2201.9503,2160.0084
False,2.0,Республика Мордовия,1,False,30000.0,150000.0,17647.0588,14611.5131,10223.3407,9609.9402,9499.8427,7407.9899,5064.4857,4702.7367,4608.3674,4498.2699,4105.0645,4073.6081,4073.6081,3994.967,3475.9358,3397.2947,3350.1101,3145.6433,3051.274,2878.2636,2720.9814,2673.7968,2595.1557,2422.1453,2327.776,1871.6578,1855.9295,1840.2013,1698.6474,1651.4627,1651.4627,1651.4627,1620.0063
False,2.0,Сахалинская область,1,False,40000.0,180000.0,21176.4706,17533.8157,12268.0088,11531.9283,11399.8113,8889.5879,6077.3828,5643.2841,5530.0409,5397.9239,4926.0774,4888.3297,4888.3297,4793.9604,4171.123,4076.7537,4020.1321,3774.7719,3661.5288,3453.9163,3265.1777,3208.5561,3114.1869,2906.5744,2793.3312,2245.9893,2227.1154,2208.2416,2038.3768,1981.7553,1981.7553,1981.7553,1944.0075
False,2.0,Владимирская область,1,False,40000.0,140000.0,16470.5882,13637.4122,9541.7846,8969.2776,8866.5199,6914.1239,4726.8533,4389.2209,4301.1429,4198.3852,3831.3935,3802.0342,3802.0342,3728.6358,3244.2068,3170.8084,3126.7694,2935.9337,2847.8557,2686.3794,2539.5827,2495.5437,2422.1453,2260.669,2172.591,1746.8806,1732.2009,1717.5212,1585.4042,1541.3652,1541.3652,1541.3652,1512.0059
False,2.0,Республика Тыва,1,False,50000.0,109197.0,12846.7059,10636.8893,7442.3875,6995.8443,6915.6955,5392.8685,3686.8443,3423.4983,3354.7993,3274.6505,2988.4048,2965.5052,2965.5052,2908.2561,2530.4118,2473.1626,2438.8131,2289.9654,2221.2664,2095.3183,1980.8201,1946.4706,1889.2215,1763.2734,1694.5744,1362.5294,1351.0796,1339.6298,1236.5813,1202.2318,1202.2318,1202.2318,1179.3322
False,2.0,Орловская область,1,False,40000.0,150000.0,17647.0588,14611.5131,10223.3407,9609.9402,9499.8427,7407.9899,5064.4857,4702.7367,4608.3674,4498.2699,4105.0645,4073.6081,4073.6081,3994.967,3475.9358,3397.2947,3350.1101,3145.6433,3051.274,2878.2636,2720.9814,2673.7968,2595.1557,2422.1453,2327.776,1871.6578,1855.9295,1840.2013,1698.6474,1651.4627,1651.4627,1651.4627,1620.0063
False,2.0,Чеченская Республика,1,False,32500.0,35500.0,4176.4706,3458.0581,2419.524,2274.3525,2248.2961,1753.2243,1198.5949,1112.981,1090.647,1064.5905,971.5319,964.0872,964.0872,945.4755,822.6381,804.0264,792.8594,744.4689,722.1348,681.1891,643.9656,632.7986,614.1869,573.2411,550.907,442.959,439.2367,435.5143,402.0132,390.8462,390.8462,390.8462,383.4015
False,2.0,Ульяновская область,1,False,40000.0,120000.0,14117.6471,11689.2104,8178.6725,7687.9522,7599.8742,5926.3919,4051.5885,3762.1894,3686.6939,3598.6159,3284.0516,3258.8864,3258.8864,3195.9736,2780.7487,2717.8358,2680.0881,2516.5146,2441.0192,2302.6109,2176.7852,2139.0374,2076.1246,1937.7163,1862.2208,1497.3262,1484.7436,1472.1611,1358.9179,1321.1702,1321.1702,1321.1702,1296.005
False,2.0,Ульяновская область,1,True,90000.0,90000.0,10588.2353,8766.9078,6134.0044,5765.9641,5699.9056,4444.794,3038.6914,2821.642,2765.0204,2698.9619,2463.0387,2444.1648,2444.1648,2396.9802,2085.5615,2038.3768,2010.0661,1887.386,1830.7644,1726.9582,1632.5889,1604.2781,1557.0934,1453.2872,1396.6656,1122.9947,1113.5577,1104.1208,1019.1884,990.8776,990.8776,990.8776,972.0038
False,2.0,Алтайский край,2,False,20500.0,120000.0,14117.6471,11689.2104,8178.6725,7687.9522,7599.8742,5926.3919,4051.5885,3762.1894,3686.6939,3598.6159,3284.0516,3258.8864,3258.8864,3195.9736,2780.7487,2717.8358,2680.0881,2516.5146,2441.0192,2302.6109,2176.7852,2139.0374,2076.1246,1937.7163,1862.2208,1497.3262,1484.7436,1472.1611,1358.9179,1321.1702,1321.1702,1321.1702,1296.005
False,2.0,Алтайский край,2,True,90000.0,90000.0,10588.2353,8766.9078,6134.0044,5765.9641,5699.9056,4444.794,3038.6914,2821.642,2765.0204,2698.9619,2463.0387,2444.1648,2444.1648,2396.9802,2085.5615,2038.3768,2010.0661,1887.386,1830.7644,1726.9582,1632.5889,1604.2781,1557.0934,1453.2872,1396.6656,1122.9947,1113.5577,1104.1208,1019.1884,990.8776,990.8776,990.8776,972.0038
False,2.0,Калужская область,1,False,40000.0,150000.0,17647.0588,14611.5131,10223.3407,9609.9402,9499.8427,7407.9899,5064.4857,4702.7367,4608.3674,4498.2699,4105.0645,4073.6081,4073.6081,3994.967,3475.9358,3397.2947,3350.1101,3145.6433,3051.274,2878.2636,2720.9814,2673.7968,2595.1557,2422.1453,2327.776,1871.6578,1855.9295,1840.2013,1698.6474,1651.4627,1651.4627,1651.4627,1620.0063
False,2.0,Калужская область,1,True,50000.0,80000.0,9411.7647,7792.807,5452.4484,5125.3015,5066.5828,3950.928,2701.059,2508.1262,2457.796,2399.0773,2189.3677,2172.591,2172.591,2130.6491,1853.8324,1811.8905,1786.7254,1677.6764,1627.3461,1535.0739,1451.1901,1426.025,1384.083,1291.8108,1241.4805,998.2175,989.8291,981.4407,905.9453,880.7801,880.7801,880.7801,864.0034
False,2.0,Ивановская область,1,False,30000.0,150000.0,17647.0588,14611.5131,10223.3407,9609.9402,9499.8427,7407.9899,5064.4857,4702.7367,4608.3674,4498.2699,4105.0645,4073.6081,4073.6081,3994.967,3475.9358,3397.2947,3350.1101,3145.6433,3051.274,2878.2636,2720.9814,2673.7968,2595.1557,2422.1453,2327.776,1871.6578,1855.9295,1840.2013,1698.6474,1651.4627,1651.4627,1651.4627,1620.0063
False,2.0,Республика Марий Эл,1,False,60000.0,100000.0,11764.7059,9741.0087,6815.5604,6406.6268,6333.2285,4938.66,3376.3238,3135.1578,3072.2449,2998.8466,2736.7097,2715.7387,2715.7387,2663.3113,2317.2906,2264.8632,2233.4067,2097.0955,2034.1827,1918.8424,1813.9876,1782.5312,1730.1038,1614.7636,1551.8507,1247.7718,1237.2864,1226.8009,1132.4316,1100.9751,1100.9751,1100.9751,1080.0042
False,2.0,Чукотский автономный округ,1,False,50000.0,80000.0,9411.7647,7792.807,5452.4484,5125.3015,5066.5828,3950.928,2701.059,2508.1262,2457.796,2399.0773,2189.3677,2172.591,2172.591,2130.6491,1853.8324,1811.8905,1786.7254,1677.6764,1627.3461,1535.0739,1451.1901,1426.025,1384.083,1291.8108,1241.4805,998.2175,989.8291,981.4407,905.9453,880.7801,880.7801,880.7801,864.0034
False,2.0,Ямало-Ненецкий автономный округ,1,False,35000.0,206000.0,24235.2941,20066.4779,14040.0545,13197.6513,13046.4507,10173.6395,6955.227,6458.4251,6328.8246,6177.624,5637.6219,5594.4217,5594.4217,5486.4213,4773.6185,4665.6181,4600.8179,4320.0168,4190.4163,3952.8154,3736.8145,3672.0143,3564.0138,3326.4129,3196.8124,2570.41,2548.8099,2527.2098,2332.8091,2268.0088,2268.0088,2268.0088,2224.8086
False,2.0,Ямало-Ненецкий автономный округ,1,True,100000.0,100000.0,11764.7059,9741.0087,6815.5604,6406.6268,6333.2285,4938.66,3376.3238,3135.1578,3072.2449,2998.8466,2736.7097,2715.7387,2715.7387,2663.3113,2317.2906,2264.8632,2233.4067,2097.0955,2034.1827,1918.8424,1813.9876,1782.5312,1730.1038,1614.7636,1551.8507,1247.7718,1237.2864,1226.8009,1132.4316,1100.9751,1100.9751,1100.9751,1080.0042
False,2.0,Республика Башкортостан,0,False,26250.0,220000.0,25882.3529,21430.2191,14994.233,14094.579,13933.1027,10865.0519,7427.9123,6897.3472,6758.9389,6597.4625,6020.7612,5974.6251,5974.6251,5859.2849,5098.0392,4982.699,4913.4948,4613.6101,4475.2018,4221.4533,3990.7728,3921.5686,3806.2284,3552.4798,3414.0715,2745.098,2722.03,2698.9619,2491.3495,2422.1453,2422.1453,2422.1453,2376.0092
False,2.0,Республика Башкортостан,0,True,26250.0,26250.0,3088.2353,2557.0148,1789.0846,1681.7395,1662.4725,1296.3982,886.285,822.9789,806.4643,787.1972,718.3863,712.8814,712.8814,699.1192,608.2888,594.5266,586.2693,550.4876,533.9729,503.6961,476.1718,467.9144,454.1522,423.8754,407.3608,327.5401,324.7877,322.0352,297.2633,289.006,289.006,289.006,283.5011
False,2.0,Забайкальский край,1,False,26250.0,200000.0,23529.4118,19482.0174,13631.1209,12813.2536,12666.457,9877.3199,6752.6476,6270.3156,6144.4899,5997.6932,5473.4193,5431.4774,5431.4774,5326.6226,4634.5811,4529.7263,4466.8135,4194.191,4068.3653,3837.6848,3627.9753,3565.0624,3460.2076,3229.5271,3103.7014,2495.5437,2474.5727,2453.6018,2264.8632,2201.9503,2201.9503,2201.9503,2160.0084
False,2.0,Республика Адыгея,1,False,70000.0,100000.0,11764.7059,9741.0087,6815.5604,6406.6268,6333.2285,4938.66,3376.3238,3135.1578,3072.2449,2998.8466,2736.7097,2715.7387,2715.7387,2663.3113,2317.2906,2264.8632,2233.4067,2097.0955,2034.1827,1918.8424,1813.9876,1782.5312,1730.1038,1614.7636,1551.8507,1247.7718,1237.2864,1226.8009,1132.4316,1100.9751,1100.9751,1100.9751,1080.0042
False,2.0,Республика Адыгея,1,True,26250.0,26250.0,3088.2353,2557.0148,1789.0846,1681.7395,1662.4725,1296.3982,886.285,822.9789,806.4643,787.1972,718.3863,712.8814,712.8814,699.1192,608.2888,594.5266,586.2693,550.4876,533.9729,503.6961,476.1718,467.9144,454.1522,423.8754,407.3608,327.5401,324.7877,322.0352,297.2633,289.006,289.006,289.006,283.5011
False,2.0,Хабаровский край,1,False,40000.0,200000.0,23529.4118,19482.0174,13631.1209,12813.2536,12666.457,9877.3199,6752.6476,6270.3156,6144.4899,5997.6932,5473.4193,5431.4774,5431.4774,5326.6226,4634.5811,4529.7263,4466.8135,4194.191,4068.3653,3837.6848,3627.9753,3565.0624,3460.2076,3229.5271,3103.7014,2495.5437,2474.5727,2453.6018,2264.8632,2201.9503,2201.9503,2201.9503,2160.0084
False,2.0,Красноярский край,1,False,35000.0,200000.0,23529.4118,19482.0174,13631.1209,12813.2536,12666.457,9877.3199,6752.6476,6270.3156,6144.4899,5997.6932,5473.4193,5431.4774,5431.4774,5326.6226,4634.5811,4529.7263,4466.8135,4194.191,4068.3653,3837.6848,3627.9753,3565.0624,3460.2076,3229.5271,3103.7014,2495.5437,2474.5727,2453.6018,2264.8632,2201.9503,2201.9503,2201.9503,2160.0084
False,2.0,Тюменская область,1,False,35000.0,200000.0,23529.4118,19482.0174,13631.1209,12813.2536,12666.457,9877.3199,6752.6476,6270.3156,6144.4899,5997.6932,5473.4193,5431.4774,5431.4774,5326.6226,4634.5811,4529.7263,4466.8135,4194.191,4068.3653,3837.6848,3627.9753,3565.0624,3460.2076,3229.5271,3103.7014,2495.5437,2474.5727,2453.6018,2264.8632,2201.9503,2201.9503,2201.9503,2160.0084
False,2.0,Омская область,1,False,35000.0,220000.0,25882.3529,21430.2191,14994.233,14094.579,13933.1027,10865.0519,7427.9123,6897.3472,6758.9389,6597.4625,6020.7612,5974.6251,5974.6251,5859.2849,5098.0392,4982.699,4913.4948,4613.6101,4475.2018,4221.4533,3990.7728,3921.5686,3806.2284,3552.4798,3414.0715,2745.098,2722.03,2698.9619,2491.3495,2422.1453,2422.1453,2422.1453,2376.0092
False,2.0,Омская область,1,True,50000.0,50000.0,5882.3529,4870.5044,3407.7802,3203.3134,3166.6142,2469.33,1688.1619,1567.5789,1536.1225,1499.4233,1368.3548,1357.8694,1357.8694,1331.6557,1158.6453,1132.4316,1116.7034,1048.5478,1017.0913,959.4212,906.9938,891.2656,865.0519,807.3818,775.9253,623.8859,618.6432,613.4004,566.2158,550.4876,550.4876,550.4876,540.0021
False,2.0,Иркутская область,1,False,30000.0,185000.0,21764.7059,18020.8661,12608.7868,11852.2596,11716.4727,9136.5209,6246.199,5800.0419,5683.6531,5547.8662,5062.9129,5024.1166,5024.1166,4927.1259,4286.9875,4189.9969,4131.8025,3879.6267,3763.2379,3549.8584,3355.8771,3297.6827,3200.692,2987.3126,2870.9238,2308.3779,2288.9798,2269.5816,2094.9984,2036.804,2036.804,2036.804,1998.0078
False,2.0,Иркутская область,1,True,30000.0,30000.0,3529.4118,2922.3026,2044.6681,1921.988,1899.9685,1481.598,1012.8971,940.5473,921.6735,899.654,821.0129,814.7216,814.7216,798.9934,695.1872,679.4589,670.022,629.1287,610.2548,575.6527,544.1963,534.7594,519.0311,484.4291,465.5552,374.3316,371.1859,368.0403,339.7295,330.2925,330.2925,330.2925,324.0013
False,2.0,Новосибирская область,0,False,25000.0,200000.0,23529.4118,19482.0174,13631.1209,12813.2536,12666.457,9877.3199,6752.6476,6270.3156,6144.4899,5997.6932,5473.4193,5431.4774,5431.4774,5326.6226,4634.5811,4529.7263,4466.8135,4194.191,4068.3653,3837.6848,3627.9753,3565.0624,3460.2076,3229.5271,3103.7014,2495.5437,2474.5727,2453.6018,2264.8632,2201.9503,2201.9503,2201.9503,2160.0084
False,2.0,Новосибирская область,0,True,80000.0,80000.0,9411.7647,7792.807,5452.4484,5125.3015,5066.5828,3950.928,2701.059,2508.1262,2457.796,2399.0773,2189.3677,2172.591,2172.591,2130.6491,1853.8324,1811.8905,1786.7254,1677.6764,1627.3461,1535.0739,1451.1901,1426.025,1384.083,1291.8108,1241.4805,998.2175,989.8291,981.4407,905.9453,880.7801,880.7801,880.7801,864.0034
False,2.0,Республика Саха (Якутия),1,False,35000.0,160000.0,18823.5294,15585.6139,10904.8967,10250.6029,10133.1656,7901.8559,5402.1181,5016.2525,4915.5919,4798.1546,4378.7355,4345.1819,4345.1819,4261.2981,3707.6649,3623.7811,3573.4508,3355.3528,3254.6923,3070.1478,2902.3802,2852.0499,2768.1661,2583.6217,2482.9611,1996.4349,1979.6582,1962.8814,1811.8905,1761.5602,1761.5602,1761.5602,1728.0067
False,2.0,Республика Бурятия,1,False,45000.0,170000.0,20000.0,16559.7148,11586.4528,10891.2656,10766.4884,8395.7219,5739.7504,5329.7683,5222.8164,5098.0392,4652.4064,4616.7558,4616.7558,4527.6292,3939.3939,3850.2674,3796.7914,3565.0624,3458.1105,3262.0321,3083.779,3030.303,2941.1765,2745.098,2638.1462,2121.2121,2103.3868,2085.5615,1925.1337,1871.6578,1871.6578,1871.6578,1836.0071
False,2.0,Архангельская область,1,False,50000.0,190000.0,22352.9412,18507.9165,12949.5649,12172.591,12033.1341,9383.4539,6415.0152,5956.7998,5837.2654,5697.8085,5199.7483,5159.9035,5159.9035,5060.2915,4402.852,4303.24,4243.4728,3984.4815,3864.947,3645.8006,3446.5765,3386.8093,3287.1972,3068.0507,2948.5163,2370.7665,2350.8441,2330.9217,2151.62,2091.8528,2091.8528,2091.8528,2052.008
False,2.0,Архангельская область,1,True,40000.0,40000.0,4705.8824,3896.4035,2726.2242,2562.6507,2533.2914,1975.464,1350.5295,1254.0631,1228.898,1199.5386,1094.6839,1086.2955,1086.2955,1065.3245,926.9162,905.9453,893.3627,838.8382,813.6731,767.537,725.5951,713.0125,692.0415,645.9054,620.7403,499.1087,494.9145,490.7204,452.9726,440.3901,440.3901,440.3901,432.0017
False,2.0,Республика Хакасия,1,False,26000.0,150000.0,17647.0588,14611.5131,10223.3407,9609.9402,9499.8427,7407.9899,5064.4857,4702.7367,4608.3674,4498.2699,4105.0645,4073.6081,4073.6081,3994.967,3475.9358,3397.2947,3350.1101,3145.6433,3051.274,2878.2636,2720.9814,2673.7968,2595.1557,2422.1453,2327.776,1871.6578,1855.9295,1840.2013,1698.6474,1651.4627,1651.4627,1651.4627,1620.0063
False,2.0,Республика Алтай,1,False,90000.0,130000.0,15294.1176,12663.3113,8860.2286,8328.6149,8233.197,6420.2579,4389.2209,4075.7051,3993.9184,3898.5006,3557.7226,3530.4603,3530.4603,3462.3047,3012.4777,2944.3221,2903.4288,2726.2242,2644.4375,2494.4951,2358.1839,2317.2906,2249.1349,2099.1926,2017.4059,1622.1034,1608.4723,1594.8411,1472.1611,1431.2677,1431.2677,1431.2677,1404.0055
False,2.0,Камчатский край,1,False,45000.0,180000.0,21176.4706,17533.8157,12268.0088,11531.9283,11399.8113,8889.5879,6077.3828,5643.2841,5530.0409,5397.9239,4926.0774,4888.3297,4888.3297,4793.9604,4171.123,4076.7537,4020.1321,3774.7719,3661.5288,3453.9163,3265.1777,3208.5561,3114.1869,2906.5744,2793.3312,2245.9893,2227.1154,2208.2416,2038.3768,1981.7553,1981.7553,1981.7553,1944.0075
False,2.0,Курганская область,1,False,45000.0,170000.0,20000.0,16559.7148,11586.4528,10891.2656,10766.4884,8395.7219,5739.7504,5329.7683,5222.8164,5098.0392,4652.4064,4616.7558,4616.7558,4527.6292,3939.3939,3850.2674,3796.7914,3565.0624,3458.1105,3262.0321,3083.779,3030.303,2941.1765,2745.098,2638.1462,2121.2121,2103.3868,2085.5615,1925.1337,1871.6578,1871.6578,1871.6578,1836.0071
