is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),"Личные установки и ценности, мировоззрение (2043_4)",Фрезерование (3469_35),Чтение схем/чертежей (ОПТ) (3032_36),Внимательность (СК) (536_4),Аккуратность (СК) (575_4),Кропотливость (СК) (623_4),Работать на фрезерных станках определенной группы (3638_35),Установка деталей различными способами (3545_35),"Саморазвитие, обучаемость (СК) (604_4)",Использование контрольно-измерительных инструментов (3479_35),Фрезерование сложных деталей (3635_35),Пунктуальность (СК) (612_4),Подготовка станков к работе (3512_35),Высокая работоспособность (СК) (586_4),"Виды, устройство и назначение контрольно-измерительных инструментов и приборов (3482_35)",Командность (СК) (1371_4),Механическая обработка металлов (3498_35),Коммуникабельность (СК) (617_4),Фрезерование цветных металлов и их сплавов (3658_35),Работать на фрезерных станках определенной марки (3636_35)
True,1.0,Курская область,2,False,47000.0,125000.0,26916.6667,20020.8333,11000.0,10479.1667,9625.0,7437.5,7062.5,5625.0,4895.8333,3083.3333,2416.6667,2270.8333,1875.0,1708.3333,1666.6667,1479.1667,1395.8333,1354.1667,1291.6667,1229.1667,1083.3333,1083.3333
True,1.0,Курганская область,1,False,45000.0,130000.0,27993.3333,20821.6667,11440.0,10898.3333,10010.0,7735.0,7345.0,5850.0,5091.6667,3206.6667,2513.3333,2361.6667,1950.0,1776.6667,1733.3333,1538.3333,1451.6667,1408.3333,1343.3333,1278.3333,1126.6667,1126.6667
True,1.0,Ростовская область,0,False,43000.0,143000.0,30792.6667,22903.8333,12584.0,11988.1667,11011.0,8508.5,8079.5,6435.0,5600.8333,3527.3333,2764.6667,2597.8333,2145.0,1954.3333,1906.6667,1692.1667,1596.8333,1549.1667,1477.6667,1406.1667,1239.3333,1239.3333
True,1.0,Ленинградская область,1,False,47000.0,130130.0,28021.3267,20842.4883,11451.44,10909.2317,10020.01,7742.735,7352.345,5855.85,5096.7583,3209.8733,2515.8467,2364.0283,1951.95,1778.4433,1735.0667,1539.8717,1453.1183,1409.7417,1344.6767,1279.6117,1127.7933,1127.7933
True,1.0,Белгородская область,2,False,42000.0,145000.0,31223.3333,23224.1667,12760.0,12155.8333,11165.0,8627.5,8192.5,6525.0,5679.1667,3576.6667,2803.3333,2634.1667,2175.0,1981.6667,1933.3333,1715.8333,1619.1667,1570.8333,1498.3333,1425.8333,1256.6667,1256.6667
True,1.0,Брянская область,1,False,27000.0,130000.0,27993.3333,20821.6667,11440.0,10898.3333,10010.0,7735.0,7345.0,5850.0,5091.6667,3206.6667,2513.3333,2361.6667,1950.0,1776.6667,1733.3333,1538.3333,1451.6667,1408.3333,1343.3333,1278.3333,1126.6667,1126.6667
True,1.0,Псковская область,1,False,40000.0,130000.0,27993.3333,20821.6667,11440.0,10898.3333,10010.0,7735.0,7345.0,5850.0,5091.6667,3206.6667,2513.3333,2361.6667,1950.0,1776.6667,1733.3333,1538.3333,1451.6667,1408.3333,1343.3333,1278.3333,1126.6667,1126.6667
True,1.0,Томская область,1,False,45000.0,160000.0,34453.3333,25626.6667,14080.0,13413.3333,12320.0,9520.0,9040.0,7200.0,6266.6667,3946.6667,3093.3333,2906.6667,2400.0,2186.6667,2133.3333,1893.3333,1786.6667,1733.3333,1653.3333,1573.3333,1386.6667,1386.6667
True,1.0,Тамбовская область,2,False,30000.0,150000.0,32300.0,24025.0,13200.0,12575.0,11550.0,8925.0,8475.0,6750.0,5875.0,3700.0,2900.0,2725.0,2250.0,2050.0,2000.0,1775.0,1675.0,1625.0,1550.0,1475.0,1300.0,1300.0
True,1.0,Орловская область,1,False,45000.0,140000.0,30146.6667,22423.3333,12320.0,11736.6667,10780.0,8330.0,7910.0,6300.0,5483.3333,3453.3333,2706.6667,2543.3333,2100.0,1913.3333,1866.6667,1656.6667,1563.3333,1516.6667,1446.6667,1376.6667,1213.3333,1213.3333
True,1.0,Московская область,2,False,47000.0,149000.0,32084.6667,23864.8333,13112.0,12491.1667,11473.0,8865.5,8418.5,6705.0,5835.8333,3675.3333,2880.6667,2706.8333,2235.0,2036.3333,1986.6667,1763.1667,1663.8333,1614.1667,1539.6667,1465.1667,1291.3333,1291.3333
True,1.0,Республика Крым,1,False,60000.0,124700.0,26852.0667,19972.7833,10973.6,10454.0167,9601.9,7419.65,7045.55,5611.5,4884.0833,3075.9333,2410.8667,2265.3833,1870.5,1704.2333,1662.6667,1475.6167,1392.4833,1350.9167,1288.5667,1226.2167,1080.7333,1080.7333
True,1.0,Республика Мордовия,1,False,47000.0,130000.0,27993.3333,20821.6667,11440.0,10898.3333,10010.0,7735.0,7345.0,5850.0,5091.6667,3206.6667,2513.3333,2361.6667,1950.0,1776.6667,1733.3333,1538.3333,1451.6667,1408.3333,1343.3333,1278.3333,1126.6667,1126.6667
True,1.0,Красноярский край,1,False,30000.0,160000.0,34453.3333,25626.6667,14080.0,13413.3333,12320.0,9520.0,9040.0,7200.0,6266.6667,3946.6667,3093.3333,2906.6667,2400.0,2186.6667,2133.3333,1893.3333,1786.6667,1733.3333,1653.3333,1573.3333,1386.6667,1386.6667
True,1.0,Республика Адыгея,1,False,60000.0,100000.0,21533.3333,16016.6667,8800.0,8383.3333,7700.0,5950.0,5650.0,4500.0,3916.6667,2466.6667,1933.3333,1816.6667,1500.0,1366.6667,1333.3333,1183.3333,1116.6667,1083.3333,1033.3333,983.3333,866.6667,866.6667
True,1.0,Республика Хакасия,1,False,27000.0,130000.0,27993.3333,20821.6667,11440.0,10898.3333,10010.0,7735.0,7345.0,5850.0,5091.6667,3206.6667,2513.3333,2361.6667,1950.0,1776.6667,1733.3333,1538.3333,1451.6667,1408.3333,1343.3333,1278.3333,1126.6667,1126.6667
True,1.0,Камчатский край,1,False,62500.0,62500.0,13458.3333,10010.4167,5500.0,5239.5833,4812.5,3718.75,3531.25,2812.5,2447.9167,1541.6667,1208.3333,1135.4167,937.5,854.1667,833.3333,739.5833,697.9167,677.0833,645.8333,614.5833,541.6667,541.6667
True,1.0,Пермский край,1,False,50000.0,130000.0,27993.3333,20821.6667,11440.0,10898.3333,10010.0,7735.0,7345.0,5850.0,5091.6667,3206.6667,2513.3333,2361.6667,1950.0,1776.6667,1733.3333,1538.3333,1451.6667,1408.3333,1343.3333,1278.3333,1126.6667,1126.6667
True,1.0,Республика Бурятия,1,False,60000.0,122000.0,26270.6667,19540.3333,10736.0,10227.6667,9394.0,7259.0,6893.0,5490.0,4778.3333,3009.3333,2358.6667,2216.3333,1830.0,1667.3333,1626.6667,1443.6667,1362.3333,1321.6667,1260.6667,1199.6667,1057.3333,1057.3333
True,1.0,Костромская область,1,False,35000.0,120000.0,25840.0,19220.0,10560.0,10060.0,9240.0,7140.0,6780.0,5400.0,4700.0,2960.0,2320.0,2180.0,1800.0,1640.0,1600.0,1420.0,1340.0,1300.0,1240.0,1180.0,1040.0,1040.0
True,1.0,Калужская область,1,False,35000.0,149000.0,32084.6667,23864.8333,13112.0,12491.1667,11473.0,8865.5,8418.5,6705.0,5835.8333,3675.3333,2880.6667,2706.8333,2235.0,2036.3333,1986.6667,1763.1667,1663.8333,1614.1667,1539.6667,1465.1667,1291.3333,1291.3333
True,1.0,Новгородская область,1,False,52500.0,130000.0,27993.3333,20821.6667,11440.0,10898.3333,10010.0,7735.0,7345.0,5850.0,5091.6667,3206.6667,2513.3333,2361.6667,1950.0,1776.6667,1733.3333,1538.3333,1451.6667,1408.3333,1343.3333,1278.3333,1126.6667,1126.6667
True,1.0,Архангельская область,1,False,35000.0,110000.0,23686.6667,17618.3333,9680.0,9221.6667,8470.0,6545.0,6215.0,4950.0,4308.3333,2713.3333,2126.6667,1998.3333,1650.0,1503.3333,1466.6667,1301.6667,1228.3333,1191.6667,1136.6667,1081.6667,953.3333,953.3333
True,1.0,Мурманская область,1,False,50000.0,100000.0,21533.3333,16016.6667,8800.0,8383.3333,7700.0,5950.0,5650.0,4500.0,3916.6667,2466.6667,1933.3333,1816.6667,1500.0,1366.6667,1333.3333,1183.3333,1116.6667,1083.3333,1033.3333,983.3333,866.6667,866.6667
True,1.0,Смоленская область,1,False,35000.0,145000.0,31223.3333,23224.1667,12760.0,12155.8333,11165.0,8627.5,8192.5,6525.0,5679.1667,3576.6667,2803.3333,2634.1667,2175.0,1981.6667,1933.3333,1715.8333,1619.1667,1570.8333,1498.3333,1425.8333,1256.6667,1256.6667
True,1.0,Забайкальский край,1,False,50000.0,122000.0,26270.6667,19540.3333,10736.0,10227.6667,9394.0,7259.0,6893.0,5490.0,4778.3333,3009.3333,2358.6667,2216.3333,1830.0,1667.3333,1626.6667,1443.6667,1362.3333,1321.6667,1260.6667,1199.6667,1057.3333,1057.3333
True,1.0,Республика Саха (Якутия),1,False,40000.0,120000.0,25840.0,19220.0,10560.0,10060.0,9240.0,7140.0,6780.0,5400.0,4700.0,2960.0,2320.0,2180.0,1800.0,1640.0,1600.0,1420.0,1340.0,1300.0,1240.0,1180.0,1040.0,1040.0
True,1.0,Республика Карелия,1,False,50000.0,160000.0,34453.3333,25626.6667,14080.0,13413.3333,12320.0,9520.0,9040.0,7200.0,6266.6667,3946.6667,3093.3333,2906.6667,2400.0,2186.6667,2133.3333,1893.3333,1786.6667,1733.3333,1653.3333,1573.3333,1386.6667,1386.6667
True,1.0,Республика Калмыкия,1,False,35000.0,100000.0,21533.3333,16016.6667,8800.0,8383.3333,7700.0,5950.0,5650.0,4500.0,3916.6667,2466.6667,1933.3333,1816.6667,1500.0,1366.6667,1333.3333,1183.3333,1116.6667,1083.3333,1033.3333,983.3333,866.6667,866.6667
True,1.0,Ямало-Ненецкий автономный округ,1,False,40000.0,52000.0,11197.3333,8328.6667,4576.0,4359.3333,4004.0,3094.0,2938.0,2340.0,2036.6667,1282.6667,1005.3333,944.6667,780.0,710.6667,693.3333,615.3333,580.6667,563.3333,537.3333,511.3333,450.6667,450.6667
True,1.0,Республика Тыва,1,False,80000.0,80000.0,17226.6667,12813.3333,7040.0,6706.6667,6160.0,4760.0,4520.0,3600.0,3133.3333,1973.3333,1546.6667,1453.3333,1200.0,1093.3333,1066.6667,946.6667,893.3333,866.6667,826.6667,786.6667,693.3333,693.3333
True,1.0,Магаданская область,1,False,105000.0,120000.0,25840.0,19220.0,10560.0,10060.0,9240.0,7140.0,6780.0,5400.0,4700.0,2960.0,2320.0,2180.0,1800.0,1640.0,1600.0,1420.0,1340.0,1300.0,1240.0,1180.0,1040.0,1040.0
True,1.0,Республика Алтай,1,False,52000.0,105000.0,22610.0,16817.5,9240.0,8802.5,8085.0,6247.5,5932.5,4725.0,4112.5,2590.0,2030.0,1907.5,1575.0,1435.0,1400.0,1242.5,1172.5,1137.5,1085.0,1032.5,910.0,910.0
True,1.0,Ненецкий автономный округ,1,False,98000.0,98000.0,21102.6667,15696.3333,8624.0,8215.6667,7546.0,5831.0,5537.0,4410.0,3838.3333,2417.3333,1894.6667,1780.3333,1470.0,1339.3333,1306.6667,1159.6667,1094.3333,1061.6667,1012.6667,963.6667,849.3333,849.3333
True,1.0,Сахалинская область,1,False,55000.0,55000.0,11843.3333,8809.1667,4840.0,4610.8333,4235.0,3272.5,3107.5,2475.0,2154.1667,1356.6667,1063.3333,999.1667,825.0,751.6667,733.3333,650.8333,614.1667,595.8333,568.3333,540.8333,476.6667,476.6667
True,1.0,Кабардино-Балкарская Республика,1,False,30000.0,94000.0,20241.3333,15055.6667,8272.0,7880.3333,7238.0,5593.0,5311.0,4230.0,3681.6667,2318.6667,1817.3333,1707.6667,1410.0,1284.6667,1253.3333,1112.3333,1049.6667,1018.3333,971.3333,924.3333,814.6667,814.6667
True,1.0,Карачаево-Черкесская Республика,1,False,94000.0,94000.0,20241.3333,15055.6667,8272.0,7880.3333,7238.0,5593.0,5311.0,4230.0,3681.6667,2318.6667,1817.3333,1707.6667,1410.0,1284.6667,1253.3333,1112.3333,1049.6667,1018.3333,971.3333,924.3333,814.6667,814.6667
True,1.0,Луганская область,1,False,70000.0,70000.0,15073.3333,11211.6667,6160.0,5868.3333,5390.0,4165.0,3955.0,3150.0,2741.6667,1726.6667,1353.3333,1271.6667,1050.0,956.6667,933.3333,828.3333,781.6667,758.3333,723.3333,688.3333,606.6667,606.6667
True,1.0,Донецкая область,1,False,65000.0,130000.0,27993.3333,20821.6667,11440.0,10898.3333,10010.0,7735.0,7345.0,5850.0,5091.6667,3206.6667,2513.3333,2361.6667,1950.0,1776.6667,1733.3333,1538.3333,1451.6667,1408.3333,1343.3333,1278.3333,1126.6667,1126.6667
True,1.0,Чеченская Республика,1,False,52000.0,105000.0,22610.0,16817.5,9240.0,8802.5,8085.0,6247.5,5932.5,4725.0,4112.5,2590.0,2030.0,1907.5,1575.0,1435.0,1400.0,1242.5,1172.5,1137.5,1085.0,1032.5,910.0,910.0
True,1.0,Херсонская область,1,False,120000.0,120000.0,25840.0,19220.0,10560.0,10060.0,9240.0,7140.0,6780.0,5400.0,4700.0,2960.0,2320.0,2180.0,1800.0,1640.0,1600.0,1420.0,1340.0,1300.0,1240.0,1180.0,1040.0,1040.0
True,0.0,Кемеровская область,1,False,30000.0,45000.0,9690.0,7207.5,3960.0,3772.5,3465.0,2677.5,2542.5,2025.0,1762.5,1110.0,870.0,817.5,675.0,615.0,600.0,532.5,502.5,487.5,465.0,442.5,390.0,390.0
True,0.0,Саратовская область,2,False,25000.0,45000.0,9690.0,7207.5,3960.0,3772.5,3465.0,2677.5,2542.5,2025.0,1762.5,1110.0,870.0,817.5,675.0,615.0,600.0,532.5,502.5,487.5,465.0,442.5,390.0,390.0
True,0.0,Новосибирская область,0,False,25000.0,40000.0,8613.3333,6406.6667,3520.0,3353.3333,3080.0,2380.0,2260.0,1800.0,1566.6667,986.6667,773.3333,726.6667,600.0,546.6667,533.3333,473.3333,446.6667,433.3333,413.3333,393.3333,346.6667,346.6667
True,0.0,Чувашская Республика,1,False,30000.0,58000.0,12489.3333,9289.6667,5104.0,4862.3333,4466.0,3451.0,3277.0,2610.0,2271.6667,1430.6667,1121.3333,1053.6667,870.0,792.6667,773.3333,686.3333,647.6667,628.3333,599.3333,570.3333,502.6667,502.6667
True,0.0,Алтайский край,2,False,25000.0,80000.0,17226.6667,12813.3333,7040.0,6706.6667,6160.0,4760.0,4520.0,3600.0,3133.3333,1973.3333,1546.6667,1453.3333,1200.0,1093.3333,1066.6667,946.6667,893.3333,866.6667,826.6667,786.6667,693.3333,693.3333
True,0.0,Еврейская автономная область,1,False,25000.0,25000.0,5383.3333,4004.1667,2200.0,2095.8333,1925.0,1487.5,1412.5,1125.0,979.1667,616.6667,483.3333,454.1667,375.0,341.6667,333.3333,295.8333,279.1667,270.8333,258.3333,245.8333,216.6667,216.6667
True,0.0,Ставропольский край,2,False,30000.0,45000.0,9690.0,7207.5,3960.0,3772.5,3465.0,2677.5,2542.5,2025.0,1762.5,1110.0,870.0,817.5,675.0,615.0,600.0,532.5,502.5,487.5,465.0,442.5,390.0,390.0
True,0.0,Республика Дагестан,1,False,35750.0,35750.0,7698.1667,5725.9583,3146.0,2997.0417,2752.75,2127.125,2019.875,1608.75,1400.2083,881.8333,691.1667,649.4583,536.25,488.5833,476.6667,423.0417,399.2083,387.2917,369.4167,351.5417,309.8333,309.8333
True,0.0,Тульская область,1,False,35000.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
True,0.0,Город федерального значения Санкт-Петербург,0,False,45000.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
True,0.0,Город федерального значения Москва,0,False,27600.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
True,0.0,Самарская область,0,False,45000.0,73000.0,15719.3333,11692.1667,6424.0,6119.8333,5621.0,4343.5,4124.5,3285.0,2859.1667,1800.6667,1411.3333,1326.1667,1095.0,997.6667,973.3333,863.8333,815.1667,790.8333,754.3333,717.8333,632.6667,632.6667
True,0.0,Астраханская область,1,False,50000.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
True,0.0,Свердловская область,0,False,30000.0,160000.0,34453.3333,25626.6667,14080.0,13413.3333,12320.0,9520.0,9040.0,7200.0,6266.6667,3946.6667,3093.3333,2906.6667,2400.0,2186.6667,2133.3333,1893.3333,1786.6667,1733.3333,1653.3333,1573.3333,1386.6667,1386.6667
True,0.0,Оренбургская область,2,False,30000.0,160000.0,34453.3333,25626.6667,14080.0,13413.3333,12320.0,9520.0,9040.0,7200.0,6266.6667,3946.6667,3093.3333,2906.6667,2400.0,2186.6667,2133.3333,1893.3333,1786.6667,1733.3333,1653.3333,1573.3333,1386.6667,1386.6667
True,0.0,Удмуртская Республика,1,False,20000.0,160000.0,34453.3333,25626.6667,14080.0,13413.3333,12320.0,9520.0,9040.0,7200.0,6266.6667,3946.6667,3093.3333,2906.6667,2400.0,2186.6667,2133.3333,1893.3333,1786.6667,1733.3333,1653.3333,1573.3333,1386.6667,1386.6667
True,0.0,Омская область,1,False,30000.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
True,0.0,Республика Татарстан,0,False,35000.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
True,0.0,Республика Башкортостан,0,False,30000.0,118000.0,25409.3333,18899.6667,10384.0,9892.3333,9086.0,7021.0,6667.0,5310.0,4621.6667,2910.6667,2281.3333,2143.6667,1770.0,1612.6667,1573.3333,1396.3333,1317.6667,1278.3333,1219.3333,1160.3333,1022.6667,1022.6667
True,0.0,Владимирская область,1,False,40000.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
True,0.0,Рязанская область,1,False,35000.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
True,0.0,Кировская область,1,False,45000.0,50000.0,10766.6667,8008.3333,4400.0,4191.6667,3850.0,2975.0,2825.0,2250.0,1958.3333,1233.3333,966.6667,908.3333,750.0,683.3333,666.6667,591.6667,558.3333,541.6667,516.6667,491.6667,433.3333,433.3333
True,0.0,Приморский край,1,False,30000.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
True,0.0,Хабаровский край,1,False,30000.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
True,0.0,Тюменская область,1,False,30000.0,160000.0,34453.3333,25626.6667,14080.0,13413.3333,12320.0,9520.0,9040.0,7200.0,6266.6667,3946.6667,3093.3333,2906.6667,2400.0,2186.6667,2133.3333,1893.3333,1786.6667,1733.3333,1653.3333,1573.3333,1386.6667,1386.6667
True,0.0,Амурская область,1,False,30000.0,45000.0,9690.0,7207.5,3960.0,3772.5,3465.0,2677.5,2542.5,2025.0,1762.5,1110.0,870.0,817.5,675.0,615.0,600.0,532.5,502.5,487.5,465.0,442.5,390.0,390.0
True,0.0,Ханты-Мансийский автономный округ — Югра,1,False,27000.0,35000.0,7536.6667,5605.8333,3080.0,2934.1667,2695.0,2082.5,1977.5,1575.0,1370.8333,863.3333,676.6667,635.8333,525.0,478.3333,466.6667,414.1667,390.8333,379.1667,361.6667,344.1667,303.3333,303.3333
True,0.0,Челябинская область,0,False,35000.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
True,0.0,Липецкая область,1,False,35000.0,45000.0,9690.0,7207.5,3960.0,3772.5,3465.0,2677.5,2542.5,2025.0,1762.5,1110.0,870.0,817.5,675.0,615.0,600.0,532.5,502.5,487.5,465.0,442.5,390.0,390.0
True,0.0,Тверская область,1,False,45000.0,50000.0,10766.6667,8008.3333,4400.0,4191.6667,3850.0,2975.0,2825.0,2250.0,1958.3333,1233.3333,966.6667,908.3333,750.0,683.3333,666.6667,591.6667,558.3333,541.6667,516.6667,491.6667,433.3333,433.3333
True,0.0,Вологодская область,1,False,45000.0,50000.0,10766.6667,8008.3333,4400.0,4191.6667,3850.0,2975.0,2825.0,2250.0,1958.3333,1233.3333,966.6667,908.3333,750.0,683.3333,666.6667,591.6667,558.3333,541.6667,516.6667,491.6667,433.3333,433.3333
True,0.0,Республика Марий Эл,1,False,45000.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
True,0.0,Ульяновская область,1,False,35000.0,61000.0,13135.3333,9770.1667,5368.0,5113.8333,4697.0,3629.5,3446.5,2745.0,2389.1667,1504.6667,1179.3333,1108.1667,915.0,833.6667,813.3333,721.8333,681.1667,660.8333,630.3333,599.8333,528.6667,528.6667
True,0.0,Пензенская область,1,False,45000.0,50000.0,10766.6667,8008.3333,4400.0,4191.6667,3850.0,2975.0,2825.0,2250.0,1958.3333,1233.3333,966.6667,908.3333,750.0,683.3333,666.6667,591.6667,558.3333,541.6667,516.6667,491.6667,433.3333,433.3333
True,0.0,Воронежская область,2,False,45000.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
True,0.0,Ярославская область,1,False,20000.0,130000.0,27993.3333,20821.6667,11440.0,10898.3333,10010.0,7735.0,7345.0,5850.0,5091.6667,3206.6667,2513.3333,2361.6667,1950.0,1776.6667,1733.3333,1538.3333,1451.6667,1408.3333,1343.3333,1278.3333,1126.6667,1126.6667
True,0.0,Ивановская область,1,False,35000.0,61000.0,13135.3333,9770.1667,5368.0,5113.8333,4697.0,3629.5,3446.5,2745.0,2389.1667,1504.6667,1179.3333,1108.1667,915.0,833.6667,813.3333,721.8333,681.1667,660.8333,630.3333,599.8333,528.6667,528.6667
True,0.0,Иркутская область,1,False,30000.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
True,0.0,Республика Коми,1,False,50000.0,50000.0,10766.6667,8008.3333,4400.0,4191.6667,3850.0,2975.0,2825.0,2250.0,1958.3333,1233.3333,966.6667,908.3333,750.0,683.3333,666.6667,591.6667,558.3333,541.6667,516.6667,491.6667,433.3333,433.3333
True,0.0,Волгоградская область,2,False,35000.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
True,0.0,Нижегородская область,0,False,35000.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
True,0.0,Краснодарский край,0,False,45000.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
True,0.0,Курская область,2,False,45000.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
True,0.0,Курганская область,1,False,30000.0,160000.0,34453.3333,25626.6667,14080.0,13413.3333,12320.0,9520.0,9040.0,7200.0,6266.6667,3946.6667,3093.3333,2906.6667,2400.0,2186.6667,2133.3333,1893.3333,1786.6667,1733.3333,1653.3333,1573.3333,1386.6667,1386.6667
True,0.0,Ростовская область,0,False,45000.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
True,0.0,Ленинградская область,1,False,27600.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
True,0.0,Белгородская область,2,False,45000.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
True,0.0,Брянская область,1,False,45000.0,61000.0,13135.3333,9770.1667,5368.0,5113.8333,4697.0,3629.5,3446.5,2745.0,2389.1667,1504.6667,1179.3333,1108.1667,915.0,833.6667,813.3333,721.8333,681.1667,660.8333,630.3333,599.8333,528.6667,528.6667
True,0.0,Псковская область,1,False,35000.0,45000.0,9690.0,7207.5,3960.0,3772.5,3465.0,2677.5,2542.5,2025.0,1762.5,1110.0,870.0,817.5,675.0,615.0,600.0,532.5,502.5,487.5,465.0,442.5,390.0,390.0
True,0.0,Томская область,1,False,35000.0,60000.0,12920.0,9610.0,5280.0,5030.0,4620.0,3570.0,3390.0,2700.0,2350.0,1480.0,1160.0,1090.0,900.0,820.0,800.0,710.0,670.0,650.0,620.0,590.0,520.0,520.0
True,0.0,Тамбовская область,2,False,35000.0,50000.0,10766.6667,8008.3333,4400.0,4191.6667,3850.0,2975.0,2825.0,2250.0,1958.3333,1233.3333,966.6667,908.3333,750.0,683.3333,666.6667,591.6667,558.3333,541.6667,516.6667,491.6667,433.3333,433.3333
True,0.0,Орловская область,1,False,45000.0,50000.0,10766.6667,8008.3333,4400.0,4191.6667,3850.0,2975.0,2825.0,2250.0,1958.3333,1233.3333,966.6667,908.3333,750.0,683.3333,666.6667,591.6667,558.3333,541.6667,516.6667,491.6667,433.3333,433.3333
True,0.0,Московская область,2,False,35000.0,70000.0,15073.3333,11211.6667,6160.0,5868.3333,5390.0,4165.0,3955.0,3150.0,2741.6667,1726.6667,1353.3333,1271.6667,1050.0,956.6667,933.3333,828.3333,781.6667,758.3333,723.3333,688.3333,606.6667,606.6667
True,0.0,Республика Мордовия,1,False,35000.0,61000.0,13135.3333,9770.1667,5368.0,5113.8333,4697.0,3629.5,3446.5,2745.0,2389.1667,1504.6667,1179.3333,1108.1667,915.0,833.6667,813.3333,721.8333,681.1667,660.8333,630.3333,599.8333,528.6667,528.6667
