is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Английский язык (ЯС) (1918_32),"Организация командировок сотрудников, руководителя и сопровождающих его лиц. Travel-поддержка (2252_33)",Дисциплинированность (СК) (593_4),Ведение делопроизводства (2047_33),"Знание ПК, различных операционных систем, офисных программ (2286_33)",Внимательность (СК) (536_4),Грамотность (СК) (1368_4),"Личные установки и ценности, мировоззрение (2043_4)","Встречи и переговоры: планирование, организация, координация, сопровождение, участие в проведении встреч и переговоров (3079_33)",Стрессоустойчивость (СК) (601_4),Владение ПК и оргтехникой (2686_33),Коммуникабельность (СК) (617_4),"Выполнение поставленных задач, приказов, распоряжений и поручений руководителя (1994_33)",Выполнение поручений руководителя (ОПТ) (3036_36),Аккуратность (СК) (575_4),"Работа с документами: подготовка, прием/отправка, печать, сканирование (1976_33)","Саморазвитие, обучаемость (СК) (604_4)","Работа с входящей и исходящей корреспонденцией: отправка, доставка (3597_33)",Ведение делопроизводства (2455_33),"Обеспечение и контроль исполнения поручений руководителя, сроков выполнения указаний/ распоряжений/ поручений и приказов (2251_33)","Организаторские способности, лидерство (СК) (393_4)",Доброжелательность (СК) (1126_4),Пунктуальность (СК) (612_4),Командность (СК) (1371_4)
False,2.0,Чувашская Республика,1,False,20000.0,40000.0,5803.1789,4612.7832,2218.4647,2069.6652,1893.8113,1839.7024,1839.7024,1650.3213,1582.6852,1515.049,1474.4674,1379.7768,1258.0318,1244.5046,1163.3412,1055.1234,1041.5962,960.4329,852.2151,811.6334,811.6334,743.9973,743.9973,716.9428,716.9428
False,2.0,Тамбовская область,2,False,16225.0,30000.0,4352.3842,3459.5874,1663.8485,1552.2489,1420.3585,1379.7768,1379.7768,1237.741,1187.0139,1136.2868,1105.8505,1034.8326,943.5238,933.3784,872.5059,791.3426,781.1972,720.3247,639.1613,608.7251,608.7251,557.998,557.998,537.7071,537.7071
False,2.0,Забайкальский край,1,False,16000.0,25000.0,3626.9868,2882.9895,1386.5404,1293.5408,1183.6321,1149.814,1149.814,1031.4508,989.1782,946.9056,921.5421,862.3605,786.2699,777.8154,727.0883,659.4521,650.9976,600.2705,532.6344,507.2709,507.2709,464.9983,464.9983,448.0893,448.0893
False,2.0,Республика Тыва,1,False,25000.0,25000.0,3626.9868,2882.9895,1386.5404,1293.5408,1183.6321,1149.814,1149.814,1031.4508,989.1782,946.9056,921.5421,862.3605,786.2699,777.8154,727.0883,659.4521,650.9976,600.2705,532.6344,507.2709,507.2709,464.9983,464.9983,448.0893,448.0893
False,2.0,Чеченская Республика,1,False,16242.0,30000.0,4352.3842,3459.5874,1663.8485,1552.2489,1420.3585,1379.7768,1379.7768,1237.741,1187.0139,1136.2868,1105.8505,1034.8326,943.5238,933.3784,872.5059,791.3426,781.1972,720.3247,639.1613,608.7251,608.7251,557.998,557.998,537.7071,537.7071
False,2.0,Приморский край,1,False,20000.0,50000.0,7253.9736,5765.979,2773.0808,2587.0815,2367.2641,2299.628,2299.628,2062.9016,1978.3564,1893.8113,1843.0842,1724.721,1572.5397,1555.6307,1454.1765,1318.9043,1301.9953,1200.5411,1065.2689,1014.5418,1014.5418,929.9966,929.9966,896.1786,896.1786
False,2.0,Иркутская область,1,False,23000.0,40000.0,5803.1789,4612.7832,2218.4647,2069.6652,1893.8113,1839.7024,1839.7024,1650.3213,1582.6852,1515.049,1474.4674,1379.7768,1258.0318,1244.5046,1163.3412,1055.1234,1041.5962,960.4329,852.2151,811.6334,811.6334,743.9973,743.9973,716.9428,716.9428
False,2.0,Иркутская область,1,True,25000.0,25000.0,3626.9868,2882.9895,1386.5404,1293.5408,1183.6321,1149.814,1149.814,1031.4508,989.1782,946.9056,921.5421,862.3605,786.2699,777.8154,727.0883,659.4521,650.9976,600.2705,532.6344,507.2709,507.2709,464.9983,464.9983,448.0893,448.0893
False,2.0,Хабаровский край,1,False,25000.0,40000.0,5803.1789,4612.7832,2218.4647,2069.6652,1893.8113,1839.7024,1839.7024,1650.3213,1582.6852,1515.049,1474.4674,1379.7768,1258.0318,1244.5046,1163.3412,1055.1234,1041.5962,960.4329,852.2151,811.6334,811.6334,743.9973,743.9973,716.9428,716.9428
False,2.0,Ленинградская область,1,False,24265.0,64000.0,9285.0862,7380.4532,3549.5435,3311.4643,3030.0981,2943.5238,2943.5238,2640.514,2532.2962,2424.0785,2359.1478,2207.6429,2012.8509,1991.2073,1861.346,1688.1975,1666.5539,1536.6926,1363.5441,1298.6135,1298.6135,1190.3957,1190.3957,1147.1086,1147.1086
False,2.0,Красноярский край,1,False,24265.0,124000.0,17989.8546,14299.628,6877.2404,6415.9621,5870.815,5703.0774,5703.0774,5115.9959,4906.324,4696.652,4570.8488,4277.3081,3899.8985,3857.9642,3606.3578,3270.8827,3228.9483,2977.3419,2641.8668,2516.0636,2516.0636,2306.3916,2306.3916,2222.5228,2222.5228
False,2.0,Ханты-Мансийский автономный округ — Югра,1,False,25000.0,40000.0,5803.1789,4612.7832,2218.4647,2069.6652,1893.8113,1839.7024,1839.7024,1650.3213,1582.6852,1515.049,1474.4674,1379.7768,1258.0318,1244.5046,1163.3412,1055.1234,1041.5962,960.4329,852.2151,811.6334,811.6334,743.9973,743.9973,716.9428,716.9428
False,2.0,Республика Коми,1,False,25000.0,40000.0,5803.1789,4612.7832,2218.4647,2069.6652,1893.8113,1839.7024,1839.7024,1650.3213,1582.6852,1515.049,1474.4674,1379.7768,1258.0318,1244.5046,1163.3412,1055.1234,1041.5962,960.4329,852.2151,811.6334,811.6334,743.9973,743.9973,716.9428,716.9428
False,2.0,Калужская область,1,False,20000.0,40000.0,5803.1789,4612.7832,2218.4647,2069.6652,1893.8113,1839.7024,1839.7024,1650.3213,1582.6852,1515.049,1474.4674,1379.7768,1258.0318,1244.5046,1163.3412,1055.1234,1041.5962,960.4329,852.2151,811.6334,811.6334,743.9973,743.9973,716.9428,716.9428
False,2.0,Мурманская область,1,False,24265.0,40000.0,5803.1789,4612.7832,2218.4647,2069.6652,1893.8113,1839.7024,1839.7024,1650.3213,1582.6852,1515.049,1474.4674,1379.7768,1258.0318,1244.5046,1163.3412,1055.1234,1041.5962,960.4329,852.2151,811.6334,811.6334,743.9973,743.9973,716.9428,716.9428
False,2.0,Амурская область,1,False,25000.0,40000.0,5803.1789,4612.7832,2218.4647,2069.6652,1893.8113,1839.7024,1839.7024,1650.3213,1582.6852,1515.049,1474.4674,1379.7768,1258.0318,1244.5046,1163.3412,1055.1234,1041.5962,960.4329,852.2151,811.6334,811.6334,743.9973,743.9973,716.9428,716.9428
False,2.0,Город федерального значения Санкт-Петербург,0,False,20000.0,85000.0,12331.7552,9802.1644,4714.2374,4398.0386,4024.349,3909.3676,3909.3676,3506.9327,3363.206,3219.4792,3133.2432,2932.0257,2673.3176,2644.5722,2472.1001,2242.1373,2213.392,2040.9199,1810.9571,1724.721,1724.721,1580.9943,1580.9943,1523.5036,1523.5036
False,2.0,Город федерального значения Санкт-Петербург,0,True,30000.0,30000.0,4352.3842,3459.5874,1663.8485,1552.2489,1420.3585,1379.7768,1379.7768,1237.741,1187.0139,1136.2868,1105.8505,1034.8326,943.5238,933.3784,872.5059,791.3426,781.1972,720.3247,639.1613,608.7251,608.7251,557.998,557.998,537.7071,537.7071
False,2.0,Ямало-Ненецкий автономный округ,1,False,30000.0,70000.0,10155.5631,8072.3706,3882.3132,3621.9141,3314.1698,3219.4792,3219.4792,2888.0622,2769.699,2651.3358,2580.3179,2414.6094,2201.5556,2177.883,2035.8471,1846.466,1822.7934,1680.7575,1491.3764,1420.3585,1420.3585,1301.9953,1301.9953,1254.65,1254.65
False,2.0,Ямало-Ненецкий автономный округ,1,True,20000.0,20000.0,2901.5894,2306.3916,1109.2323,1034.8326,946.9056,919.8512,919.8512,825.1606,791.3426,757.5245,737.2337,689.8884,629.0159,622.2523,581.6706,527.5617,520.7981,480.2164,426.1075,405.8167,405.8167,371.9986,371.9986,358.4714,358.4714
False,2.0,Сахалинская область,1,False,30000.0,60000.0,8704.7683,6919.1748,3327.697,3104.4978,2840.7169,2759.5536,2759.5536,2475.4819,2374.0277,2272.5736,2211.701,2069.6652,1887.0477,1866.7568,1745.0118,1582.6852,1562.3943,1440.6493,1278.3226,1217.4501,1217.4501,1115.9959,1115.9959,1075.4143,1075.4143
False,2.0,Республика Саха (Якутия),1,False,30000.0,50000.0,7253.9736,5765.979,2773.0808,2587.0815,2367.2641,2299.628,2299.628,2062.9016,1978.3564,1893.8113,1843.0842,1724.721,1572.5397,1555.6307,1454.1765,1318.9043,1301.9953,1200.5411,1065.2689,1014.5418,1014.5418,929.9966,929.9966,896.1786,896.1786
False,2.0,Московская область,2,False,25000.0,135000.0,19585.7288,15568.1434,7487.3182,6985.1201,6391.6131,6208.9956,6208.9956,5569.8343,5341.5624,5113.2905,4976.3274,4656.7467,4245.8573,4200.2029,3926.2766,3561.0416,3515.3872,3241.4609,2876.2259,2739.2628,2739.2628,2510.9909,2510.9909,2419.6821,2419.6821
False,2.0,Камчатский край,1,False,35000.0,50000.0,7253.9736,5765.979,2773.0808,2587.0815,2367.2641,2299.628,2299.628,2062.9016,1978.3564,1893.8113,1843.0842,1724.721,1572.5397,1555.6307,1454.1765,1318.9043,1301.9953,1200.5411,1065.2689,1014.5418,1014.5418,929.9966,929.9966,896.1786,896.1786
False,2.0,Магаданская область,1,False,35000.0,50000.0,7253.9736,5765.979,2773.0808,2587.0815,2367.2641,2299.628,2299.628,2062.9016,1978.3564,1893.8113,1843.0842,1724.721,1572.5397,1555.6307,1454.1765,1318.9043,1301.9953,1200.5411,1065.2689,1014.5418,1014.5418,929.9966,929.9966,896.1786,896.1786
False,2.0,Город федерального значения Москва,0,False,25000.0,150000.0,21761.9209,17297.9371,8319.2425,7761.2445,7101.7924,6898.884,6898.884,6188.7048,5935.0693,5681.4339,5529.2526,5174.163,4717.6192,4666.8921,4362.5296,3956.7129,3905.9858,3601.6233,3195.8066,3043.6253,3043.6253,2789.9899,2789.9899,2688.5357,2688.5357
False,2.0,Город федерального значения Москва,0,True,35000.0,50000.0,7253.9736,5765.979,2773.0808,2587.0815,2367.2641,2299.628,2299.628,2062.9016,1978.3564,1893.8113,1843.0842,1724.721,1572.5397,1555.6307,1454.1765,1318.9043,1301.9953,1200.5411,1065.2689,1014.5418,1014.5418,929.9966,929.9966,896.1786,896.1786
True,0.0,Республика Татарстан,0,False,15500.0,15500.0,2248.7318,1787.4535,859.6551,801.9953,733.8519,712.8847,712.8847,639.4995,613.2905,587.0815,571.3561,534.6635,487.4873,482.2455,450.7947,408.8603,403.6185,372.1677,330.2333,314.5079,314.5079,288.299,288.299,277.8154,277.8154
True,0.0,Город федерального значения Москва,0,False,40000.0,40000.0,5803.1789,4612.7832,2218.4647,2069.6652,1893.8113,1839.7024,1839.7024,1650.3213,1582.6852,1515.049,1474.4674,1379.7768,1258.0318,1244.5046,1163.3412,1055.1234,1041.5962,960.4329,852.2151,811.6334,811.6334,743.9973,743.9973,716.9428,716.9428
True,1.0,Оренбургская область,2,False,24000.0,25000.0,3626.9868,2882.9895,1386.5404,1293.5408,1183.6321,1149.814,1149.814,1031.4508,989.1782,946.9056,921.5421,862.3605,786.2699,777.8154,727.0883,659.4521,650.9976,600.2705,532.6344,507.2709,507.2709,464.9983,464.9983,448.0893,448.0893
True,1.0,Саратовская область,2,False,25000.0,25000.0,3626.9868,2882.9895,1386.5404,1293.5408,1183.6321,1149.814,1149.814,1031.4508,989.1782,946.9056,921.5421,862.3605,786.2699,777.8154,727.0883,659.4521,650.9976,600.2705,532.6344,507.2709,507.2709,464.9983,464.9983,448.0893,448.0893
True,1.0,Республика Татарстан,0,False,25000.0,25000.0,3626.9868,2882.9895,1386.5404,1293.5408,1183.6321,1149.814,1149.814,1031.4508,989.1782,946.9056,921.5421,862.3605,786.2699,777.8154,727.0883,659.4521,650.9976,600.2705,532.6344,507.2709,507.2709,464.9983,464.9983,448.0893,448.0893
True,1.0,Челябинская область,0,False,30000.0,30000.0,4352.3842,3459.5874,1663.8485,1552.2489,1420.3585,1379.7768,1379.7768,1237.741,1187.0139,1136.2868,1105.8505,1034.8326,943.5238,933.3784,872.5059,791.3426,781.1972,720.3247,639.1613,608.7251,608.7251,557.998,557.998,537.7071,537.7071
True,1.0,Пермский край,1,False,25000.0,25000.0,3626.9868,2882.9895,1386.5404,1293.5408,1183.6321,1149.814,1149.814,1031.4508,989.1782,946.9056,921.5421,862.3605,786.2699,777.8154,727.0883,659.4521,650.9976,600.2705,532.6344,507.2709,507.2709,464.9983,464.9983,448.0893,448.0893
True,1.0,Новосибирская область,0,False,25000.0,30000.0,4352.3842,3459.5874,1663.8485,1552.2489,1420.3585,1379.7768,1379.7768,1237.741,1187.0139,1136.2868,1105.8505,1034.8326,943.5238,933.3784,872.5059,791.3426,781.1972,720.3247,639.1613,608.7251,608.7251,557.998,557.998,537.7071,537.7071
True,1.0,Краснодарский край,0,False,25000.0,30000.0,4352.3842,3459.5874,1663.8485,1552.2489,1420.3585,1379.7768,1379.7768,1237.741,1187.0139,1136.2868,1105.8505,1034.8326,943.5238,933.3784,872.5059,791.3426,781.1972,720.3247,639.1613,608.7251,608.7251,557.998,557.998,537.7071,537.7071
True,1.0,Воронежская область,2,False,32700.0,32700.0,4744.0987,3770.9503,1813.5949,1691.9513,1548.1907,1503.9567,1503.9567,1349.1376,1293.8451,1238.5526,1205.3771,1127.9675,1028.441,1017.3825,951.0315,862.5634,851.5049,785.1539,696.6858,663.5103,663.5103,608.2178,608.2178,586.1008,586.1008
True,1.0,Республика Башкортостан,0,False,25000.0,30000.0,4352.3842,3459.5874,1663.8485,1552.2489,1420.3585,1379.7768,1379.7768,1237.741,1187.0139,1136.2868,1105.8505,1034.8326,943.5238,933.3784,872.5059,791.3426,781.1972,720.3247,639.1613,608.7251,608.7251,557.998,557.998,537.7071,537.7071
True,1.0,Архангельская область,1,False,30000.0,30000.0,4352.3842,3459.5874,1663.8485,1552.2489,1420.3585,1379.7768,1379.7768,1237.741,1187.0139,1136.2868,1105.8505,1034.8326,943.5238,933.3784,872.5059,791.3426,781.1972,720.3247,639.1613,608.7251,608.7251,557.998,557.998,537.7071,537.7071
True,1.0,Ставропольский край,2,False,30000.0,30000.0,4352.3842,3459.5874,1663.8485,1552.2489,1420.3585,1379.7768,1379.7768,1237.741,1187.0139,1136.2868,1105.8505,1034.8326,943.5238,933.3784,872.5059,791.3426,781.1972,720.3247,639.1613,608.7251,608.7251,557.998,557.998,537.7071,537.7071
True,1.0,Омская область,1,False,25000.0,60000.0,8704.7683,6919.1748,3327.697,3104.4978,2840.7169,2759.5536,2759.5536,2475.4819,2374.0277,2272.5736,2211.701,2069.6652,1887.0477,1866.7568,1745.0118,1582.6852,1562.3943,1440.6493,1278.3226,1217.4501,1217.4501,1115.9959,1115.9959,1075.4143,1075.4143
True,1.0,Республика Дагестан,1,False,25000.0,25000.0,3626.9868,2882.9895,1386.5404,1293.5408,1183.6321,1149.814,1149.814,1031.4508,989.1782,946.9056,921.5421,862.3605,786.2699,777.8154,727.0883,659.4521,650.9976,600.2705,532.6344,507.2709,507.2709,464.9983,464.9983,448.0893,448.0893
True,1.0,Забайкальский край,1,False,25000.0,25000.0,3626.9868,2882.9895,1386.5404,1293.5408,1183.6321,1149.814,1149.814,1031.4508,989.1782,946.9056,921.5421,862.3605,786.2699,777.8154,727.0883,659.4521,650.9976,600.2705,532.6344,507.2709,507.2709,464.9983,464.9983,448.0893,448.0893
True,1.0,Иркутская область,1,False,30000.0,139000.0,20166.0467,16029.4217,7709.1647,7192.0866,6580.9943,6392.9658,6392.9658,5734.8664,5499.8309,5264.7954,5123.7741,4794.7244,4371.6605,4324.6534,4042.6108,3666.5539,3619.5468,3337.5042,2961.4474,2820.4261,2820.4261,2585.3906,2585.3906,2491.3764,2491.3764
True,1.0,Хабаровский край,1,False,34500.0,60000.0,8704.7683,6919.1748,3327.697,3104.4978,2840.7169,2759.5536,2759.5536,2475.4819,2374.0277,2272.5736,2211.701,2069.6652,1887.0477,1866.7568,1745.0118,1582.6852,1562.3943,1440.6493,1278.3226,1217.4501,1217.4501,1115.9959,1115.9959,1075.4143,1075.4143
True,1.0,Красноярский край,1,False,34500.0,80000.0,11606.3578,9225.5665,4436.9293,4139.3304,3787.6226,3679.4048,3679.4048,3300.6425,3165.3703,3030.0981,2948.9347,2759.5536,2516.0636,2489.0091,2326.6824,2110.2469,2083.1924,1920.8657,1704.4302,1623.2668,1623.2668,1487.9946,1487.9946,1433.8857,1433.8857
True,1.0,Ханты-Мансийский автономный округ — Югра,1,False,34500.0,34500.0,5005.2418,3978.5255,1913.4258,1785.0862,1633.4122,1586.7433,1586.7433,1423.4021,1365.0659,1306.7298,1271.7281,1190.0575,1085.0524,1073.3852,1003.3818,910.044,898.3767,828.3734,735.0355,700.0338,700.0338,641.6977,641.6977,618.3632,618.3632
True,1.0,Республика Коми,1,False,34500.0,34500.0,5005.2418,3978.5255,1913.4258,1785.0862,1633.4122,1586.7433,1586.7433,1423.4021,1365.0659,1306.7298,1271.7281,1190.0575,1085.0524,1073.3852,1003.3818,910.044,898.3767,828.3734,735.0355,700.0338,700.0338,641.6977,641.6977,618.3632,618.3632
True,1.0,Амурская область,1,False,40000.0,40000.0,5803.1789,4612.7832,2218.4647,2069.6652,1893.8113,1839.7024,1839.7024,1650.3213,1582.6852,1515.049,1474.4674,1379.7768,1258.0318,1244.5046,1163.3412,1055.1234,1041.5962,960.4329,852.2151,811.6334,811.6334,743.9973,743.9973,716.9428,716.9428
True,1.0,Город федерального значения Санкт-Петербург,0,False,45000.0,45000.0,6528.5763,5189.3811,2495.7727,2328.3734,2130.5377,2069.6652,2069.6652,1856.6114,1780.5208,1704.4302,1658.7758,1552.2489,1415.2858,1400.0676,1308.7589,1187.0139,1171.7957,1080.487,958.742,913.0876,913.0876,836.997,836.997,806.5607,806.5607
True,1.0,Ямало-Ненецкий автономный округ,1,False,40000.0,40000.0,5803.1789,4612.7832,2218.4647,2069.6652,1893.8113,1839.7024,1839.7024,1650.3213,1582.6852,1515.049,1474.4674,1379.7768,1258.0318,1244.5046,1163.3412,1055.1234,1041.5962,960.4329,852.2151,811.6334,811.6334,743.9973,743.9973,716.9428,716.9428
True,1.0,Республика Саха (Якутия),1,False,40000.0,45000.0,6528.5763,5189.3811,2495.7727,2328.3734,2130.5377,2069.6652,2069.6652,1856.6114,1780.5208,1704.4302,1658.7758,1552.2489,1415.2858,1400.0676,1308.7589,1187.0139,1171.7957,1080.487,958.742,913.0876,913.0876,836.997,836.997,806.5607,806.5607
True,1.0,Чукотский автономный округ,1,False,35000.0,35000.0,5077.7815,4036.1853,1941.1566,1810.9571,1657.0849,1609.7396,1609.7396,1444.0311,1384.8495,1325.6679,1290.1589,1207.3047,1100.7778,1088.9415,1017.9236,923.233,911.3967,840.3788,745.6882,710.1792,710.1792,650.9976,650.9976,627.325,627.325
True,1.0,Магаданская область,1,False,30000.0,30000.0,4352.3842,3459.5874,1663.8485,1552.2489,1420.3585,1379.7768,1379.7768,1237.741,1187.0139,1136.2868,1105.8505,1034.8326,943.5238,933.3784,872.5059,791.3426,781.1972,720.3247,639.1613,608.7251,608.7251,557.998,557.998,537.7071,537.7071
True,2.0,Республика Калмыкия,1,False,24308.0,24308.0,3526.5918,2803.1884,1348.161,1257.7355,1150.8691,1117.9871,1117.9871,1002.9002,961.7978,920.6953,896.0338,838.4904,764.5059,756.2854,706.9625,641.1985,632.978,583.6551,517.8911,493.2296,493.2296,452.1272,452.1272,435.6862,435.6862
True,2.0,Омская область,1,False,25000.0,30000.0,4352.3842,3459.5874,1663.8485,1552.2489,1420.3585,1379.7768,1379.7768,1237.741,1187.0139,1136.2868,1105.8505,1034.8326,943.5238,933.3784,872.5059,791.3426,781.1972,720.3247,639.1613,608.7251,608.7251,557.998,557.998,537.7071,537.7071
True,2.0,Сахалинская область,1,False,43750.0,50000.0,7253.9736,5765.979,2773.0808,2587.0815,2367.2641,2299.628,2299.628,2062.9016,1978.3564,1893.8113,1843.0842,1724.721,1572.5397,1555.6307,1454.1765,1318.9043,1301.9953,1200.5411,1065.2689,1014.5418,1014.5418,929.9966,929.9966,896.1786,896.1786
